Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Абуева,Марина,жен,18,159,Уфа,учитель,350000,нет
Абунягимов,Василий,муж,32,186,Уфа,инженер,70000,нет
Абучев,Сергей,муж,22,186,Ачинск,учитель,350000,нет
Абыденнова,Юлия,жен,30,171,Калининград,бухгалтер,800000,нет
Авалимов,Александр,муж,54,166,Уфа,инженер,900000,да
Авдаев,Пётр,муж,34,187,Калининград,учитель,200000,да
Авдасева,Юлия,жен,40,179,Санкт-Петербург,учитель,60000,нет
Авдимов,Никита,муж,53,180,Мурманск,кондитер,800000,нет
Авдишев,Пётр,муж,45,184,Калининград,конструктор,700000,да
Авдотина,Дарья,жен,30,186,Уфа,конструктор,60000,нет
Авдусьа,Евгения,жен,45,180,Уфа,ведущий инженер,40000,нет
Авдякова,Анна,жен,47,186,Москва,учитель,40000,нет
Авельчев,Сергей,муж,42,162,Мурманск,конструктор,150000,да
Аверков,Антон,муж,34,158,Москва,конструктор,700000,нет
Аверюшкина,Анна,жен,56,180,Москва,инженер,250000,да
Авиева,Анастасия,жен,36,165,Ачинск,кондитер,70000,да
Авилчева,Кристина,жен,32,182,Уфа,учитель,400000,нет
Авотина,Евгения,жен,51,171,Калининград,бухгалтер,300000,нет
Аврина,Юлия,жен,49,167,Омск,конструктор,80000,нет
Аврякова,Анастасия,жен,49,162,Санкт-Петербург,директор предприятия,400000,да
Авсютина,Мария,жен,59,175,Рязань,руководитель группы,100000,нет
Автандиняна,Мария,жен,59,159,Казань,инженер,35000,нет
Авценов,Антон,муж,54,187,Казань,инженер,30000,нет
Агадюкова,Ольга,жен,33,181,Москва,конструктор,200000,нет
Агамалиева,Дарья,жен,51,178,Уфа,учитель,20000,нет
Агансона,Дарья,жен,27,171,Омск,директор предприятия,30000,нет
Агаренков,Пётр,муж,22,187,Калининград,директор предприятия,90000,нет
Агароськина,Марина,жен,21,187,Уфа,учитель,400000,да
Агафетова,Дарья,жен,24,164,Омск,инженер,500000,нет
Агевнина,Мария,жен,26,189,Мурманск,руководитель группы,700000,да
Агейченков,Антон,муж,38,175,Рязань,руководитель группы,50000,нет
Агзибекова,Евгения,жен,54,181,Мурманск,учитель,600000,да
Агиева,Мария,жен,40,177,Омск,учитель,700000,да
Агисенова,Мария,жен,34,175,Казань,директор предприятия,25000,да
Аглова,Анастасия,жен,36,181,Санкт-Петербург,инженер,800000,да
Агмадов,Андрей,муж,36,188,Рязань,руководитель группы,700000,да
Агольцов,Александр,муж,25,184,Москва,инженер,80000,да
Аграната,Анастасия,жен,20,164,Калининград,конструктор,400000,нет
Агрба,Диана,жен,46,182,Рязань,учитель,70000,да
Агурьянова,Мария,жен,22,165,Омск,директор предприятия,50000,да
Ададурова,Анна,жен,40,177,Калининград,бухгалтер,900000,да
Адамидова,Дарья,жен,56,173,Казань,инженер,25000,да
Адарачева,Дарья,жен,19,178,Москва,инженер,700000,да
Аджигитова,Мария,жен,43,158,Рязань,ведущий инженер,90000,нет
Адигамов,Пётр,муж,55,171,Омск,кондитер,700000,да
Адитяров,Андрей,муж,55,157,Владимир,ведущий инженер,70000,нет
Адрианов,Никита,муж,42,162,Казань,бухгалтер,350000,нет
Ажаева,Кристина,жен,57,176,Владимир,учитель,400000,да
Аженова,Анна,жен,59,156,Москва,конструктор,50000,нет
Азанов,Никита,муж,51,181,Москва,инженер,70000,да
Азаренов,Василий,муж,29,160,Казань,бухгалтер,250000,да
Азева,Анна,жен,45,172,Омск,бухгалтер,100000,нет
Азибекяна,Юлия,жен,52,180,Мурманск,руководитель группы,25000,нет
Азматов,Никита,муж,44,168,Казань,ведущий инженер,300000,да
Азоев,Антон,муж,45,184,Мурманск,конструктор,200000,да
Азроянца,Кристина,жен,43,174,Уфа,учитель,500000,да
Айбашева,Анна,жен,58,182,Ачинск,директор предприятия,600000,да
Айдиев,Никита,муж,25,167,Санкт-Петербург,инженер,30000,нет
Айзатулов,Александр,муж,42,180,Ачинск,ведущий инженер,600000,нет
Айзинова,Юлия,жен,50,157,Казань,инженер,90000,нет
Аймалитдинов,Андрей,муж,32,165,Владимир,учитель,80000,да
Аймолетдинов,Максим,муж,59,187,Санкт-Петербург,ведущий инженер,90000,да
Айнудинов,Василий,муж,42,179,Москва,учитель,30000,нет
Айнуллина,Дарья,жен,43,175,Санкт-Петербург,инженер,80000,да
Айрапятяна,Ольга,жен,37,157,Казань,инженер,20000,нет
Айтабаева,Кристина,жен,19,172,Мурманск,директор предприятия,600000,нет
Акаемкина,Ольга,жен,59,173,Москва,директор предприятия,150000,да
Акайзина,Диана,жен,28,166,Ачинск,учитель,400000,да
Акатов,Сергей,муж,54,155,Ачинск,бухгалтер,600000,нет
Акенина,Ольга,жен,28,158,Уфа,ведущий инженер,250000,да
Акиева,Марина,жен,41,184,Владимир,конструктор,250000,да
Акимцева,Анастасия,жен,20,162,Ачинск,кондитер,900000,нет
Акинфьев,Михаил,муж,57,175,Москва,конструктор,70000,да
Акишева,Диана,жен,52,171,Рязань,конструктор,800000,нет
Акмайкина,Мария,жен,45,165,Омск,кондитер,200000,нет
Аков,Александр,муж,56,161,Калининград,директор предприятия,900000,да
Акопджанова,Мария,жен,47,177,Ачинск,конструктор,25000,да
Аксакалов,Сергей,муж,39,181,Санкт-Петербург,кондитер,400000,да
Аксентьев,Александр,муж,56,159,Омск,конструктор,200000,нет
Аксиньшина,Анна,жен,43,174,Уфа,конструктор,50000,нет
Актова,Евгения,жен,19,181,Ачинск,руководитель группы,300000,нет
Акулинникова,Диана,жен,22,176,Владимир,инженер,800000,да
Акуловцев,Василий,муж,33,167,Калининград,инженер,80000,да
Акумов,Сергей,муж,38,169,Омск,директор предприятия,400000,да
Акусов,Михаил,муж,23,162,Казань,руководитель группы,90000,да
Алабов,Никита,муж,34,168,Санкт-Петербург,учитель,25000,нет
Алавердов,Александр,муж,27,175,Рязань,ведущий инженер,400000,нет
Аладжиков,Никита,муж,55,180,Уфа,кондитер,40000,нет
Алалова,Мария,жен,29,165,Владимир,учитель,50000,да
Алахвердиева,Мария,жен,41,163,Москва,инженер,700000,нет
Алашеева,Евгения,жен,31,165,Калининград,бухгалтер,40000,да
Алваров,Пётр,муж,36,163,Рязань,инженер,80000,нет
Алдакимова,Анастасия,жен,53,163,Уфа,руководитель группы,800000,да
Алданов,Михаил,муж,35,186,Рязань,конструктор,70000,нет
Алеенков,Пётр,муж,47,187,Уфа,инженер,90000,нет
Александрова,Марина,жен,20,175,Москва,бухгалтер,70000,нет
Алексанов,Андрей,муж,52,169,Омск,руководитель группы,600000,нет
Алексахина,Мария,жен,19,167,Санкт-Петербург,конструктор,900000,нет
Алексеюка,Диана,жен,50,162,Калининград,директор предприятия,400000,нет
Алекумова,Кристина,жен,19,159,Калининград,кондитер,25000,да
Аленев,Пётр,муж,26,184,Москва,ведущий инженер,300000,да
Алеплеева,Дарья,жен,38,157,Владимир,конструктор,600000,да
Алетина,Анна,жен,24,171,Владимир,инженер,45000,да
Алехичева,Евгения,жен,47,165,Владимир,директор предприятия,45000,да
Алешиков,Антон,муж,58,187,Санкт-Петербург,учитель,35000,нет
Алиаметова,Юлия,жен,50,188,Омск,кондитер,400000,нет
Алилякина,Анастасия,жен,43,164,Владимир,инженер,900000,нет
Алимканов,Василий,муж,22,161,Рязань,кондитер,60000,нет
Алинкина,Анна,жен,22,158,Рязань,директор предприятия,25000,да
Алиситова,Юлия,жен,50,173,Омск,руководитель группы,800000,да
Алисютина,Диана,жен,43,178,Мурманск,руководитель группы,90000,да
Аличева,Дарья,жен,21,185,Рязань,конструктор,20000,да
Аллагулов,Никита,муж,46,156,Уфа,кондитер,30000,да
Аллахвердинова,Диана,жен,44,187,Казань,руководитель группы,900000,нет
Аллилуев,Никита,муж,43,181,Казань,бухгалтер,250000,нет
Аллярова,Анастасия,жен,45,156,Владимир,кондитер,40000,да
Алмпиев,Сергей,муж,21,169,Казань,ведущий инженер,200000,нет
Алпаткина,Марина,жен,30,187,Омск,руководитель группы,45000,да
Алтапова,Юлия,жен,58,169,Мурманск,учитель,800000,нет
Алтобаев,Михаил,муж,56,186,Москва,конструктор,50000,да
Алтуфьева,Мария,жен,39,160,Санкт-Петербург,учитель,25000,да
Алутина,Юлия,жен,46,159,Москва,ведущий инженер,30000,да
Алхасова,Мария,жен,52,188,Казань,конструктор,600000,да
Алыренков,Максим,муж,56,168,Казань,кондитер,150000,да
Альбакринова,Юлия,жен,22,156,Рязань,ведущий инженер,500000,нет
Альбокринова,Мария,жен,25,155,Санкт-Петербург,конструктор,350000,да
Альгина,Ольга,жен,18,164,Омск,ведущий инженер,100000,да
Альников,Василий,муж,22,173,Санкт-Петербург,директор предприятия,900000,да
Альсова,Кристина,жен,30,181,Москва,инженер,600000,нет
Алюлина,Кристина,жен,48,169,Мурманск,руководитель группы,700000,да
Алючкина,Анастасия,жен,55,173,Уфа,директор предприятия,500000,да
Алякимова,Марина,жен,19,172,Омск,инженер,600000,да
Алянчикова,Кристина,жен,52,178,Ачинск,конструктор,25000,нет
Аманатов,Александр,муж,37,174,Москва,инженер,250000,да
Амаюков,Пётр,муж,57,188,Ачинск,инженер,350000,нет
Амеличева,Диана,жен,26,170,Рязань,ведущий инженер,20000,нет
Амемова,Дарья,жен,42,155,Казань,инженер,70000,да
Амеров,Михаил,муж,35,168,Ачинск,бухгалтер,45000,нет
Амерханова,Юлия,жен,42,173,Рязань,руководитель группы,25000,нет
Амирасланов,Андрей,муж,21,155,Мурманск,учитель,300000,нет
Амихмина,Юлия,жен,41,162,Калининград,учитель,90000,да
Амоева,Мария,жен,54,161,Мурманск,учитель,200000,нет
Амосенкова,Дарья,жен,20,162,Уфа,конструктор,200000,да
Ампелонова,Ольга,жен,58,189,Казань,учитель,20000,да
Амунова,Юлия,жен,23,180,Мурманск,инженер,900000,да
Амфитеатрова,Диана,жен,21,177,Москва,учитель,70000,нет
Анасов,Михаил,муж,33,156,Владимир,инженер,500000,нет
Анаьев,Андрей,муж,26,175,Казань,кондитер,20000,да
Андианов,Сергей,муж,49,167,Мурманск,ведущий инженер,20000,да
Андресов,Никита,муж,56,158,Омск,инженер,45000,нет
Андриасова,Диана,жен,30,165,Ачинск,конструктор,400000,нет
Андрияка,Диана,жен,24,179,Санкт-Петербург,ведущий инженер,60000,да
Андрияшина,Анастасия,жен,59,168,Ачинск,кондитер,100000,да
Андронычева,Марина,жен,53,186,Ачинск,учитель,600000,да
Андрухов,Василий,муж,54,174,Владимир,кондитер,600000,да
Андрюнькина,Евгения,жен,32,184,Уфа,конструктор,150000,да
Андрюшкина,Дарья,жен,45,178,Владимир,кондитер,30000,да
Андряхина,Анастасия,жен,50,187,Уфа,инженер,25000,нет
Анемподистов,Александр,муж,21,181,Казань,руководитель группы,30000,да
Анзимиров,Михаил,муж,51,181,Уфа,руководитель группы,500000,нет
Аникиева,Марина,жен,59,156,Рязань,учитель,400000,нет
Анистратов,Андрей,муж,49,157,Рязань,кондитер,70000,нет
Аничков,Александр,муж,21,165,Калининград,учитель,20000,да
Анкалина,Марина,жен,58,180,Омск,конструктор,150000,да
Аннаниязов,Василий,муж,50,184,Омск,руководитель группы,200000,да
Ансимов,Пётр,муж,45,185,Ачинск,конструктор,300000,да
Антипенков,Василий,муж,22,159,Калининград,конструктор,300000,нет
Антипичев,Михаил,муж,41,175,Мурманск,конструктор,45000,да
Антонинова,Анастасия,жен,37,165,Мурманск,ведущий инженер,600000,нет
Антонычева,Дарья,жен,50,166,Омск,учитель,90000,нет
Антошка,Марина,жен,20,173,Калининград,бухгалтер,100000,да
Антюфеев,Василий,муж,59,173,Казань,ведущий инженер,35000,да
Ануричев,Михаил,муж,39,160,Омск,ведущий инженер,20000,нет
Анфалова,Дарья,жен,31,183,Владимир,кондитер,400000,да
Анцигина,Кристина,жен,25,178,Ачинск,бухгалтер,600000,нет
Анцифрова,Ольга,жен,34,165,Санкт-Петербург,бухгалтер,500000,да
Анчашкина,Марина,жен,35,183,Москва,учитель,90000,да
Анчукова,Анна,жен,55,181,Омск,учитель,60000,да
Аншиков,Андрей,муж,42,162,Ачинск,ведущий инженер,600000,да
Анюшина,Евгения,жен,55,189,Владимир,директор предприятия,25000,нет
Апалинова,Диана,жен,32,158,Калининград,бухгалтер,90000,да
Апандеева,Анастасия,жен,33,176,Уфа,ведущий инженер,700000,нет
Апарчева,Евгения,жен,33,170,Рязань,ведущий инженер,250000,да
Апатцев,Антон,муж,50,184,Казань,ведущий инженер,100000,нет
Апишмова,Дарья,жен,46,175,Казань,бухгалтер,400000,нет
Аполитов,Максим,муж,56,155,Мурманск,инженер,35000,да
Аппалонов,Андрей,муж,30,174,Владимир,инженер,90000,да
Апрелов,Александр,муж,35,163,Уфа,бухгалтер,700000,нет
Аптуков,Пётр,муж,58,168,Омск,ведущий инженер,30000,да
Арабчиков,Михаил,муж,56,160,Ачинск,руководитель группы,800000,нет
Аразов,Пётр,муж,22,161,Рязань,инженер,90000,да
Аралова,Юлия,жен,44,189,Омск,директор предприятия,500000,да
Арапова,Кристина,жен,26,173,Уфа,бухгалтер,350000,да
Арастова,Евгения,жен,19,186,Владимир,руководитель группы,80000,нет
Арбаков,Пётр,муж,24,158,Москва,ведущий инженер,45000,да
Арбинина,Дарья,жен,30,157,Мурманск,бухгалтер,250000,да
Аргова,Евгения,жен,23,183,Уфа,кондитер,60000,да
Ардабьева,Марина,жен,38,188,Калининград,кондитер,400000,нет
Ардашников,Андрей,муж,44,158,Мурманск,учитель,50000,да
Ардимасов,Сергей,муж,51,175,Санкт-Петербург,учитель,30000,нет
Арекова,Дарья,жен,58,172,Уфа,ведущий инженер,350000,да
Арестинова,Анастасия,жен,33,157,Казань,конструктор,800000,нет
Арефулов,Антон,муж,54,156,Калининград,ведущий инженер,60000,нет
Аржавитинов,Никита,муж,19,165,Казань,директор предприятия,25000,нет
Аржеухова,Дарья,жен,24,163,Омск,ведущий инженер,30000,да
Арзамащева,Кристина,жен,51,181,Москва,директор предприятия,70000,нет
Арибжанова,Ольга,жен,28,176,Москва,кондитер,45000,да
Аринакова,Мария,жен,21,161,Казань,ведущий инженер,600000,да
Аринкина,Евгения,жен,50,175,Уфа,ведущий инженер,600000,да
Арисмова,Юлия,жен,44,179,Омск,инженер,50000,нет
Арифудова,Дарья,жен,30,185,Калининград,кондитер,500000,нет
Арищев,Антон,муж,27,177,Калининград,директор предприятия,35000,да
Аркаченкова,Кристина,жен,56,176,Владимир,бухгалтер,20000,нет
Арланов,Александр,муж,20,183,Москва,ведущий инженер,90000,нет
Армеева,Юлия,жен,51,163,Владимир,конструктор,200000,да
Армишина,Кристина,жен,30,159,Омск,инженер,200000,да
Арнаутова,Мария,жен,42,155,Ачинск,учитель,900000,нет
Аров,Сергей,муж,26,179,Ачинск,бухгалтер,70000,да
Аронзов,Александр,муж,53,163,Омск,инженер,25000,да
Арселов,Пётр,муж,28,163,Омск,инженер,45000,нет
Арситов,Андрей,муж,22,187,Москва,кондитер,35000,нет
Артаева,Дарья,жен,33,167,Владимир,учитель,100000,да
Артасов,Василий,муж,18,161,Казань,директор предприятия,45000,да
Артемева,Дарья,жен,29,184,Ачинск,ведущий инженер,60000,нет
Артонкина,Дарья,жен,34,188,Казань,директор предприятия,45000,да
Артынова,Мария,жен,48,171,Уфа,инженер,200000,да
Артюхьева,Диана,жен,24,167,Уфа,директор предприятия,25000,нет
Артяков,Антон,муж,29,186,Казань,директор предприятия,20000,нет
Архангородска,Дарья,жен,46,173,Мурманск,бухгалтер,30000,нет
Архипива,Ольга,жен,28,165,Мурманск,кондитер,100000,нет
Арцебасов,Михаил,муж,26,181,Уфа,бухгалтер,800000,нет
Арцева,Анна,жен,29,174,Рязань,инженер,400000,да
Арцыбашев,Василий,муж,19,168,Казань,конструктор,350000,нет
Аршинова,Кристина,жен,39,179,Москва,руководитель группы,900000,да
Арысланов,Антон,муж,57,181,Казань,кондитер,45000,нет
Аряева,Мария,жен,35,181,Владимир,учитель,80000,нет
Арятипов,Пётр,муж,56,158,Санкт-Петербург,бухгалтер,200000,да
Асакина,Евгения,жен,45,170,Рязань,бухгалтер,50000,да
Асатурова,Мария,жен,55,172,Уфа,кондитер,900000,нет
Асварагов,Максим,муж,42,181,Казань,учитель,60000,нет
Асекритова,Ольга,жен,20,169,Мурманск,директор предприятия,600000,нет
Асимова,Ольга,жен,51,188,Москва,конструктор,90000,да
Аскархипов,Василий,муж,36,183,Уфа,учитель,500000,да
Аскреткина,Кристина,жен,20,155,Омск,конструктор,60000,нет
Асосова,Диана,жен,30,185,Ачинск,ведущий инженер,600000,нет
Ассорова,Ольга,жен,51,186,Калининград,учитель,200000,нет
Астафимов,Антон,муж,18,178,Казань,руководитель группы,30000,нет
Астахов,Сергей,муж,29,155,Ачинск,конструктор,500000,да
Асташкина,Ольга,жен,45,182,Уфа,учитель,50000,да
Астрощенков,Никита,муж,31,182,Рязань,бухгалтер,30000,да
Асылкожаева,Дарья,жен,47,181,Омск,директор предприятия,350000,нет
Асянина,Анна,жен,51,176,Мурманск,учитель,350000,нет
Атаджанова,Евгения,жен,23,174,Ачинск,учитель,400000,нет
Атапова,Диана,жен,24,155,Рязань,руководитель группы,80000,нет
Атарова,Юлия,жен,40,179,Калининград,учитель,350000,нет
Аткулова,Дарья,жен,50,173,Рязань,бухгалтер,300000,нет
Атосина,Кристина,жен,56,155,Владимир,ведущий инженер,50000,да
Атраментов,Никита,муж,24,162,Рязань,руководитель группы,500000,да
Аттиков,Василий,муж,44,169,Казань,инженер,350000,да
Аухадеева,Евгения,жен,28,163,Ачинск,бухгалтер,35000,нет
Афиатилов,Максим,муж,20,173,Мурманск,ведущий инженер,200000,да
Афнатулов,Александр,муж,52,176,Казань,учитель,100000,нет
Афонников,Пётр,муж,30,184,Мурманск,ведущий инженер,90000,нет
Афоньев,Андрей,муж,27,189,Мурманск,руководитель группы,90000,нет
Афошина,Марина,жен,22,184,Казань,кондитер,500000,нет
Афтономов,Михаил,муж,34,166,Калининград,учитель,200000,нет
Ахапкина,Анна,жен,48,158,Санкт-Петербург,кондитер,45000,да
Ахапов,Сергей,муж,41,155,Мурманск,руководитель группы,45000,да
Ахитямова,Евгения,жен,55,181,Омск,инженер,35000,нет
Ахламов,Никита,муж,40,170,Рязань,кондитер,500000,да
Ахмазов,Сергей,муж,26,181,Рязань,директор предприятия,50000,нет
Ахмайдерова,Анна,жен,57,177,Москва,бухгалтер,600000,нет
Ахмеднева,Диана,жен,40,159,Уфа,бухгалтер,60000,нет
Ахмеев,Андрей,муж,59,182,Рязань,инженер,45000,нет
Ахметсафина,Кристина,жен,51,179,Владимир,конструктор,100000,нет
Ахмидеев,Пётр,муж,42,176,Москва,директор предприятия,30000,нет
Ахмяков,Пётр,муж,30,189,Уфа,конструктор,80000,нет
Ахрамеев,Сергей,муж,45,189,Владимир,директор предприятия,60000,да
Ахремов,Андрей,муж,32,169,Москва,кондитер,900000,да
Ахряпов,Михаил,муж,18,174,Ачинск,инженер,300000,да
Ахтемова,Дарья,жен,35,183,Рязань,ведущий инженер,45000,нет
Ахунова,Евгения,жен,26,179,Санкт-Петербург,ведущий инженер,250000,да
Ачкасов,Александр,муж,35,156,Омск,конструктор,300000,нет
Аширафетдинов,Антон,муж,46,185,Владимир,кондитер,350000,да
Ашкеров,Александр,муж,47,172,Ачинск,ведущий инженер,700000,да
Ашметьев,Михаил,муж,28,165,Владимир,ведущий инженер,25000,да
Аштиева,Марина,жен,20,168,Калининград,ведущий инженер,500000,да
Ащепкова,Юлия,жен,30,168,Владимир,инженер,700000,нет
Бабаншев,Василий,муж,34,160,Москва,ведущий инженер,40000,нет
Бабаркина,Мария,жен,56,171,Калининград,бухгалтер,200000,нет
Бабеева,Мария,жен,35,171,Мурманск,бухгалтер,250000,да
Бабиненкова,Анна,жен,25,155,Ачинск,директор предприятия,350000,да
Бабинков,Антон,муж,26,175,Москва,бухгалтер,500000,да
Бабушенкова,Кристина,жен,45,189,Рязань,бухгалтер,40000,нет
Бабялкина,Дарья,жен,53,189,Москва,конструктор,50000,нет
Бавостдинов,Пётр,муж,50,165,Калининград,инженер,30000,нет
Бавченков,Максим,муж,59,158,Калининград,конструктор,150000,да
Багатуров,Антон,муж,44,185,Калининград,учитель,300000,да
Багдаева,Кристина,жен,30,172,Калининград,директор предприятия,250000,да
Багдинова,Юлия,жен,49,181,Омск,бухгалтер,30000,нет
Багрешева,Мария,жен,23,160,Омск,конструктор,25000,да
Багрычева,Евгения,жен,42,180,Санкт-Петербург,инженер,700000,да
Баделина,Кристина,жен,47,169,Омск,инженер,900000,да
Баджашев,Михаил,муж,58,188,Ачинск,конструктор,300000,нет
Бадинова,Дарья,жен,29,165,Владимир,конструктор,20000,нет
Бадренков,Максим,муж,40,182,Калининград,конструктор,40000,да
Бадунов,Василий,муж,42,169,Ачинск,инженер,150000,нет
Баерова,Анастасия,жен,18,176,Москва,бухгалтер,60000,нет
Бажибина,Диана,жен,34,172,Ачинск,ведущий инженер,800000,нет
Бажонова,Евгения,жен,55,172,Мурманск,конструктор,90000,да
Базанина,Диана,жен,19,169,Калининград,директор предприятия,700000,нет
Баздалов,Михаил,муж,31,162,Рязань,бухгалтер,60000,да
Базулев,Михаил,муж,49,164,Омск,учитель,400000,да
Базурина,Анастасия,жен,54,171,Омск,руководитель группы,800000,нет
Базырина,Ольга,жен,58,165,Омск,конструктор,150000,нет
Байбичев,Андрей,муж,41,185,Ачинск,руководитель группы,800000,нет
Байгисиева,Кристина,жен,32,156,Рязань,бухгалтер,200000,нет
Байдовлятов,Сергей,муж,20,155,Санкт-Петербург,директор предприятия,700000,да
Байжалиева,Марина,жен,24,174,Калининград,кондитер,60000,нет
Баймуратова,Дарья,жен,44,184,Омск,кондитер,70000,нет
Баймяшкина,Марина,жен,40,161,Ачинск,руководитель группы,300000,да
Байрашева,Диана,жен,51,178,Мурманск,инженер,400000,нет
Байтелова,Евгения,жен,27,167,Рязань,конструктор,50000,нет
Байцерова,Анна,жен,59,187,Калининград,кондитер,90000,нет
Бака,Мария,жен,19,167,Уфа,директор предприятия,40000,нет
Бакалейникова,Дарья,жен,32,177,Мурманск,учитель,600000,да
Баканева,Диана,жен,33,183,Казань,директор предприятия,50000,да
Баканчикова,Анна,жен,23,168,Ачинск,кондитер,50000,нет
Бакашева,Анна,жен,38,184,Ачинск,директор предприятия,70000,нет
Баквалов,Василий,муж,22,155,Омск,руководитель группы,500000,да
Баклашова,Кристина,жен,56,157,Владимир,учитель,300000,да
Бакмцева,Дарья,жен,38,181,Уфа,учитель,250000,нет
Баков,Антон,муж,41,166,Ачинск,учитель,25000,да
Бактимерова,Кристина,жен,53,176,Москва,учитель,200000,нет
Бакторина,Диана,жен,43,171,Владимир,кондитер,900000,да
Бакутов,Антон,муж,35,169,Москва,конструктор,70000,да
Бакшутов,Александр,муж,37,167,Калининград,инженер,250000,нет
Балабенков,Пётр,муж,46,161,Ачинск,кондитер,350000,нет
Балабуева,Анна,жен,30,180,Рязань,конструктор,800000,да
Балагура,Мария,жен,23,172,Владимир,бухгалтер,900000,да
Балаклейцева,Диана,жен,22,182,Санкт-Петербург,директор предприятия,100000,нет
Баланенкова,Юлия,жен,25,167,Омск,бухгалтер,50000,нет
Балахонцева,Марина,жен,30,182,Владимир,ведущий инженер,300000,да
Балаченков,Никита,муж,51,169,Москва,конструктор,45000,нет
Балашна,Марина,жен,52,178,Владимир,директор предприятия,900000,да
Балдыгина,Юлия,жен,51,186,Ачинск,инженер,800000,нет
Балзанова,Анастасия,жен,52,155,Москва,инженер,300000,нет
Балкичев,Александр,муж,35,180,Рязань,руководитель группы,250000,нет
Балмусов,Сергей,муж,38,188,Рязань,инженер,90000,да
Балохнина,Евгения,жен,29,189,Казань,руководитель группы,200000,да
Балталина,Юлия,жен,56,186,Санкт-Петербург,директор предприятия,50000,нет
Балцарова,Анна,жен,57,185,Мурманск,кондитер,50000,да
Балыбердина,Евгения,жен,37,189,Рязань,бухгалтер,30000,нет
Балынина,Юлия,жен,28,183,Владимир,инженер,250000,да
Балькина,Анна,жен,30,179,Рязань,конструктор,50000,да
Балюкина,Дарья,жен,36,164,Казань,директор предприятия,700000,да
Балясов,Сергей,муж,28,185,Москва,бухгалтер,700000,да
Бамбусова,Диана,жен,27,177,Омск,директор предприятия,500000,нет
Бандуристова,Диана,жен,38,186,Владимир,директор предприятия,45000,да
Банифатова,Кристина,жен,45,186,Санкт-Петербург,ведущий инженер,80000,нет
Банцеков,Александр,муж,45,167,Омск,директор предприятия,400000,нет
Банчукова,Анна,жен,28,161,Мурманск,директор предприятия,200000,нет
Баньщикова,Анастасия,жен,46,189,Казань,конструктор,400000,да
Барабошина,Кристина,жен,38,189,Мурманск,руководитель группы,40000,да
Барадулина,Диана,жен,40,182,Владимир,конструктор,100000,да
Барандеева,Дарья,жен,25,158,Мурманск,конструктор,150000,да
Баранов,Михаил,муж,48,175,Казань,конструктор,70000,да
Баранчихов,Василий,муж,45,162,Омск,кондитер,25000,да
Барашихина,Дарья,жен,30,155,Уфа,инженер,70000,да
Барбарисов,Никита,муж,35,166,Ачинск,учитель,70000,да
Барбашов,Александр,муж,49,161,Владимир,руководитель группы,800000,да
Барбулев,Пётр,муж,44,188,Санкт-Петербург,ведущий инженер,600000,нет
Барекова,Юлия,жен,37,189,Владимир,кондитер,70000,да
Баржанова,Диана,жен,39,181,Санкт-Петербург,инженер,250000,нет
Барзакова,Мария,жен,53,169,Рязань,ведущий инженер,35000,нет
Барзунов,Андрей,муж,46,163,Калининград,инженер,40000,нет
Бариненкова,Кристина,жен,32,168,Омск,инженер,500000,да
Баркаева,Мария,жен,18,165,Казань,учитель,80000,да
