Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Алтынбаева,Мария,жен,40,163,Москва,директор предприятия,400000,да
Алферова,Евгения,жен,38,160,Владимир,руководитель группы,40000,да
Алферова-темкина,Анастасия,жен,19,167,Казань,кондитер,400000,нет
Алырчикова,Анна,жен,22,168,Рязань,инженер,90000,нет
Альбанова,Кристина,жен,36,170,Рязань,учитель,45000,да
Альбертов,Антон,муж,46,177,Казань,бухгалтер,60000,да
Альбокринова,Мария,жен,37,176,Санкт-Петербург,руководитель группы,30000,да
Альманов,Сергей,муж,46,184,Омск,учитель,80000,нет
Альников,Пётр,муж,28,178,Омск,директор предприятия,200000,да
Альтаментов,Максим,муж,42,180,Санкт-Петербург,бухгалтер,80000,нет
Алючкина,Анастасия,жен,29,165,Владимир,учитель,100000,нет
Алябышев,Александр,муж,23,157,Ачинск,конструктор,600000,да
Алякрова,Марина,жен,19,182,Ачинск,директор предприятия,900000,нет
Амангельдиева,Кристина,жен,23,187,Рязань,бухгалтер,60000,нет
Амаханов,Александр,муж,36,157,Рязань,руководитель группы,800000,нет
Амекина,Евгения,жен,36,188,Мурманск,учитель,20000,нет
Амельянов,Максим,муж,22,178,Омск,кондитер,25000,да
Аменчиков,Михаил,муж,24,181,Калининград,директор предприятия,60000,да
Аметова,Евгения,жен,27,168,Уфа,кондитер,30000,да
Аминькаева,Мария,жен,23,176,Санкт-Петербург,инженер,20000,да
Аммосова,Ольга,жен,43,166,Уфа,руководитель группы,80000,нет
Амодина,Марина,жен,33,177,Москва,директор предприятия,400000,да
Ампелогов,Михаил,муж,31,184,Мурманск,учитель,250000,нет
Анаев,Василий,муж,59,169,Санкт-Петербург,бухгалтер,30000,нет
Ананченков,Никита,муж,59,174,Мурманск,директор предприятия,20000,нет
Анастасина,Ольга,жен,27,162,Ачинск,учитель,250000,нет
Ангарская-гутова,Анна,жен,19,178,Калининград,руководитель группы,50000,да
Андирзянова,Юлия,жен,49,187,Мурманск,инженер,70000,да
Андреева,Анна,жен,28,176,Уфа,кондитер,600000,нет
Андреещев,Пётр,муж,44,155,Санкт-Петербург,учитель,25000,да
Андрианычева,Ольга,жен,43,186,Рязань,учитель,40000,да
Андрозов,Пётр,муж,32,189,Владимир,директор предприятия,700000,да
Андронов,Михаил,муж,35,168,Казань,кондитер,900000,да
Андрюкова,Ольга,жен,37,159,Рязань,директор предприятия,45000,нет
Андряшина,Мария,жен,23,164,Владимир,бухгалтер,100000,да
Аненков,Сергей,муж,30,184,Владимир,кондитер,300000,да
Аниенков,Пётр,муж,43,170,Мурманск,учитель,30000,нет
Аникимова,Марина,жен,29,160,Казань,ведущий инженер,70000,нет
Анисимова,Анастасия,жен,52,164,Омск,директор предприятия,350000,да
Анисифорова,Евгения,жен,56,181,Мурманск,бухгалтер,45000,нет
Аниятова,Дарья,жен,21,172,Мурманск,бухгалтер,600000,да
Анкерманцева,Диана,жен,46,170,Ачинск,бухгалтер,50000,нет
Аноньев,Антон,муж,33,172,Мурманск,директор предприятия,800000,нет
Анофриков,Никита,муж,51,175,Омск,бухгалтер,100000,нет
Анплеева,Мария,жен,30,182,Ачинск,директор предприятия,200000,нет
Антакова,Кристина,жен,41,182,Калининград,ведущий инженер,50000,нет
Антипина,Марина,жен,42,183,Санкт-Петербург,учитель,45000,нет
Антипцева,Ольга,жен,42,165,Калининград,конструктор,45000,да
Антонушкина,Мария,жен,46,171,Рязань,учитель,300000,да
Антосенков,Сергей,муж,53,162,Уфа,ведущий инженер,350000,да
Антудов,Андрей,муж,28,179,Рязань,учитель,30000,да
Антыкова,Анна,жен,42,180,Рязань,директор предприятия,60000,да
Анурюкина,Марина,жен,20,175,Мурманск,бухгалтер,600000,да
Анфертьев,Пётр,муж,48,161,Уфа,ведущий инженер,600000,да
Анфудимов,Никита,муж,56,162,Рязань,инженер,500000,нет
Анциборова,Марина,жен,55,166,Омск,инженер,45000,да
Анчанова,Ольга,жен,54,181,Рязань,кондитер,60000,нет
Анчукова,Анастасия,жен,27,174,Ачинск,конструктор,700000,да
Аншилов,Никита,муж,28,173,Калининград,кондитер,600000,нет
Апалонова,Евгения,жен,35,162,Уфа,кондитер,800000,да
Апанаев,Василий,муж,51,180,Рязань,конструктор,35000,да
Апаркина,Юлия,жен,54,176,Ачинск,ведущий инженер,400000,да
Апекишева,Кристина,жен,58,159,Рязань,инженер,800000,нет
Аполлонина,Евгения,жен,38,156,Омск,кондитер,90000,нет
Аполченов,Михаил,муж,24,161,Мурманск,инженер,70000,да
Апросина,Мария,жен,40,182,Владимир,руководитель группы,35000,нет
Аптов,Максим,муж,23,173,Рязань,руководитель группы,35000,нет
Арабова,Мария,жен,23,161,Рязань,учитель,900000,нет
Аранжереев,Александр,муж,47,173,Рязань,директор предприятия,700000,нет
Арапов,Сергей,муж,42,165,Казань,кондитер,100000,нет
Арбузярова,Кристина,жен,24,168,Москва,бухгалтер,100000,да
Аргасов,Сергей,муж,51,183,Мурманск,учитель,150000,да
Ардамонов,Никита,муж,54,173,Мурманск,учитель,35000,да
Ардеев,Максим,муж,39,161,Владимир,кондитер,100000,нет
Ареньева,Мария,жен,27,182,Калининград,учитель,250000,нет
Арешева,Анна,жен,36,156,Уфа,конструктор,300000,да
Арзакаева,Кристина,жен,19,175,Калининград,инженер,900000,нет
Арзюнина,Евгения,жен,20,159,Уфа,учитель,30000,нет
Арисова,Диана,жен,45,157,Владимир,учитель,350000,нет
Аришинова,Евгения,жен,52,178,Москва,руководитель группы,400000,нет
Аркатов,Василий,муж,57,164,Санкт-Петербург,бухгалтер,35000,да
Арламенков,Андрей,муж,35,161,Ачинск,ведущий инженер,600000,нет
Арляпов,Никита,муж,52,185,Рязань,учитель,40000,нет
Армейскова,Диана,жен,34,171,Владимир,директор предприятия,900000,да
Арнаутов,Василий,муж,39,182,Санкт-Петербург,кондитер,40000,да
Аросланова,Ольга,жен,41,176,Омск,ведущий инженер,150000,да
Артамцев,Михаил,муж,53,179,Омск,ведущий инженер,100000,нет
Артишкина,Кристина,жен,31,175,Москва,инженер,350000,да
Артошина,Юлия,жен,21,188,Мурманск,руководитель группы,50000,да
Артюкова,Марина,жен,23,180,Калининград,руководитель группы,900000,да
Арутюпова,Анастасия,жен,56,187,Санкт-Петербург,директор предприятия,90000,да
Архипков,Максим,муж,28,164,Казань,директор предприятия,500000,да
Архипычев,Антон,муж,46,165,Казань,инженер,70000,нет
Арцебашев,Михаил,муж,38,160,Санкт-Петербург,учитель,250000,да
Арчикова,Диана,жен,27,166,Казань,директор предприятия,80000,да
Аряпова,Анна,жен,53,155,Санкт-Петербург,руководитель группы,300000,да
Асавкина,Мария,жен,25,174,Калининград,конструктор,90000,да
Асафов,Сергей,муж,24,155,Рязань,кондитер,300000,да
Асаянов,Максим,муж,42,183,Санкт-Петербург,инженер,700000,нет
Асесорова,Анна,жен,43,189,Москва,директор предприятия,35000,да
Асков,Михаил,муж,52,174,Мурманск,учитель,25000,да
Асламбекова,Дарья,жен,42,178,Москва,директор предприятия,300000,да
Аснова,Мария,жен,22,171,Ачинск,инженер,100000,да
Ассанов,Василий,муж,33,171,Владимир,бухгалтер,25000,нет
Астауров,Сергей,муж,51,157,Уфа,конструктор,100000,нет
Астпова,Анастасия,жен,19,170,Калининград,ведущий инженер,30000,да
Астрелина,Юлия,жен,28,179,Санкт-Петербург,учитель,90000,нет
Асфандияров,Андрей,муж,42,169,Уфа,кондитер,90000,нет
Асылов,Сергей,муж,34,160,Калининград,инженер,200000,да
Атабегова,Кристина,жен,20,182,Уфа,конструктор,70000,да
Атаманов,Антон,муж,32,177,Владимир,учитель,800000,да
Атеева,Евгения,жен,40,170,Казань,инженер,90000,нет
Атишев,Михаил,муж,44,187,Калининград,конструктор,600000,да
Атронов,Максим,муж,47,158,Уфа,инженер,40000,да
Атьков,Александр,муж,33,183,Омск,директор предприятия,60000,да
Аука,Кристина,жен,48,186,Ачинск,конструктор,350000,да
Аухадеев,Никита,муж,56,177,Казань,директор предприятия,45000,да
Афолина,Анна,жен,33,160,Калининград,директор предприятия,700000,да
Афонина,Ольга,жен,34,180,Мурманск,бухгалтер,30000,нет
Ахатов,Максим,муж,30,175,Владимир,ведущий инженер,500000,да
Ахибаев,Александр,муж,25,160,Казань,руководитель группы,35000,да
Ахломова,Юлия,жен,53,181,Санкт-Петербург,инженер,250000,нет
Ахмаметьев,Сергей,муж,37,175,Ачинск,инженер,35000,да
Ахмедшина,Мария,жен,24,184,Омск,ведущий инженер,600000,да
Ахметзанова,Евгения,жен,27,169,Ачинск,директор предприятия,20000,да
Ахмурзина,Марина,жен,41,166,Казань,ведущий инженер,60000,нет
Ахмятов,Никита,муж,53,184,Санкт-Петербург,бухгалтер,80000,нет
Ахремакина,Ольга,жен,38,172,Калининград,директор предприятия,25000,да
Ахренцева,Анна,жен,40,157,Омск,кондитер,400000,да
Ахряпов,Михаил,муж,44,167,Ачинск,ведущий инженер,80000,да
Ацераева,Диана,жен,35,166,Уфа,ведущий инженер,90000,да
Аченков,Андрей,муж,52,183,Санкт-Петербург,учитель,350000,нет
Ашитков,Пётр,муж,35,155,Москва,руководитель группы,600000,нет
Ашихмина,Диана,жен,24,167,Омск,бухгалтер,45000,да
Ашмаров,Никита,муж,28,166,Владимир,кондитер,400000,нет
Ашряфетдинова,Анна,жен,48,168,Уфа,ведущий инженер,900000,да
Ащехина,Мария,жен,32,175,Рязань,кондитер,400000,нет
Аякиев,Василий,муж,18,166,Рязань,инженер,35000,да
Бабакаева,Дарья,жен,45,169,Ачинск,кондитер,300000,да
Бабалова,Анастасия,жен,20,158,Владимир,инженер,35000,да
Бабаханова,Дарья,жен,23,172,Рязань,руководитель группы,35000,нет
Бабенцев,Никита,муж,19,175,Омск,кондитер,40000,нет
Бабкина,Мария,жен,29,167,Москва,конструктор,100000,нет
Бабмындра,Анна,жен,39,182,Рязань,бухгалтер,45000,нет
Бабуев,Антон,муж,57,163,Санкт-Петербург,кондитер,500000,нет
Бабычева,Анастасия,жен,34,167,Калининград,руководитель группы,200000,нет
Баганча,Юлия,жен,47,189,Ачинск,учитель,400000,да
Багимова,Диана,жен,39,186,Москва,инженер,40000,да
Багрова,Дарья,жен,27,164,Владимир,учитель,400000,да
Бадилов,Сергей,муж,53,170,Калининград,кондитер,70000,нет
Бадриев,Никита,муж,24,170,Калининград,учитель,300000,нет
Бадрутдинова,Кристина,жен,43,179,Омск,директор предприятия,900000,да
Бадылева,Анна,жен,58,155,Мурманск,бухгалтер,25000,нет
Бадяутдинова,Дарья,жен,58,186,Мурманск,руководитель группы,900000,нет
Базарнов,Михаил,муж,20,157,Казань,руководитель группы,90000,да
Баздуков,Александр,муж,21,165,Омск,директор предприятия,150000,нет
Базнаева,Диана,жен,33,165,Казань,ведущий инженер,100000,нет
Базуров,Пётр,муж,33,161,Владимир,конструктор,45000,да
Байбанова,Юлия,жен,47,170,Ачинск,директор предприятия,100000,нет
Байгазова,Ольга,жен,30,162,Москва,конструктор,350000,да
Байданов,Пётр,муж,39,184,Рязань,руководитель группы,200000,нет
Баймасов,Андрей,муж,45,166,Санкт-Петербург,руководитель группы,90000,да
Байснопова,Марина,жен,25,163,Казань,учитель,25000,да
Байтелова,Ольга,жен,20,156,Санкт-Петербург,конструктор,70000,да
Бакалеев,Сергей,муж,53,186,Рязань,кондитер,25000,нет
Баканеева,Анна,жен,55,158,Владимир,инженер,500000,нет
Бакасов,Максим,муж,39,168,Калининград,учитель,90000,да
Бакаютова,Анастасия,жен,54,180,Санкт-Петербург,ведущий инженер,500000,нет
Бакеренкова,Мария,жен,57,175,Ачинск,инженер,200000,да
Баксеанов,Никита,муж,56,182,Санкт-Петербург,кондитер,45000,да
Бакуничев,Александр,муж,56,157,Мурманск,бухгалтер,35000,нет
Бакунчев,Пётр,муж,33,174,Рязань,руководитель группы,70000,да
Бакусова,Юлия,жен,34,185,Москва,конструктор,350000,да
Бакшаева,Марина,жен,37,171,Владимир,инженер,20000,нет
Бакшутов,Антон,муж,51,164,Казань,конструктор,800000,нет
Балабошка,Кристина,жен,28,178,Уфа,конструктор,200000,да
Баладурина,Ольга,жен,41,189,Владимир,конструктор,500000,нет
Балакиров,Максим,муж,28,162,Мурманск,ведущий инженер,25000,да
Балалуева,Дарья,жен,53,161,Уфа,директор предприятия,35000,да
Баланичева,Марина,жен,46,175,Владимир,учитель,400000,да
Балаура,Юлия,жен,27,168,Владимир,кондитер,300000,нет
Балачевцев,Александр,муж,56,161,Владимир,бухгалтер,60000,да
Балгурина,Ольга,жен,52,182,Уфа,бухгалтер,30000,нет
Балдев,Василий,муж,57,170,Калининград,кондитер,400000,да
Балеев,Пётр,муж,42,171,Санкт-Петербург,учитель,600000,да
Балесков,Василий,муж,50,164,Омск,директор предприятия,70000,да
Балинова,Марина,жен,58,166,Москва,инженер,60000,нет
Баличкина,Марина,жен,36,182,Мурманск,конструктор,90000,да
Балобенцов,Пётр,муж,35,186,Ачинск,кондитер,600000,да
Баломожнов,Сергей,муж,40,167,Калининград,инженер,900000,нет
Балтушина,Диана,жен,19,186,Уфа,инженер,70000,да
Балуев,Сергей,муж,25,183,Омск,конструктор,25000,да
Балухта,Мария,жен,40,185,Калининград,бухгалтер,600000,нет
Балыков,Василий,муж,35,179,Мурманск,инженер,60000,да
Бальбоа,Диана,жен,27,160,Санкт-Петербург,бухгалтер,800000,да
Бальцева,Дарья,жен,54,162,Владимир,руководитель группы,300000,да
Бамакова,Евгения,жен,35,180,Мурманск,учитель,200000,да
Бамирова,Ольга,жен,41,172,Санкт-Петербург,ведущий инженер,800000,да
Банарцев,Антон,муж,47,189,Мурманск,директор предприятия,200000,нет
Бандаков,Василий,муж,37,180,Рязань,руководитель группы,40000,нет
Баньков,Сергей,муж,40,182,Ачинск,конструктор,30000,нет
Барабанова,Дарья,жен,52,162,Калининград,ведущий инженер,600000,нет
Бараменков,Никита,муж,23,183,Рязань,конструктор,70000,нет
Бараненков,Андрей,муж,23,160,Ачинск,руководитель группы,250000,да
Бараулов,Никита,муж,45,168,Мурманск,кондитер,800000,нет
Барба,Марина,жен,35,189,Санкт-Петербург,учитель,80000,да
Барбасов,Михаил,муж,30,160,Мурманск,директор предприятия,700000,да
Барвалина,Марина,жен,19,176,Казань,бухгалтер,500000,нет
Барденкова,Юлия,жен,48,183,Уфа,кондитер,400000,нет
Бардонов,Василий,муж,49,171,Уфа,учитель,45000,нет
Бареева,Анастасия,жен,23,185,Казань,руководитель группы,600000,нет
Барешенков,Андрей,муж,37,162,Рязань,инженер,300000,да
Барисенкова,Юлия,жен,18,183,Санкт-Петербург,ведущий инженер,30000,нет
Бармакова,Кристина,жен,34,182,Мурманск,директор предприятия,800000,нет
Бармашина,Марина,жен,51,161,Уфа,конструктор,90000,да
Бармянцева,Дарья,жен,31,155,Ачинск,ведущий инженер,100000,да
Барнов,Пётр,муж,22,189,Москва,кондитер,400000,да
Барсанова,Ольга,жен,31,167,Рязань,учитель,60000,нет
Барсов,Максим,муж,31,165,Казань,учитель,150000,да
Бартелев,Василий,муж,44,161,Калининград,руководитель группы,35000,да
Бартов,Никита,муж,52,181,Омск,кондитер,800000,да
Бартышев,Максим,муж,33,166,Санкт-Петербург,бухгалтер,600000,да
Бархатлев,Пётр,муж,30,168,Калининград,ведущий инженер,90000,да
Барчамова,Юлия,жен,49,172,Ачинск,учитель,35000,нет
Баршина,Евгения,жен,27,167,Мурманск,конструктор,25000,нет
Баскакова,Анна,жен,40,188,Санкт-Петербург,учитель,70000,да
Басуматоров,Антон,муж,36,155,Санкт-Петербург,ведущий инженер,80000,да
Басурманова,Анна,жен,35,171,Омск,ведущий инженер,60000,нет
Батайлова,Ольга,жен,39,179,Казань,кондитер,200000,нет
Батоев,Андрей,муж,19,187,Казань,учитель,30000,нет
Батраков,Андрей,муж,39,165,Ачинск,директор предприятия,900000,да
Батузов,Василий,муж,28,185,Рязань,инженер,40000,нет
Батурова,Анастасия,жен,49,177,Калининград,бухгалтер,500000,нет
Батцев,Андрей,муж,23,159,Ачинск,директор предприятия,250000,нет
Батюкова,Евгения,жен,23,177,Омск,кондитер,90000,нет
Баукина,Кристина,жен,25,171,Калининград,конструктор,90000,да
Баушев,Никита,муж,42,170,Санкт-Петербург,директор предприятия,100000,нет
Бахматова,Юлия,жен,37,179,Калининград,кондитер,20000,да
Бахметев,Никита,муж,22,178,Казань,руководитель группы,20000,нет
Бахова,Кристина,жен,32,160,Владимир,конструктор,600000,нет
Бахтемов,Андрей,муж,58,171,Казань,директор предприятия,80000,да
Бахусов,Сергей,муж,46,165,Казань,кондитер,25000,нет
Бацура,Евгения,жен,21,173,Калининград,руководитель группы,500000,да
Бачилина,Юлия,жен,34,188,Омск,учитель,70000,да
Башалов,Сергей,муж,33,155,Владимир,ведущий инженер,60000,нет
Башикова,Анастасия,жен,45,187,Владимир,конструктор,40000,да
Башканихина,Дарья,жен,56,187,Рязань,кондитер,70000,да
Башкинова,Марина,жен,54,176,Казань,кондитер,200000,да
Башлаев,Пётр,муж,50,167,Мурманск,руководитель группы,400000,да
Башляева,Дарья,жен,33,183,Омск,конструктор,80000,нет
Баюшев,Василий,муж,24,177,Казань,директор предприятия,80000,да
Бевза,Кристина,жен,37,175,Ачинск,инженер,25000,да
Бегма,Марина,жен,19,169,Владимир,инженер,300000,да
Бегуреева,Ольга,жен,46,157,Ачинск,учитель,150000,да
Бедев,Никита,муж,39,173,Калининград,директор предприятия,30000,да
Беджамова,Кристина,жен,28,155,Мурманск,директор предприятия,30000,нет
Беднова,Дарья,жен,33,177,Рязань,кондитер,45000,нет
Бедов,Никита,муж,31,176,Ачинск,директор предприятия,150000,да
Бедрестдинов,Михаил,муж,39,179,Рязань,ведущий инженер,35000,да
Бедьшесов,Максим,муж,40,174,Казань,ведущий инженер,400000,нет
Безбордкина,Ольга,жен,31,166,Казань,учитель,30000,да
Безгина,Ольга,жен,56,183,Калининград,ведущий инженер,60000,да
Безделов,Никита,муж,59,184,Санкт-Петербург,ведущий инженер,50000,нет
Бездонов,Михаил,муж,53,172,Мурманск,учитель,35000,да
Безенков,Александр,муж,23,179,Уфа,ведущий инженер,600000,нет
Безменова,Мария,жен,26,160,Калининград,директор предприятия,800000,да
Безператова,Ольга,жен,48,159,Ачинск,директор предприятия,250000,нет
Безручкова,Кристина,жен,37,155,Ачинск,кондитер,250000,да
Безунова,Диана,жен,50,179,Омск,бухгалтер,150000,нет
Безчаснов,Михаил,муж,41,187,Казань,ведущий инженер,20000,да
Беинева,Диана,жен,43,187,Омск,кондитер,50000,нет
