Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Алябышев,Михаил,муж,33,186,Санкт-Петербург,учитель,20000,да
Аляхина,Ольга,жен,45,185,Ачинск,инженер,25000,да
Аманква,Дарья,жен,20,171,Уфа,кондитер,70000,да
Амбарникова,Диана,жен,27,173,Владимир,инженер,100000,нет
Амбурова,Мария,жен,32,162,Калининград,руководитель группы,70000,нет
Амелешина,Юлия,жен,57,184,Москва,бухгалтер,250000,да
Амелешкина,Евгения,жен,52,185,Ачинск,конструктор,70000,да
Америков,Никита,муж,34,168,Омск,кондитер,600000,нет
Амиров,Андрей,муж,57,164,Ачинск,кондитер,600000,да
Амитрова,Анастасия,жен,33,158,Омск,инженер,150000,нет
Амолехина,Мария,жен,19,175,Уфа,ведущий инженер,80000,да
Амрахова,Дарья,жен,45,155,Казань,ведущий инженер,800000,нет
Анакина,Анна,жен,49,186,Москва,конструктор,30000,нет
Ананченкова,Ольга,жен,25,160,Рязань,конструктор,45000,нет
Анастасьина,Анна,жен,32,171,Владимир,учитель,25000,нет
Андершанов,Андрей,муж,57,180,Рязань,инженер,250000,да
Андреюшков,Александр,муж,44,179,Владимир,руководитель группы,50000,да
Андриясов,Сергей,муж,32,179,Ачинск,ведущий инженер,60000,нет
Андрияшкина,Евгения,жен,26,161,Ачинск,руководитель группы,20000,нет
Андряхина,Ольга,жен,28,167,Ачинск,учитель,20000,нет
Анжелов,Максим,муж,57,167,Ачинск,директор предприятия,25000,нет
Аникейчева,Мария,жен,47,161,Санкт-Петербург,руководитель группы,350000,нет
Анисимова-зуева,Анна,жен,25,161,Владимир,учитель,250000,нет
Анищенков,Никита,муж,55,161,Казань,конструктор,45000,нет
Аносичева,Диана,жен,19,180,Омск,ведущий инженер,30000,да
Аношечкина,Ольга,жен,55,181,Калининград,бухгалтер,60000,да
Анреева,Дарья,жен,31,167,Владимир,директор предприятия,150000,да
Антащенков,Антон,муж,50,161,Москва,инженер,30000,да
Антименкова,Кристина,жен,22,174,Уфа,конструктор,20000,нет
Антипенков,Василий,муж,42,177,Мурманск,конструктор,70000,нет
Анткулов,Антон,муж,47,166,Калининград,инженер,200000,нет
Антоничев,Пётр,муж,25,161,Казань,кондитер,250000,да
Антонюшенков,Василий,муж,51,176,Калининград,бухгалтер,35000,да
Антошенков,Максим,муж,24,185,Казань,бухгалтер,900000,нет
Антропов,Никита,муж,27,184,Казань,руководитель группы,150000,да
Антюхова,Диана,жен,35,179,Владимир,инженер,90000,нет
Ануфреева,Диана,жен,21,188,Уфа,руководитель группы,45000,да
Ануфринова,Марина,жен,42,167,Ачинск,ведущий инженер,30000,нет
Анфиногентова,Ольга,жен,26,161,Казань,бухгалтер,900000,нет
Анциферов,Никита,муж,36,187,Москва,ведущий инженер,50000,да
Анцыгина,Марина,жен,51,171,Уфа,конструктор,100000,нет
Апаленов,Сергей,муж,58,158,Рязань,бухгалтер,45000,да
Апанова,Анна,жен,45,177,Владимир,учитель,100000,нет
Апахина,Мария,жен,41,184,Уфа,ведущий инженер,500000,да
Апенина,Евгения,жен,33,164,Калининград,ведущий инженер,20000,да
Аплечеев,Александр,муж,29,158,Казань,директор предприятия,800000,да
Априкова,Мария,жен,59,165,Москва,бухгалтер,40000,нет
Аптухова,Анастасия,жен,27,180,Казань,ведущий инженер,350000,да
Арабов,Пётр,муж,49,163,Казань,конструктор,40000,нет
Арапова,Дарья,жен,31,158,Рязань,ведущий инженер,150000,да
Арбузников,Никита,муж,27,179,Омск,кондитер,350000,да
Аргасова,Диана,жен,22,184,Москва,ведущий инженер,250000,да
Ардашникова,Ольга,жен,48,186,Мурманск,конструктор,90000,да
Аренкина,Ольга,жен,28,160,Рязань,руководитель группы,400000,нет
Арзыбов,Андрей,муж,42,179,Мурманск,ведущий инженер,100000,нет
Арибжанов,Василий,муж,53,169,Омск,бухгалтер,70000,да
Аринбасарова,Юлия,жен,36,186,Казань,конструктор,100000,нет
Аристарова,Мария,жен,48,162,Мурманск,инженер,250000,да
Аришина,Марина,жен,37,160,Владимир,руководитель группы,300000,да
Арланов,Александр,муж,56,183,Рязань,кондитер,60000,нет
Армаева,Марина,жен,48,181,Рязань,руководитель группы,200000,нет
Аронина,Юлия,жен,18,164,Казань,учитель,40000,да
Арсеньев,Александр,муж,52,155,Санкт-Петербург,директор предприятия,300000,да
Артамасова,Евгения,жен,22,175,Санкт-Петербург,кондитер,90000,да
Артемева,Евгения,жен,32,181,Москва,ведущий инженер,25000,да
Артемкина,Дарья,жен,36,161,Владимир,руководитель группы,70000,да
Артурова,Диана,жен,44,160,Москва,кондитер,70000,нет
Аруина,Анастасия,жен,52,155,Санкт-Петербург,кондитер,40000,да
Архангелова,Диана,жен,52,160,Владимир,кондитер,600000,нет
Архипцов,Пётр,муж,59,155,Москва,бухгалтер,350000,да
Арчагов,Сергей,муж,32,174,Калининград,бухгалтер,400000,да
Аршутина,Анна,жен,40,162,Казань,директор предприятия,30000,нет
Асадчиева,Ольга,жен,34,177,Ачинск,руководитель группы,80000,да
Асгарова,Кристина,жен,42,167,Казань,кондитер,20000,нет
Асинчикова,Анастасия,жен,18,172,Санкт-Петербург,кондитер,60000,нет
Аскольдова,Евгения,жен,19,164,Владимир,инженер,400000,да
Асмаков,Антон,муж,54,177,Санкт-Петербург,инженер,40000,да
Астова,Диана,жен,55,175,Рязань,руководитель группы,70000,да
Астрецов,Михаил,муж,30,186,Уфа,кондитер,500000,да
Асылов,Александр,муж,25,189,Казань,бухгалтер,350000,да
Атаказова,Диана,жен,35,172,Москва,ведущий инженер,60000,нет
Атанасов,Александр,муж,27,165,Рязань,ведущий инженер,60000,нет
Атаулина,Марина,жен,25,171,Омск,руководитель группы,350000,нет
Ативанова,Анастасия,жен,59,155,Владимир,бухгалтер,90000,нет
Атлескова,Евгения,жен,32,163,Уфа,кондитер,500000,нет
Атреньев,Сергей,муж,42,178,Санкт-Петербург,учитель,25000,нет
Атрошина,Кристина,жен,23,185,Омск,директор предприятия,400000,да
Афанаскова,Дарья,жен,39,180,Ачинск,директор предприятия,800000,да
Афлятуллина,Дарья,жен,58,155,Москва,конструктор,250000,нет
Афошина,Анна,жен,26,187,Ачинск,учитель,300000,нет
Аханова,Анна,жен,21,160,Уфа,учитель,150000,нет
Ахилова,Анастасия,жен,56,189,Мурманск,директор предприятия,300000,да
Ахлынина,Дарья,жен,58,173,Казань,конструктор,350000,да
Ахмаев,Пётр,муж,26,164,Омск,конструктор,70000,нет
Ахмедьянов,Антон,муж,22,168,Омск,ведущий инженер,300000,да
Ахметвакеев,Антон,муж,21,171,Калининград,руководитель группы,250000,да
Ахметханова,Кристина,жен,33,188,Владимир,инженер,30000,да
Ахмоев,Михаил,муж,39,164,Казань,конструктор,700000,да
Ахтительнова,Анастасия,жен,48,170,Казань,директор предприятия,20000,да
Ахумова,Марина,жен,44,174,Казань,руководитель группы,200000,нет
Ачичаев,Андрей,муж,36,186,Уфа,инженер,60000,да
Ашарина,Мария,жен,52,167,Калининград,кондитер,600000,да
Ашифина,Мария,жен,43,180,Казань,бухгалтер,60000,нет
Ашметков,Михаил,муж,24,163,Омск,учитель,150000,нет
Ашрятов,Андрей,муж,24,156,Мурманск,руководитель группы,35000,да
Ашуров,Александр,муж,33,165,Калининград,директор предприятия,500000,нет
Аюшкова,Анна,жен,21,168,Мурманск,инженер,35000,да
Бабайцева,Анна,жен,49,182,Санкт-Петербург,инженер,400000,да
Бабанев,Александр,муж,34,156,Мурманск,ведущий инженер,500000,нет
Бабасиева,Юлия,жен,42,159,Ачинск,ведущий инженер,350000,нет
Бабашина,Юлия,жен,38,176,Ачинск,бухгалтер,40000,да
Бабжанцева,Анна,жен,28,157,Санкт-Петербург,конструктор,30000,да
Бабонина,Евгения,жен,54,156,Мурманск,руководитель группы,900000,да
Бабров,Василий,муж,18,187,Владимир,руководитель группы,500000,нет
Бабушева,Анна,жен,43,176,Ачинск,бухгалтер,800000,да
Бабылева,Кристина,жен,27,158,Ачинск,директор предприятия,800000,нет
Багапова,Евгения,жен,24,159,Рязань,директор предприятия,45000,нет
Багешкина,Марина,жен,58,181,Казань,ведущий инженер,800000,нет
Багма,Мария,жен,24,173,Владимир,инженер,700000,да
Багранов,Пётр,муж,38,165,Владимир,конструктор,20000,нет
Бадалкина,Мария,жен,20,165,Санкт-Петербург,директор предприятия,45000,да
Бадосова,Кристина,жен,35,183,Казань,инженер,350000,нет
Бадукина,Марина,жен,26,159,Владимир,инженер,700000,да
Бадура,Анастасия,жен,25,176,Владимир,бухгалтер,900000,да
Бадяева,Марина,жен,32,189,Калининград,руководитель группы,400000,нет
Баешев,Антон,муж,51,183,Владимир,директор предприятия,40000,нет
Бажибина,Марина,жен,46,175,Калининград,руководитель группы,300000,нет
Базаев,Василий,муж,49,176,Казань,учитель,700000,нет
Базарбаева,Кристина,жен,56,180,Рязань,директор предприятия,45000,да
Базельцев,Антон,муж,25,158,Казань,инженер,350000,да
Базилева,Евгения,жен,38,155,Санкт-Петербург,директор предприятия,60000,нет
Базров,Александр,муж,50,163,Москва,конструктор,80000,да
Базунов,Максим,муж,37,164,Мурманск,кондитер,150000,нет
Бай-балаева,Диана,жен,47,156,Владимир,руководитель группы,50000,да
Байбетова,Анна,жен,53,159,Мурманск,бухгалтер,700000,да
Байдаров,Антон,муж,59,172,Рязань,учитель,200000,да
Байдовлятов,Андрей,муж,40,186,Санкт-Петербург,инженер,200000,да
Байриков,Александр,муж,45,189,Владимир,кондитер,150000,нет
Байтерякова,Ольга,жен,36,187,Москва,бухгалтер,60000,нет
Бакатова,Кристина,жен,24,189,Мурманск,конструктор,90000,да
Бакиева,Марина,жен,22,164,Калининград,директор предприятия,500000,да
Баклашов,Михаил,муж,22,186,Мурманск,директор предприятия,90000,нет
Бакова,Евгения,жен,28,174,Казань,ведущий инженер,45000,нет
Бакрымов,Александр,муж,43,155,Казань,директор предприятия,500000,нет
Бакунцев,Василий,муж,21,158,Казань,инженер,60000,да
Бакшев,Сергей,муж,31,155,Калининград,кондитер,600000,да
Бакштаев,Андрей,муж,20,175,Владимир,конструктор,50000,да
Балабеков,Никита,муж,18,181,Мурманск,инженер,600000,нет
Балака,Кристина,жен,33,188,Омск,руководитель группы,30000,да
Балаклейцев,Василий,муж,41,181,Казань,кондитер,30000,нет
Баларева,Дарья,жен,37,164,Уфа,инженер,700000,нет
Балахматова,Дарья,жен,19,184,Москва,бухгалтер,80000,нет
Балаченкова,Юлия,жен,58,161,Казань,директор предприятия,30000,да
Балдасова,Юлия,жен,34,156,Ачинск,руководитель группы,40000,нет
Балеев,Пётр,муж,20,158,Калининград,бухгалтер,100000,нет
Балибернова,Анна,жен,57,168,Москва,директор предприятия,400000,нет
Балматкова,Мария,жен,40,174,Москва,директор предприятия,900000,нет
Балобаев,Пётр,муж,49,188,Омск,бухгалтер,60000,да
Балсанов,Михаил,муж,36,171,Омск,ведущий инженер,25000,нет
Балтруганова,Кристина,жен,41,164,Омск,конструктор,350000,да
Балушкова,Юлия,жен,24,173,Казань,бухгалтер,900000,нет
Бальбекова,Анастасия,жен,57,171,Казань,бухгалтер,40000,нет
Баляева,Анастасия,жен,54,177,Омск,инженер,80000,да
Баляскина,Анастасия,жен,58,167,Мурманск,инженер,35000,нет
Бамбурова,Анастасия,жен,38,182,Мурманск,учитель,500000,да
Бануров,Максим,муж,48,169,Москва,директор предприятия,80000,да
Банчикова,Евгения,жен,45,177,Москва,ведущий инженер,500000,нет
Бапова,Юлия,жен,34,185,Казань,учитель,30000,нет
Бараболкина,Анна,жен,40,188,Казань,руководитель группы,80000,нет
Барандеева,Диана,жен,31,179,Мурманск,директор предприятия,25000,да
Баранова-минаева,Евгения,жен,27,176,Ачинск,конструктор,30000,да
Бараночников,Антон,муж,40,175,Калининград,кондитер,100000,да
Барахнина,Марина,жен,44,177,Уфа,кондитер,60000,да
Барахта,Кристина,жен,42,167,Калининград,бухгалтер,35000,нет
Бардамина,Анна,жен,58,162,Уфа,инженер,20000,нет
Бардеева,Кристина,жен,45,189,Калининград,учитель,500000,да
Бардыгина,Юлия,жен,40,158,Санкт-Петербург,кондитер,50000,да
Бареухова,Кристина,жен,28,183,Уфа,руководитель группы,70000,да
Бармашина,Мария,жен,21,179,Рязань,учитель,700000,да
Бармушкина,Мария,жен,25,182,Калининград,инженер,600000,да
Бароев,Никита,муж,54,171,Калининград,инженер,30000,нет
Барсаков,Андрей,муж,41,180,Санкт-Петербург,кондитер,900000,да
Барсов,Никита,муж,29,166,Владимир,руководитель группы,25000,нет
Барулина,Кристина,жен,56,178,Омск,кондитер,35000,да
Барухина,Юлия,жен,39,180,Омск,кондитер,30000,да
Барышненкова,Дарья,жен,25,158,Казань,руководитель группы,80000,нет
Бассарова,Анастасия,жен,27,187,Ачинск,конструктор,20000,нет
Батаринова,Кристина,жен,45,183,Калининград,бухгалтер,25000,нет
Батираков,Андрей,муж,29,182,Ачинск,директор предприятия,80000,да
Батомункуева,Дарья,жен,42,180,Калининград,кондитер,300000,да
Батуков,Пётр,муж,41,188,Москва,инженер,70000,нет
Батушева,Дарья,жен,57,178,Казань,учитель,100000,да
Батылева,Юлия,жен,39,170,Омск,кондитер,250000,да
Бахарева,Марина,жен,48,165,Калининград,директор предприятия,60000,да
Бахлова,Марина,жен,46,187,Москва,руководитель группы,20000,да
Бахрамеева,Анастасия,жен,37,156,Санкт-Петербург,ведущий инженер,50000,да
Бахтимирова,Анна,жен,27,175,Санкт-Петербург,бухгалтер,20000,нет
Бахтырева,Марина,жен,34,182,Санкт-Петербург,учитель,400000,нет
Бацуев,Антон,муж,53,158,Калининград,инженер,350000,нет
Бачерикова,Мария,жен,35,182,Ачинск,ведущий инженер,25000,да
Башанова,Анастасия,жен,46,189,Ачинск,учитель,300000,да
Башилов,Михаил,муж,31,160,Калининград,ведущий инженер,25000,да
Башкуров,Пётр,муж,36,163,Санкт-Петербург,инженер,200000,да
Башмакова,Марина,жен,36,187,Санкт-Петербург,конструктор,35000,нет
Баштырева,Кристина,жен,47,180,Санкт-Петербург,инженер,200000,да
Баюмов,Максим,муж,35,184,Омск,директор предприятия,700000,да
Баяхчев,Никита,муж,47,178,Уфа,бухгалтер,35000,нет
Бегменов,Никита,муж,40,183,Рязань,кондитер,70000,да
Беда,Дарья,жен,47,182,Ачинск,бухгалтер,100000,нет
Бедекина,Кристина,жен,35,178,Санкт-Петербург,кондитер,70000,да
Бедоева,Ольга,жен,35,165,Санкт-Петербург,бухгалтер,100000,да
Бедрина,Кристина,жен,35,158,Уфа,ведущий инженер,900000,да
Бежелуков,Василий,муж,31,186,Санкт-Петербург,конструктор,700000,да
Безбородов,Сергей,муж,24,160,Казань,руководитель группы,250000,да
Безгодкова,Анна,жен,59,156,Москва,кондитер,500000,нет
Бездуганов,Антон,муж,45,175,Калининград,учитель,90000,да
Безенков,Максим,муж,58,178,Омск,ведущий инженер,700000,да
Безлобова,Анастасия,жен,56,167,Уфа,бухгалтер,150000,да
Безотосов,Пётр,муж,40,183,Омск,директор предприятия,200000,нет
Безруков-семенов,Никита,муж,52,187,Калининград,директор предприятия,90000,нет
Безсонова,Ольга,жен,28,164,Омск,ведущий инженер,40000,да
Безюлева,Юлия,жен,28,175,Омск,инженер,350000,да
Бейникова,Дарья,жен,57,172,Калининград,кондитер,60000,да
Бекарев,Никита,муж,32,189,Мурманск,инженер,70000,нет
Бекзантеева,Анастасия,жен,37,188,Рязань,учитель,800000,нет
Бекряев,Максим,муж,36,168,Ачинск,конструктор,90000,нет
Бекушева,Анна,жен,46,164,Казань,ведущий инженер,350000,нет
Белебеха,Мария,жен,19,185,Уфа,конструктор,35000,да
Белелетдинов,Никита,муж,59,157,Ачинск,инженер,60000,да
Беликоев,Михаил,муж,46,156,Казань,учитель,500000,да
Белитов,Пётр,муж,42,158,Ачинск,учитель,25000,да
Белишева,Анна,жен,45,165,Казань,учитель,700000,да
Белкина,Анастасия,жен,18,177,Санкт-Петербург,конструктор,40000,нет
Белобусова,Мария,жен,20,158,Калининград,учитель,100000,нет
Белоглинцева,Анна,жен,49,165,Мурманск,директор предприятия,900000,нет
Белогорлова,Юлия,жен,36,182,Владимир,ведущий инженер,25000,нет
Белозерцева,Марина,жен,31,165,Калининград,инженер,80000,да
Белопотапова,Юлия,жен,37,187,Ачинск,учитель,50000,нет
Белоухов,Андрей,муж,21,168,Калининград,конструктор,250000,нет
Белочкина,Диана,жен,25,156,Калининград,ведущий инженер,100000,да
Белусов,Андрей,муж,49,178,Мурманск,руководитель группы,500000,да
Бельнова,Юлия,жен,29,187,Омск,бухгалтер,50000,нет
Белюгова,Диана,жен,42,169,Омск,кондитер,25000,нет
Белюшев,Андрей,муж,33,180,Владимир,кондитер,700000,нет
Беляхова,Кристина,жен,43,167,Калининград,директор предприятия,900000,да
Бениаминова,Марина,жен,24,171,Уфа,инженер,900000,да
Березенцев,Сергей,муж,53,160,Санкт-Петербург,конструктор,200000,нет
Беренева,Анастасия,жен,54,189,Калининград,кондитер,800000,нет
Беркесов,Никита,муж,31,171,Рязань,кондитер,35000,да
Беркульцева,Юлия,жен,34,173,Рязань,руководитель группы,150000,да
Берунова,Кристина,жен,37,165,Москва,учитель,250000,нет
Берюхова,Диана,жен,19,186,Владимир,конструктор,100000,нет
Бесков,Пётр,муж,21,161,Казань,ведущий инженер,40000,да
Беспамятнов,Антон,муж,34,187,Москва,руководитель группы,50000,да
Беспилюхина,Мария,жен,26,174,Омск,учитель,300000,нет
Бессемянников,Андрей,муж,24,173,Ачинск,инженер,25000,да
Бесхмельнов,Антон,муж,33,159,Калининград,ведущий инженер,200000,нет
Бетеров,Максим,муж,24,171,Москва,директор предприятия,35000,да
Бехалова,Ольга,жен,26,185,Владимир,конструктор,300000,да
Бешенцев,Никита,муж,26,178,Владимир,директор предприятия,250000,нет
Бешчев,Александр,муж,47,174,Уфа,директор предприятия,400000,нет
Биаметова,Мария,жен,39,189,Владимир,руководитель группы,600000,да
Библов,Максим,муж,33,177,Рязань,учитель,250000,нет
Бигеева,Мария,жен,41,165,Санкт-Петербург,бухгалтер,300000,да
Бизяева,Кристина,жен,22,164,Рязань,бухгалтер,80000,да
Бикмухаметов,Михаил,муж,45,163,Уфа,руководитель группы,30000,нет
Бикчентаев,Михаил,муж,38,176,Омск,учитель,400000,да
Биланова,Анастасия,жен,22,169,Рязань,ведущий инженер,200000,нет
Билькина,Мария,жен,49,183,Санкт-Петербург,ведущий инженер,50000,да
Бимбирекова,Ольга,жен,44,159,Рязань,учитель,100000,нет
Биндина,Марина,жен,52,157,Мурманск,руководитель группы,25000,нет
Бирюшева,Евгения,жен,28,155,Омск,учитель,350000,нет
Бисовка,Мария,жен,47,162,Москва,бухгалтер,600000,да
Битененва,Диана,жен,22,181,Калининград,ведущий инженер,40000,нет
Битенькова,Мария,жен,47,169,Омск,ведущий инженер,25000,да
Битханова,Кристина,жен,32,156,Калининград,инженер,20000,нет
Бицоева,Евгения,жен,49,163,Калининград,кондитер,60000,да
Благинина,Евгения,жен,30,185,Рязань,конструктор,700000,да
Благосветлова,Кристина,жен,57,183,Санкт-Петербург,конструктор,600000,да
Бландовцев,Пётр,муж,43,155,Омск,директор предприятия,400000,да
Блатушкова,Марина,жен,21,180,Калининград,конструктор,100000,нет
Блачев,Михаил,муж,25,160,Москва,руководитель группы,50000,да
Близнякова,Ольга,жен,22,185,Уфа,конструктор,150000,да
Бобаева,Кристина,жен,59,166,Уфа,руководитель группы,200000,да
Бобиков,Андрей,муж,49,184,Уфа,руководитель группы,35000,да
