Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Алпысбаев,Сергей,муж,42,172,Москва,инженер,500000,да
Алтынников,Сергей,муж,36,184,Омск,конструктор,500000,нет
Альбертов,Антон,муж,52,183,Мурманск,бухгалтер,45000,нет
Альмукова,Юлия,жен,27,166,Владимир,бухгалтер,350000,нет
Альниченков,Никита,муж,26,160,Рязань,бухгалтер,400000,нет
Амальдинова,Юлия,жен,50,169,Калининград,бухгалтер,100000,да
Амарцев,Василий,муж,32,173,Рязань,конструктор,50000,да
Амвросова,Кристина,жен,42,179,Уфа,бухгалтер,70000,да
Амелюшкина,Ольга,жен,36,177,Калининград,учитель,40000,нет
Амерова,Кристина,жен,33,155,Омск,учитель,25000,нет
Амирова,Ольга,жен,32,159,Рязань,директор предприятия,80000,да
Амоева,Дарья,жен,29,177,Москва,директор предприятия,35000,да
Амошина,Анна,жен,49,187,Москва,учитель,20000,да
Амузаев,Антон,муж,50,175,Ачинск,руководитель группы,80000,нет
Ананкина,Кристина,жен,59,166,Владимир,инженер,30000,да
Анасова,Марина,жен,52,179,Ачинск,учитель,50000,нет
Ангурова,Ольга,жен,48,156,Ачинск,кондитер,20000,да
Андреанов,Антон,муж,26,164,Омск,конструктор,35000,да
Андреюшкина,Диана,жен,57,155,Москва,директор предприятия,40000,нет
Андрияшев,Антон,муж,47,157,Уфа,ведущий инженер,250000,нет
Андроханов,Максим,муж,25,158,Москва,конструктор,200000,да
Андрющина,Диана,жен,32,183,Москва,кондитер,800000,да
Аничхина,Диана,жен,44,165,Москва,конструктор,200000,да
Анищина,Анна,жен,30,174,Омск,инженер,20000,нет
Ансаров,Никита,муж,50,162,Уфа,кондитер,250000,нет
Антехина,Анна,жен,24,186,Уфа,бухгалтер,300000,да
Антонинова,Юлия,жен,47,155,Ачинск,учитель,900000,нет
Антошечкина,Анна,жен,59,189,Санкт-Петербург,бухгалтер,800000,да
Антощинкова,Евгения,жен,22,168,Рязань,директор предприятия,800000,да
Антышева,Кристина,жен,55,174,Омск,бухгалтер,45000,да
Анферов,Сергей,муж,55,184,Мурманск,кондитер,900000,да
Анцфриева,Мария,жен,51,179,Мурманск,кондитер,35000,нет
Аншаков,Андрей,муж,18,181,Мурманск,кондитер,25000,нет
Апаева,Ольга,жен,24,189,Уфа,кондитер,80000,нет
Апатикова,Дарья,жен,36,177,Уфа,бухгалтер,600000,да
Апенова,Дарья,жен,37,162,Уфа,конструктор,100000,да
Аплеталина,Анна,жен,43,166,Рязань,директор предприятия,40000,нет
Аплетина,Анна,жен,56,187,Казань,инженер,80000,да
Апурина,Кристина,жен,58,159,Владимир,руководитель группы,400000,нет
Арбатов,Андрей,муж,28,180,Омск,инженер,20000,нет
Ардатов,Максим,муж,51,159,Владимир,руководитель группы,700000,да
Арехметова,Кристина,жен,28,189,Владимир,руководитель группы,500000,нет
Арженова,Юлия,жен,30,188,Калининград,инженер,200000,да
Арзямов,Михаил,муж,48,165,Казань,бухгалтер,500000,нет
Аринцева,Мария,жен,37,167,Ачинск,конструктор,300000,нет
Аришкова,Марина,жен,36,182,Казань,ведущий инженер,900000,да
Арсютина,Мария,жен,50,184,Ачинск,кондитер,900000,нет
Артозеев,Андрей,муж,40,189,Омск,руководитель группы,250000,да
Артуганова,Евгения,жен,52,182,Омск,инженер,800000,да
Артюпова,Марина,жен,36,167,Москва,руководитель группы,90000,да
Арутюнова,Дарья,жен,22,171,Москва,ведущий инженер,400000,да
Архиереева,Ольга,жен,32,180,Уфа,ведущий инженер,350000,нет
Арчакова,Марина,жен,57,189,Калининград,руководитель группы,90000,нет
Арьянкина,Евгения,жен,48,169,Казань,кондитер,50000,да
Аряшкина,Анастасия,жен,53,168,Владимир,руководитель группы,60000,да
Асафьева,Анастасия,жен,57,187,Москва,инженер,80000,да
Асинов,Михаил,муж,59,187,Казань,конструктор,350000,да
Аскольдова,Юлия,жен,40,188,Владимир,учитель,60000,нет
Асонкина,Мария,жен,26,173,Казань,конструктор,800000,нет
Астарфичева,Юлия,жен,49,180,Мурманск,инженер,60000,да
Астепова,Евгения,жен,23,160,Уфа,учитель,45000,нет
Астратов,Антон,муж,31,179,Уфа,директор предприятия,600000,нет
Асяев,Александр,муж,35,185,Москва,кондитер,600000,нет
Атипова,Евгения,жен,41,157,Ачинск,бухгалтер,90000,да
Атлескова,Дарья,жен,22,181,Москва,директор предприятия,700000,нет
Атпетова,Марина,жен,44,165,Мурманск,руководитель группы,90000,да
Атякова,Мария,жен,40,155,Ачинск,конструктор,400000,нет
Аухатова,Марина,жен,28,185,Владимир,директор предприятия,350000,да
Афзалов,Василий,муж,34,161,Омск,конструктор,50000,нет
Афнатулов,Василий,муж,52,160,Омск,конструктор,500000,да
Аханькова,Кристина,жен,48,176,Калининград,директор предприятия,60000,да
Ахвердьева,Мария,жен,24,171,Санкт-Петербург,руководитель группы,90000,да
Ахмедова,Анастасия,жен,19,171,Омск,учитель,700000,да
Ахметбаев,Михаил,муж,49,165,Мурманск,директор предприятия,70000,нет
Ахмирова,Марина,жен,57,180,Омск,руководитель группы,100000,да
Ахреянов,Александр,муж,30,189,Калининград,руководитель группы,250000,да
Ахромятов,Василий,муж,41,160,Владимир,директор предприятия,800000,нет
Ачеусова,Ольга,жен,46,183,Санкт-Петербург,бухгалтер,400000,нет
Аюшкова,Анна,жен,43,158,Казань,кондитер,80000,да
Бабаринов,Андрей,муж,32,162,Омск,бухгалтер,800000,да
Бабашова,Анна,жен,37,158,Владимир,руководитель группы,35000,нет
Бабкеев,Никита,муж,31,179,Казань,ведущий инженер,800000,да
Бабошкина,Юлия,жен,32,157,Калининград,конструктор,40000,нет
Бабушенкова,Диана,жен,30,183,Калининград,кондитер,250000,да
Бабышева,Юлия,жен,20,170,Казань,конструктор,600000,нет
Багертдинова,Диана,жен,36,176,Мурманск,кондитер,35000,нет
Багнаров,Василий,муж,45,189,Омск,бухгалтер,800000,нет
Багримов,Пётр,муж,49,173,Москва,инженер,300000,нет
Багутдинов,Пётр,муж,41,158,Уфа,руководитель группы,25000,да
Бадиатуллова,Дарья,жен,46,166,Владимир,инженер,900000,да
Бадоева,Анна,жен,25,173,Мурманск,конструктор,100000,нет
Бажарев,Никита,муж,43,178,Мурманск,кондитер,250000,нет
Баженичев,Пётр,муж,58,180,Рязань,директор предприятия,900000,нет
Баздрев,Антон,муж,38,164,Казань,учитель,700000,нет
Байдаулетова,Ольга,жен,25,175,Владимир,бухгалтер,30000,нет
Байриков,Антон,муж,22,157,Москва,учитель,70000,да
Байтлиева,Мария,жен,20,186,Рязань,директор предприятия,80000,нет
Бакина,Мария,жен,36,162,Калининград,директор предприятия,30000,да
Баконова,Евгения,жен,35,156,Мурманск,инженер,50000,да
Бакумкина,Марина,жен,35,158,Ачинск,кондитер,150000,да
Бакуткина,Кристина,жен,33,189,Уфа,инженер,700000,нет
Балаканов,Сергей,муж,30,156,Уфа,бухгалтер,30000,нет
Балова,Анна,жен,33,171,Уфа,учитель,700000,нет
Баловнев,Василий,муж,57,161,Санкт-Петербург,конструктор,80000,нет
Бальдянова,Анна,жен,26,157,Ачинск,инженер,25000,да
Банатова,Диана,жен,33,176,Санкт-Петербург,кондитер,600000,да
Банкова,Ольга,жен,51,173,Мурманск,инженер,30000,да
Баньщикова,Дарья,жен,36,173,Ачинск,инженер,300000,нет
Баракаев,Антон,муж,51,184,Рязань,конструктор,250000,да
Баранова-минаева,Юлия,жен,50,184,Калининград,конструктор,35000,нет
Баранчикова,Диана,жен,22,158,Уфа,учитель,900000,нет
Барахта,Диана,жен,49,189,Владимир,бухгалтер,100000,да
Барбашинов,Никита,муж,36,157,Уфа,учитель,25000,нет
Барбулатов,Александр,муж,54,185,Калининград,учитель,80000,нет
Бардашов,Пётр,муж,46,167,Рязань,руководитель группы,40000,нет
Бардусов,Андрей,муж,33,157,Ачинск,руководитель группы,40000,нет
Барклова,Кристина,жен,38,175,Уфа,конструктор,500000,нет
Бармичева,Диана,жен,53,182,Москва,учитель,40000,нет
Барташева,Мария,жен,39,162,Рязань,директор предприятия,45000,нет
Баруткин-протопопов,Василий,муж,23,158,Уфа,инженер,700000,да
Бархотова,Анастасия,жен,36,161,Санкт-Петербург,ведущий инженер,700000,нет
Барчикова,Ольга,жен,59,157,Омск,учитель,400000,нет
Барышенков,Михаил,муж,58,163,Ачинск,бухгалтер,900000,да
Басихина,Анна,жен,25,157,Москва,кондитер,35000,нет
Баталев,Михаил,муж,51,164,Владимир,кондитер,700000,да
Батарина,Дарья,жен,21,173,Омск,ведущий инженер,350000,да
Батишев,Пётр,муж,53,187,Владимир,директор предприятия,90000,да
Батьканов,Никита,муж,39,161,Ачинск,ведущий инженер,400000,нет
Батьянов,Андрей,муж,22,167,Москва,руководитель группы,350000,да
Бахина,Юлия,жен,57,182,Москва,инженер,60000,нет
Бахнова,Анастасия,жен,41,183,Ачинск,руководитель группы,100000,нет
Бахтырева,Юлия,жен,24,170,Санкт-Петербург,инженер,100000,нет
Баценина,Ольга,жен,57,169,Мурманск,инженер,90000,да
Башенов,Никита,муж,29,189,Калининград,ведущий инженер,300000,да
Башканкова,Мария,жен,30,157,Владимир,ведущий инженер,30000,нет
Башмаченков,Сергей,муж,25,184,Омск,инженер,20000,да
Бедина,Кристина,жен,37,182,Ачинск,конструктор,35000,нет
Беднева,Кристина,жен,24,176,Казань,конструктор,80000,да
Беева,Анна,жен,24,183,Омск,инженер,100000,нет
Безверхов,Пётр,муж,25,181,Мурманск,кондитер,700000,да
Безденежкина,Анастасия,жен,26,176,Москва,руководитель группы,350000,нет
Безпута,Ольга,жен,20,169,Мурманск,директор предприятия,80000,да
Безручкина,Юлия,жен,41,180,Уфа,бухгалтер,80000,да
Безюлева,Марина,жен,55,168,Москва,учитель,500000,да
Бейдулина,Мария,жен,53,181,Москва,конструктор,25000,да
Бек-аваков,Сергей,муж,59,174,Владимир,инженер,60000,да
Бекмуратова,Анна,жен,36,170,Санкт-Петербург,директор предприятия,80000,нет
Бекчурина,Ольга,жен,18,157,Казань,инженер,350000,да
Белалов,Антон,муж,48,169,Калининград,руководитель группы,500000,нет
Белая-круглякова,Марина,жен,18,160,Казань,учитель,25000,да
Белинцева,Дарья,жен,46,180,Омск,учитель,40000,нет
Белиуллина,Анастасия,жен,39,156,Уфа,кондитер,40000,нет
Белобородов,Никита,муж,25,158,Мурманск,ведущий инженер,500000,да
Беловодов,Александр,муж,54,185,Санкт-Петербург,бухгалтер,30000,да
Белогривцев,Пётр,муж,57,185,Калининград,кондитер,50000,да
Белогрудов,Пётр,муж,51,159,Казань,директор предприятия,30000,нет
Белопашенцев,Сергей,муж,59,169,Москва,директор предприятия,40000,нет
Белопухов,Пётр,муж,22,161,Владимир,ведущий инженер,35000,нет
Белостудцев,Михаил,муж,38,158,Владимир,учитель,500000,нет
Бельцева,Евгения,жен,27,181,Москва,конструктор,50000,нет
Белюсова,Дарья,жен,38,168,Ачинск,руководитель группы,600000,нет
Белянинов,Александр,муж,45,166,Ачинск,руководитель группы,150000,нет
Бендрышов,Пётр,муж,46,169,Омск,инженер,50000,да
Бербешкина,Ольга,жен,23,165,Владимир,руководитель группы,600000,да
Бердашова,Анна,жен,32,171,Ачинск,директор предприятия,100000,нет
Бердоносов,Михаил,муж,50,178,Москва,конструктор,100000,нет
Бережков,Василий,муж,18,171,Казань,директор предприятия,700000,да
Берендяев,Михаил,муж,55,169,Рязань,кондитер,900000,да
Бескалова,Диана,жен,40,158,Рязань,конструктор,400000,нет
Бессольнова,Ольга,жен,28,177,Санкт-Петербург,ведущий инженер,70000,нет
Бесчестнов,Василий,муж,54,160,Ачинск,конструктор,60000,нет
Бесшапошников,Александр,муж,32,160,Санкт-Петербург,директор предприятия,400000,да
Бещев,Никита,муж,46,166,Омск,учитель,30000,нет
Бжендова,Евгения,жен,35,188,Владимир,конструктор,400000,да
Бибичков,Сергей,муж,31,156,Владимир,ведущий инженер,20000,да
Бидбадов,Андрей,муж,21,182,Казань,директор предприятия,40000,нет
Бизеев,Антон,муж,19,182,Санкт-Петербург,кондитер,350000,да
Бизяева,Диана,жен,47,159,Уфа,директор предприятия,45000,нет
Бикирова,Анна,жен,52,179,Владимир,ведущий инженер,150000,нет
Бикмиева,Дарья,жен,25,185,Рязань,руководитель группы,500000,нет
Билава,Юлия,жен,26,173,Ачинск,учитель,70000,да
Бильдина,Диана,жен,26,159,Рязань,ведущий инженер,150000,нет
Биляпетдинов,Никита,муж,59,173,Уфа,директор предприятия,40000,да
Бинкова,Евгения,жен,39,183,Ачинск,конструктор,200000,да
Бискова,Кристина,жен,46,173,Мурманск,инженер,700000,нет
Битава,Кристина,жен,54,161,Мурманск,ведущий инженер,45000,да
Битреев,Андрей,муж,38,167,Рязань,директор предприятия,200000,да
Битюжева,Кристина,жен,56,180,Санкт-Петербург,ведущий инженер,350000,да
Бишенков,Максим,муж,21,171,Калининград,кондитер,20000,да
Благовестова,Евгения,жен,25,172,Казань,кондитер,40000,нет
Благонравов,Пётр,муж,56,186,Москва,кондитер,350000,нет
Блаженов,Максим,муж,25,174,Калининград,конструктор,350000,да
Блеверова,Евгения,жен,33,172,Уфа,бухгалтер,700000,нет
Блонцева,Кристина,жен,37,189,Казань,учитель,100000,да
Бобрецов,Александр,муж,25,189,Казань,бухгалтер,80000,нет
Боброва,Юлия,жен,40,167,Мурманск,руководитель группы,40000,нет
Бобыничева,Юлия,жен,25,158,Ачинск,бухгалтер,70000,нет
Богатовв,Михаил,муж,25,183,Калининград,ведущий инженер,350000,нет
Богачков,Никита,муж,52,181,Калининград,учитель,20000,да
Богданорова,Анна,жен,59,159,Омск,конструктор,400000,нет
Богма,Анна,жен,39,170,Москва,инженер,35000,да
Богоненков,Сергей,муж,27,164,Казань,руководитель группы,400000,да
Бограчев,Сергей,муж,50,170,Санкт-Петербург,ведущий инженер,25000,нет
Бодагова,Диана,жен,59,188,Уфа,инженер,25000,да
Бодзева,Мария,жен,26,186,Уфа,директор предприятия,50000,нет
Боенкова,Диана,жен,46,175,Москва,ведущий инженер,500000,да
Божатков,Пётр,муж,57,184,Калининград,учитель,20000,нет
Бозванов,Антон,муж,59,157,Владимир,конструктор,90000,нет
Бокачева,Дарья,жен,28,169,Уфа,ведущий инженер,200000,да
Болбашкова,Мария,жен,27,186,Владимир,учитель,100000,да
Болдаева,Диана,жен,46,162,Владимир,конструктор,500000,нет
Болотнов,Антон,муж,38,155,Калининград,учитель,300000,да
Болтунова,Дарья,жен,38,159,Казань,кондитер,200000,да
Болхова,Анастасия,жен,39,189,Ачинск,кондитер,400000,нет
Больсунова,Мария,жен,47,155,Уфа,учитель,20000,да
Бомин-кулаков,Антон,муж,21,181,Калининград,бухгалтер,600000,нет
Бондарцов,Василий,муж,36,171,Калининград,руководитель группы,60000,да
Бордукова,Мария,жен,36,189,Ачинск,кондитер,150000,да
Борилов,Сергей,муж,34,177,Казань,учитель,90000,нет
Бормина,Марина,жен,56,180,Омск,учитель,70000,нет
Бородова,Дарья,жен,38,185,Москва,конструктор,300000,нет
Бородовицина,Юлия,жен,28,167,Калининград,ведущий инженер,800000,нет
Боронцов,Максим,муж,31,172,Ачинск,учитель,200000,нет
Бортынева,Диана,жен,20,170,Владимир,инженер,900000,да
Борщева,Анна,жен,23,169,Рязань,бухгалтер,350000,да
Бостовалова,Анна,жен,59,168,Ачинск,директор предприятия,90000,нет
Ботагов,Александр,муж,46,163,Омск,бухгалтер,300000,да
Ботокина,Марина,жен,52,183,Уфа,руководитель группы,350000,да
Бохарев,Пётр,муж,41,155,Мурманск,директор предприятия,200000,нет
Боцманов,Андрей,муж,38,181,Рязань,инженер,350000,нет
Боченкова,Дарья,жен,54,165,Ачинск,руководитель группы,150000,да
Боянов,Александр,муж,54,166,Мурманск,конструктор,25000,да
Брагова,Дарья,жен,44,156,Казань,инженер,25000,да
Бражнова,Диана,жен,39,183,Санкт-Петербург,кондитер,500000,да
Братанцев,Пётр,муж,24,166,Владимир,инженер,300000,да
Братьков,Пётр,муж,43,165,Санкт-Петербург,бухгалтер,300000,нет
Бреа,Юлия,жен,24,185,Москва,инженер,500000,нет
Брендина,Ольга,жен,37,157,Уфа,директор предприятия,700000,нет
Бритнев,Василий,муж,38,168,Уфа,бухгалтер,25000,да
Бродулеев,Никита,муж,48,166,Казань,учитель,250000,нет
Бросунова,Евгения,жен,41,183,Москва,инженер,250000,нет
Брудина,Диана,жен,30,177,Уфа,учитель,350000,да
Брусильцева,Анастасия,жен,56,188,Омск,руководитель группы,200000,нет
Брызгулов,Андрей,муж,40,161,Уфа,директор предприятия,35000,да
Брыканова,Юлия,жен,54,174,Москва,ведущий инженер,25000,нет
Брынзов,Михаил,муж,32,185,Мурманск,конструктор,50000,да
Брюхнов,Михаил,муж,19,187,Казань,директор предприятия,700000,да
Брянов,Андрей,муж,43,189,Омск,инженер,90000,нет
Бубенников,Михаил,муж,57,183,Калининград,инженер,90000,да
Бубенщиков,Михаил,муж,37,188,Москва,директор предприятия,20000,да
Бугоров,Антон,муж,27,183,Омск,бухгалтер,25000,нет
Бугулов,Максим,муж,25,186,Санкт-Петербург,директор предприятия,250000,нет
Будда,Мария,жен,46,173,Уфа,ведущий инженер,20000,да
Будрина,Мария,жен,54,162,Мурманск,учитель,500000,да
Буелова,Мария,жен,58,186,Калининград,учитель,50000,да
Бузелев,Андрей,муж,23,164,Владимир,бухгалтер,500000,нет
Бузуев,Михаил,муж,54,169,Мурманск,ведущий инженер,250000,да
Буина,Евгения,жен,30,163,Санкт-Петербург,руководитель группы,200000,да
Букаев,Пётр,муж,56,165,Рязань,конструктор,100000,да
Буклина,Марина,жен,19,182,Ачинск,ведущий инженер,40000,да
Булавинова,Анна,жен,37,163,Мурманск,бухгалтер,350000,нет
Булгатова,Диана,жен,36,164,Владимир,кондитер,700000,нет
Булимов,Сергей,муж,21,185,Казань,бухгалтер,30000,нет
Булмакова,Евгения,жен,27,180,Калининград,бухгалтер,35000,нет
Булуженкова,Ольга,жен,22,184,Казань,ведущий инженер,350000,нет
Бульбачева,Ольга,жен,50,188,Санкт-Петербург,кондитер,600000,да
Буляков,Максим,муж,34,176,Казань,директор предприятия,90000,да
Буманков,Сергей,муж,56,155,Казань,инженер,50000,нет
Бунтова,Мария,жен,54,182,Уфа,конструктор,30000,да
Бураев,Андрей,муж,54,186,Рязань,учитель,200000,да
Бурвиков,Сергей,муж,25,156,Москва,инженер,20000,нет
Бурдасов,Максим,муж,27,175,Калининград,бухгалтер,500000,нет
Буренкина,Марина,жен,34,165,Рязань,инженер,250000,нет
Бурлуева,Дарья,жен,31,155,Омск,конструктор,500000,да
Бурназов,Сергей,муж,23,167,Владимир,конструктор,90000,да
Бурсова,Анна,жен,48,174,Омск,руководитель группы,90000,да
Бурузов,Андрей,муж,44,178,Владимир,учитель,100000,нет
Бурчина,Юлия,жен,22,179,Владимир,директор предприятия,250000,нет
Бусарев,Андрей,муж,56,179,Владимир,руководитель группы,600000,да
Бутаев,Никита,муж,27,169,Рязань,директор предприятия,80000,нет
Бутуева,Диана,жен,59,177,Мурманск,учитель,80000,да
Бухалева,Анна,жен,53,168,Калининград,руководитель группы,25000,нет
Бухаров,Андрей,муж,26,169,Владимир,бухгалтер,30000,нет
Бухменьева,Анна,жен,24,184,Москва,бухгалтер,600000,нет
Буховцова,Анна,жен,38,189,Омск,бухгалтер,350000,нет
Буцаева,Ольга,жен,54,175,Москва,директор предприятия,700000,да
Бушаров,Никита,муж,45,160,Калининград,конструктор,350000,да
Бушкова,Евгения,жен,44,170,Омск,ведущий инженер,30000,да
Буштуева,Юлия,жен,20,174,Казань,руководитель группы,400000,да
Быбина,Анастасия,жен,29,183,Калининград,бухгалтер,25000,да
Быбочкина,Дарья,жен,29,161,Омск,директор предприятия,350000,нет
Быковцева,Ольга,жен,24,188,Уфа,директор предприятия,30000,да
Быстрыгина,Евгения,жен,28,188,Владимир,руководитель группы,45000,да
Бяхов,Василий,муж,27,165,Мурманск,руководитель группы,70000,нет
Вагова,Диана,жен,41,171,Казань,конструктор,20000,нет
Валадов,Никита,муж,32,163,Владимир,кондитер,60000,да
Валежева,Кристина,жен,58,159,Москва,инженер,700000,да
Валентова,Анастасия,жен,59,173,Калининград,учитель,45000,да
Валиуллина,Евгения,жен,48,184,Ачинск,учитель,30000,да
Валшиев,Андрей,муж,35,160,Ачинск,бухгалтер,25000,нет
Вальев,Андрей,муж,53,184,Калининград,учитель,200000,нет
Вальщикова,Юлия,жен,57,185,Казань,кондитер,250000,нет
Валюхов,Михаил,муж,22,168,Ачинск,конструктор,900000,нет
Вандышева,Ольга,жен,41,179,Владимир,учитель,45000,да
Ванюшев,Антон,муж,56,163,Мурманск,конструктор,90000,да
Варварова,Ольга,жен,33,166,Казань,бухгалтер,500000,нет
Вардина,Анна,жен,54,184,Москва,бухгалтер,800000,да
Варегина,Анна,жен,40,158,Владимир,ведущий инженер,500000,нет
Варкова,Диана,жен,39,160,Омск,конструктор,350000,да
Варсаева,Анастасия,жен,18,158,Санкт-Петербург,конструктор,45000,нет
Варущенкова,Ольга,жен,55,160,Калининград,ведущий инженер,350000,да
Васанов,Александр,муж,55,170,Мурманск,инженер,700000,нет
Васерова,Марина,жен,20,189,Владимир,директор предприятия,600000,да
Васютчев,Василий,муж,27,182,Мурманск,кондитер,100000,нет
Вахмистерова,Ольга,жен,34,173,Ачинск,кондитер,20000,да
Вахрушенков,Андрей,муж,58,164,Рязань,ведущий инженер,350000,да
Вахтанов,Никита,муж,24,179,Ачинск,инженер,50000,нет
Вашалов,Пётр,муж,19,165,Санкт-Петербург,ведущий инженер,30000,нет
Вегера,Диана,жен,50,166,Владимир,инженер,25000,нет
Веженцев,Андрей,муж,30,155,Уфа,директор предприятия,400000,да
