Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Аганишова,Анастасия,жен,25,165,Владимир,учитель,500000,нет
Агапкина-зенкина,Анна,жен,27,182,Уфа,ведущий инженер,350000,да
Агаряна,Анастасия,жен,58,169,Казань,учитель,80000,да
Агатина,Анна,жен,51,182,Рязань,инженер,600000,да
Агафонова,Диана,жен,52,155,Омск,бухгалтер,60000,нет
Агевнина,Анна,жен,41,162,Владимир,учитель,30000,нет
Агеечива,Кристина,жен,54,178,Казань,бухгалтер,300000,нет
Агенков,Андрей,муж,29,178,Калининград,руководитель группы,25000,нет
Агладина,Диана,жен,29,155,Казань,учитель,250000,да
Агнева,Ольга,жен,36,164,Мурманск,кондитер,150000,нет
Агниуллина,Дарья,жен,19,176,Ачинск,руководитель группы,900000,нет
Аграмакова,Юлия,жен,53,161,Владимир,ведущий инженер,150000,нет
Аграшина,Дарья,жен,41,182,Мурманск,кондитер,90000,нет
Агренев,Александр,муж,28,155,Владимир,конструктор,60000,нет
Агунова,Кристина,жен,18,171,Омск,ведущий инженер,90000,да
Агянцов,Василий,муж,18,176,Казань,бухгалтер,800000,да
Адельшана,Анастасия,жен,43,173,Казань,инженер,200000,да
Адельшина,Евгения,жен,46,168,Москва,конструктор,40000,нет
Аджиосманова,Дарья,жен,49,171,Ачинск,директор предприятия,45000,да
Адинагуева,Анастасия,жен,58,183,Казань,руководитель группы,60000,нет
Адлина,Ольга,жен,20,186,Рязань,учитель,20000,нет
Адногуллова,Анна,жен,41,156,Санкт-Петербург,конструктор,900000,нет
Адриянов,Василий,муж,30,185,Рязань,конструктор,20000,да
Ажнов,Максим,муж,19,165,Владимир,директор предприятия,800000,да
Азабков,Сергей,муж,40,179,Рязань,руководитель группы,90000,нет
Азаркова,Анна,жен,46,161,Рязань,ведущий инженер,60000,да
Азжаурова,Анна,жен,53,157,Рязань,ведущий инженер,900000,да
Азидова,Анастасия,жен,46,159,Рязань,учитель,400000,нет
Аизатулина,Диана,жен,29,169,Владимир,бухгалтер,500000,да
Айбятов,Михаил,муж,47,175,Москва,руководитель группы,50000,да
Айдемирова,Ольга,жен,44,171,Санкт-Петербург,конструктор,70000,нет
Айдерханов,Максим,муж,40,162,Мурманск,ведущий инженер,60000,да
Аймадендинова,Анастасия,жен,44,185,Санкт-Петербург,кондитер,50000,да
Айнакулов,Максим,муж,25,174,Калининград,бухгалтер,30000,нет
Айнийдинова,Анастасия,жен,51,168,Казань,кондитер,70000,да
Айпейдинова,Марина,жен,33,177,Уфа,руководитель группы,250000,да
Айтыкина,Евгения,жен,58,185,Уфа,ведущий инженер,100000,нет
Айшетова,Марина,жен,26,155,Уфа,учитель,250000,да
Аквильянова,Юлия,жен,45,158,Мурманск,инженер,700000,да
Акименкова,Марина,жен,36,189,Ачинск,учитель,50000,нет
Акимов-штырков,Василий,муж,26,189,Ачинск,кондитер,600000,нет
Акиньщиков,Михаил,муж,49,170,Рязань,бухгалтер,90000,нет
Акишова,Юлия,жен,29,182,Омск,бухгалтер,40000,да
Акметдинов,Сергей,муж,46,155,Казань,директор предприятия,400000,нет
Аконяна,Евгения,жен,47,184,Ачинск,бухгалтер,600000,да
Аксарев,Антон,муж,57,164,Москва,инженер,900000,нет
Акула,Анастасия,жен,20,189,Казань,ведущий инженер,900000,нет
Акулинчев,Василий,муж,35,184,Уфа,бухгалтер,70000,да
Акуратнова,Кристина,жен,24,189,Калининград,инженер,150000,нет
Акчарова,Дарья,жен,22,155,Владимир,конструктор,250000,да
Алабердиева,Диана,жен,18,157,Рязань,ведущий инженер,900000,да
Аладухова,Дарья,жен,45,177,Санкт-Петербург,директор предприятия,300000,нет
Аламов,Пётр,муж,24,170,Владимир,конструктор,70000,нет
Алатина,Евгения,жен,49,170,Санкт-Петербург,ведущий инженер,20000,нет
Алафанова,Анастасия,жен,47,169,Казань,руководитель группы,700000,да
Алдонина,Мария,жен,32,163,Санкт-Петербург,конструктор,80000,да
Алдырева,Юлия,жен,29,161,Омск,учитель,20000,да
Алевска,Анна,жен,33,161,Омск,учитель,400000,да
Алексашенков,Михаил,муж,55,156,Ачинск,руководитель группы,800000,да
Алексейчука,Евгения,жен,57,171,Москва,инженер,400000,нет
Алектров,Андрей,муж,57,188,Казань,директор предприятия,500000,нет
Алемханова,Евгения,жен,32,174,Казань,директор предприятия,70000,нет
Алеплеев,Максим,муж,55,189,Уфа,ведущий инженер,45000,нет
Алетурова,Диана,жен,39,159,Калининград,руководитель группы,70000,да
Алехчева,Ольга,жен,36,157,Калининград,бухгалтер,30000,да
Алешинска,Кристина,жен,53,173,Москва,бухгалтер,100000,да
Алешов,Андрей,муж,41,186,Калининград,инженер,50000,да
Алиликов,Михаил,муж,59,186,Калининград,ведущий инженер,700000,да
Алимгулова,Диана,жен,19,171,Мурманск,учитель,20000,да
Алитухова,Дарья,жен,40,169,Омск,бухгалтер,50000,нет
Алихина,Ольга,жен,32,164,Омск,руководитель группы,90000,нет
Алияскарова,Марина,жен,42,170,Мурманск,бухгалтер,50000,да
Аллиев,Михаил,муж,48,168,Рязань,ведущий инженер,90000,да
Аллямова,Анастасия,жен,53,155,Москва,учитель,900000,да
Алмосова,Евгения,жен,24,177,Рязань,кондитер,900000,да
Алпашов,Андрей,муж,20,167,Уфа,учитель,80000,да
Алпыкина,Анна,жен,37,184,Калининград,конструктор,50000,нет
Алтобьев,Александр,муж,54,174,Владимир,ведущий инженер,600000,нет
Алтышова,Дарья,жен,21,176,Санкт-Петербург,учитель,100000,нет
Алфутов,Василий,муж,30,163,Уфа,конструктор,800000,нет
Алхасов,Андрей,муж,48,161,Владимир,директор предприятия,300000,да
Алымбеков,Александр,муж,24,189,Мурманск,руководитель группы,90000,да
Альбертов,Никита,муж,58,173,Уфа,руководитель группы,20000,нет
Альнатанов,Максим,муж,52,164,Калининград,ведущий инженер,250000,нет
Альспектора,Дарья,жен,53,172,Омск,директор предприятия,45000,да
Альтиментов,Сергей,муж,53,161,Рязань,инженер,50000,нет
Альхименкоа,Мария,жен,24,160,Калининград,конструктор,80000,нет
Альшов,Андрей,муж,53,169,Казань,бухгалтер,300000,да
Алюхина,Дарья,жен,29,175,Калининград,конструктор,800000,да
Алякова,Ольга,жен,39,169,Москва,инженер,500000,да
Аляпина,Марина,жен,19,159,Казань,руководитель группы,600000,нет
Амахина,Марина,жен,45,157,Санкт-Петербург,бухгалтер,100000,да
Амвросов,Никита,муж,41,173,Калининград,ведущий инженер,600000,нет
Амелешкина,Евгения,жен,20,185,Ачинск,руководитель группы,500000,да
Амелякина,Анна,жен,55,188,Санкт-Петербург,конструктор,80000,нет
Амербаев,Андрей,муж,29,172,Уфа,директор предприятия,80000,нет
Амирджанова,Диана,жен,49,155,Рязань,конструктор,600000,нет
Амозов,Александр,муж,47,172,Уфа,инженер,700000,да
Амочкина,Мария,жен,48,177,Владимир,учитель,600000,нет
Амподистова,Диана,жен,24,156,Мурманск,ведущий инженер,300000,да
Амурцев,Василий,муж,19,188,Владимир,инженер,25000,да
Анаев,Александр,муж,38,189,Москва,учитель,25000,да
Анальков,Михаил,муж,30,187,Ачинск,конструктор,40000,да
Ананченков,Михаил,муж,36,178,Калининград,директор предприятия,700000,да
Анапов,Никита,муж,54,165,Москва,инженер,400000,да
Анахова,Кристина,жен,31,175,Казань,кондитер,500000,да
Андрецова,Анастасия,жен,41,184,Санкт-Петербург,инженер,40000,да
Андрешанова,Мария,жен,25,181,Уфа,бухгалтер,45000,нет
Андрияничев,Василий,муж,50,163,Ачинск,конструктор,800000,да
Андриянова,Дарья,жен,55,185,Москва,директор предприятия,250000,да
Андроненков,Антон,муж,26,156,Санкт-Петербург,инженер,150000,да
Андряхина,Диана,жен,45,171,Ачинск,кондитер,300000,да
Анетдинова,Марина,жен,30,159,Ачинск,бухгалтер,200000,да
Анисанов,Антон,муж,18,184,Ачинск,учитель,40000,да
Анисимочкина,Мария,жен,25,167,Ачинск,кондитер,400000,нет
Анненков,Максим,муж,45,182,Владимир,ведущий инженер,400000,да
Анокина,Ольга,жен,59,186,Рязань,кондитер,100000,да
Аносков,Максим,муж,56,189,Омск,конструктор,80000,да
Анплеева,Юлия,жен,49,155,Ачинск,бухгалтер,70000,нет
Анташкиев,Андрей,муж,48,159,Санкт-Петербург,бухгалтер,600000,нет
Антипова-каратаева,Диана,жен,33,175,Санкт-Петербург,руководитель группы,70000,нет
Антипцева,Ольга,жен,30,165,Москва,руководитель группы,350000,да
Антонишина,Анастасия,жен,30,167,Москва,директор предприятия,700000,нет
Антонюшенков,Александр,муж,23,187,Владимир,конструктор,50000,нет
Антронова,Ольга,жен,57,163,Рязань,ведущий инженер,150000,нет
Антропочев,Никита,муж,27,167,Ачинск,конструктор,80000,да
Антыхина,Кристина,жен,29,168,Владимир,инженер,25000,нет
Анферова,Анна,жен,49,182,Владимир,кондитер,40000,нет
Анцыперова,Анна,жен,22,177,Казань,ведущий инженер,50000,да
Анчугов,Никита,муж,55,156,Санкт-Петербург,кондитер,700000,да
Аншилов,Никита,муж,43,181,Москва,конструктор,30000,нет
Анюхина,Дарья,жен,43,187,Ачинск,директор предприятия,700000,да
Апексашина,Кристина,жен,44,164,Рязань,ведущий инженер,50000,да
Апишмова,Юлия,жен,35,187,Калининград,конструктор,80000,нет
Аполосова,Диана,жен,58,164,Калининград,учитель,40000,да
Апресов,Максим,муж,51,187,Рязань,инженер,20000,нет
Апродов,Сергей,муж,35,159,Калининград,бухгалтер,70000,да
Апярианова,Кристина,жен,42,172,Санкт-Петербург,бухгалтер,80000,да
Аракчеева,Мария,жен,58,165,Казань,учитель,150000,нет
Аранжереев,Никита,муж,51,164,Рязань,руководитель группы,35000,да
Арбинина,Анна,жен,27,182,Рязань,бухгалтер,90000,нет
Аргасов,Андрей,муж,32,167,Уфа,кондитер,200000,нет
Арев,Никита,муж,28,163,Уфа,кондитер,100000,да
Арефеева,Кристина,жен,52,166,Ачинск,инженер,250000,нет
Аржанкина,Евгения,жен,48,170,Калининград,директор предприятия,30000,да
Ариножина,Юлия,жен,56,180,Мурманск,директор предприятия,35000,нет
Арисова,Мария,жен,30,159,Мурманск,конструктор,100000,да
Арлев,Василий,муж,37,180,Казань,кондитер,50000,да
Армянинова,Ольга,жен,47,170,Владимир,конструктор,45000,да
Арончикова,Марина,жен,28,183,Калининград,кондитер,35000,нет
Аропов,Александр,муж,23,182,Казань,директор предприятия,900000,нет
Арсененкова,Марина,жен,41,182,Москва,директор предприятия,100000,да
Арсенцев,Максим,муж,30,184,Рязань,бухгалтер,250000,нет
Артамонникова,Мария,жен,54,177,Уфа,ведущий инженер,300000,нет
Артамонычев,Антон,муж,34,161,Мурманск,инженер,500000,да
Артеменков,Максим,муж,29,164,Рязань,ведущий инженер,20000,нет
Артомошкина,Анастасия,жен,35,175,Омск,бухгалтер,45000,да
Артюгов,Никита,муж,21,176,Владимир,инженер,500000,нет
Архипцова,Ольга,жен,26,161,Уфа,руководитель группы,90000,да
Арцебашева,Евгения,жен,41,155,Ачинск,кондитер,70000,да
Арчагов,Александр,муж,53,160,Санкт-Петербург,конструктор,70000,нет
Аршиков,Василий,муж,21,170,Омск,учитель,300000,нет
Аршинова,Кристина,жен,27,155,Калининград,ведущий инженер,80000,нет
Асанков,Михаил,муж,27,182,Москва,руководитель группы,900000,да
Асестрова,Юлия,жен,44,173,Казань,инженер,20000,да
Асламбеков,Антон,муж,30,165,Рязань,конструктор,20000,да
Асметков,Андрей,муж,25,174,Москва,учитель,300000,нет
Астафонова,Анна,жен,29,158,Рязань,учитель,700000,да
Астрашабова,Юлия,жен,34,189,Рязань,ведущий инженер,600000,нет
Асхабова,Мария,жен,55,160,Ачинск,бухгалтер,350000,да
Атабаева,Дарья,жен,19,189,Казань,директор предприятия,300000,да
Атажанова,Мария,жен,55,189,Рязань,конструктор,700000,нет
Атамонов,Михаил,муж,37,180,Мурманск,руководитель группы,800000,нет
Атбаева,Юлия,жен,41,155,Казань,ведущий инженер,20000,нет
Атланов,Пётр,муж,41,179,Мурманск,конструктор,900000,да
Атнашева,Анастасия,жен,20,155,Мурманск,инженер,20000,да
Атрашков,Никита,муж,18,156,Москва,инженер,40000,да
Аттиков,Андрей,муж,21,172,Калининград,кондитер,25000,нет
Атяшева,Диана,жен,40,158,Мурманск,бухгалтер,800000,нет
Аушев,Максим,муж,34,185,Калининград,ведущий инженер,100000,да
Афзалов,Антон,муж,39,163,Москва,кондитер,250000,нет
Афоничев,Андрей,муж,28,180,Ачинск,ведущий инженер,100000,нет
Афоняшина,Ольга,жен,26,167,Казань,инженер,250000,да
Афтандилов,Василий,муж,47,171,Калининград,руководитель группы,50000,да
Ахарцов,Антон,муж,33,180,Уфа,бухгалтер,35000,нет
Ахматов,Андрей,муж,55,164,Владимир,директор предприятия,150000,нет
Ахмедзонов,Андрей,муж,21,161,Омск,директор предприятия,60000,нет
Ахметгареев,Александр,муж,45,177,Москва,кондитер,200000,нет
Ахметзенов,Александр,муж,27,172,Уфа,директор предприятия,80000,да
Ахметшина,Ольга,жен,50,160,Калининград,конструктор,80000,нет
Ахов,Михаил,муж,19,165,Москва,бухгалтер,300000,нет
Ахремов,Никита,муж,18,156,Омск,директор предприятия,900000,да
Ахромушкина,Дарья,жен,59,156,Санкт-Петербург,инженер,350000,нет
Ачкауев,Антон,муж,26,170,Ачинск,директор предприятия,90000,да
Ашина,Ольга,жен,29,157,Калининград,директор предприятия,300000,да
Аширов,Максим,муж,58,176,Москва,ведущий инженер,35000,да
Ашрафединов,Сергей,муж,33,164,Уфа,инженер,60000,да
Аштиева,Диана,жен,36,184,Владимир,учитель,150000,нет
Аюева,Евгения,жен,41,158,Ачинск,бухгалтер,700000,да
Бабакина,Диана,жен,37,159,Уфа,инженер,100000,да
Бабарикова,Кристина,жен,26,183,Ачинск,руководитель группы,60000,нет
Бабеша,Ольга,жен,59,162,Уфа,конструктор,600000,да
Бабиненкова,Марина,жен,50,174,Санкт-Петербург,учитель,350000,нет
Бабмурова,Ольга,жен,24,164,Казань,директор предприятия,25000,да
Бабонина,Анастасия,жен,59,178,Владимир,учитель,250000,нет
Бабынина,Ольга,жен,35,174,Ачинск,учитель,70000,нет
Баварова,Юлия,жен,56,184,Уфа,инженер,70000,нет
Багдасарова,Дарья,жен,32,179,Мурманск,инженер,600000,да
Баглаева,Юлия,жен,48,182,Омск,бухгалтер,50000,нет
Багларов,Александр,муж,20,169,Мурманск,учитель,30000,да
Багова,Мария,жен,20,158,Омск,кондитер,90000,да
Багренина,Мария,жен,20,184,Ачинск,директор предприятия,600000,нет
Багулина,Марина,жен,35,179,Казань,учитель,20000,нет
Бадиатуллова,Юлия,жен,22,179,Москва,бухгалтер,100000,нет
Бадиков,Сергей,муж,47,169,Омск,ведущий инженер,150000,да
Бадонышева,Юлия,жен,28,168,Казань,бухгалтер,500000,да
Бадянов,Андрей,муж,24,179,Владимир,ведущий инженер,200000,нет
Бажамова,Ольга,жен,56,179,Рязань,учитель,250000,нет
Бажилина,Мария,жен,37,162,Омск,руководитель группы,40000,нет
Базаитов,Антон,муж,47,189,Омск,инженер,300000,да
Баздрев,Александр,муж,56,158,Мурманск,кондитер,30000,да
Базыгина,Анастасия,жен,34,184,Казань,кондитер,900000,нет
Базюкина,Евгения,жен,51,168,Владимир,инженер,25000,да
Байбаков,Василий,муж,49,176,Уфа,кондитер,50000,нет
Байбородова,Юлия,жен,57,187,Москва,ведущий инженер,35000,нет
Байгулов,Максим,муж,33,159,Уфа,бухгалтер,500000,нет
Байкачев,Максим,муж,38,166,Москва,директор предприятия,25000,нет
Байкова,Анна,жен,29,173,Мурманск,инженер,350000,нет
Баймяшкина,Диана,жен,29,166,Мурманск,кондитер,800000,нет
Байтаев,Александр,муж,24,187,Казань,кондитер,300000,да
Байцеров,Максим,муж,25,164,Санкт-Петербург,конструктор,40000,да
Бакалдина,Анастасия,жен,54,174,Владимир,учитель,400000,нет
Бакалина,Марина,жен,39,169,Омск,директор предприятия,500000,да
Баканенкова,Мария,жен,46,175,Санкт-Петербург,ведущий инженер,25000,нет
Бакарщиков,Василий,муж,38,157,Владимир,конструктор,700000,нет
Бакетов,Андрей,муж,27,183,Калининград,ведущий инженер,40000,нет
Бакрымов,Антон,муж,59,164,Омск,руководитель группы,40000,да
Бакузов,Сергей,муж,53,174,Владимир,кондитер,600000,нет
Балакшеев,Антон,муж,51,163,Ачинск,инженер,60000,нет
Баланенков,Василий,муж,31,167,Калининград,конструктор,400000,нет
Баланова,Диана,жен,46,163,Калининград,кондитер,70000,нет
Баласова,Евгения,жен,39,185,Владимир,кондитер,40000,нет
Балацков,Василий,муж,52,166,Рязань,кондитер,800000,нет
Балачевцева,Юлия,жен,26,181,Калининград,руководитель группы,400000,да
Балбашова,Анна,жен,22,162,Калининград,ведущий инженер,20000,да
Балебина,Марина,жен,43,161,Мурманск,директор предприятия,800000,нет
Балетова,Мария,жен,27,178,Уфа,учитель,50000,да
Балмасова,Диана,жен,19,173,Москва,инженер,30000,нет
Балобнова,Кристина,жен,25,165,Омск,конструктор,300000,нет
Балсанов,Пётр,муж,37,184,Уфа,кондитер,20000,да
Балтачева,Кристина,жен,18,166,Москва,кондитер,70000,нет
Балуда,Диана,жен,35,163,Москва,бухгалтер,45000,да
Балханова,Дарья,жен,47,178,Москва,учитель,600000,нет
Бальев,Андрей,муж,50,167,Рязань,ведущий инженер,30000,да
Бальчикова,Ольга,жен,57,169,Мурманск,инженер,40000,да
Бамаева,Ольга,жен,49,168,Калининград,учитель,800000,да
Бамбусова,Евгения,жен,44,188,Уфа,ведущий инженер,900000,нет
Банатова,Кристина,жен,49,173,Уфа,руководитель группы,350000,да
Банков,Василий,муж,28,186,Санкт-Петербург,кондитер,150000,да
Банченкова,Кристина,жен,56,156,Мурманск,бухгалтер,50000,да
Бар-бирюкова,Анна,жен,26,156,Ачинск,директор предприятия,900000,нет
Бараков,Антон,муж,23,168,Мурманск,кондитер,50000,да
Баранаев,Максим,муж,54,160,Омск,руководитель группы,70000,нет
Баранникова,Юлия,жен,54,183,Москва,кондитер,500000,да
Баранчеева,Диана,жен,40,176,Рязань,руководитель группы,400000,да
Барашина,Кристина,жен,47,187,Калининград,руководитель группы,250000,нет
Барбарисов,Сергей,муж,25,172,Уфа,кондитер,25000,да
Барбашина,Ольга,жен,49,162,Мурманск,руководитель группы,30000,нет
Барвицка,Анна,жен,21,161,Санкт-Петербург,руководитель группы,200000,нет
Барда,Анастасия,жен,31,188,Уфа,конструктор,300000,да
Бардобычкина,Ольга,жен,36,186,Санкт-Петербург,руководитель группы,20000,да
Барешеникова,Дарья,жен,44,168,Калининград,бухгалтер,350000,нет
Барибина,Диана,жен,55,158,Омск,конструктор,40000,да
Барилова,Дарья,жен,29,179,Уфа,кондитер,250000,да
Барманова,Анастасия,жен,32,163,Рязань,кондитер,20000,нет
Бармилина,Кристина,жен,48,170,Рязань,инженер,80000,да
Бароненков,Максим,муж,37,182,Казань,директор предприятия,30000,да
Барсенова,Диана,жен,30,177,Мурманск,директор предприятия,700000,нет
Барунова,Евгения,жен,25,167,Владимир,инженер,35000,да
Бархатнов,Сергей,муж,21,175,Рязань,руководитель группы,150000,нет
Барченкова,Дарья,жен,25,164,Уфа,учитель,100000,нет
Баршенев,Антон,муж,51,180,Москва,учитель,500000,нет
Барыльникова,Дарья,жен,44,177,Рязань,директор предприятия,60000,да
Барютина,Анна,жен,21,178,Омск,кондитер,600000,да
Басенкова,Ольга,жен,54,177,Мурманск,руководитель группы,400000,да
Басипов,Пётр,муж,55,162,Омск,инженер,150000,да
Баснукаев,Михаил,муж,34,164,Санкт-Петербург,бухгалтер,400000,да
Бассов,Василий,муж,47,172,Калининград,инженер,500000,нет
Басунов,Антон,муж,31,161,Санкт-Петербург,бухгалтер,20000,да
Батазова,Дарья,жен,48,181,Уфа,бухгалтер,45000,да
Баташев,Михаил,муж,59,172,Санкт-Петербург,руководитель группы,900000,да
Батеньков,Михаил,муж,54,165,Москва,ведущий инженер,600000,нет
Батинов,Сергей,муж,40,180,Владимир,бухгалтер,500000,нет
Батршина,Мария,жен,24,187,Владимир,кондитер,70000,нет
Батунова,Анна,жен,55,182,Омск,конструктор,350000,нет
Батыркина,Ольга,жен,57,156,Казань,кондитер,700000,да
Батюнина,Юлия,жен,59,171,Омск,бухгалтер,100000,нет
Батянкова,Дарья,жен,57,188,Владимир,кондитер,60000,нет
Бахаева,Юлия,жен,53,165,Рязань,ведущий инженер,200000,да
Бахидов,Никита,муж,34,182,Калининград,бухгалтер,70000,да
Бахмеутова,Кристина,жен,59,184,Уфа,руководитель группы,25000,да
Бахмухаметов,Максим,муж,54,188,Омск,конструктор,50000,нет
Бахрушина,Дарья,жен,22,183,Уфа,инженер,350000,нет
Бахурова,Евгения,жен,50,177,Санкт-Петербург,бухгалтер,350000,нет
Бахылов,Антон,муж,58,174,Владимир,инженер,350000,нет
Бацуев,Никита,муж,47,176,Москва,руководитель группы,60000,да
Бачарникова,Евгения,жен,42,176,Уфа,учитель,900000,да
Бачигина,Мария,жен,33,168,Ачинск,директор предприятия,90000,да
Бачмага,Ольга,жен,46,171,Владимир,ведущий инженер,60000,нет
Башаримова,Юлия,жен,54,165,Калининград,учитель,500000,нет
Баширникова,Марина,жен,49,178,Уфа,бухгалтер,40000,нет
Башмаков,Пётр,муж,36,181,Уфа,руководитель группы,900000,да
Башукова,Евгения,жен,53,182,Рязань,ведущий инженер,30000,нет
Баюров,Андрей,муж,38,172,Мурманск,инженер,250000,нет
Бега,Анна,жен,23,161,Омск,учитель,25000,да
Бедренцева,Анна,жен,20,189,Уфа,кондитер,70000,да
Безбабичева,Кристина,жен,21,189,Ачинск,инженер,700000,нет
Безгодова,Кристина,жен,19,162,Санкт-Петербург,директор предприятия,45000,да
Бездуганов,Антон,муж,21,180,Владимир,конструктор,80000,нет
Беззаборова,Анастасия,жен,48,162,Владимир,директор предприятия,70000,да
Безменщикова,Юлия,жен,38,156,Мурманск,директор предприятия,90000,нет
Безносов,Антон,муж,26,185,Калининград,кондитер,70000,да
Безобразова,Диана,жен,36,171,Москва,конструктор,800000,нет
Безрученков,Антон,муж,51,175,Рязань,директор предприятия,500000,да
Безсонна,Мария,жен,50,159,Уфа,кондитер,250000,нет
Бейлина,Ольга,жен,54,186,Владимир,кондитер,20000,нет
Бейсеева,Ольга,жен,42,157,Москва,инженер,600000,нет
Бек-назаров,Пётр,муж,52,179,Владимир,ведущий инженер,350000,нет
Беканова,Кристина,жен,52,188,Санкт-Петербург,ведущий инженер,350000,нет
Беклемишев,Василий,муж,29,160,Санкт-Петербург,руководитель группы,100000,да
Бектепов,Александр,муж,57,183,Калининград,инженер,40000,нет
Бекунова,Марина,жен,18,159,Мурманск,ведущий инженер,40000,нет
Белан-чулкова,Ольга,жен,31,189,Омск,инженер,70000,нет
Беленеева,Дарья,жен,59,160,Владимир,инженер,400000,нет
Белеутов,Александр,муж,35,177,Ачинск,бухгалтер,35000,да
Белисенков,Сергей,муж,53,184,Казань,руководитель группы,40000,нет
Белихова,Мария,жен,51,167,Мурманск,бухгалтер,25000,нет
Белоедов,Александр,муж,47,160,Калининград,руководитель группы,700000,да
Белозубова,Анна,жен,19,170,Ачинск,руководитель группы,40000,нет
Белоконова,Кристина,жен,21,184,Калининград,ведущий инженер,800000,да
Белокрылина,Анастасия,жен,48,156,Калининград,инженер,700000,нет
Беломоева,Кристина,жен,24,173,Казань,инженер,600000,нет
Белорусцева,Мария,жен,36,165,Ачинск,ведущий инженер,200000,нет
Белостудцев,Максим,муж,38,160,Казань,кондитер,150000,нет
Белоусов,Антон,муж,34,166,Омск,директор предприятия,350000,нет
Белынцев,Василий,муж,47,162,Рязань,бухгалтер,25000,да
Бельдинова,Дарья,жен,53,165,Омск,инженер,90000,нет
Бельмасова,Марина,жен,21,189,Ачинск,учитель,45000,да
Бельшева,Мария,жен,20,180,Калининград,ведущий инженер,100000,нет
Белягова,Анна,жен,42,173,Казань,инженер,350000,нет
Беляков,Никита,муж,42,162,Омск,инженер,700000,да
Белянцева,Анна,жен,19,182,Москва,директор предприятия,900000,да
Беляшова,Ольга,жен,27,160,Калининград,бухгалтер,80000,нет
Бергачев,Василий,муж,21,186,Владимир,директор предприятия,90000,да
Берденникова,Анастасия,жен,52,184,Москва,ведущий инженер,50000,да
Бердолеева,Кристина,жен,25,163,Уфа,бухгалтер,40000,да
Бердычев,Антон,муж,42,178,Владимир,руководитель группы,20000,нет
Беребнев,Василий,муж,22,165,Владимир,ведущий инженер,800000,нет
Бережников,Пётр,муж,28,189,Казань,бухгалтер,800000,нет
Березуева,Ольга,жен,29,169,Омск,бухгалтер,70000,да
Берендяев,Никита,муж,57,159,Казань,бухгалтер,20000,да
