Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Алалуев,Василий,муж,41,166,Мурманск,учитель,70000,да
Алатарцев,Михаил,муж,27,175,Санкт-Петербург,руководитель группы,900000,да
Албегова,Анна,жен,24,156,Рязань,инженер,30000,да
Алгебраистов,Никита,муж,36,183,Мурманск,ведущий инженер,30000,нет
Алдонова,Юлия,жен,26,185,Санкт-Петербург,бухгалтер,600000,да
Алдусева,Евгения,жен,29,177,Калининград,руководитель группы,45000,да
Алеексеенков,Александр,муж,54,178,Рязань,кондитер,40000,нет
Алекберов,Василий,муж,29,188,Казань,конструктор,20000,да
Алексаков,Василий,муж,52,184,Омск,инженер,50000,да
Алексашенков,Михаил,муж,58,167,Рязань,бухгалтер,500000,нет
Алексеенска,Анна,жен,30,157,Рязань,учитель,20000,нет
Алексина,Евгения,жен,22,181,Казань,директор предприятия,20000,да
Алеманов,Александр,муж,35,180,Ачинск,кондитер,40000,да
Алембеков,Пётр,муж,35,175,Омск,инженер,500000,нет
Аленшев,Никита,муж,22,167,Мурманск,конструктор,80000,да
Алетурова,Дарья,жен,29,177,Рязань,конструктор,600000,да
Алеханов,Василий,муж,31,170,Москва,конструктор,30000,да
Алешонкова,Анна,жен,47,184,Мурманск,кондитер,300000,нет
Али-задеа,Юлия,жен,44,179,Санкт-Петербург,инженер,90000,да
Алибаева,Дарья,жен,34,158,Калининград,бухгалтер,70000,нет
Алиманов,Александр,муж,30,169,Омск,конструктор,30000,да
Алиморданов,Пётр,муж,32,166,Калининград,ведущий инженер,600000,да
Алисова,Анастасия,жен,28,175,Калининград,руководитель группы,45000,нет
Алихавердов,Максим,муж,57,187,Рязань,бухгалтер,90000,нет
Аллазова,Ольга,жен,35,182,Мурманск,учитель,60000,нет
Аллудинов,Сергей,муж,55,166,Омск,руководитель группы,600000,нет
Алназаров,Сергей,муж,41,168,Владимир,ведущий инженер,100000,нет
Алпонов,Василий,муж,19,174,Мурманск,конструктор,800000,да
Алсофьева,Ольга,жен,18,162,Уфа,учитель,500000,нет
Алтуров,Максим,муж,38,160,Рязань,ведущий инженер,20000,нет
Алтышев,Александр,муж,56,169,Мурманск,учитель,250000,нет
Алхазов,Сергей,муж,58,174,Уфа,бухгалтер,70000,да
Алыменкова,Мария,жен,29,164,Уфа,ведущий инженер,25000,да
Алырева,Кристина,жен,52,185,Ачинск,инженер,500000,нет
Альбинина,Кристина,жен,21,173,Ачинск,конструктор,30000,да
Альмухомедова,Анна,жен,19,181,Ачинск,руководитель группы,90000,да
Альтцизера,Анастасия,жен,21,169,Казань,кондитер,400000,да
Альшанова,Кристина,жен,20,162,Санкт-Петербург,инженер,800000,да
Алюскина,Дарья,жен,56,174,Казань,кондитер,900000,нет
Алюханов,Андрей,муж,44,189,Москва,кондитер,70000,да
Алясьева,Дарья,жен,46,179,Калининград,кондитер,600000,да
Амальдинова,Анастасия,жен,23,188,Санкт-Петербург,конструктор,30000,да
Амбразьева,Кристина,жен,52,171,Рязань,бухгалтер,70000,нет
Амдурова,Диана,жен,35,182,Санкт-Петербург,инженер,60000,да
Амельчаков,Андрей,муж,19,169,Омск,ведущий инженер,400000,да
Американова,Ольга,жен,49,183,Москва,кондитер,400000,да
Аминева,Анна,жен,59,179,Санкт-Петербург,руководитель группы,70000,нет
Аммухаметова,Марина,жен,41,181,Владимир,ведущий инженер,350000,нет
Аммятов,Сергей,муж,34,155,Рязань,кондитер,40000,нет
Амуллов,Александр,муж,41,169,Ачинск,ведущий инженер,600000,да
Ананенкова,Ольга,жен,31,165,Омск,руководитель группы,200000,да
Ананченков,Пётр,муж,54,172,Ачинск,директор предприятия,600000,нет
Анастасьина,Дарья,жен,22,155,Уфа,инженер,200000,да
Андаров,Александр,муж,29,176,Рязань,инженер,40000,да
Андреевичева,Дарья,жен,45,155,Владимир,ведущий инженер,350000,да
Андреичев,Александр,муж,35,159,Омск,конструктор,500000,нет
Андреяненков,Максим,муж,45,187,Москва,кондитер,30000,да
Андрозов,Сергей,муж,18,174,Омск,учитель,90000,нет
Андрякова,Дарья,жен,46,169,Санкт-Петербург,конструктор,30000,нет
Анисимова,Мария,жен,27,156,Москва,руководитель группы,60000,да
Анрюнина,Диана,жен,31,166,Калининград,руководитель группы,600000,нет
Антицева,Марина,жен,49,162,Рязань,учитель,350000,нет
Антонив,Сергей,муж,22,173,Мурманск,ведущий инженер,45000,да
Антюнина,Диана,жен,38,175,Калининград,инженер,25000,да
Анфилатова,Евгения,жен,59,177,Казань,кондитер,90000,нет
Анхимова,Анна,жен,36,182,Мурманск,руководитель группы,200000,да
Анцыферов,Александр,муж,35,165,Ачинск,ведущий инженер,40000,нет
Анчифоров,Василий,муж,50,186,Москва,кондитер,100000,да
Анюточкина,Кристина,жен,54,177,Санкт-Петербург,ведущий инженер,45000,да
Апалинов,Андрей,муж,31,177,Ачинск,ведущий инженер,40000,нет
Апарников,Андрей,муж,24,184,Ачинск,бухгалтер,45000,нет
Апатьева,Анастасия,жен,39,168,Владимир,инженер,35000,нет
Апенькина,Кристина,жен,57,184,Владимир,руководитель группы,700000,да
Аперьянова,Ольга,жен,31,181,Казань,конструктор,20000,да
Апифанов,Никита,муж,29,164,Рязань,кондитер,700000,нет
Аппаков,Максим,муж,40,174,Рязань,кондитер,70000,да
Апполонов,Сергей,муж,39,155,Владимир,инженер,70000,да
Апсеитов,Никита,муж,18,172,Рязань,кондитер,100000,нет
Арадушкина,Диана,жен,44,173,Рязань,конструктор,70000,да
Арамова,Юлия,жен,58,174,Казань,учитель,500000,нет
Аранов,Василий,муж,49,162,Владимир,директор предприятия,600000,да
Аратова,Диана,жен,45,187,Рязань,учитель,50000,нет
Аргентова,Анастасия,жен,47,163,Уфа,учитель,45000,нет
Аргунова,Дарья,жен,24,178,Мурманск,ведущий инженер,30000,да
Ардалионова,Анастасия,жен,41,171,Калининград,кондитер,900000,да
Ардынцев,Никита,муж,36,155,Омск,бухгалтер,50000,нет
Ареньев,Василий,муж,32,189,Владимир,конструктор,400000,нет
Арефичева,Анастасия,жен,29,185,Ачинск,инженер,25000,нет
Арефьева,Дарья,жен,58,188,Казань,кондитер,50000,да
Аржаткина,Мария,жен,25,166,Калининград,ведущий инженер,40000,нет
Арзамасов,Михаил,муж,38,178,Мурманск,инженер,90000,да
Арибжанова,Анастасия,жен,32,170,Мурманск,кондитер,80000,нет
Аривошкина,Дарья,жен,40,174,Калининград,руководитель группы,700000,нет
Аристов,Сергей,муж,49,160,Казань,инженер,500000,да
Ариюкова,Диана,жен,20,173,Уфа,конструктор,35000,да
Аркашева,Дарья,жен,18,180,Казань,инженер,45000,да
Аркольдова,Евгения,жен,53,179,Калининград,руководитель группы,40000,да
Арляпова,Анастасия,жен,45,188,Санкт-Петербург,учитель,90000,да
Армяков,Александр,муж,27,166,Рязань,учитель,50000,да
Аронова,Марина,жен,52,188,Рязань,ведущий инженер,45000,нет
Аррарас-гордичага,Евгения,жен,23,168,Владимир,ведущий инженер,500000,да
Арсененкова,Дарья,жен,31,188,Санкт-Петербург,учитель,700000,нет
Арсламбеков,Антон,муж,51,189,Рязань,руководитель группы,150000,нет
Артаева,Анна,жен,39,155,Калининград,инженер,40000,да
Артеников,Михаил,муж,24,159,Ачинск,учитель,25000,нет
Артишев,Антон,муж,48,155,Москва,руководитель группы,900000,нет
Артомонова,Кристина,жен,20,182,Казань,учитель,60000,нет
Артюхова,Кристина,жен,43,173,Омск,руководитель группы,500000,нет
Арумов,Александр,муж,54,177,Санкт-Петербург,бухгалтер,200000,нет
Архипива,Ольга,жен,48,180,Калининград,конструктор,60000,нет
Арчагов,Александр,муж,53,156,Ачинск,директор предприятия,40000,нет
Арямкина,Евгения,жен,24,159,Санкт-Петербург,учитель,500000,нет
Аряшева,Дарья,жен,49,171,Омск,директор предприятия,250000,да
Асаулова,Мария,жен,21,156,Мурманск,ведущий инженер,35000,да
Асейчев,Пётр,муж,50,167,Казань,кондитер,35000,да
Асенов,Сергей,муж,29,174,Владимир,бухгалтер,80000,нет
Асимов,Никита,муж,26,165,Санкт-Петербург,кондитер,30000,да
Аскидова,Ольга,жен,22,186,Владимир,конструктор,800000,нет
Аслудинова,Анастасия,жен,27,181,Омск,инженер,40000,нет
Астафурова,Марина,жен,24,177,Москва,конструктор,35000,да
Астрашабова,Диана,жен,44,163,Калининград,конструктор,800000,нет
Асхабов,Михаил,муж,49,158,Мурманск,бухгалтер,35000,да
Асьминина,Анна,жен,53,159,Рязань,инженер,150000,да
Атавкина,Евгения,жен,44,186,Санкт-Петербург,конструктор,30000,нет
Атишева,Диана,жен,37,157,Санкт-Петербург,руководитель группы,30000,да
Аткулова,Анастасия,жен,49,174,Калининград,руководитель группы,80000,да
Аточкина,Анна,жен,53,159,Санкт-Петербург,учитель,250000,нет
Атюкова,Юлия,жен,24,176,Рязань,инженер,60000,да
Аулова,Ольга,жен,37,181,Мурманск,руководитель группы,70000,нет
Аушников,Никита,муж,43,162,Уфа,инженер,70000,да
Афаунова,Анна,жен,21,184,Ачинск,руководитель группы,500000,да
Афина,Кристина,жен,23,158,Ачинск,ведущий инженер,900000,нет
Афнасьев,Максим,муж,34,187,Москва,кондитер,20000,да
Афремова,Кристина,жен,22,188,Санкт-Петербург,инженер,20000,нет
Афтайкина,Анастасия,жен,43,171,Уфа,руководитель группы,150000,нет
Ахальцев,Андрей,муж,25,186,Москва,бухгалтер,25000,нет
Ахашкина,Мария,жен,54,173,Рязань,руководитель группы,35000,да
Ахмадова,Дарья,жен,41,178,Владимир,кондитер,900000,да
Ахмаметова,Мария,жен,40,160,Уфа,инженер,200000,нет
Ахмедханова,Евгения,жен,29,172,Владимир,кондитер,80000,нет
Ахметьев,Сергей,муж,48,166,Омск,учитель,70000,нет
Ахремкина,Юлия,жен,27,163,Санкт-Петербург,ведущий инженер,800000,да
Ахтариева,Анна,жен,40,186,Москва,учитель,35000,да
Ахтямова,Диана,жен,31,155,Москва,учитель,30000,да
Ашкалова,Евгения,жен,25,178,Уфа,кондитер,300000,нет
Ашметьев,Андрей,муж,48,158,Казань,кондитер,50000,да
Ашрятов,Никита,муж,39,187,Владимир,инженер,250000,да
Аютова,Анна,жен,58,181,Москва,директор предприятия,350000,нет
Бабаджанов,Михаил,муж,29,165,Казань,руководитель группы,200000,нет
Бабанина,Кристина,жен,27,185,Мурманск,кондитер,60000,да
Бабашкина,Мария,жен,45,157,Рязань,учитель,60000,да
Бабусенков,Василий,муж,30,189,Москва,директор предприятия,100000,да
Бавихина,Марина,жен,45,171,Ачинск,директор предприятия,700000,нет
Баганча,Марина,жен,38,187,Санкт-Петербург,бухгалтер,600000,да
Багачев,Михаил,муж,47,176,Рязань,конструктор,700000,да
Баглаева,Анастасия,жен,58,161,Омск,руководитель группы,60000,нет
Багренина,Дарья,жен,28,169,Санкт-Петербург,директор предприятия,60000,да
Багров,Василий,муж,46,163,Мурманск,инженер,350000,нет
Бадалина,Юлия,жен,40,163,Владимир,учитель,250000,нет
Бадукшанова,Диана,жен,42,168,Казань,ведущий инженер,300000,нет
Бадьева,Анастасия,жен,55,184,Казань,бухгалтер,60000,нет
Бажанов-максимов,Александр,муж,29,187,Ачинск,инженер,800000,да
Баздрева,Диана,жен,58,177,Санкт-Петербург,бухгалтер,150000,нет
Баззаев,Никита,муж,55,168,Калининград,директор предприятия,800000,да
Базов,Сергей,муж,53,168,Калининград,конструктор,80000,да
Баирова,Анна,жен,39,168,Санкт-Петербург,кондитер,300000,да
Баишева,Юлия,жен,51,187,Мурманск,инженер,35000,нет
Байгисиева,Диана,жен,41,178,Ачинск,конструктор,300000,нет
Байголова,Анна,жен,22,165,Мурманск,руководитель группы,350000,нет
Байдраков,Максим,муж,35,165,Мурманск,руководитель группы,45000,нет
Байдюшев,Никита,муж,35,182,Владимир,руководитель группы,50000,да
Байриков,Андрей,муж,58,187,Ачинск,конструктор,500000,нет
Байтимиров,Михаил,муж,42,185,Санкт-Петербург,конструктор,700000,нет
Баканчев,Пётр,муж,47,186,Владимир,руководитель группы,60000,нет
Бакачев,Василий,муж,43,168,Калининград,ведущий инженер,30000,нет
Бакинова,Дарья,жен,52,175,Москва,инженер,45000,нет
Баклеев,Максим,муж,28,162,Калининград,ведущий инженер,70000,нет
Бакмина,Марина,жен,21,162,Омск,ведущий инженер,250000,нет
Баксов,Александр,муж,54,164,Калининград,бухгалтер,350000,нет
Бактимирова,Дарья,жен,59,175,Казань,директор предприятия,45000,нет
Бакуняев,Сергей,муж,41,170,Москва,бухгалтер,90000,да
Бакусов,Пётр,муж,23,155,Калининград,конструктор,30000,да
Бакшуров,Сергей,муж,57,157,Омск,конструктор,200000,да
Балабанникова,Юлия,жен,23,167,Рязань,бухгалтер,60000,да
Балавинцев,Василий,муж,45,174,Уфа,руководитель группы,150000,да
Балакаев,Пётр,муж,27,155,Москва,инженер,90000,да
Балаклейцева,Анастасия,жен,31,186,Казань,руководитель группы,700000,да
Балаховцев,Никита,муж,37,186,Калининград,ведущий инженер,150000,нет
Балашкова,Ольга,жен,18,167,Владимир,директор предприятия,350000,да
Балесков,Антон,муж,45,171,Калининград,учитель,400000,да
Баликоева,Юлия,жен,36,180,Казань,директор предприятия,30000,нет
Баличкина,Анастасия,жен,47,169,Санкт-Петербург,конструктор,45000,нет
Балкашинова,Евгения,жен,22,161,Уфа,руководитель группы,200000,нет
Балобанова,Кристина,жен,36,181,Санкт-Петербург,ведущий инженер,90000,да
Балобнов,Максим,муж,29,166,Владимир,учитель,700000,нет
Балшина,Евгения,жен,36,179,Санкт-Петербург,учитель,90000,нет
Балымова,Дарья,жен,41,169,Омск,ведущий инженер,70000,да
Бамарова,Мария,жен,34,182,Омск,инженер,20000,да
Банаев,Пётр,муж,20,163,Санкт-Петербург,кондитер,700000,да
Бандурова,Евгения,жен,55,182,Мурманск,кондитер,150000,нет
Банков,Андрей,муж,20,166,Мурманск,руководитель группы,150000,нет
Банчиков,Василий,муж,53,157,Владимир,бухгалтер,600000,да
Баракина,Анна,жен,52,164,Санкт-Петербург,бухгалтер,800000,да
Баранина,Анна,жен,20,187,Уфа,конструктор,350000,да
Баранунькина,Кристина,жен,53,175,Санкт-Петербург,кондитер,900000,да
Баратов,Андрей,муж,39,182,Рязань,руководитель группы,150000,да
Барбакова,Кристина,жен,58,181,Ачинск,кондитер,350000,да
Барбашова,Анастасия,жен,43,172,Омск,кондитер,80000,нет
Барвашева,Кристина,жен,41,187,Мурманск,ведущий инженер,45000,да
Барданова,Дарья,жен,36,173,Рязань,кондитер,35000,да
Бареткина,Анастасия,жен,40,186,Калининград,конструктор,700000,да
Барзова,Анна,жен,24,167,Рязань,инженер,350000,нет
Барихина,Мария,жен,27,179,Ачинск,инженер,800000,да
Баркина,Марина,жен,46,180,Казань,конструктор,800000,нет
Баркунова,Дарья,жен,51,169,Калининград,инженер,20000,нет
Бармасов,Максим,муж,44,188,Калининград,руководитель группы,40000,да
Барметова,Мария,жен,33,155,Калининград,ведущий инженер,900000,да
Барнохаджаева,Анна,жен,37,185,Уфа,руководитель группы,70000,да
Бартусова,Евгения,жен,45,169,Санкт-Петербург,конструктор,25000,да
Бархатлева,Дарья,жен,40,168,Калининград,конструктор,600000,нет
Барчугов,Антон,муж,28,175,Уфа,руководитель группы,400000,нет
Баршиков,Пётр,муж,56,188,Москва,руководитель группы,250000,да
Барылина,Юлия,жен,59,161,Мурманск,кондитер,350000,нет
Барютина,Евгения,жен,23,178,Ачинск,директор предприятия,150000,да
Басалова,Диана,жен,21,170,Калининград,конструктор,250000,да
Басенчиков,Василий,муж,55,173,Санкт-Петербург,бухгалтер,25000,да
Басмакова,Диана,жен,40,171,Уфа,конструктор,400000,да
Бассараба,Анастасия,жен,44,168,Казань,бухгалтер,350000,да
Батаев,Антон,муж,37,164,Ачинск,инженер,250000,нет
Батальщикова,Мария,жен,42,155,Москва,бухгалтер,60000,нет
Батейщикова,Анастасия,жен,26,188,Рязань,руководитель группы,80000,нет
Батовалкина,Анастасия,жен,51,189,Рязань,инженер,350000,да
Батухова,Анна,жен,59,189,Владимир,кондитер,80000,да
Батынена,Анастасия,жен,32,168,Владимир,учитель,60000,нет
Батюнина,Марина,жен,27,180,Мурманск,руководитель группы,250000,да
Батюшков,Антон,муж,58,178,Калининград,инженер,30000,да
Баулинова,Марина,жен,49,162,Казань,инженер,60000,да
Баурина,Мария,жен,18,175,Владимир,инженер,20000,нет
Бахилина,Анастасия,жен,57,164,Москва,директор предприятия,25000,да
Бахлятьев,Сергей,муж,21,179,Уфа,директор предприятия,150000,нет
Бахмухаметов,Александр,муж,35,164,Ачинск,директор предприятия,20000,нет
Бахтиров,Михаил,муж,32,188,Калининград,директор предприятия,100000,да
Бахтоярова,Дарья,жен,41,157,Владимир,учитель,500000,нет
Баценина,Марина,жен,58,168,Ачинск,учитель,35000,да
Бачачев,Михаил,муж,39,178,Рязань,кондитер,30000,да
Башева,Дарья,жен,49,179,Омск,инженер,250000,нет
Баширова,Ольга,жен,47,155,Санкт-Петербург,руководитель группы,35000,да
Башкеев,Сергей,муж,37,174,Калининград,инженер,250000,да
Башкова,Евгения,жен,50,183,Мурманск,конструктор,70000,нет
Башмаков,Никита,муж,46,165,Санкт-Петербург,руководитель группы,300000,да
Баяхчев,Никита,муж,39,173,Уфа,учитель,500000,нет
Беглов,Пётр,муж,21,161,Ачинск,инженер,900000,да
Бегунова,Анна,жен,31,184,Калининград,руководитель группы,25000,нет
Бедердинов,Александр,муж,49,185,Москва,конструктор,350000,да
Беднина,Марина,жен,37,183,Рязань,кондитер,60000,да
Бедритдинова,Анна,жен,48,161,Владимир,конструктор,20000,да
Бедухина,Евгения,жен,30,174,Казань,инженер,50000,нет
Безбабичева,Юлия,жен,40,180,Казань,ведущий инженер,70000,да
Безгачева,Кристина,жен,18,155,Ачинск,учитель,700000,нет
Беззаборов,Сергей,муж,37,156,Санкт-Петербург,директор предприятия,250000,да
Безирганова,Диана,жен,33,173,Москва,учитель,500000,да
Безлобова,Ольга,жен,48,186,Ачинск,конструктор,800000,нет
Безуглина,Дарья,жен,33,176,Владимир,учитель,45000,нет
Безумов,Андрей,муж,30,165,Ачинск,директор предприятия,40000,нет
Безымянов,Александр,муж,47,170,Калининград,конструктор,70000,нет
Бейдулина,Марина,жен,52,189,Владимир,инженер,40000,нет
Бейнешев,Андрей,муж,35,157,Санкт-Петербург,учитель,700000,да
Бейченков,Пётр,муж,24,182,Омск,руководитель группы,20000,нет
Бекзантеев,Андрей,муж,54,180,Санкт-Петербург,руководитель группы,90000,да
Беклашова,Диана,жен,59,163,Уфа,кондитер,45000,нет
Бекликина,Мария,жен,31,171,Уфа,руководитель группы,100000,нет
Бекшаева,Кристина,жен,52,173,Казань,конструктор,800000,да
Беландинова,Кристина,жен,41,177,Владимир,учитель,900000,нет
Белашов,Михаил,муж,59,189,Рязань,ведущий инженер,20000,нет
Белев,Василий,муж,48,159,Уфа,кондитер,500000,да
Белединова,Евгения,жен,57,176,Владимир,конструктор,25000,да
Белина,Мария,жен,46,183,Рязань,инженер,150000,да
Белистова,Мария,жен,25,173,Калининград,инженер,60000,да
Белла,Юлия,жен,45,164,Омск,учитель,500000,нет
Белоброва,Анастасия,жен,58,188,Рязань,руководитель группы,300000,нет
Белов,Михаил,муж,23,178,Владимир,конструктор,200000,нет
Белогорохов,Максим,муж,41,157,Москва,бухгалтер,150000,да
Белогубова,Евгения,жен,53,187,Санкт-Петербург,кондитер,50000,нет
Белолапотков,Сергей,муж,33,177,Омск,кондитер,150000,да
Беломышцев,Пётр,муж,48,165,Омск,бухгалтер,25000,да
Белосветова,Диана,жен,25,173,Мурманск,директор предприятия,400000,да
Белотелов,Никита,муж,55,177,Москва,директор предприятия,600000,нет
Белохвостова,Диана,жен,18,157,Казань,учитель,800000,нет
Белый-кругляков,Максим,муж,50,158,Владимир,учитель,60000,да
Бельдова,Мария,жен,30,181,Уфа,конструктор,20000,нет
Бельнова,Евгения,жен,39,177,Уфа,кондитер,200000,нет
Белявцов,Максим,муж,55,170,Москва,инженер,350000,нет
Беляльдинова,Дарья,жен,43,167,Владимир,конструктор,900000,да
Беляшина,Анна,жен,23,161,Владимир,бухгалтер,150000,да
Бендякова,Юлия,жен,57,157,Ачинск,конструктор,150000,да
Беньяминов,Максим,муж,32,164,Калининград,ведущий инженер,600000,да
Беняков,Василий,муж,52,158,Калининград,бухгалтер,200000,нет
Бердикова,Диана,жен,37,167,Санкт-Петербург,инженер,30000,да
Бердянов,Михаил,муж,44,164,Владимир,директор предприятия,600000,да
Бережанов,Василий,муж,56,175,Казань,ведущий инженер,600000,нет
Беретдинов,Пётр,муж,52,165,Мурманск,кондитер,90000,да
Берлюков,Андрей,муж,20,170,Мурманск,бухгалтер,50000,да
Бероников,Александр,муж,23,183,Москва,директор предприятия,350000,да
Берчукова,Анастасия,жен,33,159,Калининград,инженер,800000,да
Бершов,Андрей,муж,39,172,Рязань,конструктор,500000,нет
Бесеуднова,Мария,жен,22,183,Санкт-Петербург,бухгалтер,45000,нет
Бескишкина,Марина,жен,34,177,Ачинск,бухгалтер,900000,нет
Бескшикина,Анастасия,жен,29,176,Омск,учитель,700000,нет
Беспелюхина,Диана,жен,24,158,Омск,кондитер,90000,да
Бессалова,Дарья,жен,50,156,Омск,директор предприятия,350000,нет
Бессуднова,Марина,жен,27,183,Мурманск,директор предприятия,250000,нет
