Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Алдашева,Ольга,жен,42,168,Мурманск,бухгалтер,600000,нет
Алевича,Анастасия,жен,32,164,Уфа,директор предприятия,500000,да
Алексаков,Антон,муж,59,184,Уфа,кондитер,70000,нет
Алексеев-мохов,Антон,муж,34,163,Мурманск,ведущий инженер,90000,да
Алесина,Юлия,жен,51,177,Калининград,кондитер,350000,да
Алешиков,Андрей,муж,22,157,Калининград,директор предприятия,500000,нет
Аликсандров,Антон,муж,49,186,Уфа,конструктор,70000,нет
Алимкаева,Анна,жен,54,166,Казань,кондитер,35000,нет
Алисова,Евгения,жен,44,183,Ачинск,бухгалтер,800000,да
Алисюшина,Кристина,жен,44,159,Уфа,директор предприятия,45000,нет
Алихкбяров,Пётр,муж,38,155,Москва,инженер,400000,да
Алиярова,Диана,жен,30,169,Ачинск,кондитер,80000,нет
Аллилуев,Василий,муж,37,170,Омск,конструктор,900000,да
Алтапова,Юлия,жен,58,156,Уфа,бухгалтер,70000,нет
Алтупина,Юлия,жен,47,172,Мурманск,руководитель группы,40000,да
Алутина,Евгения,жен,59,172,Владимир,бухгалтер,350000,да
Альбанов,Максим,муж,18,188,Владимир,конструктор,400000,нет
Альметев,Пётр,муж,38,177,Мурманск,ведущий инженер,400000,нет
Альмухомедова,Анастасия,жен,50,172,Рязань,кондитер,100000,да
Алюханова,Анна,жен,59,171,Ачинск,бухгалтер,20000,нет
Амандополов,Александр,муж,52,165,Москва,кондитер,350000,да
Амбарнов,Сергей,муж,43,173,Уфа,директор предприятия,800000,да
Амеев,Максим,муж,39,179,Уфа,конструктор,350000,нет
Амелюшкина,Кристина,жен,53,172,Санкт-Петербург,кондитер,400000,да
Амерсланов,Максим,муж,49,166,Омск,бухгалтер,600000,да
Амитиров-тургенев,Пётр,муж,20,158,Москва,бухгалтер,500000,нет
Амутцев,Михаил,муж,55,187,Калининград,ведущий инженер,80000,да
Ананичева,Диана,жен,53,187,Уфа,руководитель группы,200000,да
Анатов,Андрей,муж,44,189,Москва,директор предприятия,500000,да
Ангалычева,Евгения,жен,20,186,Омск,конструктор,700000,нет
Андосова,Мария,жен,30,180,Ачинск,директор предприятия,350000,нет
Андрейченкова,Евгения,жен,49,171,Рязань,конструктор,20000,да
Андриюца,Юлия,жен,43,165,Мурманск,конструктор,20000,нет
Андрючикова,Диана,жен,21,178,Рязань,руководитель группы,25000,нет
Андрюшков,Пётр,муж,28,178,Москва,бухгалтер,200000,нет
Анзина,Анастасия,жен,47,170,Владимир,ведущий инженер,25000,да
Анисимков,Пётр,муж,27,177,Владимир,директор предприятия,250000,да
Аничев,Максим,муж,32,187,Казань,учитель,30000,да
Аннаева,Ольга,жен,50,167,Калининград,руководитель группы,400000,да
Анненков,Михаил,муж,19,163,Санкт-Петербург,руководитель группы,400000,нет
Аноров,Сергей,муж,25,163,Казань,ведущий инженер,300000,нет
Анпетков,Василий,муж,47,175,Омск,конструктор,60000,да
Анрюнина,Кристина,жен,56,184,Москва,бухгалтер,100000,да
Антова,Ольга,жен,26,181,Уфа,конструктор,50000,да
Антоников,Сергей,муж,37,161,Калининград,бухгалтер,150000,нет
Антонычева,Анна,жен,23,171,Казань,директор предприятия,60000,нет
Ануута,Диана,жен,22,176,Владимир,кондитер,800000,да
Анфимова,Ольга,жен,26,158,Москва,директор предприятия,400000,да
Анцупов,Александр,муж,26,165,Омск,директор предприятия,400000,да
Анчарова,Диана,жен,47,177,Калининград,ведущий инженер,100000,да
Аншилов,Михаил,муж,31,180,Уфа,конструктор,60000,да
Апаев,Сергей,муж,58,183,Уфа,конструктор,25000,нет
Апальков,Сергей,муж,43,179,Казань,директор предприятия,600000,нет
Апетнева,Диана,жен,19,187,Москва,учитель,700000,да
Апокина,Юлия,жен,36,155,Москва,учитель,350000,да
Апрелов,Пётр,муж,39,175,Санкт-Петербург,руководитель группы,500000,да
Апросина,Кристина,жен,28,160,Владимир,бухгалтер,200000,нет
Аптина,Анна,жен,49,176,Санкт-Петербург,кондитер,300000,да
Аранжереев,Никита,муж,30,172,Ачинск,ведущий инженер,200000,да
Арасланов,Максим,муж,28,162,Мурманск,руководитель группы,40000,да
Арашков,Максим,муж,55,165,Мурманск,инженер,900000,нет
Ардашникова,Кристина,жен,55,182,Москва,конструктор,150000,нет
Арехова,Мария,жен,18,183,Уфа,учитель,350000,нет
Аржаков,Максим,муж,50,167,Казань,кондитер,500000,да
Арзянина,Юлия,жен,20,156,Москва,инженер,400000,да
Аришев,Михаил,муж,46,155,Москва,бухгалтер,45000,нет
Арлозоров,Пётр,муж,20,182,Москва,кондитер,20000,нет
Аросланова,Марина,жен,33,181,Санкт-Петербург,ведущий инженер,150000,да
Арпатова,Кристина,жен,39,182,Мурманск,бухгалтер,800000,да
Арсенцев,Александр,муж,58,173,Мурманск,руководитель группы,50000,да
Артаментов,Никита,муж,35,175,Калининград,руководитель группы,800000,да
Артемонова,Евгения,жен,49,179,Калининград,кондитер,80000,нет
Артохина,Ольга,жен,43,159,Калининград,кондитер,800000,нет
Артыкова,Мария,жен,22,187,Рязань,учитель,900000,да
Артюшкевич-зайцев,Андрей,муж,53,189,Москва,инженер,250000,нет
Архимонов,Пётр,муж,26,186,Рязань,ведущий инженер,40000,нет
Арцименьева,Кристина,жен,21,180,Владимир,директор предприятия,100000,нет
Арчиков,Михаил,муж,48,157,Владимир,ведущий инженер,25000,да
Аршанова,Анна,жен,23,170,Омск,бухгалтер,100000,нет
Арычкова,Мария,жен,51,155,Москва,директор предприятия,45000,да
Асаналиев,Александр,муж,45,180,Мурманск,руководитель группы,250000,да
Асарова,Кристина,жен,48,157,Москва,руководитель группы,500000,нет
Асимова,Диана,жен,55,171,Омск,учитель,600000,да
Аскаев,Андрей,муж,34,168,Москва,инженер,35000,да
Асунина,Анастасия,жен,18,182,Омск,конструктор,250000,да
Асьянов,Антон,муж,30,171,Казань,бухгалтер,150000,нет
Атабаев,Никита,муж,28,166,Рязань,кондитер,60000,да
Атаманова,Евгения,жен,35,162,Рязань,кондитер,40000,нет
Атапов,Сергей,муж,23,155,Владимир,инженер,600000,нет
Атматфанов,Василий,муж,39,177,Москва,инженер,800000,да
Атрохов,Никита,муж,27,182,Казань,конструктор,600000,да
Атхинкина,Анастасия,жен,45,171,Омск,конструктор,45000,нет
Атюшов,Сергей,муж,43,156,Санкт-Петербург,директор предприятия,200000,нет
Афанасьева,Дарья,жен,46,155,Омск,кондитер,600000,нет
Афеногенова,Дарья,жен,30,182,Ачинск,кондитер,600000,нет
Афзалудинов,Андрей,муж,18,161,Рязань,ведущий инженер,30000,да
Афолина,Дарья,жен,56,180,Уфа,ведущий инженер,70000,да
Афуксенова,Евгения,жен,32,158,Москва,учитель,40000,да
Ахлебинина,Юлия,жен,48,156,Уфа,бухгалтер,30000,да
Ахмазов,Антон,муж,33,189,Владимир,руководитель группы,50000,нет
Ахмидеев,Максим,муж,44,180,Казань,учитель,60000,нет
Ахмятжанова,Мария,жен,53,163,Москва,учитель,50000,нет
Ахренцева,Кристина,жен,18,167,Калининград,бухгалтер,60000,да
Ахтиярова,Дарья,жен,38,162,Рязань,конструктор,20000,нет
Ахумова,Дарья,жен,57,181,Рязань,бухгалтер,300000,нет
Ачильдиева,Евгения,жен,31,164,Мурманск,ведущий инженер,150000,нет
Ашев,Антон,муж,53,159,Владимир,инженер,25000,нет
Ашозов-гурьев,Антон,муж,47,188,Москва,конструктор,700000,да
Бабашкина,Анастасия,жен,28,168,Калининград,ведущий инженер,700000,да
Бабернова,Анна,жен,56,159,Мурманск,ведущий инженер,700000,да
Баболина,Диана,жен,30,157,Омск,инженер,30000,да
Бабынцева,Диана,жен,52,157,Санкт-Петербург,инженер,35000,да
Багавиев,Никита,муж,44,167,Москва,директор предприятия,40000,да
Багдасоров,Александр,муж,39,164,Омск,ведущий инженер,800000,нет
Багишева,Анастасия,жен,54,162,Омск,руководитель группы,20000,нет
Багрянова,Ольга,жен,33,187,Омск,инженер,150000,нет
Бадайков,Никита,муж,36,187,Ачинск,руководитель группы,60000,да
Баденцова,Анастасия,жен,25,170,Санкт-Петербург,кондитер,300000,нет
Бадердинова,Анастасия,жен,55,159,Санкт-Петербург,инженер,60000,нет
Бадиров,Михаил,муж,20,171,Санкт-Петербург,руководитель группы,30000,нет
Бадтиев,Пётр,муж,53,158,Калининград,конструктор,90000,да
Бадуров,Сергей,муж,59,188,Ачинск,директор предприятия,35000,да
Бадюлькова,Диана,жен,40,170,Уфа,инженер,60000,нет
Бажура,Марина,жен,54,176,Владимир,бухгалтер,500000,нет
Базалеева,Дарья,жен,57,180,Ачинск,бухгалтер,350000,да
Базарева,Анастасия,жен,25,170,Санкт-Петербург,директор предприятия,800000,да
Базенкова,Мария,жен,33,178,Ачинск,конструктор,900000,да
Базинов,Максим,муж,21,182,Омск,учитель,350000,нет
Бай-балаев,Михаил,муж,54,174,Уфа,руководитель группы,150000,да
Байдаков,Андрей,муж,33,177,Калининград,кондитер,600000,да
Байдерина,Юлия,жен,59,172,Москва,инженер,50000,нет
Байзеров,Максим,муж,54,172,Уфа,конструктор,20000,да
Байнов,Андрей,муж,50,185,Рязань,ведущий инженер,100000,да
Байрушина,Дарья,жен,52,179,Рязань,учитель,100000,нет
Байчуракова,Юлия,жен,35,164,Калининград,бухгалтер,30000,да
Бакастикова,Анна,жен,39,189,Рязань,руководитель группы,500000,нет
Бакеева,Мария,жен,55,188,Москва,директор предприятия,70000,нет
Бакирова,Анна,жен,23,181,Санкт-Петербург,бухгалтер,60000,да
Баклинова,Дарья,жен,30,188,Ачинск,бухгалтер,700000,да
Бакожина,Кристина,жен,18,188,Рязань,бухгалтер,45000,да
Бакторина,Мария,жен,25,176,Омск,бухгалтер,500000,нет
Бакусев,Андрей,муж,30,169,Ачинск,кондитер,400000,нет
Бакчеев,Сергей,муж,40,187,Омск,руководитель группы,800000,нет
Балаболина,Евгения,жен,27,188,Москва,кондитер,80000,да
Балаева,Диана,жен,37,178,Казань,бухгалтер,400000,нет
Баланаева,Юлия,жен,32,157,Ачинск,руководитель группы,700000,да
Балатов,Сергей,муж,58,185,Омск,ведущий инженер,20000,да
Балзитова,Анна,жен,24,163,Рязань,конструктор,30000,да
Балнов,Андрей,муж,42,188,Санкт-Петербург,учитель,70000,нет
Балтаев,Пётр,муж,21,183,Рязань,ведущий инженер,250000,нет
Балтунов,Максим,муж,26,171,Ачинск,руководитель группы,400000,да
Бальбоа,Диана,жен,54,176,Мурманск,кондитер,45000,да
Бальцев,Пётр,муж,57,188,Москва,учитель,35000,нет
Балякова,Анастасия,жен,24,184,Казань,кондитер,400000,нет
Банкузов,Максим,муж,59,167,Ачинск,директор предприятия,350000,нет
Банцеков,Александр,муж,42,183,Рязань,кондитер,400000,нет
Барабанцев,Михаил,муж,51,166,Санкт-Петербург,конструктор,400000,нет
Бараменков,Антон,муж,31,161,Москва,руководитель группы,90000,нет
Баранников,Михаил,муж,46,175,Омск,директор предприятия,70000,нет
Барбарова,Кристина,жен,56,179,Мурманск,руководитель группы,900000,да
Бардинова,Юлия,жен,49,187,Санкт-Петербург,бухгалтер,400000,нет
Баренова,Анастасия,жен,29,170,Мурманск,конструктор,50000,да
Баринев,Антон,муж,27,179,Мурманск,руководитель группы,300000,нет
Баркарев,Михаил,муж,31,155,Уфа,учитель,35000,нет
Баркова-трошкина,Диана,жен,49,171,Мурманск,учитель,25000,нет
Барулина,Диана,жен,18,181,Калининград,директор предприятия,20000,нет
Бархинцева,Анна,жен,27,161,Рязань,руководитель группы,400000,да
Баршева,Юлия,жен,35,189,Омск,директор предприятия,20000,нет
Басалов,Максим,муж,22,157,Мурманск,директор предприятия,40000,да
Басилов,Михаил,муж,46,187,Санкт-Петербург,бухгалтер,30000,нет
Баслинова,Дарья,жен,58,188,Москва,директор предприятия,70000,да
Батадеев,Александр,муж,28,161,Владимир,инженер,30000,нет
Баталенков,Михаил,муж,43,165,Омск,руководитель группы,45000,да
Батанев,Антон,муж,39,185,Калининград,кондитер,100000,нет
Батиралиева,Юлия,жен,35,163,Владимир,бухгалтер,400000,нет
Батонина,Марина,жен,25,165,Казань,учитель,45000,да
Батрукова,Дарья,жен,37,172,Санкт-Петербург,кондитер,80000,да
Батурова,Дарья,жен,22,176,Санкт-Петербург,инженер,350000,да
Батырбаева,Диана,жен,20,162,Казань,кондитер,90000,нет
Батясова,Ольга,жен,18,156,Казань,бухгалтер,30000,да
Баушина,Диана,жен,37,155,Уфа,руководитель группы,80000,нет
Бахмеутова,Юлия,жен,24,178,Казань,кондитер,30000,нет
Бахта,Евгения,жен,21,167,Казань,бухгалтер,70000,нет
Бахтова,Дарья,жен,37,179,Казань,учитель,250000,нет
Бацуева,Евгения,жен,49,174,Калининград,кондитер,60000,нет
Бачеева,Диана,жен,51,166,Калининград,ведущий инженер,20000,нет
Башарина,Марина,жен,21,182,Владимир,учитель,50000,да
Баширникова,Диана,жен,23,160,Омск,ведущий инженер,80000,да
Башмаков,Максим,муж,57,170,Омск,руководитель группы,200000,нет
Баюнова,Диана,жен,34,164,Калининград,ведущий инженер,900000,нет
Бебутов,Василий,муж,21,169,Мурманск,руководитель группы,200000,да
Бегизардова,Анастасия,жен,45,185,Санкт-Петербург,инженер,700000,да
Беглянова,Евгения,жен,27,183,Калининград,бухгалтер,400000,нет
Бегутова,Юлия,жен,50,168,Москва,бухгалтер,30000,да
Бедева,Юлия,жен,52,172,Мурманск,ведущий инженер,100000,да
Бедьшесов,Андрей,муж,47,173,Ачинск,инженер,200000,нет
Бежков,Александр,муж,42,186,Владимир,директор предприятия,35000,да
Безводнов,Василий,муж,20,178,Санкт-Петербург,бухгалтер,25000,да
Беззаборкина,Анна,жен,22,162,Москва,инженер,400000,да
Беззубенков,Андрей,муж,44,178,Калининград,руководитель группы,700000,да
Безобразов,Александр,муж,52,188,Санкт-Петербург,учитель,20000,да
Безрединова,Анна,жен,36,159,Санкт-Петербург,бухгалтер,700000,нет
Безрядина,Анна,жен,37,177,Мурманск,директор предприятия,500000,да
Бейникова,Ольга,жен,51,173,Уфа,инженер,35000,да
Бекбулатова,Евгения,жен,54,167,Мурманск,кондитер,400000,нет
Бекетнова,Диана,жен,57,156,Казань,руководитель группы,90000,да
Бекленищев,Михаил,муж,43,158,Москва,учитель,150000,да
Бексаев,Пётр,муж,20,167,Уфа,учитель,250000,да
Бекша,Анастасия,жен,59,189,Казань,инженер,600000,да
Белебашева,Мария,жен,23,173,Санкт-Петербург,учитель,350000,да
Беленинов,Михаил,муж,37,165,Москва,ведущий инженер,400000,да
Белобаев,Александр,муж,22,167,Владимир,бухгалтер,80000,нет
Белогорцев,Сергей,муж,23,159,Мурманск,кондитер,350000,нет
Белокина,Анна,жен,24,176,Владимир,руководитель группы,300000,нет
Белокопьетова,Ольга,жен,45,174,Мурманск,ведущий инженер,25000,нет
Беломышцев,Александр,муж,39,167,Владимир,директор предприятия,400000,да
Белоногина,Анастасия,жен,18,156,Казань,кондитер,600000,да
Белопотапова,Евгения,жен,38,183,Москва,инженер,400000,нет
Белостропов,Антон,муж,36,188,Москва,ведущий инженер,70000,да
Белохвостиков,Василий,муж,42,172,Владимир,конструктор,600000,нет
Белянинова,Юлия,жен,39,169,Уфа,конструктор,400000,да
Белясникова,Мария,жен,48,173,Омск,бухгалтер,350000,нет
Бендякова,Анастасия,жен,42,189,Омск,ведущий инженер,400000,да
Бердиев,Пётр,муж,37,155,Ачинск,директор предприятия,35000,нет
Бердюкова,Марина,жен,26,174,Омск,конструктор,500000,да
Бережков,Василий,муж,26,168,Владимир,кондитер,150000,нет
Березенков,Андрей,муж,56,180,Калининград,инженер,25000,нет
Берекетова,Евгения,жен,31,176,Мурманск,бухгалтер,800000,нет
Берликов,Никита,муж,56,163,Санкт-Петербург,учитель,70000,нет
Бермеев,Максим,муж,35,174,Санкт-Петербург,бухгалтер,60000,нет
Бернес-бодрова,Кристина,жен,20,161,Санкт-Петербург,директор предприятия,300000,нет
Беров,Сергей,муж,40,171,Ачинск,конструктор,80000,нет
Беседнева,Евгения,жен,28,171,Уфа,директор предприятия,45000,да
Бескалова,Дарья,жен,28,162,Ачинск,конструктор,350000,да
Бестаев,Пётр,муж,25,183,Санкт-Петербург,руководитель группы,100000,да
Бесшапова,Диана,жен,26,157,Владимир,инженер,80000,нет
Беудов,Александр,муж,24,168,Уфа,ведущий инженер,50000,да
Бешенева,Диана,жен,32,155,Омск,руководитель группы,300000,да
Бешкова,Ольга,жен,49,188,Омск,ведущий инженер,50000,нет
Бжендова,Кристина,жен,48,158,Владимир,учитель,30000,нет
Библова,Ольга,жен,33,174,Калининград,директор предприятия,35000,нет
Бизна,Кристина,жен,51,171,Казань,инженер,70000,да
Бикгантаев,Максим,муж,30,188,Москва,ведущий инженер,150000,да
Бикмаев,Александр,муж,26,168,Рязань,ведущий инженер,800000,да
Биктумирова,Марина,жен,50,165,Калининград,директор предприятия,60000,нет
Билалетдинова,Юлия,жен,51,171,Рязань,бухгалтер,40000,да
Билямтдинова,Юлия,жен,33,161,Санкт-Петербург,инженер,700000,нет
Биндарева,Кристина,жен,23,159,Мурманск,руководитель группы,60000,да
Бирголина,Диана,жен,54,162,Омск,бухгалтер,900000,нет
Бирова,Евгения,жен,39,174,Казань,руководитель группы,600000,да
Биряев,Александр,муж,58,170,Москва,руководитель группы,30000,нет
Битенькова,Кристина,жен,29,183,Калининград,инженер,350000,нет
Битнев,Александр,муж,40,172,Казань,бухгалтер,900000,да
Битяев,Сергей,муж,18,177,Москва,ведущий инженер,100000,нет
Бичагов,Александр,муж,24,183,Ачинск,инженер,300000,да
Бишова,Анна,жен,19,173,Владимир,руководитель группы,200000,нет
Благодирова,Анастасия,жен,56,156,Калининград,конструктор,20000,да
Благочинова,Мария,жен,37,158,Калининград,учитель,400000,нет
Блаженина,Анна,жен,53,163,Ачинск,кондитер,700000,да
Бланкина,Марина,жен,29,160,Москва,директор предприятия,400000,да
Блеснов,Пётр,муж,32,163,Ачинск,директор предприятия,20000,да
Близнюкова,Евгения,жен,21,155,Владимир,бухгалтер,900000,да
Блыжникова,Евгения,жен,32,184,Ачинск,руководитель группы,300000,да
Бляхерова,Кристина,жен,45,187,Санкт-Петербург,учитель,80000,да
Бобарова,Юлия,жен,18,159,Санкт-Петербург,руководитель группы,250000,нет
Боблева,Кристина,жен,22,156,Омск,кондитер,800000,нет
Боборев,Антон,муж,47,155,Казань,кондитер,500000,нет
Бобцова,Мария,жен,24,176,Казань,кондитер,70000,нет
Богаитова,Ольга,жен,40,184,Уфа,бухгалтер,800000,да
Богарева,Марина,жен,25,175,Санкт-Петербург,конструктор,20000,да
Богдашева,Юлия,жен,56,183,Казань,ведущий инженер,700000,да
Боголепов,Максим,муж,35,174,Владимир,ведущий инженер,30000,да
Богомолоа,Мария,жен,18,155,Санкт-Петербург,инженер,60000,да
Богоридова,Евгения,жен,39,169,Казань,ведущий инженер,600000,да
Бодкина,Евгения,жен,21,183,Казань,директор предприятия,70000,да
Бодрунов,Михаил,муж,50,159,Владимир,бухгалтер,900000,нет
Бодякова,Мария,жен,41,182,Уфа,бухгалтер,30000,нет
Боженетов,Пётр,муж,36,166,Москва,кондитер,250000,нет
Бозорова,Марина,жен,42,167,Москва,учитель,20000,нет
Боканова,Мария,жен,34,180,Санкт-Петербург,конструктор,60000,да
Болбесова,Марина,жен,31,160,Владимир,руководитель группы,25000,да
Болдаков,Михаил,муж,54,170,Санкт-Петербург,ведущий инженер,300000,нет
Болдов,Никита,муж,33,188,Рязань,инженер,60000,нет
Болдушкина,Дарья,жен,53,164,Мурманск,бухгалтер,45000,да
Болестева,Анна,жен,30,164,Казань,бухгалтер,20000,да
Болкунов,Максим,муж,47,182,Калининград,инженер,45000,нет
Болованов,Максим,муж,48,182,Казань,ведущий инженер,250000,нет
Болознев,Андрей,муж,47,179,Омск,инженер,600000,нет
Болохова,Дарья,жен,40,171,Уфа,ведущий инженер,70000,да
Болтаев,Антон,муж,41,187,Санкт-Петербург,директор предприятия,100000,да
Болушкова,Юлия,жен,44,159,Рязань,конструктор,900000,нет
Болычевцев,Максим,муж,33,165,Москва,бухгалтер,35000,нет
Большев,Максим,муж,56,165,Уфа,инженер,900000,нет
Больщещапов,Сергей,муж,57,169,Калининград,учитель,50000,нет
Бондашов,Василий,муж,57,178,Москва,конструктор,60000,нет
Борбашова,Диана,жен,19,159,Уфа,директор предприятия,300000,нет
Боргулов,Пётр,муж,44,181,Омск,кондитер,400000,нет
Бордянова,Кристина,жен,27,159,Рязань,директор предприятия,70000,нет
Боржгуа,Кристина,жен,52,169,Владимир,кондитер,200000,нет
Боришев,Пётр,муж,45,183,Санкт-Петербург,директор предприятия,40000,да
Бормотов,Никита,муж,50,173,Рязань,инженер,900000,нет
Боровик-романов,Антон,муж,20,159,Калининград,руководитель группы,90000,нет
Боровинова,Анастасия,жен,21,177,Санкт-Петербург,кондитер,250000,нет
Боровягина,Юлия,жен,53,156,Санкт-Петербург,учитель,80000,нет
Бороздов,Сергей,муж,23,163,Казань,руководитель группы,45000,нет
Боронтова,Евгения,жен,23,176,Уфа,бухгалтер,100000,да
Борсов,Антон,муж,28,174,Казань,директор предприятия,45000,нет
Борураев,Андрей,муж,21,189,Омск,кондитер,60000,нет
Борчихина,Анна,жен,54,184,Рязань,учитель,300000,да
Ботанцов,Максим,муж,39,176,Ачинск,учитель,250000,да
Ботвинников,Михаил,муж,44,163,Рязань,конструктор,20000,да
Ботурина,Евгения,жен,27,182,Ачинск,бухгалтер,60000,нет
Бохорова,Марина,жен,27,185,Ачинск,кондитер,20000,да
Бочарникова,Дарья,жен,23,160,Рязань,кондитер,30000,да
Боязитова,Анна,жен,48,175,Санкт-Петербург,кондитер,35000,нет
Бояренков,Никита,муж,48,175,Рязань,инженер,700000,да
Боярчикова,Дарья,жен,18,166,Рязань,конструктор,100000,нет
Бравова,Юлия,жен,47,178,Омск,инженер,900000,нет
Бражников,Пётр,муж,51,170,Омск,конструктор,20000,нет
Братенников,Никита,муж,57,155,Рязань,директор предприятия,90000,да
Братушка,Марина,жен,32,166,Уфа,ведущий инженер,600000,да
Брахнов,Михаил,муж,59,160,Мурманск,директор предприятия,40000,да
Бренганинова,Марина,жен,30,170,Мурманск,инженер,100000,нет
Брехунцова,Диана,жен,36,172,Ачинск,учитель,50000,нет
