Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Бацека,Кристина,жен,45,179,Владимир,учитель,20000,да
Бацунов,Антон,муж,21,180,Рязань,руководитель группы,50000,да
Бачкарев,Пётр,муж,56,179,Уфа,руководитель группы,400000,нет
Башеренков,Михаил,муж,33,167,Мурманск,директор предприятия,300000,да
Башкирцов,Максим,муж,56,184,Казань,конструктор,900000,нет
Башмачников,Пётр,муж,45,175,Владимир,директор предприятия,800000,да
Баязитов,Сергей,муж,52,182,Рязань,ведущий инженер,25000,нет
Бегляров,Антон,муж,54,182,Калининград,руководитель группы,600000,нет
Бегченкова,Ольга,жен,36,172,Мурманск,директор предприятия,600000,нет
Безгузинова,Анна,жен,24,171,Москва,ведущий инженер,700000,нет
Безмодов,Сергей,муж,34,157,Омск,кондитер,500000,нет
Безобразов,Никита,муж,55,158,Санкт-Петербург,директор предприятия,45000,нет
Безродкина,Дарья,жен,21,159,Казань,учитель,700000,нет
Безтгялов,Антон,муж,59,169,Москва,руководитель группы,70000,да
Бейников,Пётр,муж,36,156,Казань,учитель,700000,да
Бекарев,Михаил,муж,37,161,Владимир,бухгалтер,45000,нет
Бекинева,Кристина,жен,18,175,Мурманск,ведущий инженер,25000,нет
Бекликина,Марина,жен,58,158,Ачинск,конструктор,600000,нет
Белага,Евгения,жен,45,160,Мурманск,кондитер,250000,нет
Беландинова,Анна,жен,45,172,Мурманск,кондитер,900000,нет
Белитов,Александр,муж,25,183,Омск,инженер,200000,да
Белоглинцева,Марина,жен,31,158,Уфа,ведущий инженер,350000,нет
Белогородцев,Михаил,муж,22,176,Казань,ведущий инженер,25000,нет
Белокина,Анастасия,жен,31,157,Омск,директор предприятия,400000,нет
Белопазов,Никита,муж,56,176,Санкт-Петербург,кондитер,300000,да
Белуков,Антон,муж,41,186,Санкт-Петербург,директор предприятия,900000,да
Бельшева,Евгения,жен,22,156,Ачинск,руководитель группы,500000,нет
Белюнова,Евгения,жен,18,160,Казань,ведущий инженер,30000,да
Белявцев,Александр,муж,28,164,Владимир,кондитер,350000,да
Бер-глинка,Дарья,жен,50,177,Омск,ведущий инженер,300000,да
Берданков,Антон,муж,25,176,Владимир,директор предприятия,50000,нет
Бердеев,Александр,муж,53,177,Омск,учитель,90000,нет
Бережникова,Дарья,жен,30,164,Санкт-Петербург,конструктор,80000,нет
Березкина-орлова,Мария,жен,34,163,Калининград,конструктор,300000,нет
Березуев,Василий,муж,45,182,Владимир,кондитер,600000,да
Берилов,Никита,муж,30,184,Омск,ведущий инженер,70000,нет
Берлетов,Василий,муж,59,189,Казань,бухгалтер,200000,нет
Берова,Евгения,жен,51,182,Санкт-Петербург,бухгалтер,100000,да
Беручева,Кристина,жен,50,182,Калининград,конструктор,100000,нет
Беседкина,Дарья,жен,35,162,Владимир,инженер,90000,нет
Бескова,Диана,жен,34,187,Омск,директор предприятия,800000,нет
Беспала,Мария,жен,19,175,Мурманск,кондитер,30000,да
Беспоясова,Евгения,жен,41,169,Омск,конструктор,600000,нет
Бессалицина,Анна,жен,55,158,Казань,кондитер,400000,да
Бестаев,Пётр,муж,19,189,Санкт-Петербург,кондитер,700000,нет
Бетева,Анастасия,жен,59,188,Рязань,бухгалтер,500000,да
Бехалова,Марина,жен,40,164,Калининград,бухгалтер,40000,да
Бехтева,Диана,жен,30,185,Ачинск,ведущий инженер,350000,нет
Бзырина,Анна,жен,49,179,Санкт-Петербург,учитель,300000,нет
Бибичева,Юлия,жен,40,155,Омск,бухгалтер,800000,нет
Бидретдинова,Диана,жен,37,159,Москва,руководитель группы,150000,да
Бизенкова,Анна,жен,45,162,Мурманск,ведущий инженер,350000,нет
Бикгантаев,Максим,муж,20,169,Калининград,бухгалтер,35000,нет
Бикматова,Кристина,жен,28,172,Омск,руководитель группы,700000,нет
Бикчентаев,Максим,муж,25,183,Уфа,конструктор,30000,нет
Билютина,Анастасия,жен,29,157,Мурманск,бухгалтер,200000,да
Биньятинова,Юлия,жен,55,176,Владимир,ведущий инженер,50000,нет
Бирилев,Василий,муж,23,175,Санкт-Петербург,инженер,60000,да
Биркина,Евгения,жен,33,157,Москва,руководитель группы,60000,нет
Бисеева,Ольга,жен,23,187,Калининград,ведущий инженер,300000,да
Бисонова,Дарья,жен,27,162,Москва,директор предприятия,250000,нет
Битеев,Андрей,муж,40,189,Санкт-Петербург,ведущий инженер,70000,нет
Биудина,Ольга,жен,51,180,Уфа,учитель,500000,нет
Бичева,Марина,жен,20,186,Казань,конструктор,25000,да
Биянов,Пётр,муж,29,189,Мурманск,ведущий инженер,30000,да
Благодатнова,Юлия,жен,37,176,Казань,учитель,45000,да
Благосветлова,Дарья,жен,48,164,Калининград,руководитель группы,70000,да
Благушева,Анастасия,жен,30,187,Уфа,бухгалтер,800000,нет
Близнекова,Анастасия,жен,37,171,Санкт-Петербург,инженер,700000,нет
Блогонравов,Максим,муж,18,177,Калининград,кондитер,800000,нет
Блохинова,Дарья,жен,31,183,Рязань,учитель,600000,нет
Блыскавка,Ольга,жен,46,189,Уфа,руководитель группы,500000,нет
Блюмова,Анастасия,жен,47,189,Санкт-Петербург,руководитель группы,40000,да
Бобкова-черняева,Диана,жен,59,188,Омск,ведущий инженер,25000,нет
Бобраков,Василий,муж,47,163,Ачинск,конструктор,350000,нет
Бобунов,Максим,муж,36,187,Рязань,бухгалтер,45000,нет
Бобылев,Андрей,муж,23,188,Омск,бухгалтер,80000,да
Бовыкина,Марина,жен,48,156,Казань,учитель,80000,да
Богатикова,Марина,жен,20,158,Рязань,ведущий инженер,40000,нет
Богдасанов,Сергей,муж,19,176,Москва,инженер,100000,да
Боговалова,Анна,жен,20,165,Мурманск,инженер,45000,нет
Богомаров,Михаил,муж,32,171,Калининград,учитель,400000,да
Богонина,Юлия,жен,56,189,Санкт-Петербург,кондитер,300000,да
Боготырева,Ольга,жен,44,174,Мурманск,кондитер,50000,да
Боданев,Василий,муж,30,157,Мурманск,бухгалтер,100000,да
Бодрянкова,Диана,жен,29,188,Владимир,учитель,80000,нет
Божайкина,Кристина,жен,50,165,Москва,конструктор,350000,нет
Бозунова,Анастасия,жен,22,158,Ачинск,учитель,35000,да
Бокалев,Михаил,муж,29,175,Омск,учитель,600000,да
Боклагов,Максим,муж,18,177,Москва,руководитель группы,600000,да
Бокунов,Михаил,муж,18,162,Санкт-Петербург,конструктор,150000,да
Болгарова,Мария,жен,25,179,Казань,бухгалтер,900000,да
Болжеров,Максим,муж,21,162,Рязань,кондитер,25000,нет
Боличев,Михаил,муж,28,169,Ачинск,инженер,70000,нет
Болоконникова,Дарья,жен,55,158,Владимир,инженер,200000,да
Болохина,Евгения,жен,51,166,Уфа,ведущий инженер,40000,да
Болтинова,Ольга,жен,26,188,Владимир,бухгалтер,900000,да
Болтушкина,Юлия,жен,57,162,Санкт-Петербург,бухгалтер,200000,нет
Болушов,Сергей,муж,58,181,Санкт-Петербург,директор предприятия,150000,да
Болышев,Никита,муж,57,181,Москва,инженер,600000,нет
Бомза,Анастасия,жен,56,168,Мурманск,кондитер,100000,да
Бонопартов,Антон,муж,50,174,Казань,директор предприятия,35000,нет
Борбосова,Мария,жен,20,168,Москва,директор предприятия,100000,да
Бордюгов,Сергей,муж,38,172,Калининград,кондитер,600000,нет
Борисанова,Диана,жен,23,185,Казань,конструктор,400000,нет
Бормотунов,Александр,муж,53,160,Уфа,руководитель группы,35000,нет
Боровичев,Василий,муж,23,156,Москва,руководитель группы,300000,да
Боровченкова,Юлия,жен,31,167,Ачинск,руководитель группы,80000,да
Борозда,Евгения,жен,49,165,Рязань,учитель,300000,нет
Боронкина,Кристина,жен,26,157,Калининград,директор предприятия,45000,да
Боросова,Ольга,жен,56,184,Москва,учитель,900000,да
Борткова,Диана,жен,38,180,Казань,руководитель группы,70000,да
Борцев,Никита,муж,18,188,Рязань,руководитель группы,500000,да
Борчев,Никита,муж,27,164,Калининград,бухгалтер,25000,да
Борщикова,Мария,жен,54,187,Калининград,кондитер,40000,да
Босикова,Анастасия,жен,23,170,Москва,инженер,700000,нет
Босулыкина,Анастасия,жен,45,185,Санкт-Петербург,руководитель группы,90000,да
Боташкова,Кристина,жен,48,185,Мурманск,бухгалтер,40000,нет
Ботвинкина,Юлия,жен,28,164,Москва,бухгалтер,350000,да
Ботукова,Анна,жен,56,185,Рязань,кондитер,20000,да
Ботылев,Сергей,муж,27,155,Омск,ведущий инженер,60000,нет
Бочаткова,Ольга,жен,35,163,Рязань,кондитер,35000,нет
Бочокина,Дарья,жен,22,174,Казань,ведущий инженер,50000,да
Боязина,Кристина,жен,41,175,Санкт-Петербург,руководитель группы,300000,нет
Брагинцева,Мария,жен,32,168,Уфа,бухгалтер,100000,да
Бразговка,Марина,жен,31,176,Калининград,инженер,350000,нет
Братчинков,Антон,муж,41,155,Ачинск,бухгалтер,250000,нет
Брацыхина,Марина,жен,29,157,Владимир,руководитель группы,60000,нет
Брежнева,Марина,жен,39,175,Мурманск,кондитер,45000,да
Брейкина,Евгения,жен,59,159,Казань,конструктор,900000,нет
Бренчугина-романова,Дарья,жен,51,168,Владимир,бухгалтер,300000,нет
Брехов,Антон,муж,48,177,Казань,конструктор,250000,да
Бригачков,Пётр,муж,28,173,Владимир,ведущий инженер,900000,да
Брикошина,Кристина,жен,55,185,Санкт-Петербург,кондитер,50000,нет
Бринюшина,Юлия,жен,38,183,Уфа,ведущий инженер,40000,да
Бритвина,Диана,жен,39,172,Калининград,бухгалтер,80000,да
Бричикова,Юлия,жен,51,169,Владимир,руководитель группы,300000,да
Бровченков,Антон,муж,47,172,Казань,кондитер,20000,да
Бродинов,Василий,муж,57,168,Санкт-Петербург,руководитель группы,600000,да
Бронскова,Дарья,жен,18,158,Санкт-Петербург,бухгалтер,350000,да
Брусенцов,Сергей,муж,26,185,Омск,ведущий инженер,70000,нет
Брызанова,Кристина,жен,37,159,Казань,кондитер,25000,да
