Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Авдошкина,Анастасия,жен,35,184,Мурманск,ведущий инженер,350000,нет
Авдулина,Евгения,жен,56,159,Уфа,ведущий инженер,300000,нет
Аверищева,Кристина,жен,23,180,Калининград,учитель,40000,нет
Аверьянова-чирикова,Ольга,жен,20,179,Рязань,ведущий инженер,400000,нет
Аверьясов,Антон,муж,47,160,Омск,ведущий инженер,20000,да
Авзалетдинова,Евгения,жен,47,168,Владимир,инженер,50000,нет
Авиркиев,Антон,муж,42,168,Москва,кондитер,25000,да
Авонесова,Анастасия,жен,32,161,Мурманск,инженер,700000,нет
Авралова,Анастасия,жен,40,167,Мурманск,инженер,800000,нет
Авсевьев,Максим,муж,27,181,Москва,учитель,500000,нет
Автандилова,Диана,жен,39,173,Санкт-Петербург,кондитер,600000,да
Автонов,Александр,муж,52,169,Уфа,инженер,45000,нет
Агавелова,Диана,жен,54,176,Уфа,руководитель группы,900000,нет
Агапеева,Диана,жен,37,159,Владимир,инженер,250000,нет
Агапчева,Мария,жен,49,187,Казань,учитель,40000,да
Агароськина,Евгения,жен,22,159,Мурманск,учитель,350000,да
Агафенова,Анна,жен,53,172,Рязань,руководитель группы,80000,да
Агафоникова,Диана,жен,41,164,Уфа,ведущий инженер,45000,нет
Агашичева,Анастасия,жен,55,177,Мурманск,ведущий инженер,200000,нет
Агизова,Евгения,жен,19,158,Калининград,директор предприятия,30000,нет
Агроманов,Василий,муж,54,159,Калининград,ведущий инженер,100000,нет
Агужев,Михаил,муж,19,156,Москва,бухгалтер,300000,да
Ададурова,Ольга,жен,41,186,Санкт-Петербург,инженер,30000,да
Адаманов,Александр,муж,26,165,Мурманск,директор предприятия,20000,нет
Адамидов,Александр,муж,44,186,Казань,конструктор,40000,нет
Адатова,Ольга,жен,41,175,Калининград,кондитер,300000,да
Адиатулина,Ольга,жен,32,176,Уфа,кондитер,700000,нет
Адина,Ольга,жен,55,156,Калининград,руководитель группы,100000,да
Адоевцева,Анастасия,жен,22,159,Калининград,бухгалтер,300000,нет
Адриянов,Андрей,муж,58,187,Уфа,ведущий инженер,200000,да
Адуевска,Мария,жен,22,156,Уфа,учитель,350000,нет
Адясова,Дарья,жен,35,166,Мурманск,бухгалтер,20000,нет
Ажбугамбетова,Марина,жен,45,180,Москва,учитель,20000,нет
Ажнов,Пётр,муж,28,184,Владимир,бухгалтер,30000,нет
Азанов,Михаил,муж,55,166,Калининград,директор предприятия,45000,нет
Азарнов,Пётр,муж,20,161,Москва,руководитель группы,90000,да
Азарянца,Дарья,жен,50,162,Ачинск,кондитер,60000,нет
Азерников,Андрей,муж,53,158,Москва,бухгалтер,60000,да
Азимжанов,Пётр,муж,57,171,Мурманск,инженер,90000,нет
Азмайлов,Александр,муж,48,180,Владимир,директор предприятия,200000,нет
Азука,Анастасия,жен,49,185,Владимир,инженер,60000,нет
Азюков,Александр,муж,25,158,Мурманск,инженер,40000,да
Аиндинова,Юлия,жен,40,181,Мурманск,руководитель группы,350000,да
Айдинов,Максим,муж,59,158,Мурманск,руководитель группы,100000,да
Айзатов,Сергей,муж,57,181,Рязань,ведущий инженер,400000,нет
Айзинова,Мария,жен,32,175,Ачинск,конструктор,90000,да
Аймалетдинов,Пётр,муж,18,181,Санкт-Петербург,кондитер,60000,да
Аймялетдинов,Никита,муж,56,180,Рязань,ведущий инженер,20000,да
Айнудинов,Сергей,муж,44,174,Санкт-Петербург,конструктор,30000,да
Айтбаева,Мария,жен,41,157,Санкт-Петербург,учитель,250000,да
Айтов,Сергей,муж,57,177,Санкт-Петербург,конструктор,200000,нет
Акакиашвилиа,Анастасия,жен,43,176,Омск,учитель,40000,нет
Акамов,Василий,муж,22,176,Рязань,инженер,200000,да
Акбаров,Максим,муж,57,165,Санкт-Петербург,руководитель группы,25000,да
Акеличев,Сергей,муж,22,176,Ачинск,конструктор,700000,нет
Акиджев,Антон,муж,38,166,Калининград,руководитель группы,25000,нет
Акимушкина,Анна,жен,30,171,Рязань,директор предприятия,35000,нет
Акинфов,Максим,муж,51,166,Казань,инженер,500000,да
Аккерманцев,Андрей,муж,37,160,Уфа,инженер,900000,нет
Акмашев,Максим,муж,18,175,Рязань,директор предприятия,700000,нет
Аколаев,Максим,муж,24,175,Москва,учитель,250000,нет
Аксаков,Максим,муж,28,160,Калининград,инженер,70000,нет
Аксенева,Дарья,жен,26,175,Казань,кондитер,100000,нет
Аксинина,Анна,жен,55,181,Рязань,кондитер,30000,нет
Актаева,Дарья,жен,28,173,Владимир,ведущий инженер,700000,да
Актуганова,Кристина,жен,37,184,Казань,кондитер,40000,да
Акулиничева,Мария,жен,37,173,Омск,бухгалтер,900000,да
Акулова,Юлия,жен,27,159,Рязань,конструктор,500000,нет
Акуратнов,Александр,муж,30,175,Омск,руководитель группы,50000,да
Алабышев,Михаил,муж,46,170,Рязань,учитель,45000,да
Алагызов,Максим,муж,45,173,Калининград,руководитель группы,500000,да
Алалетдинова,Евгения,жен,49,177,Калининград,инженер,50000,да
Алалуев,Максим,муж,20,184,Калининград,директор предприятия,40000,нет
Алахбердов,Василий,муж,18,171,Санкт-Петербург,бухгалтер,500000,нет
Албаца,Юлия,жен,44,174,Омск,бухгалтер,800000,да
Албашеев,Никита,муж,43,169,Рязань,учитель,400000,нет
Алдакимов,Александр,муж,30,169,Казань,ведущий инженер,45000,да
Алдахов,Никита,муж,46,177,Казань,ведущий инженер,150000,нет
Алдошкина,Дарья,жен,23,188,Ачинск,кондитер,250000,нет
Алейкберова,Евгения,жен,30,186,Омск,руководитель группы,900000,да
Алеков,Пётр,муж,33,182,Казань,бухгалтер,50000,нет
Алексанрова,Юлия,жен,26,180,Москва,ведущий инженер,45000,да
Алексевнина,Анастасия,жен,33,165,Калининград,ведущий инженер,500000,нет
Алексеенков,Андрей,муж,53,159,Владимир,кондитер,45000,нет
Алекторова,Анастасия,жен,39,167,Казань,руководитель группы,400000,да
Аленеков,Александр,муж,56,188,Санкт-Петербург,руководитель группы,500000,да
Аленькина,Евгения,жен,53,162,Владимир,директор предприятия,30000,нет
Алешев,Сергей,муж,46,173,Рязань,директор предприятия,500000,да
Алешова,Ольга,жен,35,178,Казань,бухгалтер,20000,нет
Алиакберов,Сергей,муж,55,186,Рязань,учитель,200000,да
Аликсандров,Андрей,муж,31,161,Москва,кондитер,60000,да
Аликсандров,Максим,муж,41,180,Омск,директор предприятия,300000,нет
Алимгулова,Мария,жен,21,160,Уфа,конструктор,500000,нет
Алисултанов,Никита,муж,25,167,Рязань,конструктор,350000,нет
Алихина,Юлия,жен,27,165,Уфа,бухгалтер,35000,да
Алияскарова,Юлия,жен,57,166,Мурманск,инженер,40000,нет
Аллабердиева,Мария,жен,18,178,Омск,бухгалтер,80000,да
Аллахвердинова,Мария,жен,56,162,Владимир,кондитер,25000,нет
Аллямов,Александр,муж,19,171,Калининград,ведущий инженер,60000,нет
Алпатьев,Андрей,муж,32,170,Москва,директор предприятия,40000,да
Алпашова,Мария,жен,29,162,Мурманск,директор предприятия,350000,да
Алтасина,Юлия,жен,49,162,Москва,бухгалтер,350000,нет
Алтушина,Диана,жен,32,184,Владимир,руководитель группы,90000,да
Алукаева,Марина,жен,40,160,Уфа,конструктор,35000,нет
Алшибеков,Сергей,муж,59,189,Ачинск,ведущий инженер,25000,нет
Алыбаева,Диана,жен,37,160,Рязань,ведущий инженер,700000,нет
Алышаев,Александр,муж,45,165,Омск,конструктор,40000,нет
Аль-хамза,Евгения,жен,46,181,Мурманск,директор предприятия,300000,нет
Альмисакова,Дарья,жен,47,171,Рязань,учитель,30000,нет
Альнина,Кристина,жен,42,182,Москва,директор предприятия,80000,нет
Альфимова,Евгения,жен,36,164,Калининград,руководитель группы,150000,нет
Алюха,Ольга,жен,53,170,Омск,директор предприятия,150000,да
Аляев,Андрей,муж,54,164,Казань,директор предприятия,20000,нет
Аляутдина,Кристина,жен,35,164,Владимир,учитель,700000,да
Амаев,Михаил,муж,47,178,Калининград,руководитель группы,900000,да
Амандополов,Василий,муж,27,172,Казань,кондитер,400000,нет
Амбалов,Александр,муж,48,175,Уфа,конструктор,40000,да
Амелина,Юлия,жен,24,177,Омск,кондитер,70000,нет
Амельчака,Ольга,жен,24,181,Ачинск,руководитель группы,40000,нет
Американцева,Мария,жен,34,186,Ачинск,директор предприятия,20000,нет
Амешина,Марина,жен,19,189,Калининград,ведущий инженер,35000,нет
Аминькаева,Дарья,жен,37,158,Санкт-Петербург,учитель,80000,да
Амихмина,Евгения,жен,40,165,Ачинск,учитель,35000,да
Амошкина,Анастасия,жен,58,172,Рязань,бухгалтер,900000,да
Амуничникова,Евгения,жен,50,169,Рязань,руководитель группы,80000,нет
Ананенкова,Евгения,жен,31,171,Казань,бухгалтер,500000,да
Ананьина,Юлия,жен,55,163,Мурманск,ведущий инженер,20000,да
Анасимова,Юлия,жен,31,170,Рязань,ведущий инженер,500000,да
Андианов,Антон,муж,26,172,Москва,учитель,350000,нет
Андочкина,Юлия,жен,44,160,Москва,ведущий инженер,900000,нет
Андрейченкова,Мария,жен,47,185,Москва,кондитер,600000,да
Андрианычев,Никита,муж,28,169,Санкт-Петербург,кондитер,50000,да
Андриевичева,Дарья,жен,48,158,Москва,кондитер,100000,нет
Андриянцева,Диана,жен,29,171,Ачинск,ведущий инженер,70000,нет
Андроненков,Сергей,муж,44,160,Омск,учитель,70000,да
Анельков,Пётр,муж,40,183,Мурманск,учитель,200000,нет
Анентьева,Анастасия,жен,33,186,Ачинск,ведущий инженер,25000,да
Анидинов,Александр,муж,23,176,Рязань,конструктор,350000,да
Анисимова,Юлия,жен,38,178,Казань,руководитель группы,200000,да
Анистратов,Михаил,муж,56,167,Рязань,директор предприятия,400000,нет
Анихреева,Ольга,жен,27,161,Омск,инженер,20000,да
Аннушка,Дарья,жен,43,158,Уфа,кондитер,350000,да
Анохова,Диана,жен,32,161,Ачинск,кондитер,800000,нет
Анощенкова,Кристина,жен,26,188,Калининград,бухгалтер,200000,нет
Анрюкова,Марина,жен,20,183,Ачинск,руководитель группы,700000,да
Анташов,Пётр,муж,35,173,Калининград,бухгалтер,250000,да
Антимиров,Андрей,муж,47,188,Владимир,инженер,800000,да
Антипцева,Евгения,жен,34,171,Рязань,кондитер,60000,да
Антисова,Дарья,жен,58,178,Санкт-Петербург,кондитер,800000,да
Антонушкина,Диана,жен,39,174,Омск,кондитер,70000,да
Антропов,Максим,муж,51,173,Мурманск,инженер,90000,нет
Антуфьев,Василий,муж,45,188,Казань,бухгалтер,30000,да
Антюфеева,Ольга,жен,59,165,Владимир,учитель,900000,да
Анурьев,Никита,муж,29,189,Ачинск,руководитель группы,700000,нет
Ануфриева,Марина,жен,31,174,Рязань,кондитер,150000,нет
Анфилоофьева,Анна,жен,27,175,Мурманск,бухгалтер,800000,да
Анцигина,Ольга,жен,50,175,Уфа,ведущий инженер,600000,да
Анцыперова,Ольга,жен,56,165,Уфа,инженер,25000,нет
Анчихоров,Сергей,муж,19,169,Рязань,бухгалтер,350000,нет
Анчурова,Дарья,жен,38,179,Владимир,инженер,80000,да
Апашев,Пётр,муж,48,156,Владимир,бухгалтер,70000,нет
Апелесова,Мария,жен,46,187,Омск,учитель,35000,да
Аплечеева,Ольга,жен,51,171,Москва,ведущий инженер,25000,нет
Аполохова,Анастасия,жен,48,165,Омск,руководитель группы,40000,да
Аппазов,Андрей,муж,36,172,Калининград,руководитель группы,900000,нет
Апретова,Диана,жен,41,180,Санкт-Петербург,ведущий инженер,50000,да
Апрямичева,Марина,жен,29,177,Москва,руководитель группы,250000,нет
Араканова,Евгения,жен,26,178,Владимир,инженер,80000,нет
Арамилев,Никита,муж,56,188,Санкт-Петербург,директор предприятия,35000,нет
Арачков,Пётр,муж,25,178,Казань,ведущий инженер,900000,да
Аргентов,Андрей,муж,43,157,Москва,руководитель группы,400000,да
Ардалионова,Анастасия,жен,27,189,Москва,инженер,20000,да
Ардашов,Александр,муж,48,171,Казань,инженер,800000,да
Арднева,Анна,жен,41,161,Москва,бухгалтер,40000,да
Аредова,Ольга,жен,47,157,Москва,кондитер,30000,да
Арестова,Анна,жен,55,184,Уфа,конструктор,150000,да
Аржемова,Евгения,жен,42,186,Калининград,директор предприятия,250000,да
Аридов,Пётр,муж,34,168,Уфа,руководитель группы,800000,нет
Арисланова,Диана,жен,43,160,Калининград,руководитель группы,900000,да
Арифулов,Михаил,муж,18,163,Рязань,инженер,400000,нет
Аркашев,Пётр,муж,56,174,Мурманск,руководитель группы,350000,да
Аркулова,Ольга,жен,34,178,Уфа,директор предприятия,70000,нет
Армадистова,Дарья,жен,58,164,Москва,ведущий инженер,70000,да
Армазова,Кристина,жен,29,180,Омск,ведущий инженер,200000,да
Армиханов,Сергей,муж,41,160,Ачинск,руководитель группы,25000,нет
Арсамаков,Пётр,муж,56,176,Омск,инженер,800000,нет
Арсемова,Евгения,жен,27,162,Ачинск,бухгалтер,45000,нет
Арсютина,Ольга,жен,55,160,Калининград,конструктор,150000,да
Артамоненкова,Евгения,жен,21,170,Москва,инженер,400000,нет
Артанова,Дарья,жен,26,165,Ачинск,ведущий инженер,35000,нет
Артауллина,Дарья,жен,57,165,Рязань,руководитель группы,90000,нет
Артизанова,Евгения,жен,59,184,Владимир,директор предприятия,60000,да
Артифексов,Пётр,муж,56,161,Казань,конструктор,50000,да
Артыкова,Анастасия,жен,33,162,Москва,ведущий инженер,350000,нет
Артюшкова,Марина,жен,39,181,Казань,ведущий инженер,250000,нет
Арутчева,Кристина,жен,20,174,Уфа,ведущий инженер,80000,да
Арфанов,Антон,муж,25,158,Мурманск,учитель,200000,да
Архименкова,Евгения,жен,49,168,Владимир,кондитер,35000,да
Архипцев,Василий,муж,57,161,Мурманск,конструктор,20000,нет
Архипычева,Юлия,жен,43,181,Уфа,учитель,60000,нет
Арцыбушев,Антон,муж,23,170,Рязань,ведущий инженер,40000,да
Арщипов,Антон,муж,32,175,Калининград,конструктор,35000,да
Арямкина,Кристина,жен,26,158,Рязань,инженер,350000,да
Асадуллина,Мария,жен,20,162,Калининград,инженер,40000,нет
Асадчиков,Никита,муж,33,172,Владимир,бухгалтер,60000,нет
Асанкожоев,Пётр,муж,33,177,Омск,инженер,30000,да
Асаянов,Сергей,муж,44,181,Мурманск,ведущий инженер,250000,нет
Асесорова,Кристина,жен,55,173,Ачинск,кондитер,70000,нет
Асиянцев,Никита,муж,49,181,Калининград,кондитер,100000,да
Аслапов,Андрей,муж,23,169,Уфа,бухгалтер,50000,нет
Асманов,Никита,муж,58,166,Москва,кондитер,150000,да
Асокина,Марина,жен,25,169,Мурманск,руководитель группы,150000,нет
Астаськов,Сергей,муж,58,165,Омск,конструктор,600000,нет
Астопова,Марина,жен,24,189,Владимир,директор предприятия,500000,нет
Астреина,Анна,жен,34,189,Владимир,ведущий инженер,50000,нет
Асфаидырова,Ольга,жен,57,188,Мурманск,директор предприятия,30000,да
Асылбекова,Ольга,жен,48,185,Ачинск,учитель,20000,да
Атабаева,Евгения,жен,55,188,Владимир,инженер,90000,да
Атапова,Юлия,жен,31,172,Санкт-Петербург,кондитер,400000,нет
Атауллина,Евгения,жен,31,157,Москва,конструктор,25000,да
Атизолова,Евгения,жен,55,163,Санкт-Петербург,бухгалтер,350000,нет
Атлетова,Анастасия,жен,40,174,Санкт-Петербург,руководитель группы,50000,да
Атрамонова,Евгения,жен,25,165,Уфа,директор предприятия,500000,да
Атреньев,Александр,муж,28,166,Омск,кондитер,60000,да
Атряскина,Кристина,жен,26,189,Омск,ведущий инженер,400000,нет
Аубекерова,Евгения,жен,56,166,Владимир,руководитель группы,50000,да
Аустрина,Марина,жен,51,183,Санкт-Петербург,учитель,800000,нет
Афанаскина,Мария,жен,19,165,Рязань,конструктор,30000,да
Афаринов,Максим,муж,49,161,Казань,руководитель группы,700000,да
Аферьев,Василий,муж,30,160,Санкт-Петербург,бухгалтер,900000,да
Афиногенов,Александр,муж,33,158,Казань,конструктор,50000,нет
Афонова,Кристина,жен,49,170,Москва,бухгалтер,400000,нет
Афремов,Пётр,муж,43,163,Владимир,бухгалтер,60000,нет
Ахамцева,Диана,жен,28,162,Калининград,директор предприятия,300000,да
Ахеянов,Андрей,муж,48,166,Ачинск,бухгалтер,80000,нет
Ахилова,Ольга,жен,41,170,Уфа,бухгалтер,25000,да
Ахлюева,Ольга,жен,18,162,Москва,кондитер,90000,нет
Ахмарова,Ольга,жен,25,186,Ачинск,инженер,900000,нет
Ахмеджанова,Диана,жен,46,163,Ачинск,бухгалтер,30000,да
Ахмеев,Максим,муж,23,175,Казань,руководитель группы,300000,да
Ахметзиганов,Михаил,муж,45,166,Ачинск,руководитель группы,600000,нет
Ахмитзанова,Анна,жен,42,179,Рязань,ведущий инженер,150000,нет
Ахова,Марина,жен,46,177,Москва,инженер,25000,да
Ахремкина,Кристина,жен,48,156,Калининград,ведущий инженер,70000,нет
Ахтеряков,Александр,муж,54,188,Санкт-Петербург,директор предприятия,900000,да
Ахтиярова,Мария,жен,21,187,Ачинск,директор предприятия,350000,нет
Ачильднев,Никита,муж,42,165,Уфа,конструктор,25000,нет
Ачканова,Марина,жен,41,157,Калининград,ведущий инженер,900000,нет
Ашеулов,Василий,муж,46,159,Москва,директор предприятия,250000,нет
Аширафетдинов,Никита,муж,30,160,Уфа,ведущий инженер,25000,нет
Ашорафетдинов,Михаил,муж,22,189,Омск,руководитель группы,50000,нет
Ашратов,Александр,муж,18,169,Ачинск,инженер,35000,да
Ашуркова,Ольга,жен,25,182,Ачинск,бухгалтер,700000,да
Ащина,Анастасия,жен,32,175,Казань,инженер,250000,нет
Аяутдинов,Пётр,муж,28,159,Рязань,учитель,25000,нет
Бабалова,Марина,жен,24,186,Рязань,конструктор,350000,нет
Бабанцева,Диана,жен,56,165,Мурманск,ведущий инженер,250000,да
Бабарскова,Евгения,жен,55,172,Москва,инженер,800000,нет
Бабашева,Евгения,жен,24,186,Калининград,кондитер,40000,да
Бабенков,Пётр,муж,22,167,Калининград,бухгалтер,200000,нет
Бабнюхов,Василий,муж,41,166,Рязань,бухгалтер,60000,нет
Багдашкина,Анастасия,жен,26,188,Уфа,ведущий инженер,400000,нет
Баглаева,Юлия,жен,37,159,Омск,директор предприятия,250000,да
Багларов,Андрей,муж,57,185,Калининград,кондитер,350000,да
Багрианова,Анна,жен,18,183,Омск,бухгалтер,350000,да
Багрычева,Евгения,жен,33,176,Уфа,инженер,250000,нет
Бадака,Анастасия,жен,49,168,Москва,бухгалтер,40000,нет
Баденков,Андрей,муж,49,180,Москва,инженер,40000,нет
Бадертинова,Ольга,жен,20,185,Омск,конструктор,40000,нет
Бадяев,Максим,муж,56,162,Омск,кондитер,900000,да
Баженина,Дарья,жен,19,167,Москва,директор предприятия,400000,нет
Бажитов,Сергей,муж,53,169,Уфа,руководитель группы,100000,да
Базаитова,Марина,жен,31,163,Санкт-Петербург,конструктор,900000,да
Базалиев,Василий,муж,37,164,Владимир,учитель,350000,да
Базелев,Антон,муж,18,177,Мурманск,конструктор,20000,да
Базулина,Диана,жен,37,168,Санкт-Петербург,учитель,60000,да
Баикина,Диана,жен,23,165,Уфа,учитель,20000,да
Байбанова,Дарья,жен,50,167,Рязань,учитель,80000,да
Байбородова,Диана,жен,49,183,Рязань,ведущий инженер,25000,да
Байгиков,Михаил,муж,19,173,Уфа,бухгалтер,25000,нет
Байдавлешов,Сергей,муж,58,157,Калининград,инженер,150000,да
Байзеров,Александр,муж,56,182,Владимир,кондитер,500000,да
Байкальцев,Андрей,муж,55,183,Рязань,руководитель группы,25000,да
Байматов,Пётр,муж,49,172,Казань,инженер,90000,да
Байсоголов,Никита,муж,42,168,Уфа,ведущий инженер,150000,да
Байцеров,Михаил,муж,51,184,Калининград,инженер,40000,нет
Байчев,Максим,муж,50,163,Казань,руководитель группы,40000,нет
Бакапова,Диана,жен,44,163,Казань,директор предприятия,600000,нет
Бакастиков,Антон,муж,29,170,Омск,руководитель группы,500000,нет
Баклемишев,Михаил,муж,45,174,Казань,учитель,100000,нет
Баклушина,Марина,жен,46,164,Ачинск,ведущий инженер,90000,нет
Бакторина,Анастасия,жен,59,184,Ачинск,бухгалтер,45000,нет
Бакумцева,Ольга,жен,56,159,Калининград,руководитель группы,70000,да
Бакунцев,Сергей,муж,31,163,Уфа,директор предприятия,500000,да
Бакурова,Анастасия,жен,53,159,Уфа,учитель,40000,да
Балабаев,Никита,муж,34,176,Уфа,бухгалтер,60000,нет
Балабошкина,Мария,жен,42,155,Казань,конструктор,350000,да
Балактионов,Александр,муж,53,179,Мурманск,учитель,20000,да
Баламакова,Юлия,жен,40,161,Уфа,кондитер,80000,нет
Балаханова,Анастасия,жен,35,179,Владимир,ведущий инженер,200000,нет
Балелина,Диана,жен,31,171,Уфа,бухгалтер,300000,да
Балиндова,Евгения,жен,19,160,Москва,инженер,80000,нет
Балкунов,Антон,муж,47,156,Мурманск,кондитер,60000,нет
Балнова,Дарья,жен,20,181,Владимир,бухгалтер,90000,да
Баломожнов,Михаил,муж,31,171,Москва,инженер,500000,нет
Балтачева,Юлия,жен,19,156,Мурманск,директор предприятия,40000,нет
Балтруганова,Дарья,жен,50,160,Казань,директор предприятия,70000,да
Балушева,Мария,жен,30,189,Казань,учитель,45000,да
Балыгина,Анастасия,жен,36,164,Ачинск,инженер,40000,да
Бальзанникова,Анастасия,жен,20,158,Москва,учитель,70000,да
Бальнова,Мария,жен,52,174,Санкт-Петербург,руководитель группы,700000,да
Балюков,Сергей,муж,32,167,Уфа,конструктор,150000,нет
Баляшина-шумилкина,Анастасия,жен,41,156,Омск,руководитель группы,700000,нет
Банишев,Александр,муж,59,170,Санкт-Петербург,конструктор,35000,нет
Бантьев,Василий,муж,59,171,Калининград,директор предприятия,300000,да
Банышков,Никита,муж,45,187,Казань,руководитель группы,900000,да
Бар-бирюков,Александр,муж,30,162,Ачинск,ведущий инженер,40000,да
Баработкина,Марина,жен,37,170,Калининград,конструктор,70000,нет
Баракина,Анна,жен,35,179,Омск,руководитель группы,100000,да
Барашева,Марина,жен,21,171,Ачинск,бухгалтер,300000,нет
Барвицка,Юлия,жен,29,186,Владимир,учитель,100000,нет
Барденков,Михаил,муж,38,177,Санкт-Петербург,руководитель группы,20000,нет
Бардошина,Анастасия,жен,50,156,Рязань,директор предприятия,40000,нет
Бардюжина,Юлия,жен,31,169,Владимир,бухгалтер,150000,да
Барзикова,Мария,жен,22,160,Уфа,бухгалтер,70000,да
Бариенков,Александр,муж,49,176,Калининград,учитель,45000,да
Баркова-трошкина,Мария,жен,41,189,Рязань,ведущий инженер,600000,да
Барлина,Мария,жен,35,165,Санкт-Петербург,конструктор,30000,нет
Бармашев,Никита,муж,57,169,Владимир,руководитель группы,150000,да
Бармянцева,Анна,жен,53,178,Омск,руководитель группы,100000,да
Барнашова,Кристина,жен,37,165,Ачинск,учитель,800000,нет
Баронихина,Мария,жен,48,179,Калининград,руководитель группы,600000,нет
Барташева,Кристина,жен,47,181,Ачинск,руководитель группы,700000,нет
Бартыханов,Антон,муж,25,171,Уфа,инженер,45000,нет
Барусеева,Диана,жен,46,171,Владимир,руководитель группы,40000,нет
Бархатникова,Ольга,жен,30,166,Казань,конструктор,300000,нет
Бархотов,Антон,муж,45,181,Калининград,конструктор,25000,да
Барчукова,Кристина,жен,52,155,Казань,инженер,90000,да
Барыбина,Евгения,жен,36,161,Владимир,бухгалтер,45000,нет
Барыльников,Пётр,муж,58,159,Владимир,директор предприятия,80000,нет
Барышов,Александр,муж,41,177,Рязань,ведущий инженер,400000,да
Басанова,Юлия,жен,43,183,Рязань,учитель,50000,да
Басов,Сергей,муж,38,163,Казань,инженер,900000,да
Бассарова,Диана,жен,47,167,Омск,директор предприятия,50000,да
Басстамов,Антон,муж,22,178,Калининград,учитель,60000,нет
Баталеев,Андрей,муж,38,172,Ачинск,бухгалтер,50000,нет
Батанова,Мария,жен,55,188,Уфа,ведущий инженер,900000,да
Батарев,Максим,муж,19,181,Мурманск,инженер,300000,нет
Баташкова,Ольга,жен,39,162,Рязань,директор предприятия,350000,да
Батенков,Пётр,муж,24,159,Омск,ведущий инженер,40000,да
Батина,Ольга,жен,52,168,Ачинск,директор предприятия,70000,да
Батушева,Кристина,жен,33,175,Ачинск,директор предприятия,30000,нет
Батыкова,Анастасия,жен,44,171,Владимир,инженер,150000,нет
Батькова,Марина,жен,58,160,Уфа,ведущий инженер,20000,да
Батянкова,Евгения,жен,38,155,Калининград,директор предприятия,400000,да
Баутдинов,Сергей,муж,39,176,Владимир,учитель,200000,нет
Бафаев,Антон,муж,39,189,Калининград,учитель,300000,нет
Бахмачев,Михаил,муж,32,187,Рязань,бухгалтер,900000,да
Бахмурова,Диана,жен,32,159,Омск,конструктор,25000,да
Бахромкина,Анастасия,жен,43,155,Москва,бухгалтер,70000,да
Бацанков,Никита,муж,57,189,Уфа,ведущий инженер,100000,да
