Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Агошкова,Диана,жен,53,178,Калининград,руководитель группы,60000,нет
Агрелова,Кристина,жен,44,185,Владимир,директор предприятия,500000,нет
Агроскина,Диана,жен,29,163,Москва,бухгалтер,800000,да
Адалина,Кристина,жен,55,155,Владимир,инженер,70000,да
Адамушкина,Мария,жен,39,188,Санкт-Петербург,руководитель группы,30000,нет
Адаскина,Юлия,жен,24,188,Санкт-Петербург,руководитель группы,900000,нет
Аджаурова,Диана,жен,56,174,Ачинск,кондитер,250000,да
Адитайса,Диана,жен,58,171,Уфа,бухгалтер,40000,нет
Адоа,Диана,жен,40,163,Владимир,ведущий инженер,20000,нет
Ажина,Дарья,жен,26,164,Владимир,бухгалтер,700000,да
Аза,Мария,жен,22,187,Мурманск,ведущий инженер,350000,нет
Азаров,Василий,муж,42,182,Казань,учитель,600000,нет
Азатов,Максим,муж,42,175,Москва,конструктор,300000,нет
Азегов,Михаил,муж,48,161,Омск,бухгалтер,700000,нет
Азиева,Евгения,жен,33,166,Москва,учитель,60000,нет
Азначеева,Дарья,жен,57,166,Санкт-Петербург,руководитель группы,20000,нет
Азрилияна,Ольга,жен,19,180,Москва,инженер,70000,да
Азука,Анна,жен,47,165,Рязань,бухгалтер,40000,нет
Айба,Диана,жен,43,156,Уфа,инженер,70000,да
Айгнина,Диана,жен,44,161,Владимир,инженер,150000,да
Айдерханов,Пётр,муж,28,169,Рязань,директор предприятия,350000,нет
Айдюханова,Дарья,жен,50,164,Ачинск,бухгалтер,30000,да
Айитеа,Диана,жен,54,155,Казань,инженер,350000,да
Аймалева,Дарья,жен,20,173,Мурманск,директор предприятия,20000,нет
Айнейдинов,Максим,муж,19,161,Казань,конструктор,100000,да
Айтжанов,Андрей,муж,35,159,Калининград,директор предприятия,350000,нет
Акаев,Андрей,муж,19,165,Владимир,директор предприятия,800000,нет
Акимушкина,Марина,жен,34,187,Рязань,учитель,700000,да
Акиншев,Михаил,муж,39,162,Калининград,ведущий инженер,80000,нет
Аклимова,Мария,жен,26,178,Владимир,конструктор,350000,нет
Аксенов,Пётр,муж,43,158,Рязань,инженер,20000,да
Аксеноваа,Мария,жен,18,160,Владимир,кондитер,300000,нет
Акумбекова,Анна,жен,45,159,Омск,учитель,90000,нет
Акундинов,Пётр,муж,24,157,Уфа,директор предприятия,60000,да
Алагина,Дарья,жен,40,162,Санкт-Петербург,инженер,250000,нет
Алайкина,Ольга,жен,35,160,Москва,кондитер,20000,нет
Алакмина,Кристина,жен,26,189,Москва,бухгалтер,45000,да
Алафинова,Марина,жен,19,176,Уфа,директор предприятия,40000,нет
Алдаев,Михаил,муж,22,166,Ачинск,бухгалтер,400000,да
Алдухова,Анна,жен,26,164,Москва,кондитер,800000,да
Алейнова,Марина,жен,58,181,Владимир,бухгалтер,200000,нет
Алеков,Александр,муж,22,189,Владимир,конструктор,40000,да
Алексеева-фалька,Мария,жен,37,186,Рязань,ведущий инженер,45000,да
Алексейков,Андрей,муж,29,177,Москва,учитель,700000,да
Алексюткина,Дарья,жен,33,172,Калининград,ведущий инженер,60000,да
Алесева,Анна,жен,47,185,Омск,инженер,150000,да
Алехичева,Мария,жен,51,182,Мурманск,директор предприятия,100000,нет
Алешников,Максим,муж,56,161,Калининград,бухгалтер,350000,да
Аликанова,Мария,жен,20,178,Москва,конструктор,150000,да
Алимбарова,Анна,жен,50,175,Омск,руководитель группы,900000,нет
Алимниева,Кристина,жен,49,172,Рязань,бухгалтер,90000,нет
Алистратова,Анастасия,жен,25,187,Уфа,ведущий инженер,900000,нет
Алишаняна,Диана,жен,23,169,Уфа,бухгалтер,250000,да
Аллямов,Александр,муж,44,181,Владимир,инженер,35000,нет
Алоева,Анна,жен,45,164,Санкт-Петербург,конструктор,100000,да
Алпатиков,Михаил,муж,31,176,Ачинск,учитель,35000,да
Алтабаева,Анна,жен,25,172,Мурманск,кондитер,200000,да
Алтубина,Анастасия,жен,34,162,Казань,директор предприятия,90000,нет
Алуфанов,Василий,муж,30,155,Омск,инженер,40000,да
Алферова,Анастасия,жен,23,157,Мурманск,бухгалтер,50000,нет
Алхутова,Ольга,жен,31,181,Уфа,руководитель группы,80000,да
Альбова,Анастасия,жен,30,177,Омск,руководитель группы,40000,нет
Альметова,Юлия,жен,25,183,Ачинск,инженер,400000,нет
Альмухаметова,Юлия,жен,20,163,Уфа,директор предприятия,350000,нет
Алютина,Диана,жен,43,170,Ачинск,руководитель группы,25000,да
Алябьева,Юлия,жен,43,161,Уфа,инженер,60000,нет
Амбармутова,Дарья,жен,41,161,Уфа,инженер,900000,нет
Амбражака,Юлия,жен,21,175,Ачинск,директор предприятия,150000,да
Амельчев,Максим,муж,30,180,Уфа,директор предприятия,50000,да
Аменев,Александр,муж,52,168,Калининград,директор предприятия,300000,да
Амирбекова,Анна,жен,19,162,Уфа,инженер,200000,да
Амиршева,Ольга,жен,45,185,Москва,ведущий инженер,60000,нет
Амоева,Юлия,жен,26,155,Мурманск,учитель,900000,нет
Амулов,Михаил,муж,47,165,Рязань,ведущий инженер,500000,нет
Анарышев,Михаил,муж,41,155,Ачинск,инженер,40000,да
Анастасьев,Пётр,муж,56,164,Рязань,директор предприятия,35000,да
Анашина,Ольга,жен,28,174,Мурманск,директор предприятия,200000,да
Андианова,Анна,жен,19,172,Мурманск,конструктор,35000,да
Андреевцев,Александр,муж,45,173,Рязань,руководитель группы,700000,да
Андрекова,Анастасия,жен,19,177,Мурманск,инженер,25000,да
Андриясова,Юлия,жен,23,175,Санкт-Петербург,инженер,60000,нет
Андрияшев,Никита,муж,45,162,Уфа,конструктор,60000,да
Андронычева,Анастасия,жен,36,184,Калининград,руководитель группы,300000,да
Анискова,Евгения,жен,48,187,Мурманск,бухгалтер,60000,да
Анихнов,Василий,муж,20,187,Санкт-Петербург,учитель,60000,да
Аноменкова,Диана,жен,34,164,Калининград,бухгалтер,350000,да
Анрианов,Василий,муж,55,171,Омск,руководитель группы,900000,нет
Антаманова,Анна,жен,36,169,Владимир,конструктор,30000,да
Антилофьев,Василий,муж,39,187,Омск,инженер,90000,нет
Антонива,Диана,жен,35,171,Казань,директор предприятия,20000,нет
Антонов-соловьев,Андрей,муж,21,176,Владимир,директор предприятия,90000,нет
Антосенков,Василий,муж,53,185,Казань,кондитер,400000,нет
Антронов,Максим,муж,19,182,Ачинск,руководитель группы,20000,нет
Антуфьева,Ольга,жен,28,167,Омск,бухгалтер,30000,да
Ануфриев,Сергей,муж,42,162,Владимир,учитель,80000,да
Анфудинов,Андрей,муж,23,168,Мурманск,руководитель группы,600000,нет
Анчурова,Анна,жен,18,156,Казань,конструктор,60000,нет
Анышева,Ольга,жен,56,167,Казань,кондитер,60000,да
Апалина,Юлия,жен,34,156,Санкт-Петербург,руководитель группы,150000,да
Апасьев,Александр,муж,27,182,Ачинск,ведущий инженер,80000,нет
Аплечеев,Александр,муж,24,158,Рязань,конструктор,300000,да
Апостолатова,Диана,жен,57,164,Казань,конструктор,500000,нет
Аппалонова,Ольга,жен,45,179,Калининград,ведущий инженер,300000,да
Апурина,Дарья,жен,29,179,Омск,бухгалтер,200000,нет
Аракова,Марина,жен,44,168,Москва,ведущий инженер,100000,нет
Арафелова,Кристина,жен,53,185,Казань,директор предприятия,300000,да
Аргакова,Марина,жен,57,171,Владимир,инженер,60000,да
Ардасенов,Василий,муж,41,155,Владимир,руководитель группы,350000,нет
Арджанова,Дарья,жен,33,184,Омск,инженер,900000,нет
Аристахова,Юлия,жен,42,163,Мурманск,инженер,250000,да
Аристотелев,Антон,муж,36,188,Калининград,руководитель группы,300000,да
Аркулова,Евгения,жен,46,165,Рязань,инженер,40000,да
Армашев,Михаил,муж,37,179,Омск,бухгалтер,45000,да
Арончиков,Александр,муж,48,180,Казань,конструктор,700000,нет
Арсаносова,Юлия,жен,27,173,Ачинск,руководитель группы,20000,нет
Арсеенков,Антон,муж,41,168,Омск,конструктор,20000,нет
Арсиев,Сергей,муж,20,164,Санкт-Петербург,директор предприятия,100000,нет
Артамцев,Никита,муж,24,161,Казань,ведущий инженер,30000,да
Артихова,Ольга,жен,25,176,Москва,конструктор,400000,нет
Артомьева,Анна,жен,52,162,Рязань,руководитель группы,50000,нет
Арутюкова,Мария,жен,45,159,Владимир,бухгалтер,150000,да
Арханов,Пётр,муж,43,178,Владимир,кондитер,500000,да
Архипенков,Василий,муж,32,183,Казань,инженер,300000,да
Арчугова,Марина,жен,29,172,Казань,ведущий инженер,100000,да
Арюшина,Евгения,жен,48,178,Ачинск,ведущий инженер,40000,да
Арянов,Андрей,муж,21,156,Уфа,конструктор,300000,да
Асалиева,Диана,жен,37,184,Казань,конструктор,80000,нет
Асатурова,Дарья,жен,22,173,Уфа,бухгалтер,80000,да
Асессорова,Евгения,жен,48,185,Ачинск,бухгалтер,45000,нет
Асминина,Анна,жен,41,164,Рязань,инженер,40000,нет
Асонова,Мария,жен,50,170,Мурманск,учитель,20000,да
Астапенкова,Анастасия,жен,36,173,Рязань,директор предприятия,60000,нет
Астафьева,Ольга,жен,35,161,Санкт-Петербург,директор предприятия,35000,нет
Астратова,Анна,жен,55,170,Омск,учитель,25000,нет
Астрецова,Диана,жен,35,174,Омск,учитель,800000,да
Асянина,Марина,жен,27,172,Москва,конструктор,250000,да
Атамурадова,Мария,жен,49,177,Калининград,бухгалтер,80000,да
Атауллаев,Сергей,муж,33,166,Ачинск,конструктор,400000,нет
Атешева,Ольга,жен,32,161,Мурманск,инженер,600000,нет
Атманзина,Анастасия,жен,30,184,Омск,директор предприятия,350000,да
Атнилов,Никита,муж,41,179,Казань,бухгалтер,150000,нет
Атрохина,Дарья,жен,32,184,Казань,бухгалтер,20000,нет
Атянина,Анастасия,жен,26,172,Рязань,бухгалтер,40000,нет
Аульченков,Максим,муж,35,167,Калининград,конструктор,60000,да
Аучкина,Ольга,жен,33,155,Уфа,руководитель группы,70000,нет
Афоненков,Пётр,муж,25,174,Казань,кондитер,80000,нет
Афроимова,Ольга,жен,50,182,Казань,учитель,35000,нет
Афросина,Дарья,жен,59,179,Рязань,директор предприятия,700000,да
Ахиба,Евгения,жен,23,164,Санкт-Петербург,директор предприятия,20000,да
Ахмадзянова,Ольга,жен,34,162,Уфа,руководитель группы,900000,нет
Ахмаметьева,Кристина,жен,30,159,Санкт-Петербург,конструктор,200000,да
Ахмеева,Юлия,жен,54,159,Калининград,учитель,500000,да
Ахонина,Ольга,жен,46,182,Владимир,учитель,100000,нет
Ахремова,Мария,жен,25,186,Уфа,конструктор,50000,да
Ахумова,Анна,жен,57,177,Ачинск,кондитер,100000,да
Ачкасов,Михаил,муж,49,171,Рязань,ведущий инженер,35000,да
Ашаев,Василий,муж,27,180,Ачинск,ведущий инженер,800000,нет
Ашехманова,Марина,жен,39,187,Рязань,директор предприятия,600000,да
Ашихтина,Мария,жен,24,186,Рязань,руководитель группы,25000,нет
Ашосов,Александр,муж,18,185,Уфа,директор предприятия,25000,да
Ащукина,Марина,жен,54,163,Ачинск,директор предприятия,40000,нет
Бабакова,Ольга,жен,21,168,Санкт-Петербург,руководитель группы,400000,да
Бабаянцева,Юлия,жен,19,172,Рязань,кондитер,60000,да
Бабернов,Максим,муж,43,161,Омск,ведущий инженер,400000,нет
Бабуренков,Пётр,муж,19,170,Ачинск,директор предприятия,500000,нет
Бабуркина,Юлия,жен,19,163,Ачинск,учитель,80000,да
Бабылева,Анастасия,жен,53,179,Владимир,инженер,800000,нет
Багавиев,Василий,муж,43,187,Мурманск,ведущий инженер,900000,нет
Багаутдинов,Никита,муж,39,161,Рязань,инженер,80000,да
Багмятова,Юлия,жен,47,186,Владимир,директор предприятия,30000,да
Багов,Антон,муж,55,165,Владимир,кондитер,50000,нет
Багузов,Михаил,муж,30,161,Уфа,инженер,600000,да
Бадирова,Анастасия,жен,35,174,Омск,инженер,70000,нет
Бадрутдинова,Дарья,жен,20,163,Мурманск,директор предприятия,25000,нет
Бажданов,Василий,муж,53,169,Ачинск,директор предприятия,300000,нет
Бажитов,Андрей,муж,30,183,Москва,руководитель группы,30000,да
Базала,Кристина,жен,25,156,Казань,учитель,100000,нет
Базванова,Анна,жен,36,158,Санкт-Петербург,инженер,300000,нет
Базпалова,Диана,жен,56,159,Ачинск,кондитер,250000,нет
Базурова,Дарья,жен,29,159,Санкт-Петербург,учитель,40000,да
Базянова,Анастасия,жен,39,160,Казань,учитель,500000,да
Байгельдина,Марина,жен,58,188,Рязань,бухгалтер,300000,нет
Байдарова,Анастасия,жен,55,185,Рязань,бухгалтер,80000,нет
Байкеева,Ольга,жен,20,175,Омск,бухгалтер,800000,нет
Байков,Никита,муж,59,187,Мурманск,учитель,35000,да
Байрамова,Ольга,жен,39,188,Рязань,бухгалтер,500000,да
Байтина,Анна,жен,18,156,Владимир,ведущий инженер,400000,нет
Бакадоров,Сергей,муж,38,163,Ачинск,бухгалтер,200000,нет
Баканичева,Диана,жен,36,163,Санкт-Петербург,руководитель группы,30000,да
Бакапова,Евгения,жен,43,177,Омск,директор предприятия,80000,нет
Бакинова,Юлия,жен,37,183,Казань,ведущий инженер,70000,нет
Баклагова,Евгения,жен,45,185,Калининград,кондитер,350000,да
Баклунова,Юлия,жен,20,186,Калининград,ведущий инженер,80000,нет
Баконина,Юлия,жен,51,174,Омск,инженер,35000,нет
Бакрымов,Михаил,муж,49,168,Рязань,бухгалтер,250000,да
Бакунцева,Кристина,жен,58,176,Мурманск,ведущий инженер,500000,нет
Бакушина,Анна,жен,38,177,Москва,учитель,40000,нет
Балаболина,Ольга,жен,36,185,Мурманск,инженер,60000,да
Балака,Марина,жен,31,184,Москва,руководитель группы,700000,нет
Балалаева,Анна,жен,26,159,Уфа,ведущий инженер,100000,да
Баламутова,Мария,жен,36,175,Уфа,конструктор,35000,нет
Балатанов,Пётр,муж,49,178,Омск,инженер,35000,да
Балаханова,Дарья,жен,40,172,Рязань,кондитер,45000,нет
Балескина,Ольга,жен,34,176,Мурманск,бухгалтер,70000,нет
Балеткина,Ольга,жен,53,156,Казань,руководитель группы,400000,нет
Балмашова,Кристина,жен,57,163,Омск,руководитель группы,90000,нет
Балошова,Марина,жен,52,186,Москва,ведущий инженер,700000,нет
Бамкова,Кристина,жен,39,185,Москва,директор предприятия,70000,да
Банцекина,Ольга,жен,50,168,Казань,учитель,30000,нет
Баныкина,Анна,жен,45,164,Санкт-Петербург,директор предприятия,800000,нет
Барабанова,Анна,жен,22,185,Омск,инженер,900000,нет
Бараболкина,Анастасия,жен,47,172,Санкт-Петербург,бухгалтер,700000,да
Баракова,Юлия,жен,19,156,Калининград,ведущий инженер,300000,нет
Барбашинов,Михаил,муж,42,164,Санкт-Петербург,бухгалтер,30000,нет
Барвшнина,Юлия,жен,50,167,Омск,инженер,500000,да
Барздина,Дарья,жен,36,174,Владимир,руководитель группы,50000,нет
Барзыкина,Ольга,жен,23,163,Рязань,инженер,30000,нет
Баркова,Кристина,жен,19,163,Ачинск,руководитель группы,800000,да
Бармичев,Александр,муж,19,165,Ачинск,бухгалтер,400000,да
Барничева,Ольга,жен,56,159,Москва,директор предприятия,350000,нет
Баронкина,Юлия,жен,20,174,Уфа,конструктор,45000,нет
Бархинцев,Андрей,муж,59,185,Рязань,конструктор,250000,да
Барятина,Юлия,жен,56,169,Казань,кондитер,35000,нет
Басинов,Антон,муж,19,167,Санкт-Петербург,конструктор,35000,нет
Басканова,Анастасия,жен,56,161,Санкт-Петербург,инженер,70000,да
Бассталов,Андрей,муж,30,159,Москва,руководитель группы,50000,да
Бастрикина,Кристина,жен,27,189,Ачинск,директор предприятия,45000,да
Басурманов,Александр,муж,50,172,Владимир,бухгалтер,100000,да
Баталичев,Максим,муж,35,167,Ачинск,руководитель группы,600000,да
Батербаева,Анна,жен,18,174,Рязань,учитель,90000,нет
Батомина,Ольга,жен,42,158,Ачинск,директор предприятия,25000,нет
Батулова,Кристина,жен,43,178,Калининград,учитель,45000,нет
Батютина,Кристина,жен,56,169,Уфа,конструктор,300000,нет
Баутдинова,Мария,жен,28,174,Рязань,инженер,250000,да
Бахидов,Михаил,муж,18,157,Ачинск,кондитер,20000,нет
Бахтиарова,Евгения,жен,43,186,Казань,учитель,35000,да
Бахтырев,Андрей,муж,21,162,Уфа,ведущий инженер,400000,нет
Бахчиева,Марина,жен,20,176,Москва,руководитель группы,70000,да
Бацилина,Кристина,жен,30,171,Мурманск,директор предприятия,700000,да
Бачинцев,Василий,муж,24,181,Казань,бухгалтер,70000,нет
Башаримов,Антон,муж,26,161,Санкт-Петербург,кондитер,800000,да
Башаров,Антон,муж,42,165,Уфа,учитель,350000,нет
Башкалова,Мария,жен,36,185,Ачинск,ведущий инженер,90000,нет
Башлыков,Василий,муж,58,156,Санкт-Петербург,бухгалтер,35000,нет
Баштарев,Никита,муж,37,167,Рязань,конструктор,25000,да
Беголова,Юлия,жен,58,175,Уфа,руководитель группы,30000,нет
Бедакова,Ольга,жен,33,161,Москва,кондитер,25000,нет
Бедзилов,Пётр,муж,30,169,Калининград,бухгалтер,80000,нет
Бедняшева,Кристина,жен,25,160,Омск,руководитель группы,40000,да
Бедоцепова,Диана,жен,31,170,Казань,учитель,60000,да
Беев,Александр,муж,27,163,Ачинск,директор предприятия,30000,да
Безгодова,Кристина,жен,48,171,Ачинск,руководитель группы,900000,да
Безмекова,Мария,жен,58,169,Казань,директор предприятия,200000,да
Безрукова-семенова,Анастасия,жен,22,177,Мурманск,бухгалтер,45000,да
Бекеева,Евгения,жен,53,170,Санкт-Петербург,бухгалтер,600000,да
Бекирев,Василий,муж,38,177,Калининград,ведущий инженер,90000,да
Беккиева,Дарья,жен,29,186,Калининград,кондитер,900000,да
Бектинеева,Дарья,жен,31,175,Санкт-Петербург,инженер,100000,да
Белашкова,Марина,жен,59,188,Калининград,директор предприятия,90000,нет
Белев,Михаил,муж,38,182,Ачинск,конструктор,60000,нет
Беленица,Ольга,жен,29,170,Санкт-Петербург,кондитер,90000,нет
Белетов,Сергей,муж,22,163,Калининград,конструктор,350000,нет
Белизина,Марина,жен,24,170,Калининград,бухгалтер,60000,нет
Белинова,Дарья,жен,31,164,Владимир,директор предприятия,600000,нет
Беллев,Василий,муж,38,179,Калининград,кондитер,500000,да
Белозорова,Ольга,жен,36,185,Уфа,ведущий инженер,800000,нет
Белокина,Кристина,жен,53,185,Рязань,бухгалтер,900000,нет
Белокузов,Александр,муж,50,178,Санкт-Петербург,инженер,25000,нет
Беломестнов,Василий,муж,44,175,Казань,директор предприятия,300000,да
Белопотапова,Марина,жен,24,175,Москва,учитель,50000,да
Белостудцева,Марина,жен,32,188,Москва,руководитель группы,60000,нет
Белялайдинова,Юлия,жен,48,166,Казань,конструктор,60000,да
Белянчикова,Мария,жен,36,177,Москва,бухгалтер,300000,да
Бемов,Максим,муж,19,176,Москва,учитель,60000,да
Бендрышев,Антон,муж,53,186,Калининград,ведущий инженер,100000,да
Берданова,Евгения,жен,18,179,Калининград,директор предприятия,600000,да
Бердеев,Сергей,муж,54,160,Санкт-Петербург,директор предприятия,40000,нет
Беребера,Юлия,жен,27,167,Москва,руководитель группы,45000,нет
Березанина,Евгения,жен,19,158,Санкт-Петербург,бухгалтер,500000,да
Берлюта,Марина,жен,24,170,Ачинск,учитель,50000,да
Бермина,Анастасия,жен,51,178,Калининград,конструктор,350000,нет
Бернова,Евгения,жен,56,160,Москва,руководитель группы,25000,да
Беселева,Марина,жен,32,170,Рязань,кондитер,700000,да
Бескакотов,Никита,муж,35,167,Омск,кондитер,800000,нет
Бескодаров,Андрей,муж,49,179,Санкт-Петербург,инженер,500000,нет
Беспоясова,Ольга,жен,22,169,Москва,кондитер,250000,нет
Бессмертнов,Сергей,муж,28,172,Казань,директор предприятия,30000,нет
Бессомова,Евгения,жен,40,182,Ачинск,бухгалтер,700000,да
Бестолова,Мария,жен,55,160,Уфа,ведущий инженер,350000,да
Бесшапов,Никита,муж,25,178,Рязань,бухгалтер,250000,нет
Беськаева,Кристина,жен,40,187,Калининград,ведущий инженер,350000,нет
Бетова,Юлия,жен,54,157,Рязань,ведущий инженер,200000,да
Бехов,Сергей,муж,34,156,Рязань,директор предприятия,50000,да
Бжедугова,Мария,жен,53,169,Казань,руководитель группы,20000,нет
Библиев,Никита,муж,39,170,Владимир,директор предприятия,90000,нет
Бижанов,Василий,муж,20,164,Уфа,конструктор,35000,нет
Бизова,Мария,жен,23,155,Омск,директор предприятия,70000,нет
Бикеров,Сергей,муж,25,181,Рязань,конструктор,500000,нет
Биклиухаметов,Александр,муж,58,169,Рязань,конструктор,300000,нет
Бикташов,Василий,муж,32,188,Омск,инженер,800000,нет
Билзетдинов,Александр,муж,44,168,Москва,бухгалтер,25000,нет
Билозорова,Анастасия,жен,31,174,Санкт-Петербург,инженер,500000,да
Биндина,Мария,жен,21,164,Омск,конструктор,25000,нет
Бирилкина,Мария,жен,52,182,Москва,директор предприятия,900000,нет
Бирюлина,Евгения,жен,39,182,Омск,инженер,200000,нет
Бирючков,Максим,муж,23,166,Мурманск,кондитер,30000,нет
Битененва,Диана,жен,25,164,Мурманск,инженер,700000,да
Биторина,Дарья,жен,21,171,Уфа,конструктор,45000,нет
Биченков,Сергей,муж,19,170,Мурманск,директор предприятия,30000,да
Благодова,Дарья,жен,46,161,Мурманск,директор предприятия,600000,нет
Благочинова,Юлия,жен,18,171,Владимир,бухгалтер,40000,нет
Бледина,Кристина,жен,39,177,Мурманск,директор предприятия,900000,нет
Близнюкова,Евгения,жен,55,168,Рязань,руководитель группы,700000,да
Блохнов,Антон,муж,33,180,Москва,директор предприятия,40000,да
Блюхтерева,Диана,жен,46,160,Ачинск,директор предприятия,900000,нет
Бобенкова,Диана,жен,53,186,Омск,ведущий инженер,50000,нет
Бобкова-черняева,Мария,жен,51,183,Владимир,руководитель группы,200000,да
Бобоева,Кристина,жен,35,169,Ачинск,ведущий инженер,35000,да
Бобракова,Анастасия,жен,36,180,Москва,учитель,800000,да
Бобровщиков,Антон,муж,28,185,Москва,инженер,200000,да
Бобрякова,Дарья,жен,55,178,Санкт-Петербург,кондитер,80000,нет
Бовшеверов,Сергей,муж,20,180,Омск,директор предприятия,25000,да
Богатова,Кристина,жен,59,174,Казань,кондитер,150000,да
Богаченкова,Анна,жен,47,162,Москва,директор предприятия,700000,да
Богданчикова,Юлия,жен,53,182,Уфа,руководитель группы,600000,нет
Боглачев,Никита,муж,44,183,Мурманск,директор предприятия,350000,нет
Богодистова,Анна,жен,55,157,Омск,директор предприятия,500000,нет
Богословов,Максим,муж,22,168,Владимир,директор предприятия,80000,нет
Богрянов,Михаил,муж,47,163,Мурманск,руководитель группы,80000,нет
Богучарова,Анна,жен,19,181,Рязань,инженер,350000,нет
Бодайкова,Мария,жен,29,186,Уфа,руководитель группы,350000,нет
Бодиков,Сергей,муж,56,185,Владимир,кондитер,80000,нет
Бодрова,Диана,жен,50,158,Казань,кондитер,400000,да
Бодусев,Андрей,муж,29,159,Казань,бухгалтер,20000,нет
Божинков,Михаил,муж,35,189,Калининград,учитель,45000,да
Бозванов,Василий,муж,40,166,Казань,учитель,200000,нет
Бозрова,Дарья,жен,19,179,Мурманск,руководитель группы,200000,нет
Бокарёв,Никита,муж,39,175,Уфа,директор предприятия,350000,нет
Болбиков,Максим,муж,39,162,Омск,учитель,30000,нет
Болгарев,Михаил,муж,36,169,Рязань,инженер,300000,да
Болдинова,Кристина,жен,42,161,Ачинск,руководитель группы,35000,да
Болезина,Анна,жен,52,172,Москва,бухгалтер,30000,нет
Болинова,Кристина,жен,55,168,Ачинск,ведущий инженер,25000,нет
Болмашов,Александр,муж,41,164,Москва,конструктор,90000,да
Бологов,Никита,муж,26,183,Уфа,бухгалтер,60000,да
Болотцова,Дарья,жен,23,174,Казань,конструктор,500000,нет
Болохонцева,Дарья,жен,19,168,Омск,инженер,40000,да
Болтинова,Диана,жен,59,163,Москва,инженер,250000,нет
Болхинов,Сергей,муж,51,182,Рязань,ведущий инженер,90000,нет
Большакина,Диана,жен,57,174,Санкт-Петербург,кондитер,25000,нет
Бомбякова,Дарья,жен,50,157,Ачинск,учитель,80000,нет
Бондалетов,Максим,муж,26,157,Владимир,конструктор,700000,да
Бордадымов,Василий,муж,55,155,Омск,инженер,45000,да
Бордеев,Пётр,муж,42,155,Москва,бухгалтер,900000,нет
Бордякова,Анна,жен,39,160,Рязань,директор предприятия,200000,нет
Борисенков,Александр,муж,53,181,Владимир,директор предприятия,350000,нет
Боровеев,Никита,муж,47,177,Омск,директор предприятия,60000,да
Бородаченков,Андрей,муж,19,166,Владимир,инженер,400000,да
Бородинова,Марина,жен,25,188,Москва,конструктор,40000,да
Бородченков,Антон,муж,30,178,Санкт-Петербург,учитель,500000,нет
Борознов,Максим,муж,25,186,Мурманск,кондитер,35000,да
Борохов,Пётр,муж,28,167,Уфа,конструктор,80000,нет
