Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Афентьев,Пётр,муж,41,164,Рязань,руководитель группы,30000,нет
Афиногенов,Александр,муж,27,187,Уфа,бухгалтер,45000,да
Ахадова,Мария,жен,36,180,Владимир,конструктор,80000,нет
Ахенкора,Евгения,жен,35,182,Москва,директор предприятия,90000,да
Ахмадишина,Анна,жен,50,175,Москва,инженер,900000,нет
Ахмеджанов,Антон,муж,34,171,Санкт-Петербург,руководитель группы,150000,нет
Ахмедулов,Александр,муж,29,180,Рязань,учитель,50000,нет
Ахмядеев,Андрей,муж,19,163,Ачинск,учитель,350000,да
Ахов,Андрей,муж,24,183,Калининград,учитель,80000,нет
Ахтахова,Дарья,жен,55,164,Омск,кондитер,40000,да
Ачкичка,Мария,жен,48,158,Ачинск,конструктор,600000,да
Ашастина,Мария,жен,21,159,Санкт-Петербург,инженер,70000,нет
Ашметьев,Андрей,муж,57,175,Мурманск,руководитель группы,350000,да
Ашуралиев,Сергей,муж,52,180,Санкт-Петербург,учитель,100000,нет
Аюшкова,Дарья,жен,53,169,Ачинск,конструктор,40000,нет
Бабенина,Дарья,жен,58,184,Мурманск,бухгалтер,800000,да
Бабешина,Ольга,жен,29,185,Москва,кондитер,80000,нет
Бабура,Мария,жен,22,157,Калининград,кондитер,400000,да
Бабушечникова,Диана,жен,56,184,Рязань,инженер,60000,да
Бабычева,Юлия,жен,33,155,Санкт-Петербург,конструктор,45000,да
Багашова,Кристина,жен,45,157,Мурманск,бухгалтер,600000,да
Багузова,Дарья,жен,54,178,Калининград,конструктор,70000,нет
Бадосов,Александр,муж,58,185,Омск,кондитер,600000,нет
Бадуев,Василий,муж,27,176,Москва,ведущий инженер,300000,да
Бадяутдинова,Евгения,жен,36,164,Мурманск,бухгалтер,500000,нет
Бажонова,Мария,жен,48,185,Рязань,директор предприятия,400000,нет
Базалихина,Кристина,жен,35,184,Калининград,инженер,70000,нет
Базиков,Андрей,муж,19,175,Калининград,руководитель группы,600000,да
Байдарова,Дарья,жен,44,157,Уфа,инженер,80000,нет
Байдуанов,Никита,муж,31,168,Казань,учитель,45000,да
Байкузова,Анастасия,жен,18,177,Мурманск,ведущий инженер,800000,нет
Баймухамбетова,Юлия,жен,36,189,Рязань,кондитер,60000,да
Байчикова,Кристина,жен,42,160,Казань,руководитель группы,800000,да
Бакаринов,Александр,муж,48,183,Ачинск,ведущий инженер,100000,нет
Баквалов,Никита,муж,32,178,Омск,руководитель группы,20000,да
Баккаев,Антон,муж,27,182,Владимир,кондитер,300000,нет
Баксарова,Мария,жен,40,156,Санкт-Петербург,конструктор,300000,да
Бакурцева,Дарья,жен,25,172,Уфа,бухгалтер,80000,да
Бакшевникова,Анна,жен,57,181,Мурманск,руководитель группы,60000,нет
Балабкина,Юлия,жен,54,168,Уфа,инженер,300000,нет
Балакеримов,Михаил,муж,43,155,Владимир,конструктор,35000,нет
Баланаева,Евгения,жен,53,173,Калининград,руководитель группы,50000,да
Баланенкова,Юлия,жен,43,178,Калининград,руководитель группы,50000,нет
Балахматова,Анна,жен,47,169,Казань,директор предприятия,90000,да
Балгимбаев,Василий,муж,55,175,Санкт-Петербург,учитель,900000,да
Балеткина,Дарья,жен,58,170,Омск,ведущий инженер,35000,нет
Балмазова,Марина,жен,42,168,Санкт-Петербург,бухгалтер,45000,нет
Балогутдинова,Диана,жен,59,157,Калининград,руководитель группы,60000,нет
Балтачева,Диана,жен,54,159,Мурманск,ведущий инженер,35000,да
Бальбоа,Ольга,жен,36,188,Уфа,инженер,200000,нет
Бальнова,Дарья,жен,44,162,Казань,руководитель группы,600000,да
Бандорина,Марина,жен,30,189,Казань,директор предприятия,20000,да
Банькина,Мария,жен,54,175,Уфа,инженер,350000,да
Барабашова,Анна,жен,38,157,Рязань,конструктор,200000,да
Баралов,Сергей,муж,20,165,Ачинск,учитель,500000,нет
Баранков,Пётр,муж,57,185,Москва,кондитер,45000,да
Баранцов,Пётр,муж,33,165,Рязань,конструктор,25000,да
Барбарисов,Александр,муж,47,187,Ачинск,инженер,350000,нет
Барбачева,Мария,жен,33,188,Владимир,бухгалтер,35000,да
Барбулев,Андрей,муж,35,161,Мурманск,ведущий инженер,30000,нет
Бардакова,Евгения,жен,44,176,Уфа,руководитель группы,700000,нет
Бардыгина,Евгения,жен,41,162,Санкт-Петербург,конструктор,700000,да
Барешеникова,Анастасия,жен,59,156,Рязань,инженер,300000,нет
Баричка,Анна,жен,31,165,Омск,директор предприятия,40000,да
Баркалев,Антон,муж,46,168,Мурманск,учитель,250000,нет
Бармутов,Александр,муж,24,182,Санкт-Петербург,учитель,300000,да
Барничев,Сергей,муж,22,167,Санкт-Петербург,бухгалтер,80000,да
Баронихина,Мария,жен,49,181,Омск,директор предприятия,40000,да
Барсукова,Мария,жен,30,164,Ачинск,учитель,45000,да
Барунина,Анастасия,жен,21,156,Калининград,инженер,50000,да
Бархинцева,Анна,жен,42,163,Ачинск,ведущий инженер,700000,да
Баршов,Никита,муж,47,184,Омск,кондитер,50000,да
Барыльников,Андрей,муж,34,156,Рязань,бухгалтер,40000,да
Басанцев,Александр,муж,48,173,Мурманск,директор предприятия,800000,да
Басистов,Максим,муж,55,172,Санкт-Петербург,ведущий инженер,800000,да
Баслинова,Евгения,жен,45,167,Калининград,руководитель группы,90000,да
Басурина,Дарья,жен,57,157,Рязань,инженер,100000,нет
Баталичев,Максим,муж,42,174,Ачинск,учитель,500000,нет
Батиньков,Пётр,муж,21,172,Калининград,ведущий инженер,90000,нет
Батосова,Евгения,жен,44,157,Санкт-Петербург,инженер,800000,нет
Батузов,Антон,муж,46,171,Москва,бухгалтер,350000,да
Батынена,Марина,жен,59,182,Санкт-Петербург,кондитер,100000,да
Баханькова,Кристина,жен,43,159,Омск,бухгалтер,45000,нет
Бахромеев,Александр,муж,32,180,Владимир,руководитель группы,600000,нет
Бахтиоров,Андрей,муж,21,174,Рязань,учитель,400000,да
Бацаев,Пётр,муж,47,160,Мурманск,ведущий инженер,35000,нет
Бачева,Анна,жен,25,165,Владимир,бухгалтер,50000,да
Бачеров,Пётр,муж,51,189,Владимир,инженер,400000,да
Башкаева,Анна,жен,37,179,Санкт-Петербург,ведущий инженер,60000,да
Башлачев,Василий,муж,50,174,Рязань,конструктор,900000,нет
Баштарев,Александр,муж,57,172,Мурманск,инженер,800000,да
Бегизардова,Дарья,жен,27,167,Владимир,бухгалтер,350000,нет
Бедрова,Анна,жен,39,170,Ачинск,конструктор,900000,да
Безгузиков,Андрей,муж,18,171,Мурманск,инженер,40000,нет
Беззубцев,Василий,муж,56,182,Ачинск,учитель,700000,да
Безплемяннов,Пётр,муж,37,182,Рязань,кондитер,250000,нет
Безрученкова,Евгения,жен,25,165,Омск,ведущий инженер,80000,да
Бекеша,Дарья,жен,47,186,Владимир,руководитель группы,150000,нет
Бекмуратов,Александр,муж,36,164,Санкт-Петербург,конструктор,150000,нет
Белелетдинов,Максим,муж,37,180,Омск,руководитель группы,800000,нет
Беликеева,Анна,жен,43,162,Мурманск,инженер,90000,да
Беличев,Антон,муж,55,183,Москва,учитель,100000,да
Белобаев,Сергей,муж,28,172,Ачинск,руководитель группы,60000,нет
Белогорлова,Ольга,жен,45,182,Рязань,конструктор,40000,да
Белонучкина,Анна,жен,29,180,Казань,учитель,700000,да
Белосохов,Антон,муж,33,162,Санкт-Петербург,учитель,40000,да
Белохов,Антон,муж,42,186,Москва,бухгалтер,250000,да
Белышкина,Юлия,жен,59,178,Уфа,директор предприятия,60000,да
Беляков-бойков,Андрей,муж,48,160,Рязань,руководитель группы,250000,да
Беляченкова,Диана,жен,41,189,Ачинск,инженер,800000,да
Бербега,Дарья,жен,50,170,Санкт-Петербург,бухгалтер,700000,нет
Березанцева,Дарья,жен,45,171,Рязань,руководитель группы,90000,нет
Берина,Евгения,жен,37,175,Уфа,бухгалтер,50000,нет
Бертяев,Пётр,муж,34,156,Мурманск,конструктор,80000,да
Бесклеткина,Мария,жен,19,171,Казань,директор предприятия,30000,да
Бесолова,Дарья,жен,45,188,Мурманск,руководитель группы,350000,да
Бесполитов,Сергей,муж,26,169,Рязань,ведущий инженер,35000,да
Бессомова,Анастасия,жен,58,175,Санкт-Петербург,кондитер,40000,да
Бестиникова,Мария,жен,46,171,Ачинск,инженер,45000,нет
Бетрединова,Анастасия,жен,48,184,Калининград,директор предприятия,100000,да
Бешанов,Александр,муж,54,189,Москва,ведущий инженер,500000,нет
Бешкуров,Андрей,муж,27,162,Мурманск,конструктор,90000,нет
Бидзюра,Дарья,жен,28,160,Уфа,ведущий инженер,25000,нет
Бижанов,Василий,муж,30,176,Ачинск,учитель,25000,да
Бикмаев-агишев,Пётр,муж,33,167,Москва,учитель,60000,нет
Бильков,Антон,муж,50,162,Уфа,бухгалтер,250000,нет
Билялова,Евгения,жен,30,176,Рязань,учитель,35000,нет
Бираров,Александр,муж,35,160,Калининград,кондитер,500000,нет
Биржамов,Никита,муж,28,157,Уфа,директор предприятия,70000,да
Бирючкова,Евгения,жен,35,179,Мурманск,конструктор,300000,да
Бисонова,Кристина,жен,29,172,Уфа,кондитер,200000,да
Битиев,Никита,муж,27,172,Омск,кондитер,200000,нет
Битнева,Юлия,жен,39,184,Уфа,бухгалтер,900000,да
Благова,Мария,жен,55,175,Калининград,учитель,25000,нет
Благонравов,Антон,муж,26,157,Москва,конструктор,350000,нет
Блажнова,Ольга,жен,27,167,Калининград,кондитер,300000,нет
Блинников,Максим,муж,57,167,Омск,кондитер,45000,нет
Блудова,Евгения,жен,23,161,Уфа,бухгалтер,20000,нет
Бобаева,Юлия,жен,47,162,Уфа,руководитель группы,90000,да
Бобленкова,Марина,жен,19,156,Омск,руководитель группы,20000,да
Бобринова,Дарья,жен,28,156,Санкт-Петербург,инженер,100000,да
Бовчурова,Мария,жен,36,177,Омск,бухгалтер,250000,да
Богатинкова,Юлия,жен,39,169,Москва,конструктор,100000,да
Богородцков,Никита,муж,21,184,Казань,директор предприятия,700000,да
Боготов,Михаил,муж,24,165,Мурманск,кондитер,150000,нет
Бодалева,Евгения,жен,43,184,Владимир,бухгалтер,200000,нет
Бодряшкина,Анастасия,жен,41,165,Владимир,руководитель группы,40000,да
Божилина,Диана,жен,25,186,Ачинск,инженер,45000,да
Бойков,Василий,муж,27,161,Рязань,кондитер,100000,нет
Бойша,Евгения,жен,38,162,Калининград,конструктор,150000,нет
Бокотанов,Антон,муж,32,168,Ачинск,учитель,90000,нет
Бокучава,Кристина,жен,21,182,Владимир,кондитер,600000,да
Болгарев,Михаил,муж,35,166,Владимир,конструктор,350000,да
Болелина,Дарья,жен,19,183,Москва,учитель,150000,да
Болматов,Александр,муж,47,155,Москва,руководитель группы,60000,нет
Боловленкова,Марина,жен,41,180,Рязань,конструктор,250000,нет
Болонкова,Кристина,жен,25,158,Ачинск,кондитер,80000,нет
Болотников,Никита,муж,35,160,Мурманск,кондитер,20000,да
Болсанова,Юлия,жен,38,169,Москва,кондитер,300000,нет
Болтов,Никита,муж,26,164,Владимир,конструктор,50000,да
Бомбалов,Максим,муж,44,185,Ачинск,конструктор,800000,да
Бордунова,Юлия,жен,52,162,Рязань,ведущий инженер,40000,да
Боржова,Ольга,жен,45,155,Омск,конструктор,40000,да
Бормотина,Кристина,жен,52,157,Уфа,руководитель группы,250000,да
Бородавченкова,Мария,жен,40,175,Казань,учитель,350000,нет
Бородулин-светлов,Михаил,муж,36,184,Москва,инженер,100000,нет
Бортняева,Диана,жен,51,183,Казань,директор предприятия,350000,да
Борчагова,Юлия,жен,26,182,Ачинск,ведущий инженер,60000,нет
Борщева,Ольга,жен,18,188,Казань,бухгалтер,200000,да
Боталева,Анастасия,жен,49,176,Владимир,ведущий инженер,40000,нет
Ботникова,Марина,жен,22,167,Мурманск,конструктор,80000,да
Ботясов,Андрей,муж,27,175,Ачинск,конструктор,35000,да
Бочериков,Антон,муж,40,184,Калининград,директор предприятия,90000,да
Бошнев,Никита,муж,37,180,Рязань,конструктор,150000,нет
Бояренцев,Михаил,муж,29,167,Уфа,инженер,60000,да
Боярченков,Сергей,муж,57,172,Казань,руководитель группы,800000,нет
Бравичева,Анастасия,жен,40,157,Владимир,руководитель группы,800000,да
Браженков,Александр,муж,34,173,Ачинск,директор предприятия,35000,да
Брайкина,Дарья,жен,46,168,Мурманск,учитель,400000,нет
Бреви-брехова,Диана,жен,44,186,Мурманск,руководитель группы,60000,да
Бреев,Андрей,муж,54,157,Казань,конструктор,700000,да
Бременков,Александр,муж,31,160,Рязань,конструктор,350000,нет
Бреслина,Анастасия,жен,25,174,Казань,инженер,250000,да
Брехунов,Никита,муж,56,157,Москва,руководитель группы,30000,да
Брижда,Ольга,жен,33,186,Мурманск,учитель,900000,нет
Брислав,Александр,муж,55,185,Калининград,директор предприятия,35000,нет
Бритцов,Александр,муж,29,172,Рязань,кондитер,35000,да
Бричкова,Кристина,жен,45,174,Москва,руководитель группы,70000,да
Броздинова,Дарья,жен,24,165,Ачинск,директор предприятия,150000,да
Бронникова,Дарья,жен,49,185,Владимир,ведущий инженер,35000,нет
Бруслова,Диана,жен,39,178,Рязань,ведущий инженер,400000,нет
Брыжинков,Андрей,муж,36,163,Москва,руководитель группы,20000,нет
Брыластов,Пётр,муж,35,176,Москва,конструктор,45000,нет
Брынкова,Кристина,жен,28,183,Санкт-Петербург,руководитель группы,35000,нет
Брюшков,Андрей,муж,43,174,Уфа,кондитер,700000,да
Бряузова,Кристина,жен,53,162,Санкт-Петербург,кондитер,20000,да
Бубаков,Андрей,муж,58,157,Омск,инженер,40000,нет
Бубукина,Кристина,жен,30,163,Ачинск,инженер,350000,да
Бугамина,Дарья,жен,22,167,Уфа,кондитер,400000,да
Буденков,Никита,муж,57,161,Омск,руководитель группы,80000,да
Будинова,Евгения,жен,18,175,Омск,директор предприятия,500000,нет
Будочникова,Кристина,жен,50,183,Ачинск,бухгалтер,400000,нет
Будыка,Марина,жен,57,188,Рязань,учитель,350000,нет
Буелова,Диана,жен,56,178,Уфа,ведущий инженер,100000,да
Бузанкова,Кристина,жен,25,176,Санкт-Петербург,бухгалтер,800000,нет
Бузовкина,Дарья,жен,49,187,Ачинск,учитель,150000,нет
Букетина,Мария,жен,35,162,Омск,руководитель группы,900000,нет
Букликова,Анна,жен,53,171,Уфа,конструктор,45000,нет
Буксанова,Мария,жен,26,175,Мурманск,инженер,40000,нет
Буланцев,Антон,муж,20,173,Уфа,бухгалтер,150000,нет
Булдашова,Кристина,жен,26,172,Москва,директор предприятия,40000,нет
Булицына,Кристина,жен,50,187,Казань,ведущий инженер,100000,нет
Бульонов,Михаил,муж,34,165,Мурманск,учитель,20000,да
Бунькова,Анна,жен,48,157,Санкт-Петербург,учитель,25000,нет
Буратков,Александр,муж,39,173,Владимир,кондитер,40000,нет
Бурдачев,Никита,муж,51,182,Ачинск,директор предприятия,350000,нет
Буренкина,Диана,жен,39,186,Рязань,директор предприятия,35000,да
Бурилина,Диана,жен,28,172,Омск,руководитель группы,200000,да
Буркастов,Сергей,муж,53,187,Уфа,ведущий инженер,100000,нет
Бурмакина,Диана,жен,43,170,Ачинск,учитель,80000,да
Буртасова,Мария,жен,26,181,Владимир,руководитель группы,25000,да
Бурченков,Василий,муж,28,169,Мурманск,кондитер,200000,да
Бурылева,Кристина,жен,33,175,Москва,конструктор,100000,нет
Бусагина,Ольга,жен,21,163,Рязань,ведущий инженер,800000,нет
Буслеева,Дарья,жен,54,164,Санкт-Петербург,кондитер,90000,нет
Бутареев,Сергей,муж,26,174,Омск,бухгалтер,70000,нет
Бутеньков,Пётр,муж,59,181,Омск,бухгалтер,50000,нет
Бутлеров,Василий,муж,25,188,Рязань,руководитель группы,40000,да
Бутрякова,Юлия,жен,47,162,Омск,инженер,300000,да
Бутузова-бурмистрова,Юлия,жен,44,177,Санкт-Петербург,бухгалтер,20000,нет
Буфастова,Марина,жен,19,177,Уфа,руководитель группы,900000,да
Бухальцев,Никита,муж,51,173,Ачинск,директор предприятия,45000,да
Бухачев,Никита,муж,31,185,Омск,кондитер,40000,да
Бухнаев,Антон,муж,22,180,Владимир,конструктор,700000,нет
Бучиева,Анастасия,жен,25,181,Владимир,конструктор,30000,да
Бушлина,Анна,жен,34,181,Мурманск,руководитель группы,35000,да
Быкачева,Кристина,жен,20,180,Санкт-Петербург,кондитер,60000,нет
Быничкина,Диана,жен,22,181,Казань,кондитер,70000,да
Быстрозорова,Кристина,жен,22,175,Москва,учитель,20000,нет
Вагина,Ольга,жен,52,184,Мурманск,руководитель группы,300000,да
Вайванцев,Андрей,муж,28,158,Владимир,руководитель группы,25000,да
Вакасина,Дарья,жен,33,162,Рязань,бухгалтер,400000,нет
Валеева,Анна,жен,51,169,Ачинск,ведущий инженер,600000,нет
Валков,Михаил,муж,25,164,Казань,учитель,200000,да
Валов,Андрей,муж,42,162,Ачинск,ведущий инженер,700000,да
Валышева,Юлия,жен,46,178,Мурманск,бухгалтер,25000,нет
Вальшакова,Юлия,жен,33,178,Москва,конструктор,50000,да
Валяев,Александр,муж,50,163,Мурманск,конструктор,20000,нет
Вандибура,Мария,жен,23,158,Калининград,учитель,800000,нет
Ванюхова,Дарья,жен,20,160,Рязань,инженер,70000,да
Вардакова,Диана,жен,36,180,Владимир,директор предприятия,90000,нет
