Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Айметоринова,Евгения,жен,56,156,Москва,бухгалтер,700000,да
Айрапятяна,Ольга,жен,50,173,Омск,бухгалтер,300000,да
Айтабаева,Мария,жен,18,172,Калининград,конструктор,800000,нет
Акаемова,Мария,жен,51,167,Казань,руководитель группы,40000,да
Акаркулова,Анна,жен,31,159,Санкт-Петербург,директор предприятия,70000,нет
Аква,Кристина,жен,38,160,Рязань,руководитель группы,900000,нет
Акетьева,Диана,жен,28,181,Санкт-Петербург,учитель,150000,нет
Акимшина,Анастасия,жен,50,168,Владимир,руководитель группы,900000,нет
Акинфов,Сергей,муж,19,169,Ачинск,бухгалтер,600000,да
Акмурадова,Дарья,жен,40,172,Владимир,инженер,25000,да
Аксенчиков,Антон,муж,48,184,Омск,конструктор,30000,да
Аксютчева,Марина,жен,23,165,Москва,директор предприятия,500000,да
Акубжанов,Сергей,муж,56,163,Казань,бухгалтер,50000,да
Акулинникова,Кристина,жен,43,186,Омск,инженер,500000,да
Алабердова,Марина,жен,56,156,Москва,кондитер,60000,нет
Аладжалова,Диана,жен,32,174,Уфа,инженер,250000,нет
Алатырева,Марина,жен,53,162,Владимир,ведущий инженер,600000,да
Алахов,Василий,муж,31,175,Санкт-Петербург,инженер,35000,нет
Алдана,Анна,жен,49,160,Ачинск,конструктор,250000,да
Алегина,Марина,жен,31,164,Санкт-Петербург,конструктор,45000,да
Алежейкина,Дарья,жен,18,183,Омск,учитель,35000,да
Алексеека,Кристина,жен,56,162,Рязань,инженер,35000,да
Алексича,Мария,жен,32,163,Владимир,кондитер,600000,нет
Алексюткина,Дарья,жен,26,178,Санкт-Петербург,бухгалтер,35000,нет
Аленов,Никита,муж,48,182,Москва,директор предприятия,50000,нет
Аленькина,Анна,жен,53,189,Калининград,конструктор,60000,нет
Алешичев,Василий,муж,18,167,Казань,кондитер,90000,нет
Ализгаров,Михаил,муж,22,177,Санкт-Петербург,директор предприятия,200000,нет
Алимамедова,Ольга,жен,31,167,Казань,директор предприятия,900000,да
Алимханова,Кристина,жен,57,158,Казань,конструктор,90000,да
Алмамедов,Пётр,муж,22,184,Казань,бухгалтер,900000,да
Алнатов,Александр,муж,29,187,Рязань,руководитель группы,60000,да
Алпонов,Антон,муж,48,168,Омск,директор предприятия,150000,нет
Алтасина,Евгения,жен,29,168,Казань,инженер,20000,нет
Алуев,Михаил,муж,29,158,Омск,бухгалтер,150000,нет
Алымбеков,Никита,муж,21,187,Москва,инженер,800000,нет
Алырщикова,Марина,жен,56,187,Калининград,руководитель группы,100000,нет
Альканова,Мария,жен,54,188,Казань,конструктор,500000,да
Альхов,Максим,муж,44,172,Мурманск,конструктор,20000,да
Алябышев,Никита,муж,32,180,Рязань,бухгалтер,200000,нет
Аляпышева,Кристина,жен,27,177,Рязань,бухгалтер,600000,да
Аляшева,Диана,жен,40,167,Мурманск,инженер,600000,да
Амаюков,Андрей,муж,51,168,Владимир,учитель,150000,да
Амемкина,Юлия,жен,27,158,Уфа,учитель,35000,да
Амиантова,Ольга,жен,57,175,Омск,конструктор,800000,нет
Амирасланов,Михаил,муж,57,185,Владимир,ведущий инженер,25000,да
Анастасьев,Максим,муж,47,171,Калининград,кондитер,800000,нет
Ангарщиков,Андрей,муж,52,161,Казань,директор предприятия,900000,нет
Ангибкова,Кристина,жен,22,157,Мурманск,директор предприятия,30000,да
Андреенков,Александр,муж,33,157,Казань,директор предприятия,500000,да
Андресанов,Пётр,муж,35,163,Уфа,кондитер,400000,нет
Андрианкина,Евгения,жен,37,165,Москва,директор предприятия,250000,да
Андрозов,Василий,муж,20,182,Рязань,директор предприятия,40000,нет
Андроханова,Кристина,жен,27,166,Санкт-Петербург,учитель,90000,да
Андруша,Диана,жен,36,188,Москва,бухгалтер,45000,да
Аникопов,Никита,муж,45,175,Москва,инженер,700000,да
Анисимцев,Антон,муж,29,177,Казань,бухгалтер,20000,нет
Анихреева,Юлия,жен,46,187,Мурманск,учитель,50000,да
Анишкина,Юлия,жен,37,175,Владимир,учитель,40000,да
Анкурдинов,Пётр,муж,58,187,Ачинск,кондитер,30000,нет
Аноприев,Александр,муж,34,160,Казань,инженер,700000,нет
Ансаров,Максим,муж,41,170,Казань,инженер,200000,нет
Антаскина,Евгения,жен,39,174,Омск,конструктор,150000,нет
Антипова,Диана,жен,49,174,Уфа,учитель,900000,да
Антипцев,Михаил,муж,36,184,Москва,ведущий инженер,250000,да
Антоновцев,Антон,муж,38,172,Москва,кондитер,70000,нет
Антюфьев,Василий,муж,27,165,Москва,учитель,25000,нет
Анулов,Сергей,муж,21,173,Санкт-Петербург,кондитер,900000,да
Анушкина,Диана,жен,57,178,Санкт-Петербург,конструктор,800000,нет
Анчаков,Сергей,муж,38,174,Омск,инженер,30000,нет
Аныкина,Анастасия,жен,26,175,Мурманск,ведущий инженер,400000,да
Апалонов,Пётр,муж,45,156,Ачинск,учитель,150000,да
Апарнукова,Евгения,жен,39,182,Уфа,кондитер,500000,да
Апасьев,Михаил,муж,40,170,Ачинск,учитель,25000,да
Априна,Марина,жен,28,169,Владимир,конструктор,200000,да
Аптикеев,Максим,муж,42,183,Уфа,руководитель группы,35000,да
Аптюкеев,Сергей,муж,40,181,Ачинск,бухгалтер,30000,да
Арабов,Михаил,муж,32,156,Калининград,бухгалтер,80000,нет
Аралкина,Дарья,жен,21,175,Уфа,руководитель группы,60000,да
Аранцева,Мария,жен,30,169,Омск,директор предприятия,50000,да
Арбаев,Максим,муж,32,177,Санкт-Петербург,директор предприятия,35000,да
Арбузикова,Евгения,жен,50,161,Санкт-Петербург,конструктор,500000,нет
Аремаева,Диана,жен,35,160,Казань,директор предприятия,70000,нет
Арешина,Дарья,жен,21,186,Санкт-Петербург,бухгалтер,250000,нет
Аржакова,Кристина,жен,44,160,Санкт-Петербург,инженер,60000,нет
Аринархова,Марина,жен,47,170,Казань,учитель,70000,да
Аристов,Василий,муж,48,171,Рязань,учитель,60000,нет
Арлова,Анна,жен,37,186,Омск,кондитер,600000,да
Армеева,Марина,жен,40,175,Уфа,конструктор,700000,да
Аросланова,Анна,жен,42,168,Санкт-Петербург,бухгалтер,900000,нет
Арслангереева,Анна,жен,57,158,Мурманск,ведущий инженер,40000,нет
Артамкина,Марина,жен,26,181,Уфа,директор предприятия,700000,да
Артамоничкина,Ольга,жен,30,181,Москва,конструктор,45000,да
Артизанов,Андрей,муж,46,177,Мурманск,инженер,50000,нет
Артошенкова,Юлия,жен,33,155,Ачинск,кондитер,350000,да
Арышева,Евгения,жен,28,172,Мурманск,руководитель группы,900000,да
Асадова,Ольга,жен,41,169,Уфа,конструктор,25000,нет
Асатова,Юлия,жен,43,170,Уфа,бухгалтер,35000,нет
Асвадурова,Евгения,жен,45,156,Ачинск,директор предприятия,150000,нет
Асикаев,Максим,муж,46,165,Владимир,учитель,20000,да
Асираханцева,Мария,жен,24,185,Мурманск,кондитер,40000,да
Асмалов,Михаил,муж,20,160,Москва,руководитель группы,40000,да
Аснина,Анастасия,жен,46,173,Мурманск,кондитер,400000,да
Астауров,Александр,муж,37,183,Омск,конструктор,900000,нет
Асташкина,Евгения,жен,55,170,Мурманск,директор предприятия,150000,нет
Астпова,Диана,жен,21,158,Казань,ведущий инженер,35000,нет
Астфуров,Василий,муж,31,182,Омск,учитель,70000,да
Ата-мурадова,Анастасия,жен,44,167,Ачинск,кондитер,70000,да
Аталиков,Александр,муж,51,184,Ачинск,директор предприятия,25000,да
Атарщиков,Пётр,муж,59,157,Рязань,учитель,80000,да
Аткулова,Юлия,жен,50,161,Уфа,учитель,300000,да
Атопков,Андрей,муж,28,173,Калининград,директор предприятия,300000,да
Атраментов,Михаил,муж,42,165,Мурманск,конструктор,100000,нет
Атюнина,Ольга,жен,49,187,Калининград,конструктор,60000,да
Аучкина,Юлия,жен,59,176,Москва,ведущий инженер,500000,нет
Афонасов,Сергей,муж,20,168,Уфа,конструктор,700000,да
Афоньев,Пётр,муж,28,184,Владимир,бухгалтер,50000,нет
Ахашкина,Дарья,жен,27,186,Санкт-Петербург,директор предприятия,900000,нет
Ахлюстина,Евгения,жен,47,173,Омск,ведущий инженер,35000,нет
Ахмейзянов,Андрей,муж,25,174,Ачинск,руководитель группы,700000,да
Ахметханов,Никита,муж,44,176,Калининград,кондитер,35000,нет
Ахполов,Александр,муж,56,156,Калининград,руководитель группы,800000,да
Ахтареев,Пётр,муж,53,169,Омск,учитель,70000,нет
Ахуньзянов,Пётр,муж,24,170,Москва,кондитер,80000,да
Ахуньянов,Максим,муж,51,189,Казань,учитель,250000,да
Ачиусов,Сергей,муж,54,164,Рязань,директор предприятия,350000,нет
Ашимбаева,Дарья,жен,42,181,Казань,инженер,900000,да
Ашкеров,Максим,муж,30,162,Санкт-Петербург,директор предприятия,45000,нет
Аюева,Евгения,жен,20,187,Рязань,ведущий инженер,25000,да
Бабаднов,Пётр,муж,25,155,Калининград,учитель,350000,да
Бабенина,Ольга,жен,37,169,Москва,бухгалтер,800000,да
Бабков,Василий,муж,34,187,Ачинск,кондитер,70000,да
Бабушинов,Андрей,муж,33,174,Владимир,руководитель группы,40000,нет
Бада,Дарья,жен,30,164,Ачинск,инженер,900000,да
Бадарина,Дарья,жен,28,187,Калининград,кондитер,40000,да
Бадейков,Пётр,муж,41,179,Ачинск,ведущий инженер,35000,нет
Бадмаева,Ольга,жен,55,180,Калининград,учитель,350000,да
Бадурова,Юлия,жен,41,174,Рязань,конструктор,900000,нет
Базалев,Василий,муж,28,167,Казань,директор предприятия,45000,да
Баздуков,Антон,муж,35,174,Калининград,конструктор,200000,нет
Базлова,Марина,жен,42,155,Омск,директор предприятия,70000,нет
Байбурова,Анастасия,жен,56,163,Уфа,инженер,90000,да
Байдракова,Марина,жен,24,178,Ачинск,учитель,35000,да
Байкалов,Андрей,муж,40,185,Санкт-Петербург,учитель,250000,нет
Байракова,Мария,жен,31,179,Владимир,директор предприятия,150000,нет
Байракторов,Никита,муж,27,156,Москва,учитель,800000,да
Бакалеева-ральцова,Евгения,жен,25,168,Калининград,инженер,45000,нет
Бакалова,Мария,жен,36,189,Казань,конструктор,80000,нет
Бакелина,Диана,жен,53,167,Калининград,директор предприятия,45000,да
Баклякова,Марина,жен,30,186,Казань,кондитер,150000,да
Бакокина,Марина,жен,35,163,Санкт-Петербург,директор предприятия,70000,нет
Балабаева,Анна,жен,27,180,Владимир,учитель,250000,нет
Балабошка,Мария,жен,44,182,Мурманск,руководитель группы,70000,нет
Балагушкина,Анастасия,жен,52,177,Москва,директор предприятия,400000,да
Балалова,Анна,жен,56,169,Калининград,инженер,90000,нет
Баландина,Анна,жен,40,178,Рязань,учитель,400000,нет
Балахонов,Сергей,муж,56,181,Мурманск,конструктор,20000,да
Балбасов,Александр,муж,22,180,Мурманск,кондитер,350000,да
Балботов,Никита,муж,34,155,Казань,директор предприятия,70000,нет
Балибернова,Мария,жен,44,172,Владимир,руководитель группы,200000,да
Балмошнов,Пётр,муж,26,155,Уфа,кондитер,250000,да
Балндовцева,Евгения,жен,23,155,Ачинск,бухгалтер,350000,да
Балта,Юлия,жен,25,186,Ачинск,конструктор,40000,нет
Балухина,Кристина,жен,56,168,Калининград,руководитель группы,45000,нет
Балыклов,Андрей,муж,41,172,Рязань,учитель,200000,нет
Бальдясова,Диана,жен,46,155,Санкт-Петербург,руководитель группы,900000,нет
Балюра,Кристина,жен,40,162,Рязань,кондитер,600000,нет
Банисова,Диана,жен,29,168,Ачинск,бухгалтер,100000,да
Банокина,Евгения,жен,50,166,Рязань,учитель,40000,да
Барабаев,Максим,муж,34,171,Уфа,бухгалтер,90000,нет
Баранникова,Диана,жен,56,186,Омск,конструктор,500000,да
Барбатуков,Андрей,муж,18,173,Казань,конструктор,50000,да
Барбышева,Анастасия,жен,41,185,Мурманск,бухгалтер,60000,да
Бардина,Кристина,жен,43,156,Москва,инженер,35000,да
Баркакова,Мария,жен,42,182,Уфа,учитель,50000,нет
Баркашов,Сергей,муж,40,180,Москва,руководитель группы,25000,да
Барменкова,Дарья,жен,20,157,Казань,конструктор,25000,нет
Барсегова,Анастасия,жен,56,189,Мурманск,руководитель группы,300000,да
Бартухина,Марина,жен,44,157,Омск,инженер,800000,да
Бархоткина,Марина,жен,22,175,Рязань,руководитель группы,700000,нет
Барченкова,Юлия,жен,18,175,Рязань,конструктор,700000,да
Барыльникова,Евгения,жен,19,155,Калининград,директор предприятия,400000,нет
Барышова,Диана,жен,45,178,Владимир,конструктор,80000,нет
Басалова,Дарья,жен,39,177,Уфа,руководитель группы,35000,нет
Басарев,Александр,муж,18,157,Ачинск,руководитель группы,200000,нет
Бассов,Василий,муж,52,172,Ачинск,учитель,900000,нет
Басторина,Евгения,жен,23,168,Санкт-Петербург,учитель,150000,да
Басуматоров,Михаил,муж,58,170,Санкт-Петербург,бухгалтер,350000,нет
Баталеев,Василий,муж,52,178,Рязань,бухгалтер,80000,да
Батанов,Никита,муж,38,171,Ачинск,кондитер,900000,нет
Батриева,Ольга,жен,26,158,Калининград,учитель,150000,нет
Батунова,Кристина,жен,38,174,Москва,кондитер,350000,да
Батыкина,Анна,жен,29,175,Москва,инженер,250000,да
Батякина,Анна,жен,49,187,Владимир,руководитель группы,900000,нет
Бахвалов,Сергей,муж,41,155,Москва,конструктор,250000,нет
Бахирев,Александр,муж,28,163,Москва,ведущий инженер,25000,да
Бахметьев,Михаил,муж,33,186,Казань,кондитер,30000,да
Бахромеев,Андрей,муж,55,178,Казань,бухгалтер,350000,да
Бахсилкина,Марина,жен,59,176,Москва,конструктор,200000,нет
Бахтиярова,Юлия,жен,41,178,Владимир,кондитер,100000,да
Бахшиев,Никита,муж,30,157,Мурманск,директор предприятия,350000,да
Бацура,Юлия,жен,48,165,Казань,кондитер,200000,да
Бачачев,Максим,муж,29,165,Казань,учитель,250000,нет
Бачурина,Марина,жен,26,163,Калининград,кондитер,40000,да
Башанова,Ольга,жен,53,157,Рязань,инженер,80000,да
Башерова,Марина,жен,57,184,Уфа,инженер,800000,да
Башковитов,Антон,муж,23,159,Мурманск,ведущий инженер,350000,нет
Башмашников,Никита,муж,34,189,Москва,учитель,35000,нет
Баяутдинова,Юлия,жен,30,171,Рязань,бухгалтер,25000,нет
Беглярбекова,Мария,жен,30,158,Владимир,бухгалтер,60000,да
Бедев,Александр,муж,25,156,Санкт-Петербург,руководитель группы,700000,да
Бедреддинова,Диана,жен,51,189,Владимир,директор предприятия,250000,да
Безбородкина,Мария,жен,23,166,Мурманск,кондитер,200000,нет
Безгинов,Антон,муж,18,172,Омск,руководитель группы,40000,да
Бездомников,Андрей,муж,50,167,Мурманск,руководитель группы,250000,нет
Беззатеев,Андрей,муж,49,162,Уфа,кондитер,70000,да
Безлапатов,Александр,муж,28,182,Санкт-Петербург,кондитер,90000,да
Безматерова,Мария,жен,23,186,Владимир,директор предприятия,30000,да
Безрединова,Евгения,жен,50,182,Ачинск,бухгалтер,100000,да
Безфамильный-федуков,Максим,муж,44,176,Омск,инженер,25000,да
Бейсебаев,Василий,муж,47,184,Мурманск,учитель,90000,да
Беклемищев,Пётр,муж,56,180,Владимир,учитель,50000,да
Бекренев,Максим,муж,29,165,Санкт-Петербург,руководитель группы,20000,нет
Бекурина,Дарья,жен,49,178,Москва,ведущий инженер,100000,нет
Белеванцев,Сергей,муж,27,188,Мурманск,конструктор,800000,нет
Белегонова,Кристина,жен,39,179,Уфа,ведущий инженер,70000,да
Беленикина,Анастасия,жен,23,170,Уфа,учитель,100000,нет
Белоглинцева,Анна,жен,20,185,Ачинск,инженер,900000,нет
Белокопытова,Мария,жен,28,156,Ачинск,руководитель группы,50000,нет
Белоруссов,Сергей,муж,39,185,Казань,кондитер,60000,нет
Белохвостикова,Ольга,жен,37,173,Уфа,конструктор,900000,нет
Белюнова,Анастасия,жен,40,186,Мурманск,кондитер,45000,нет
Белялдинов,Сергей,муж,31,179,Ачинск,учитель,250000,нет
Белянчев,Сергей,муж,31,155,Уфа,ведущий инженер,90000,нет
Белячкова,Юлия,жен,48,186,Казань,ведущий инженер,70000,нет
Бендерова,Анастасия,жен,48,186,Омск,конструктор,80000,нет
Бенедиктова,Юлия,жен,21,155,Омск,руководитель группы,60000,нет
Берданов,Василий,муж,32,185,Калининград,кондитер,40000,нет
Бердяев,Андрей,муж,51,177,Мурманск,конструктор,800000,да
Березнев,Максим,муж,43,161,Рязань,инженер,60000,да
Берендакова,Диана,жен,21,162,Ачинск,конструктор,60000,нет
Берингова,Анна,жен,44,184,Уфа,инженер,35000,нет
Беркасова,Кристина,жен,19,179,Омск,бухгалтер,20000,да
Бермеева,Юлия,жен,33,182,Ачинск,кондитер,600000,нет
Берсенева,Анастасия,жен,26,165,Владимир,инженер,40000,нет
Бершина,Ольга,жен,26,183,Уфа,ведущий инженер,40000,нет
Бескурников,Михаил,муж,45,160,Мурманск,ведущий инженер,40000,нет
Бесланеева,Дарья,жен,40,170,Москва,руководитель группы,60000,да
Бесполденов,Александр,муж,26,182,Калининград,ведущий инженер,150000,нет
Беступина,Диана,жен,20,163,Омск,конструктор,300000,да
Беськаева,Кристина,жен,34,178,Рязань,директор предприятия,45000,да
Бжендова,Ольга,жен,48,175,Москва,ведущий инженер,35000,нет
Бибашова,Анастасия,жен,20,188,Калининград,инженер,90000,да
Библова,Марина,жен,19,177,Калининград,конструктор,45000,нет
Бигина,Кристина,жен,40,160,Ачинск,учитель,25000,нет
Бигулаева,Юлия,жен,26,156,Ачинск,бухгалтер,35000,да
Бикашева,Ольга,жен,53,182,Владимир,инженер,500000,нет
Бикмеева,Евгения,жен,28,182,Уфа,бухгалтер,300000,да
Биксинтьева,Евгения,жен,38,159,Мурманск,бухгалтер,200000,да
Билибина,Мария,жен,55,182,Москва,инженер,30000,нет
Бирман-таланова,Евгения,жен,33,165,Уфа,руководитель группы,25000,нет
Бирючков,Антон,муж,42,176,Омск,учитель,800000,да
Битрякова,Кристина,жен,36,186,Рязань,ведущий инженер,25000,да
Битюнева,Кристина,жен,43,156,Уфа,кондитер,50000,да
Бициев,Антон,муж,36,186,Калининград,руководитель группы,25000,да
Биятов,Михаил,муж,30,187,Мурманск,конструктор,250000,нет
Благосклонова,Марина,жен,40,158,Уфа,учитель,300000,да
Блиндяева,Мария,жен,35,166,Калининград,бухгалтер,200000,да
Блыжникова,Ольга,жен,30,159,Казань,кондитер,30000,нет
Бобкова-басова,Диана,жен,22,165,Омск,директор предприятия,100000,да
Боборев,Антон,муж,48,162,Ачинск,директор предприятия,250000,да
Бовина,Кристина,жен,51,168,Москва,руководитель группы,70000,нет
Богатеев,Пётр,муж,53,187,Мурманск,инженер,900000,да
Богдашкина,Ольга,жен,24,168,Казань,конструктор,350000,да
Богманов,Василий,муж,23,175,Мурманск,директор предприятия,400000,да
Богова,Мария,жен,55,164,Ачинск,руководитель группы,150000,да
Богомолова-филатова,Марина,жен,21,183,Ачинск,руководитель группы,300000,да
Богородов,Никита,муж,44,165,Владимир,конструктор,600000,да
Богочева,Анна,жен,29,159,Казань,кондитер,45000,нет
Богураев,Антон,муж,19,173,Рязань,руководитель группы,200000,да
Боданев,Максим,муж,56,172,Санкт-Петербург,ведущий инженер,700000,да
Боденков,Александр,муж,58,175,Рязань,бухгалтер,200000,нет
Бодреева,Дарья,жен,20,156,Омск,бухгалтер,100000,да
Бодрунов,Андрей,муж,23,185,Санкт-Петербург,директор предприятия,35000,да
Божанова,Ольга,жен,54,171,Казань,директор предприятия,70000,нет
Божина,Дарья,жен,42,181,Омск,кондитер,45000,нет
Бозина,Юлия,жен,34,171,Уфа,конструктор,900000,да
Бойнова,Анна,жен,23,179,Москва,учитель,700000,да
Боканенкова,Евгения,жен,27,157,Калининград,учитель,500000,нет
Болбина,Анастасия,жен,41,161,Санкт-Петербург,бухгалтер,60000,нет
Болдушкина,Марина,жен,34,179,Санкт-Петербург,кондитер,70000,да
Болихов,Пётр,муж,25,157,Уфа,бухгалтер,200000,нет
Боловленкова,Кристина,жен,52,183,Ачинск,кондитер,80000,нет
Болонина,Юлия,жен,40,172,Санкт-Петербург,кондитер,35000,да
Болотнов,Сергей,муж,46,158,Владимир,бухгалтер,90000,нет
Болусов,Василий,муж,55,185,Москва,руководитель группы,40000,да
Болятков,Михаил,муж,53,189,Владимир,кондитер,50000,да
Бондяшева,Юлия,жен,56,174,Омск,кондитер,45000,нет
Боравлев,Пётр,муж,29,169,Санкт-Петербург,учитель,50000,да
Боргоедова,Диана,жен,54,189,Казань,учитель,200000,нет
Бордова,Анна,жен,19,176,Санкт-Петербург,инженер,300000,да
Бордычева,Марина,жен,48,181,Владимир,директор предприятия,20000,да
Борзыгина,Дарья,жен,39,164,Уфа,инженер,350000,нет
Боринова,Евгения,жен,56,161,Рязань,учитель,40000,нет
Боровинова,Анастасия,жен,58,164,Уфа,инженер,60000,да
Боровченкова,Ольга,жен,39,188,Москва,конструктор,30000,нет
Бородинов,Сергей,муж,35,176,Омск,бухгалтер,600000,да
Бородочева,Юлия,жен,57,178,Омск,руководитель группы,350000,нет
Боромбаева,Анастасия,жен,56,176,Санкт-Петербург,учитель,900000,да
Боронтова,Ольга,жен,31,185,Владимир,ведущий инженер,300000,нет
Борышев,Василий,муж,33,186,Владимир,руководитель группы,30000,нет
Босина,Анастасия,жен,23,162,Москва,конструктор,300000,да
Ботева,Кристина,жен,44,164,Рязань,ведущий инженер,250000,да
Ботнева,Кристина,жен,36,180,Омск,учитель,250000,да
Ботылев,Пётр,муж,40,173,Калининград,ведущий инженер,900000,нет
Бочокина,Анна,жен,26,177,Казань,директор предприятия,35000,да
Бошлякова,Анна,жен,25,180,Ачинск,конструктор,150000,нет
Боязетова,Дарья,жен,27,158,Мурманск,бухгалтер,80000,да
Боярникова,Анна,жен,43,171,Ачинск,конструктор,90000,нет
Бражищева,Мария,жен,54,161,Москва,руководитель группы,50000,нет
Браилова,Кристина,жен,46,167,Санкт-Петербург,кондитер,90000,да
Брандина,Анна,жен,47,168,Санкт-Петербург,директор предприятия,45000,да
Бранчукова,Дарья,жен,23,165,Москва,директор предприятия,90000,нет
Брасова,Ольга,жен,27,179,Уфа,кондитер,350000,нет
Братухина,Дарья,жен,30,159,Казань,инженер,200000,да
Брацыхина,Ольга,жен,32,166,Казань,учитель,80000,да
Бресловцева,Евгения,жен,59,186,Санкт-Петербург,руководитель группы,20000,нет
Брижинева,Мария,жен,44,177,Омск,учитель,800000,нет
Бритиков,Василий,муж,56,187,Омск,директор предприятия,250000,да
Бровкина,Марина,жен,49,162,Москва,ведущий инженер,80000,да
Бродюкова,Анастасия,жен,43,184,Мурманск,инженер,300000,да
Бросов,Пётр,муж,57,172,Мурманск,учитель,800000,да
Брускова,Марина,жен,59,164,Омск,инженер,30000,да
Брыжата,Ольга,жен,42,167,Уфа,конструктор,30000,нет
Брынов,Василий,муж,58,171,Ачинск,бухгалтер,70000,нет
Брюкалова,Анастасия,жен,35,179,Ачинск,директор предприятия,80000,нет
Брюнчиков,Андрей,муж,56,164,Владимир,учитель,90000,да
Бтемирова,Кристина,жен,58,169,Мурманск,кондитер,400000,нет
Буганова,Юлия,жен,44,183,Рязань,кондитер,250000,нет
Буглеев,Михаил,муж,47,185,Омск,учитель,80000,нет
Бугрышева,Анна,жен,18,157,Санкт-Петербург,кондитер,80000,нет
Будалина,Дарья,жен,38,176,Калининград,конструктор,90000,да
Буевцова,Диана,жен,27,158,Рязань,бухгалтер,20000,нет
