Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Айзитуллина,Дарья,жен,33,184,Мурманск,директор предприятия,100000,да
Аймадинова,Юлия,жен,59,185,Казань,кондитер,30000,нет
Аймасов,Сергей,муж,21,188,Москва,руководитель группы,400000,да
Айнудинов,Антон,муж,45,155,Омск,инженер,200000,да
Айткулов,Сергей,муж,51,181,Мурманск,бухгалтер,90000,нет
Акабалиева,Евгения,жен,46,178,Владимир,бухгалтер,300000,нет
Акбулатов,Александр,муж,57,165,Рязань,учитель,45000,да
Акельева,Кристина,жен,38,179,Казань,директор предприятия,300000,нет
Акимкина,Евгения,жен,19,184,Владимир,директор предприятия,90000,да
Акимычев,Пётр,муж,19,157,Москва,кондитер,150000,нет
Акинфов,Василий,муж,46,175,Казань,конструктор,30000,нет
Аккалаев,Пётр,муж,54,181,Санкт-Петербург,инженер,300000,да
Аклеушева,Кристина,жен,52,183,Казань,ведущий инженер,600000,нет
Акованцева,Марина,жен,22,175,Ачинск,ведущий инженер,90000,нет
Аксарева,Евгения,жен,50,183,Москва,директор предприятия,900000,нет
Аксенчикова,Дарья,жен,34,187,Рязань,бухгалтер,800000,нет
Акуратова,Анна,жен,40,170,Калининград,конструктор,80000,да
Акчардаков,Василий,муж,37,166,Мурманск,бухгалтер,90000,да
Акыев,Михаил,муж,32,158,Владимир,инженер,300000,нет
Аландарова,Мария,жен,26,188,Омск,руководитель группы,90000,да
Албаев,Антон,муж,39,177,Санкт-Петербург,учитель,300000,да
Алдаев,Андрей,муж,32,187,Санкт-Петербург,инженер,60000,нет
Алдобаева,Ольга,жен,38,174,Казань,руководитель группы,30000,нет
Алевича,Марина,жен,25,182,Санкт-Петербург,директор предприятия,100000,нет
Алеексеева,Марина,жен,28,162,Уфа,ведущий инженер,80000,нет
Алекасов,Андрей,муж,48,173,Уфа,бухгалтер,70000,нет
Алекша,Диана,жен,26,181,Санкт-Петербург,директор предприятия,500000,да
Аленников,Василий,муж,37,161,Казань,учитель,25000,да
Алетьева,Марина,жен,28,167,Москва,конструктор,35000,да
Алехов,Сергей,муж,22,182,Калининград,инженер,30000,да
Алимарина,Дарья,жен,39,174,Калининград,руководитель группы,350000,да
Алиуллина,Юлия,жен,19,156,Ачинск,ведущий инженер,100000,да
Алишоева,Дарья,жен,43,180,Москва,бухгалтер,700000,нет
Алкснитиса,Ольга,жен,43,166,Рязань,кондитер,700000,да
Аллахвардиева,Дарья,жен,33,166,Мурманск,учитель,50000,да
Аллохина,Анастасия,жен,45,163,Санкт-Петербург,учитель,25000,нет
Алныкина,Анна,жен,42,187,Уфа,кондитер,600000,нет
Алпаткина,Диана,жен,40,182,Санкт-Петербург,ведущий инженер,900000,нет
Алтасина,Анастасия,жен,53,172,Москва,директор предприятия,400000,да
Алтышов,Александр,муж,26,162,Омск,бухгалтер,90000,да
Алукаева,Мария,жен,18,156,Уфа,учитель,150000,да
Алшибеков,Сергей,муж,54,176,Санкт-Петербург,учитель,30000,да
Альжев,Василий,муж,39,184,Москва,руководитель группы,600000,да
Альмухамедова,Анастасия,жен,50,170,Уфа,руководитель группы,50000,да
Альшаев,Александр,муж,27,176,Калининград,конструктор,60000,нет
Алютова,Кристина,жен,51,161,Санкт-Петербург,учитель,45000,да
Аляев,Пётр,муж,55,178,Ачинск,ведущий инженер,400000,нет
Аляпкина,Кристина,жен,55,178,Мурманск,кондитер,45000,нет
Амандополов,Никита,муж,36,168,Москва,инженер,500000,да
Амастова,Анастасия,жен,35,158,Москва,директор предприятия,50000,нет
Амдрианова,Дарья,жен,54,175,Москва,кондитер,500000,да
Амелешкина,Мария,жен,51,174,Уфа,руководитель группы,150000,нет
Аменчиков,Василий,муж,49,189,Владимир,ведущий инженер,300000,нет
Амерова,Марина,жен,22,157,Ачинск,бухгалтер,200000,нет
Амитов,Сергей,муж,25,164,Санкт-Петербург,учитель,80000,да
Амотиева,Ольга,жен,34,159,Рязань,директор предприятия,800000,нет
Амромина,Дарья,жен,49,179,Москва,инженер,300000,да
Амчанинов,Максим,муж,22,166,Калининград,ведущий инженер,400000,да
Амяутдинова,Дарья,жен,44,165,Мурманск,инженер,30000,да
Анастасов,Андрей,муж,22,185,Мурманск,бухгалтер,40000,да
Ангарская-гутова,Кристина,жен,34,172,Омск,кондитер,80000,нет
Андершанова,Анастасия,жен,32,188,Владимир,кондитер,30000,нет
Андреанова,Диана,жен,38,179,Казань,конструктор,600000,да
Андрианов,Александр,муж,44,162,Ачинск,инженер,800000,нет
Андривичева,Марина,жен,21,188,Уфа,руководитель группы,80000,нет
Андриянинков,Никита,муж,28,172,Уфа,учитель,80000,да
Андроненкова,Ольга,жен,47,157,Санкт-Петербург,инженер,400000,нет
Анисимков,Никита,муж,19,177,Омск,ведущий инженер,50000,да
Аниськов,Максим,муж,38,158,Санкт-Петербург,учитель,700000,нет
Аниятова,Дарья,жен,35,163,Рязань,ведущий инженер,700000,да
Аннушка,Юлия,жен,56,171,Мурманск,учитель,200000,да
Анощенков,Александр,муж,31,166,Санкт-Петербург,бухгалтер,150000,нет
Антаскина,Дарья,жен,37,166,Уфа,бухгалтер,400000,да
Антиков,Пётр,муж,53,159,Владимир,конструктор,30000,да
Антипьева,Диана,жен,47,178,Москва,руководитель группы,70000,нет
Антоничев,Максим,муж,37,179,Владимир,инженер,300000,нет
Антонюшенков,Сергей,муж,52,185,Уфа,бухгалтер,200000,да
Антофьев,Максим,муж,38,161,Казань,бухгалтер,35000,да
Антропочев,Александр,муж,21,169,Владимир,конструктор,70000,да
Анульева,Юлия,жен,52,185,Калининград,кондитер,70000,да
Анучина,Анна,жен,56,187,Владимир,инженер,60000,да
Аншаев,Никита,муж,46,166,Санкт-Петербург,конструктор,25000,нет
Аншукова,Диана,жен,25,169,Санкт-Петербург,бухгалтер,35000,да
Апакчеева,Мария,жен,43,187,Рязань,кондитер,700000,нет
Апаренкова,Анна,жен,38,169,Мурманск,руководитель группы,25000,нет
Апатьева,Евгения,жен,19,164,Омск,учитель,20000,нет
Апенова,Ольга,жен,27,178,Мурманск,инженер,80000,да
Апирова,Ольга,жен,43,172,Казань,конструктор,250000,да
Аполенов,Максим,муж,49,182,Владимир,учитель,20000,нет
Аптухова,Кристина,жен,47,167,Рязань,ведущий инженер,900000,да
Апунов,Сергей,муж,29,168,Владимир,бухгалтер,350000,да
Аралова,Диана,жен,36,158,Мурманск,директор предприятия,50000,да
Аранова,Ольга,жен,42,186,Владимир,ведущий инженер,50000,нет
Ардеев,Сергей,муж,59,172,Москва,бухгалтер,900000,да
Арефичев,Антон,муж,21,187,Казань,директор предприятия,40000,нет
Арзамасов,Александр,муж,50,179,Казань,кондитер,25000,нет
Аридов,Сергей,муж,59,156,Рязань,конструктор,35000,нет
Арипова,Юлия,жен,57,166,Владимир,кондитер,80000,да
Арифуллова,Анна,жен,29,172,Мурманск,кондитер,100000,да
Аркадсков,Василий,муж,18,177,Калининград,ведущий инженер,200000,да
Арлахова,Анастасия,жен,25,181,Калининград,руководитель группы,100000,да
Арманов,Михаил,муж,27,160,Ачинск,инженер,400000,да
Армичев,Андрей,муж,56,167,Москва,руководитель группы,30000,нет
Арподова,Мария,жен,49,172,Уфа,директор предприятия,90000,нет
Арсманов,Никита,муж,30,176,Ачинск,бухгалтер,800000,нет
Артамошина,Анна,жен,52,157,Москва,кондитер,200000,нет
Артемьев,Михаил,муж,21,184,Владимир,бухгалтер,80000,нет
Артомонов,Максим,муж,41,165,Санкт-Петербург,руководитель группы,20000,да
Артяев,Никита,муж,41,189,Омск,бухгалтер,20000,нет
Арутюнов,Александр,муж,38,172,Казань,инженер,100000,нет
Архипов,Максим,муж,47,161,Ачинск,кондитер,35000,нет
Архонтов,Пётр,муж,32,157,Санкт-Петербург,ведущий инженер,500000,да
Аршанинова,Марина,жен,54,179,Калининград,директор предприятия,200000,нет
Арысланов,Василий,муж,43,183,Мурманск,руководитель группы,90000,нет
Арычков,Александр,муж,37,165,Ачинск,конструктор,700000,да
Асалина,Евгения,жен,41,172,Ачинск,директор предприятия,350000,нет
Асанова,Анна,жен,27,175,Владимир,кондитер,350000,да
Асвальдова,Ольга,жен,57,159,Уфа,конструктор,300000,нет
Асланов,Александр,муж,51,159,Москва,директор предприятия,60000,да
Аслахов,Никита,муж,24,170,Калининград,бухгалтер,900000,да
Асонов,Александр,муж,26,185,Калининград,инженер,700000,да
Астапцев,Василий,муж,24,176,Ачинск,руководитель группы,30000,нет
Асташьев,Василий,муж,43,188,Казань,бухгалтер,70000,нет
Астрактов,Сергей,муж,54,159,Ачинск,бухгалтер,35000,нет
Атауллаев,Андрей,муж,26,173,Санкт-Петербург,директор предприятия,80000,нет
Атландерова,Ольга,жен,42,171,Москва,учитель,300000,нет
Атрясина,Ольга,жен,29,185,Казань,конструктор,80000,да
Атянина,Кристина,жен,20,183,Мурманск,директор предприятия,150000,да
Афаносова,Юлия,жен,48,184,Москва,директор предприятия,60000,да
Африканов,Никита,муж,19,188,Уфа,инженер,350000,да
Ахакочкина,Анастасия,жен,59,186,Казань,конструктор,20000,нет
Ахальцов,Никита,муж,55,186,Санкт-Петербург,ведущий инженер,100000,нет
Ахлюстина,Анна,жен,57,187,Владимир,ведущий инженер,35000,да
Ахмадеева,Мария,жен,31,180,Москва,ведущий инженер,700000,нет
Ахмедуев,Михаил,муж,50,173,Мурманск,кондитер,350000,да
Ахмеева,Кристина,жен,40,157,Санкт-Петербург,конструктор,40000,нет
Ахмядеев,Михаил,муж,40,188,Мурманск,руководитель группы,90000,да
Ахромешина,Диана,жен,55,162,Калининград,руководитель группы,250000,да
Ахтительнова,Дарья,жен,48,183,Калининград,бухгалтер,40000,да
Ахуба,Дарья,жен,46,158,Ачинск,руководитель группы,45000,да
Ачалов,Михаил,муж,25,171,Мурманск,директор предприятия,100000,да
Ашастина,Марина,жен,19,161,Калининград,кондитер,250000,нет
Ашрафутдинов,Василий,муж,57,178,Калининград,инженер,30000,нет
Ашханов,Никита,муж,39,181,Ачинск,бухгалтер,400000,нет
Аязбаева,Дарья,жен,56,180,Казань,директор предприятия,45000,нет
Бабарина,Марина,жен,59,179,Мурманск,руководитель группы,100000,нет
Бабешкина,Дарья,жен,23,171,Мурманск,учитель,90000,да
Бавина,Анна,жен,56,160,Рязань,руководитель группы,45000,нет
Багапова,Анастасия,жен,29,184,Калининград,руководитель группы,45000,да
Баглаев,Никита,муж,40,168,Уфа,кондитер,150000,нет
Баграмов,Антон,муж,56,187,Калининград,бухгалтер,70000,нет
Бадашов,Антон,муж,21,184,Москва,бухгалтер,500000,нет
Бадимова,Анастасия,жен,52,166,Уфа,ведущий инженер,70000,нет
Бадылева,Кристина,жен,18,182,Рязань,руководитель группы,90000,нет
Базгалев,Никита,муж,45,184,Омск,бухгалтер,150000,да
Базова,Ольга,жен,48,170,Мурманск,бухгалтер,50000,да
Базульникова,Дарья,жен,53,156,Санкт-Петербург,учитель,90000,нет
Базякина,Юлия,жен,37,176,Санкт-Петербург,руководитель группы,20000,да
Байбурина,Евгения,жен,39,186,Москва,кондитер,70000,да
Байдала,Евгения,жен,24,159,Уфа,руководитель группы,300000,нет
Байзаков,Сергей,муж,45,155,Москва,конструктор,50000,нет
Байнов,Антон,муж,27,165,Владимир,ведущий инженер,60000,нет
Байракторов,Василий,муж,29,175,Калининград,учитель,25000,нет
Байрушина,Диана,жен,48,159,Ачинск,кондитер,30000,нет
Байчикова,Юлия,жен,53,189,Ачинск,ведущий инженер,150000,да
Бакасов,Пётр,муж,48,162,Омск,бухгалтер,250000,да
Бакерина,Марина,жен,27,157,Мурманск,бухгалтер,25000,да
Баклажкова,Анастасия,жен,48,168,Уфа,бухгалтер,250000,нет
Бакленкова,Марина,жен,59,161,Санкт-Петербург,бухгалтер,350000,нет
Бакузова,Дарья,жен,46,156,Омск,инженер,400000,нет
Бакунова,Дарья,жен,27,187,Уфа,инженер,35000,да
Бакутов,Никита,муж,35,172,Ачинск,инженер,300000,да
Балаба,Кристина,жен,42,160,Казань,ведущий инженер,50000,да
Балабанцев,Андрей,муж,29,177,Мурманск,директор предприятия,800000,да
Балабонникова,Анна,жен,43,189,Санкт-Петербург,руководитель группы,30000,нет
Балашов,Никита,муж,50,163,Москва,конструктор,200000,нет
Балдуева,Марина,жен,58,187,Санкт-Петербург,ведущий инженер,900000,нет
Балинова,Мария,жен,38,188,Омск,бухгалтер,200000,да
Балкатов,Антон,муж,59,173,Москва,ведущий инженер,45000,да
Балобина,Евгения,жен,49,171,Москва,бухгалтер,900000,да
Балталина,Кристина,жен,31,184,Уфа,кондитер,500000,нет
Балушкова,Анастасия,жен,42,179,Санкт-Петербург,руководитель группы,90000,да
Балысова,Евгения,жен,37,159,Ачинск,кондитер,35000,да
Балюта,Кристина,жен,24,181,Санкт-Петербург,директор предприятия,800000,да
Бамакова,Евгения,жен,21,176,Омск,бухгалтер,60000,да
Бамбиза,Анастасия,жен,59,164,Ачинск,учитель,150000,да
Бандалетов,Пётр,муж,24,156,Омск,кондитер,90000,нет
Бандовкина,Евгения,жен,27,172,Владимир,учитель,800000,да
Банкаева,Анастасия,жен,42,186,Омск,директор предприятия,350000,да
Барабашков,Никита,муж,44,171,Санкт-Петербург,ведущий инженер,25000,да
Барабонов,Антон,муж,29,165,Ачинск,ведущий инженер,20000,нет
Баракеев,Михаил,муж,58,157,Владимир,инженер,20000,да
Баранина,Анастасия,жен,18,170,Калининград,директор предприятия,800000,нет
Баранков,Александр,муж,23,186,Омск,инженер,400000,нет
Барастов,Александр,муж,35,183,Казань,конструктор,35000,нет
Барашнов,Антон,муж,26,171,Москва,учитель,800000,да
Барбинягра,Марина,жен,35,158,Мурманск,руководитель группы,80000,да
Барбулатова,Диана,жен,51,157,Ачинск,инженер,900000,нет
Баргамова,Кристина,жен,20,172,Ачинск,конструктор,500000,нет
Бардузов,Пётр,муж,41,179,Уфа,учитель,25000,да
Барекова,Анастасия,жен,49,175,Уфа,кондитер,60000,да
Барива,Ольга,жен,24,162,Рязань,инженер,400000,да
Барисов,Александр,муж,34,183,Ачинск,руководитель группы,700000,нет
Барматов,Михаил,муж,33,162,Ачинск,бухгалтер,80000,да
Барникова,Марина,жен,56,155,Омск,конструктор,400000,да
Баронова,Кристина,жен,49,161,Москва,руководитель группы,500000,да
Бартелеманов,Василий,муж,29,155,Москва,учитель,90000,нет
Бархатов,Никита,муж,23,181,Уфа,руководитель группы,100000,нет
Бархинцев,Александр,муж,19,163,Уфа,учитель,200000,да
Барчева,Марина,жен,31,170,Уфа,конструктор,600000,нет
Барымов,Александр,муж,43,169,Владимир,ведущий инженер,900000,нет
Барянчиков,Андрей,муж,32,161,Ачинск,руководитель группы,60000,да
Басаргина,Анна,жен,48,157,Мурманск,директор предприятия,70000,нет
Басирова,Мария,жен,58,183,Казань,конструктор,50000,нет
Баснев,Никита,муж,22,178,Москва,конструктор,70000,да
Батазов,Антон,муж,49,180,Владимир,директор предприятия,100000,нет
Батанов,Никита,муж,25,163,Мурманск,учитель,350000,да
Батнаева,Евгения,жен,30,169,Калининград,директор предприятия,100000,нет
Батрукова,Евгения,жен,36,177,Омск,директор предприятия,80000,да
Батыкова,Анна,жен,38,157,Владимир,инженер,60000,нет
Батюшева,Евгения,жен,52,173,Омск,конструктор,90000,нет
Баусов,Александр,муж,54,178,Москва,учитель,50000,нет
Баханов,Никита,муж,39,186,Мурманск,ведущий инженер,100000,нет
Бахвалова,Анастасия,жен,24,184,Мурманск,ведущий инженер,200000,да
Бахнина,Евгения,жен,42,183,Уфа,конструктор,70000,нет
Бахристов,Пётр,муж,30,182,Мурманск,конструктор,900000,нет
Бахтигареев,Никита,муж,53,185,Казань,конструктор,30000,нет
Бахтинова,Ольга,жен,19,187,Владимир,учитель,45000,нет
Бахчалова,Дарья,жен,37,165,Рязань,конструктор,250000,да
Бацева,Ольга,жен,53,178,Ачинск,конструктор,800000,нет
Бача,Юлия,жен,46,158,Казань,руководитель группы,250000,нет
Башашкина,Дарья,жен,38,176,Ачинск,учитель,150000,нет
Башкирцева,Мария,жен,49,159,Москва,ведущий инженер,700000,да
Башнева,Евгения,жен,54,163,Калининград,инженер,25000,нет
Бащева,Мария,жен,55,165,Санкт-Петербург,бухгалтер,600000,нет
Баянова,Юлия,жен,59,183,Владимир,учитель,800000,да
Бегидов,Андрей,муж,43,178,Мурманск,бухгалтер,60000,нет
Беглярбекова,Юлия,жен,56,185,Ачинск,кондитер,900000,да
Бегутова,Анна,жен,22,157,Санкт-Петербург,кондитер,200000,да
Беднова,Ольга,жен,40,184,Санкт-Петербург,кондитер,900000,да
Бедросов,Максим,муж,50,156,Санкт-Петербург,кондитер,20000,нет
Безбабнова,Юлия,жен,59,161,Москва,инженер,300000,да
Безгинова,Ольга,жен,19,172,Омск,инженер,400000,нет
Безгусков,Александр,муж,41,188,Санкт-Петербург,конструктор,90000,да
Безека,Ольга,жен,36,185,Казань,инженер,30000,нет
Безмаев,Михаил,муж,26,178,Казань,инженер,35000,да
Безрукавников,Михаил,муж,58,161,Казань,бухгалтер,45000,нет
Безскорсова,Евгения,жен,39,179,Владимир,учитель,250000,нет
Безшапошникова,Дарья,жен,41,172,Рязань,ведущий инженер,20000,да
Бейсембетов,Максим,муж,18,175,Рязань,инженер,400000,нет
Бекбулатов,Александр,муж,55,183,Казань,ведущий инженер,70000,да
Бекимбетова,Анна,жен,55,161,Мурманск,руководитель группы,800000,нет
Беклунова,Марина,жен,44,184,Владимир,бухгалтер,50000,да
Бекмамбетов,Василий,муж,33,180,Ачинск,бухгалтер,60000,нет
Бекулов,Никита,муж,31,167,Омск,ведущий инженер,350000,нет
Белавенцева,Марина,жен,42,176,Мурманск,руководитель группы,90000,нет
Белебезьев,Пётр,муж,47,157,Омск,учитель,20000,да
Беленичев,Никита,муж,31,179,Казань,руководитель группы,200000,нет
Беленов,Максим,муж,43,157,Омск,бухгалтер,50000,нет
Белехова,Кристина,жен,24,169,Ачинск,ведущий инженер,350000,нет
Беличкина,Диана,жен,28,176,Калининград,ведущий инженер,600000,да
Белков,Максим,муж,45,161,Санкт-Петербург,инженер,200000,да
Белогородова,Анна,жен,31,184,Уфа,бухгалтер,30000,нет
Белогубцева,Кристина,жен,57,183,Калининград,руководитель группы,80000,нет
Белокобыла,Анна,жен,30,166,Мурманск,инженер,600000,нет
Белокопытова,Кристина,жен,18,167,Калининград,бухгалтер,800000,да
Белорукова,Дарья,жен,27,185,Омск,руководитель группы,35000,нет
Белофонов,Михаил,муж,52,156,Калининград,руководитель группы,20000,да
Белунов,Максим,муж,43,188,Омск,бухгалтер,30000,нет
Бельдинова,Дарья,жен,45,156,Москва,директор предприятия,350000,нет
Беляшкина,Евгения,жен,55,171,Уфа,учитель,250000,нет
Берберов,Андрей,муж,56,166,Санкт-Петербург,руководитель группы,40000,нет
Бердиченкова,Евгения,жен,24,177,Казань,бухгалтер,90000,нет
Бердюгина,Кристина,жен,39,176,Казань,руководитель группы,80000,да
Беребешкина,Диана,жен,38,176,Рязань,директор предприятия,80000,да
Березнев,Василий,муж,28,158,Рязань,руководитель группы,500000,да
Березуев,Максим,муж,27,167,Владимир,руководитель группы,600000,да
Берендеева,Дарья,жен,52,173,Москва,руководитель группы,500000,да
Берзина,Марина,жен,31,189,Калининград,ведущий инженер,40000,да
Беркутова,Диана,жен,58,168,Казань,руководитель группы,50000,да
Бермилеева,Мария,жен,37,156,Москва,инженер,80000,да
Беручев,Михаил,муж,50,157,Владимир,конструктор,150000,да
Беседкова,Марина,жен,46,155,Рязань,инженер,200000,нет
Бесжалов,Никита,муж,42,183,Ачинск,ведущий инженер,300000,нет
Бескибалова,Ольга,жен,50,161,Мурманск,бухгалтер,700000,да
Беспровнов,Сергей,муж,43,162,Калининград,конструктор,700000,да
Бессолицына,Ольга,жен,29,179,Москва,инженер,300000,да
Бесфапина,Марина,жен,43,162,Калининград,учитель,35000,да
Бесчаснов,Александр,муж,29,165,Санкт-Петербург,инженер,800000,да
Бетева,Диана,жен,28,172,Мурманск,руководитель группы,90000,да
Бетрозов,Максим,муж,36,185,Владимир,ведущий инженер,45000,нет
Бехтерова,Мария,жен,26,173,Ачинск,конструктор,400000,да
Беченов,Андрей,муж,26,181,Мурманск,инженер,45000,да
Бешисов,Антон,муж,55,188,Москва,ведущий инженер,400000,да
Бибанов,Михаил,муж,24,160,Москва,бухгалтер,800000,нет
Бидретдинова,Диана,жен,59,160,Москва,конструктор,800000,да
Бикмаева,Анастасия,жен,55,187,Калининград,бухгалтер,30000,да
Биксемтеева,Мария,жен,48,169,Казань,бухгалтер,60000,да
Биктяшева,Диана,жен,45,175,Владимир,кондитер,20000,да
Билощина,Дарья,жен,41,183,Москва,бухгалтер,60000,нет
Бильдеева,Юлия,жен,47,156,Мурманск,инженер,30000,да
Бирлов,Александр,муж,59,189,Москва,ведущий инженер,90000,нет
Бирюзова-зотова,Юлия,жен,51,165,Санкт-Петербург,конструктор,400000,нет
Битбунова,Евгения,жен,30,162,Владимир,конструктор,250000,нет
Битянов,Василий,муж,59,164,Калининград,конструктор,700000,нет
Бицаев,Пётр,муж,48,162,Ачинск,руководитель группы,60000,да
Бишенкова,Евгения,жен,27,187,Ачинск,бухгалтер,35000,нет
Благочев,Максим,муж,54,167,Уфа,руководитель группы,80000,да
Бланников,Пётр,муж,50,172,Ачинск,конструктор,300000,да
Блескова,Мария,жен,41,161,Мурманск,кондитер,250000,нет
Близнова,Диана,жен,53,176,Омск,учитель,30000,да
Блинников,Никита,муж,25,188,Уфа,конструктор,350000,нет
Блошенкова,Кристина,жен,29,170,Санкт-Петербург,ведущий инженер,50000,нет
Блудилина,Кристина,жен,38,162,Казань,кондитер,900000,нет
Блющицина,Кристина,жен,35,188,Рязань,ведущий инженер,800000,нет
Бобачев,Максим,муж,39,164,Санкт-Петербург,бухгалтер,250000,нет
Бобороджабов,Александр,муж,50,187,Москва,бухгалтер,700000,да
Бобрецов,Никита,муж,38,156,Москва,кондитер,500000,нет
Бобунов,Пётр,муж,57,170,Санкт-Петербург,конструктор,40000,нет
Бобылев,Андрей,муж,22,172,Казань,директор предприятия,900000,да
Богалева,Дарья,жен,49,173,Мурманск,инженер,200000,нет
Богатцева,Евгения,жен,59,179,Ачинск,директор предприятия,60000,да
Богдинова,Диана,жен,58,182,Казань,ведущий инженер,600000,да
Богодистова,Евгения,жен,41,175,Владимир,учитель,80000,нет
Богонатова,Юлия,жен,43,176,Мурманск,руководитель группы,800000,нет
Богунов,Сергей,муж,41,157,Ачинск,инженер,700000,да
Богучаров,Михаил,муж,19,165,Москва,кондитер,150000,нет
Бодягина,Евгения,жен,29,187,Омск,инженер,200000,да
Божатков,Максим,муж,48,160,Калининград,директор предприятия,400000,да
Божинков,Антон,муж,27,187,Ачинск,учитель,400000,нет
Божукова,Анна,жен,23,173,Омск,ведущий инженер,40000,нет
Бозриков,Антон,муж,49,178,Санкт-Петербург,конструктор,100000,нет
Бокаев,Антон,муж,54,162,Рязань,бухгалтер,90000,нет
