Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Адеев,Пётр,муж,44,179,Санкт-Петербург,руководитель группы,90000,нет
Адианова,Юлия,жен,54,181,Казань,учитель,25000,нет
Адиев,Пётр,муж,38,175,Казань,бухгалтер,100000,да
Адисов,Василий,муж,49,163,Ачинск,бухгалтер,35000,нет
Аднагулова,Анастасия,жен,21,170,Омск,руководитель группы,30000,нет
Адров,Александр,муж,36,168,Владимир,конструктор,700000,нет
Адушева,Ольга,жен,27,166,Москва,бухгалтер,25000,нет
Ажбугамбетова,Евгения,жен,48,161,Омск,директор предприятия,500000,нет
Ажишев,Никита,муж,28,168,Казань,руководитель группы,90000,да
Азаничев,Михаил,муж,51,161,Калининград,конструктор,600000,да
Азидова,Ольга,жен,48,159,Калининград,учитель,80000,нет
Азоев,Антон,муж,19,160,Санкт-Петербург,руководитель группы,800000,да
Азранкина,Анна,жен,58,184,Омск,кондитер,400000,нет
Азянова,Анна,жен,50,175,Рязань,инженер,40000,да
Айбатулина,Мария,жен,24,159,Москва,бухгалтер,45000,нет
Айбурина,Юлия,жен,21,178,Уфа,руководитель группы,40000,да
Айгустова,Марина,жен,50,180,Москва,директор предприятия,90000,да
Айдырмиева,Дарья,жен,42,171,Казань,конструктор,400000,нет
Айзинова,Евгения,жен,22,177,Рязань,кондитер,600000,да
Аймалитдинова,Кристина,жен,51,172,Омск,директор предприятия,400000,нет
Аймялетдинов,Михаил,муж,37,187,Омск,директор предприятия,400000,нет
Айнислямова,Мария,жен,58,181,Казань,инженер,40000,нет
Аказеев,Василий,муж,29,188,Уфа,кондитер,30000,нет
Акафьева,Юлия,жен,36,176,Ачинск,инженер,700000,да
Акащенкова,Мария,жен,27,166,Ачинск,инженер,800000,да
Аквильянова,Диана,жен,52,156,Омск,кондитер,45000,да
Акилина,Ольга,жен,34,163,Калининград,инженер,60000,да
Акина,Анастасия,жен,23,182,Омск,инженер,350000,да
Акирбекова,Кристина,жен,57,187,Владимир,инженер,200000,да
Акмаев,Максим,муж,21,177,Ачинск,кондитер,25000,да
Акомов,Пётр,муж,41,163,Ачинск,директор предприятия,35000,нет
Акоцджанов,Михаил,муж,57,164,Владимир,конструктор,50000,нет
Аксарева,Марина,жен,21,167,Ачинск,руководитель группы,20000,да
Аксенцов,Пётр,муж,38,183,Казань,бухгалтер,60000,да
Акулишнина,Евгения,жен,41,179,Рязань,бухгалтер,500000,да
Акусова,Анастасия,жен,25,171,Владимир,бухгалтер,800000,да
Акшонов,Василий,муж,20,171,Омск,учитель,70000,нет
Алабужев,Антон,муж,33,180,Москва,ведущий инженер,900000,нет
Аладышев,Антон,муж,41,183,Казань,руководитель группы,350000,нет
Алалов,Никита,муж,51,187,Москва,инженер,30000,нет
Аландаров,Василий,муж,38,156,Санкт-Петербург,руководитель группы,100000,нет
Алахвердиева,Марина,жен,57,181,Калининград,инженер,200000,нет
Албагачиева,Анна,жен,34,181,Рязань,руководитель группы,40000,да
Алгебраиетов,Пётр,муж,29,166,Рязань,руководитель группы,60000,да
Алдобаев,Михаил,муж,51,158,Ачинск,ведущий инженер,200000,нет
Алдушкина,Анна,жен,46,173,Омск,руководитель группы,250000,да
Алейнов,Максим,муж,31,157,Москва,бухгалтер,500000,нет
Алекна,Марина,жен,26,166,Омск,директор предприятия,500000,нет
Александриков,Василий,муж,56,180,Казань,инженер,350000,да
Алексеевича,Анна,жен,30,157,Калининград,конструктор,45000,да
Алекша,Евгения,жен,28,158,Ачинск,инженер,900000,нет
Алемпиев,Пётр,муж,58,165,Владимир,конструктор,600000,да
Алеников,Андрей,муж,52,185,Владимир,бухгалтер,200000,нет
Алесенкова,Юлия,жен,39,155,Уфа,бухгалтер,700000,да
Алескина,Юлия,жен,45,165,Рязань,руководитель группы,35000,нет
Алефиров,Михаил,муж,46,165,Омск,инженер,250000,да
Алешинкова,Дарья,жен,32,180,Рязань,учитель,35000,нет
Алешонкова,Дарья,жен,20,189,Владимир,руководитель группы,60000,да
Алианбярова,Анастасия,жен,36,163,Калининград,руководитель группы,70000,да
Аликулиев,Никита,муж,21,176,Ачинск,бухгалтер,500000,нет
Алилякина,Анна,жен,39,155,Калининград,директор предприятия,35000,да
Алимова-айшева,Ольга,жен,29,181,Ачинск,ведущий инженер,100000,да
Алиуллов,Максим,муж,43,161,Уфа,ведущий инженер,600000,нет
Алихкбяров,Сергей,муж,25,164,Казань,кондитер,200000,да
Алкачев,Максим,муж,54,167,Казань,учитель,900000,нет
Аллавердиев,Александр,муж,43,162,Владимир,учитель,60000,да
Аллоярова,Анастасия,жен,31,179,Казань,конструктор,45000,да
Алоева,Диана,жен,32,180,Владимир,бухгалтер,60000,да
Алоева,Анна,жен,43,155,Мурманск,директор предприятия,400000,нет
Алпысбеков,Александр,муж,19,160,Калининград,кондитер,70000,нет
Алтера,Дарья,жен,33,189,Владимир,директор предприятия,900000,да
Алтуков,Александр,муж,45,163,Мурманск,директор предприятия,30000,да
Алтышова,Ольга,жен,46,181,Калининград,ведущий инженер,20000,да
Алфеева,Диана,жен,30,175,Санкт-Петербург,ведущий инженер,70000,да
Алымбекова,Анна,жен,38,187,Ачинск,директор предприятия,80000,да
Алынов,Максим,муж,49,168,Казань,руководитель группы,20000,нет
Аль-сальфа,Мария,жен,58,183,Рязань,директор предприятия,70000,нет
Альдиева,Ольга,жен,22,155,Москва,кондитер,400000,нет
Альниченков,Александр,муж,44,185,Владимир,бухгалтер,40000,да
Альшина,Дарья,жен,42,171,Санкт-Петербург,директор предприятия,200000,да
Алюков,Никита,муж,33,166,Мурманск,конструктор,800000,нет
Аляудинов,Сергей,муж,34,180,Мурманск,директор предприятия,350000,нет
Амбарцумов,Александр,муж,45,181,Омск,ведущий инженер,60000,нет
Амекина,Анна,жен,30,183,Калининград,конструктор,300000,нет
Амелешина,Анна,жен,50,156,Мурманск,инженер,70000,нет
Амельченкова,Мария,жен,37,180,Санкт-Петербург,инженер,35000,да
Аметистова,Мария,жен,41,178,Омск,конструктор,70000,да
Амилогов,Андрей,муж,40,186,Санкт-Петербург,инженер,90000,да
Амитрова,Анастасия,жен,18,162,Казань,руководитель группы,50000,нет
Амринова,Марина,жен,23,185,Мурманск,руководитель группы,100000,да
Ана,Евгения,жен,35,182,Уфа,кондитер,250000,да
Ананина,Евгения,жен,46,155,Владимир,инженер,150000,нет
Ананьева,Анастасия,жен,32,168,Санкт-Петербург,бухгалтер,200000,да
Андреевичева,Кристина,жен,54,166,Мурманск,кондитер,800000,нет
Андрецов,Андрей,муж,41,158,Омск,кондитер,35000,да
Андрияничев,Василий,муж,58,177,Санкт-Петербург,ведущий инженер,800000,да
Андрозов,Василий,муж,19,178,Рязань,учитель,80000,да
Андроникова,Анастасия,жен,22,160,Москва,бухгалтер,80000,нет
Андрусова,Анна,жен,37,177,Калининград,ведущий инженер,90000,да
Андрюшкова,Марина,жен,53,157,Ачинск,директор предприятия,800000,да
Анжаурова,Анна,жен,53,175,Москва,ведущий инженер,400000,да
Аникичев,Андрей,муж,38,170,Санкт-Петербург,ведущий инженер,700000,нет
Анисимков,Андрей,муж,30,159,Калининград,инженер,150000,нет
Анистифорова,Диана,жен,30,170,Владимир,ведущий инженер,30000,да
Аничина,Кристина,жен,48,176,Казань,конструктор,800000,нет
Аничкова,Юлия,жен,47,181,Мурманск,ведущий инженер,350000,нет
Аносов,Пётр,муж,42,181,Владимир,конструктор,250000,нет
Анримова,Дарья,жен,46,169,Санкт-Петербург,ведущий инженер,300000,нет
Анташкиев,Максим,муж,43,182,Владимир,учитель,500000,да
Антисов,Сергей,муж,18,173,Омск,руководитель группы,45000,да
Антонюшенкова,Анна,жен,30,170,Санкт-Петербург,директор предприятия,350000,нет
Антрапцева,Марина,жен,24,183,Мурманск,конструктор,30000,да
Анученков,Сергей,муж,36,158,Казань,бухгалтер,900000,да
Анцукова,Кристина,жен,21,161,Владимир,директор предприятия,100000,нет
Анцыперова,Кристина,жен,18,174,Москва,инженер,500000,да
Аншаев,Василий,муж,55,168,Санкт-Петербург,бухгалтер,45000,нет
Апаев,Антон,муж,35,182,Ачинск,кондитер,70000,нет
Апаков,Никита,муж,32,170,Мурманск,инженер,300000,нет
Апандеева,Евгения,жен,18,160,Мурманск,бухгалтер,600000,нет
Апасьев,Андрей,муж,38,179,Владимир,руководитель группы,40000,да
Апексимова,Марина,жен,59,169,Рязань,директор предприятия,35000,нет
Апенина,Мария,жен,19,165,Калининград,директор предприятия,30000,да
Апирина,Мария,жен,19,164,Москва,кондитер,800000,нет
Аполлонова,Юлия,жен,19,184,Владимир,бухгалтер,100000,да
Апольцева,Диана,жен,33,184,Рязань,кондитер,100000,нет
Апраушев,Михаил,муж,44,156,Мурманск,инженер,90000,да
Апроцева,Диана,жен,28,173,Мурманск,конструктор,800000,да
Аптикаев,Пётр,муж,36,161,Калининград,конструктор,100000,да
Арабаджиев,Василий,муж,46,186,Калининград,конструктор,350000,нет
Арапенков,Максим,муж,30,182,Ачинск,бухгалтер,800000,да
Арашков,Антон,муж,28,180,Омск,руководитель группы,400000,да
Ардельянова,Диана,жен,35,159,Уфа,учитель,30000,да
Аредов,Никита,муж,59,172,Мурманск,учитель,30000,да
Ареничева,Евгения,жен,41,170,Уфа,руководитель группы,100000,да
Аржакина,Анастасия,жен,29,157,Санкт-Петербург,ведущий инженер,45000,да
Аржанов,Никита,муж,58,165,Санкт-Петербург,ведущий инженер,250000,нет
Арженникова,Ольга,жен,45,180,Рязань,ведущий инженер,500000,нет
Аридов,Сергей,муж,30,170,Рязань,инженер,70000,нет
Аринина,Диана,жен,54,179,Ачинск,кондитер,400000,нет
Арифуллова,Юлия,жен,23,159,Омск,ведущий инженер,35000,нет
Аркашов,Михаил,муж,25,169,Санкт-Петербург,инженер,35000,да
Арланцева,Диана,жен,42,157,Ачинск,учитель,40000,нет
Армаев,Антон,муж,49,162,Ачинск,ведущий инженер,20000,нет
Арметонова,Дарья,жен,19,165,Калининград,бухгалтер,70000,нет
Арнаутова,Анастасия,жен,24,156,Санкт-Петербург,учитель,35000,нет
Арошина,Ольга,жен,33,173,Ачинск,директор предприятия,20000,нет
Арсанов,Пётр,муж,20,187,Калининград,бухгалтер,70000,да
Арсланбякова,Анастасия,жен,39,183,Санкт-Петербург,конструктор,50000,да
Арсютова,Дарья,жен,29,156,Владимир,учитель,600000,нет
Артемова,Анна,жен,50,183,Омск,кондитер,40000,да
Артикулова,Диана,жен,39,181,Мурманск,кондитер,400000,да
Артомкина,Юлия,жен,46,169,Владимир,кондитер,80000,нет
Артынов,Сергей,муж,21,179,Омск,руководитель группы,900000,нет
Артюпов,Андрей,муж,32,183,Рязань,инженер,50000,нет
Артюшкевич-зайцев,Никита,муж,48,158,Мурманск,инженер,70000,нет
Архелов,Михаил,муж,32,165,Москва,учитель,50000,да
Архиреева,Анастасия,жен,51,165,Казань,конструктор,900000,да
Арцебашева,Дарья,жен,43,185,Мурманск,инженер,800000,нет
Арцыбушева,Мария,жен,39,160,Казань,учитель,200000,нет
Аршавцева,Диана,жен,25,182,Омск,учитель,250000,да
Аршипов,Антон,муж,58,181,Мурманск,кондитер,80000,да
Аряева,Дарья,жен,24,178,Санкт-Петербург,директор предприятия,700000,нет
Асадчиков,Антон,муж,35,156,Ачинск,директор предприятия,70000,да
Асатова,Юлия,жен,47,177,Калининград,конструктор,250000,нет
Асеенкова,Мария,жен,42,172,Рязань,кондитер,90000,да
Асекова,Ольга,жен,19,171,Ачинск,конструктор,45000,нет
Асинкритов,Антон,муж,46,157,Ачинск,директор предприятия,80000,нет
Асколов,Андрей,муж,44,180,Уфа,кондитер,200000,да
Аскольдов,Сергей,муж,30,160,Рязань,конструктор,900000,да
Асоскова,Мария,жен,37,175,Ачинск,учитель,20000,нет
Астауров,Александр,муж,53,157,Рязань,бухгалтер,60000,да
Аствацатурова,Анастасия,жен,21,174,Москва,директор предприятия,35000,да
Астрахов,Василий,муж,28,176,Казань,бухгалтер,200000,нет
Астрецова,Мария,жен,20,183,Санкт-Петербург,бухгалтер,60000,да
Асцатуров,Александр,муж,50,156,Омск,бухгалтер,45000,да
Асылова,Евгения,жен,21,168,Рязань,бухгалтер,700000,да
Атаджанов,Антон,муж,59,185,Ачинск,инженер,600000,нет
Атакулова,Диана,жен,36,170,Москва,кондитер,80000,нет
Атанов,Максим,муж,52,184,Калининград,учитель,35000,да
Атищев,Александр,муж,41,159,Калининград,директор предприятия,350000,нет
Атражев,Александр,муж,28,184,Уфа,учитель,60000,да
Атрохина,Мария,жен,56,163,Рязань,руководитель группы,500000,нет
Атякова,Марина,жен,55,189,Ачинск,бухгалтер,150000,да
Аурцев,Антон,муж,46,162,Калининград,директор предприятия,80000,нет
Аутина,Анна,жен,46,175,Мурманск,кондитер,600000,да
Афанаськов,Пётр,муж,57,182,Казань,ведущий инженер,45000,нет
Афиногенова,Юлия,жен,51,172,Санкт-Петербург,учитель,90000,нет
Афолина,Ольга,жен,20,166,Москва,учитель,90000,да
Ахальцева,Диана,жен,22,185,Санкт-Петербург,бухгалтер,45000,нет
Ахатов,Александр,муж,20,186,Владимир,руководитель группы,70000,нет
Ахлынов,Василий,муж,47,186,Уфа,конструктор,80000,да
Ахмарова,Мария,жен,59,188,Мурманск,учитель,90000,нет
Ахмеджанов,Василий,муж,52,165,Санкт-Петербург,инженер,400000,нет
Ахмидеев,Антон,муж,54,157,Калининград,конструктор,700000,да
Ахохина,Дарья,жен,19,165,Казань,кондитер,350000,да
Ахремцева,Анастасия,жен,45,171,Рязань,ведущий инженер,250000,нет
Ахромов,Андрей,муж,35,172,Владимир,инженер,30000,нет
Ахтемиров,Максим,муж,56,160,Мурманск,бухгалтер,300000,нет
Ахтиярова,Ольга,жен,18,156,Москва,учитель,900000,нет
Ахунова,Диана,жен,32,174,Санкт-Петербург,кондитер,700000,нет
Ачичаев,Антон,муж,55,165,Калининград,кондитер,600000,нет
Ашанина,Ольга,жен,29,165,Рязань,ведущий инженер,250000,нет
Ашастина,Ольга,жен,56,175,Омск,конструктор,150000,да
Ашифина,Анастасия,жен,41,181,Омск,кондитер,70000,нет
Ашихтина,Диана,жен,54,171,Москва,учитель,40000,да
Ашмаров,Сергей,муж,27,171,Рязань,ведущий инженер,70000,нет
Ашратов,Максим,муж,20,178,Казань,учитель,90000,нет
Ашурбаева,Мария,жен,24,171,Казань,руководитель группы,800000,нет
Аюнова,Ольга,жен,20,188,Москва,кондитер,20000,нет
Баазова,Евгения,жен,29,164,Казань,учитель,150000,да
Бабаншев,Сергей,муж,55,175,Ачинск,учитель,200000,нет
Бабарскова,Диана,жен,57,155,Владимир,учитель,35000,нет
Бабелков,Антон,муж,23,179,Ачинск,кондитер,350000,да
Бабиева,Юлия,жен,18,184,Рязань,учитель,30000,нет
Баботина,Анастасия,жен,54,173,Санкт-Петербург,кондитер,35000,нет
Бабошкина,Евгения,жен,30,167,Омск,учитель,90000,да
Бабура,Евгения,жен,47,188,Ачинск,инженер,400000,да
Бабусина,Диана,жен,58,170,Владимир,бухгалтер,800000,нет
Бабырина,Анна,жен,58,156,Ачинск,ведущий инженер,70000,нет
Багажкова,Марина,жен,24,177,Москва,бухгалтер,100000,да
Багашова,Евгения,жен,25,180,Москва,бухгалтер,35000,нет
Бадаев,Антон,муж,36,157,Уфа,инженер,200000,да
Бадакова,Анна,жен,19,168,Ачинск,директор предприятия,45000,да
Бадеев,Василий,муж,57,159,Санкт-Петербург,учитель,40000,да
Бадорина,Кристина,жен,40,172,Омск,директор предприятия,25000,нет
Бадябина,Анна,жен,19,189,Санкт-Петербург,учитель,400000,нет
Бажакина,Ольга,жен,18,173,Мурманск,ведущий инженер,100000,да
Базарнов,Александр,муж,57,157,Владимир,ведущий инженер,150000,да
Баздникина,Евгения,жен,26,162,Уфа,кондитер,90000,да
Баззаева,Марина,жен,42,173,Мурманск,бухгалтер,60000,нет
Базров,Максим,муж,41,188,Санкт-Петербург,учитель,400000,да
Базулев,Максим,муж,33,156,Уфа,директор предприятия,700000,да
Базюкова,Евгения,жен,27,182,Мурманск,кондитер,50000,да
Байбородова,Юлия,жен,18,156,Ачинск,бухгалтер,500000,нет
Байгуттуев,Максим,муж,32,186,Ачинск,бухгалтер,700000,да
Байдаров,Антон,муж,21,169,Уфа,инженер,25000,нет
Байкалова,Ольга,жен,46,179,Мурманск,конструктор,50000,да
Баймеева,Юлия,жен,50,169,Калининград,кондитер,700000,да
Байтимирова,Дарья,жен,39,162,Уфа,бухгалтер,800000,нет
Бакаляев,Александр,муж,48,186,Ачинск,конструктор,100000,да
Бакарягина,Диана,жен,19,184,Омск,ведущий инженер,90000,нет
Бакатуева,Марина,жен,54,170,Мурманск,ведущий инженер,90000,да
Бакинова,Анна,жен,33,166,Мурманск,учитель,45000,нет
Баккасова,Юлия,жен,24,164,Калининград,ведущий инженер,70000,да
Баклашева,Юлия,жен,23,168,Владимир,инженер,80000,нет
Бакрова,Кристина,жен,40,168,Санкт-Петербург,учитель,60000,да
Бакунина,Ольга,жен,24,164,Мурманск,ведущий инженер,90000,нет
Бакчевникова,Анастасия,жен,33,186,Казань,учитель,25000,нет
Балагула,Кристина,жен,26,162,Владимир,бухгалтер,90000,да
Балакина,Кристина,жен,43,172,Омск,ведущий инженер,30000,да
Баланцева,Ольга,жен,58,155,Калининград,ведущий инженер,100000,нет
Балатанова,Марина,жен,56,189,Омск,кондитер,350000,нет
Балахнов,Сергей,муж,28,186,Омск,инженер,35000,да
Балбекова,Диана,жен,57,159,Уфа,директор предприятия,40000,нет
Балегчев,Сергей,муж,43,170,Москва,бухгалтер,35000,да
Балепина,Анастасия,жен,50,166,Санкт-Петербург,кондитер,500000,нет
Балзитова,Диана,жен,33,179,Калининград,бухгалтер,250000,нет
Балкунова,Юлия,жен,47,168,Москва,учитель,80000,да
Балмашнов,Сергей,муж,28,182,Уфа,руководитель группы,100000,нет
Балоболина,Евгения,жен,33,166,Омск,ведущий инженер,45000,да
Балтачева,Ольга,жен,43,178,Владимир,бухгалтер,900000,нет
Балухина,Диана,жен,39,168,Рязань,руководитель группы,600000,да
Балымов,Сергей,муж,39,178,Владимир,ведущий инженер,500000,да
Бальбекова,Анастасия,жен,36,163,Калининград,учитель,30000,нет
Бальзанников,Антон,муж,51,180,Уфа,руководитель группы,70000,нет
Балюкина,Марина,жен,39,167,Уфа,кондитер,45000,нет
Балюнов,Никита,муж,22,183,Рязань,конструктор,300000,да
Бамзура,Диана,жен,36,172,Рязань,директор предприятия,90000,да
Банкетова,Юлия,жен,41,166,Москва,кондитер,200000,да
Банков,Пётр,муж,42,174,Владимир,учитель,20000,да
Банчукова,Диана,жен,59,172,Владимир,кондитер,350000,нет
Барабаненкова,Кристина,жен,48,163,Казань,конструктор,150000,да
Баранова-крылова,Диана,жен,59,176,Омск,руководитель группы,700000,нет
Баранушкина,Анна,жен,42,163,Калининград,конструктор,100000,да
Барашнева,Евгения,жен,31,162,Омск,директор предприятия,900000,нет
Барбашова,Анна,жен,56,155,Ачинск,руководитель группы,150000,да
Барбулатова,Юлия,жен,48,188,Омск,конструктор,20000,да
Барейша,Анастасия,жен,54,179,Санкт-Петербург,руководитель группы,70000,нет
Баржеева,Кристина,жен,49,158,Уфа,конструктор,250000,да
Барикова,Евгения,жен,56,184,Ачинск,бухгалтер,70000,нет
Барласова,Мария,жен,52,178,Мурманск,бухгалтер,100000,да
Барматова,Евгения,жен,48,176,Владимир,руководитель группы,200000,нет
Барминов,Михаил,муж,59,178,Калининград,кондитер,700000,нет
Бармушкина,Диана,жен,58,161,Санкт-Петербург,бухгалтер,200000,да
Бародина,Евгения,жен,33,157,Владимир,бухгалтер,60000,да
Барсегов,Антон,муж,53,161,Мурманск,директор предприятия,100000,нет
Бартылева,Кристина,жен,26,160,Владимир,бухгалтер,35000,нет
Бархаева,Диана,жен,59,181,Рязань,кондитер,900000,нет
Бархатникова,Анна,жен,24,156,Москва,кондитер,35000,нет
Барченкова,Диана,жен,57,161,Санкт-Петербург,конструктор,20000,да
Барыкова,Евгения,жен,47,168,Москва,кондитер,250000,да
Барышненков,Пётр,муж,32,177,Калининград,бухгалтер,200000,нет
Басанова,Кристина,жен,35,181,Мурманск,учитель,500000,да
Басанцева,Анна,жен,38,161,Калининград,конструктор,300000,да
Баскова,Юлия,жен,21,163,Ачинск,руководитель группы,400000,нет
Басуматорова,Анастасия,жен,52,160,Ачинск,кондитер,350000,нет
Батакаева,Мария,жен,45,186,Владимир,инженер,70000,да
Батев,Андрей,муж,26,174,Санкт-Петербург,бухгалтер,600000,нет
Батижаева,Анна,жен,31,173,Казань,конструктор,300000,да
Батлина,Евгения,жен,40,156,Калининград,руководитель группы,60000,да
Батонина,Юлия,жен,19,188,Уфа,директор предприятия,300000,нет
Батракова,Кристина,жен,52,172,Казань,ведущий инженер,70000,нет
Батыева,Евгения,жен,32,176,Омск,директор предприятия,300000,нет
Батышкина,Кристина,жен,42,168,Уфа,ведущий инженер,350000,нет
Батьков,Никита,муж,26,188,Рязань,руководитель группы,25000,да
Батякина,Диана,жен,31,159,Владимир,бухгалтер,350000,нет
Баутова,Кристина,жен,58,158,Казань,инженер,350000,нет
Бахина,Анна,жен,53,179,Москва,инженер,500000,нет
Бахмарова,Анастасия,жен,23,159,Уфа,бухгалтер,35000,нет
Бахромов,Антон,муж,28,170,Омск,директор предприятия,800000,да
Бахтеров,Антон,муж,23,180,Казань,инженер,90000,нет
Бахшиева,Мария,жен,36,173,Рязань,кондитер,350000,да
Бачкарев,Андрей,муж,43,176,Омск,конструктор,250000,да
Башаров,Михаил,муж,35,167,Мурманск,ведущий инженер,350000,да
Башканков,Антон,муж,40,174,Ачинск,руководитель группы,500000,да
Башканова,Мария,жен,55,178,Владимир,конструктор,350000,нет
Башлаева,Диана,жен,30,172,Ачинск,руководитель группы,80000,да
Башняков,Максим,муж,23,166,Санкт-Петербург,ведущий инженер,400000,да
Баштанников,Никита,муж,25,177,Калининград,директор предприятия,40000,да
Баюров,Никита,муж,19,157,Санкт-Петербург,руководитель группы,80000,да
Беберина,Анастасия,жен,50,187,Уфа,учитель,35000,нет
Бегачева,Марина,жен,55,159,Калининград,руководитель группы,350000,нет
Бедардинова,Ольга,жен,41,169,Рязань,кондитер,400000,нет
Бедерова,Евгения,жен,23,162,Уфа,бухгалтер,35000,нет
Беднева,Кристина,жен,45,167,Калининград,бухгалтер,80000,нет
Бедров,Максим,муж,33,187,Рязань,учитель,40000,да
Безенкина,Мария,жен,51,170,Калининград,конструктор,900000,нет
Безирганов,Андрей,муж,39,175,Уфа,конструктор,500000,да
Безносенков,Сергей,муж,54,176,Омск,руководитель группы,700000,нет
Безокова,Марина,жен,54,157,Омск,директор предприятия,70000,нет
Безрукавников,Максим,муж,44,175,Омск,руководитель группы,35000,да
Безугольников,Василий,муж,33,174,Уфа,руководитель группы,80000,да
Безулина,Марина,жен,52,155,Уфа,учитель,20000,нет
Бейрутов,Сергей,муж,33,157,Мурманск,ведущий инженер,800000,нет
Бекбулатов,Пётр,муж,32,174,Владимир,кондитер,70000,да
Бекимирова,Мария,жен,28,184,Владимир,ведущий инженер,70000,да
Беклюгабитова,Мария,жен,56,175,Москва,руководитель группы,300000,да
Бекнев,Антон,муж,22,156,Москва,бухгалтер,45000,да
Бектемиров,Сергей,муж,50,183,Уфа,кондитер,25000,нет
Белавенцев,Сергей,муж,37,170,Ачинск,учитель,50000,нет
Беланина,Ольга,жен,56,160,Рязань,учитель,100000,да
