Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Алекумова,Дарья,жен,47,158,Мурманск,директор предприятия,45000,да
Аленичкина,Анна,жен,49,180,Москва,руководитель группы,700000,да
Алигер-макарова,Кристина,жен,29,155,Казань,бухгалтер,600000,да
Алитов,Василий,муж,58,156,Калининград,учитель,70000,да
Алифов,Александр,муж,33,181,Калининград,конструктор,90000,нет
Аллагулов,Василий,муж,43,173,Рязань,ведущий инженер,400000,нет
Алончикова,Марина,жен,18,182,Владимир,инженер,45000,да
Алпысбеков,Александр,муж,33,155,Санкт-Петербург,инженер,700000,нет
Алтукина,Мария,жен,26,158,Омск,директор предприятия,900000,нет
Алтыпова,Кристина,жен,57,187,Калининград,инженер,100000,да
Алфосова,Юлия,жен,46,169,Рязань,конструктор,100000,да
Альбегов,Максим,муж,19,177,Рязань,руководитель группы,300000,нет
Альканова,Дарья,жен,54,170,Ачинск,кондитер,25000,да
Альмусов,Михаил,муж,35,183,Ачинск,конструктор,400000,нет
Альтбрегина,Юлия,жен,35,181,Казань,инженер,300000,нет
Альтомара,Диана,жен,20,172,Санкт-Петербург,кондитер,350000,да
Алюсова,Дарья,жен,26,161,Казань,инженер,45000,нет
Алянчиков,Александр,муж,47,184,Москва,кондитер,60000,нет
Аманатова,Марина,жен,22,178,Санкт-Петербург,учитель,50000,да
Амелюшкина,Марина,жен,50,160,Уфа,кондитер,90000,да
Амешина,Ольга,жен,55,188,Калининград,бухгалтер,30000,нет
Амподистова,Мария,жен,41,164,Мурманск,руководитель группы,700000,да
Амушева,Юлия,жен,27,184,Казань,ведущий инженер,600000,нет
Анапченков,Антон,муж,57,166,Омск,конструктор,40000,да
Анваров,Пётр,муж,19,174,Санкт-Петербург,учитель,45000,да
Ангибкова,Марина,жен,38,161,Москва,руководитель группы,25000,нет
Андиреев,Пётр,муж,51,189,Уфа,директор предприятия,35000,да
Андрейкова,Кристина,жен,53,175,Казань,бухгалтер,250000,да
Андрианов,Михаил,муж,35,165,Казань,бухгалтер,600000,да
Андрюханов,Никита,муж,50,172,Калининград,конструктор,80000,нет
Анивеева,Юлия,жен,38,164,Казань,кондитер,400000,нет
Аникин-меньшиков,Андрей,муж,44,162,Рязань,руководитель группы,20000,да
Анисочкина,Кристина,жен,22,177,Ачинск,директор предприятия,70000,да
Анонов,Никита,муж,25,168,Ачинск,конструктор,20000,да
Анрюкова,Евгения,жен,35,159,Ачинск,конструктор,60000,нет
Антюкеева,Дарья,жен,58,181,Москва,ведущий инженер,80000,да
Ануфриенкова,Юлия,жен,43,173,Омск,руководитель группы,200000,да
Анфилова,Юлия,жен,52,165,Москва,бухгалтер,600000,нет
Анхимов,Василий,муж,56,186,Мурманск,конструктор,90000,нет
Анцыфиров,Андрей,муж,51,187,Уфа,директор предприятия,45000,да
Аншпугова,Юлия,жен,25,188,Казань,кондитер,70000,нет
Анютенкова,Юлия,жен,59,158,Рязань,учитель,100000,да
Апексашина,Марина,жен,32,186,Москва,бухгалтер,350000,нет
Аплеталина,Марина,жен,18,180,Омск,кондитер,250000,да
Аппатов,Михаил,муж,52,184,Калининград,ведущий инженер,700000,нет
Апродов,Никита,муж,26,184,Москва,руководитель группы,45000,да
Апурина,Юлия,жен,22,179,Ачинск,руководитель группы,500000,нет
Аракчеева,Диана,жен,39,171,Мурманск,директор предприятия,500000,нет
Арасев,Антон,муж,20,157,Калининград,бухгалтер,800000,да
Арбекова,Юлия,жен,49,181,Москва,бухгалтер,90000,нет
Ардасова,Марина,жен,47,168,Калининград,учитель,100000,нет
Аремаев,Сергей,муж,25,179,Владимир,ведущий инженер,150000,да
Аржанникова,Марина,жен,31,176,Уфа,директор предприятия,25000,нет
Арзютова,Анна,жен,44,182,Калининград,инженер,20000,да
Аридов,Василий,муж,27,163,Ачинск,учитель,35000,нет
Арифханова,Диана,жен,44,171,Москва,конструктор,100000,нет
Арланцева,Мария,жен,42,175,Москва,инженер,45000,нет
Армашева,Дарья,жен,22,184,Казань,руководитель группы,250000,нет
Арнаутова,Диана,жен,55,177,Уфа,конструктор,800000,да
Арсев,Андрей,муж,40,173,Москва,конструктор,35000,да
Артамоничкина,Анна,жен,27,163,Уфа,инженер,800000,нет
Артифексов,Максим,муж,33,173,Москва,бухгалтер,20000,да
Артомкина,Евгения,жен,27,161,Мурманск,конструктор,70000,нет
Артюнов,Никита,муж,46,184,Рязань,учитель,40000,да
Арустамов,Антон,муж,52,162,Казань,директор предприятия,60000,да
Архиреева,Юлия,жен,21,179,Казань,директор предприятия,350000,да
Арысланов,Пётр,муж,21,168,Калининград,ведущий инженер,60000,нет
Арямов,Пётр,муж,39,163,Казань,бухгалтер,30000,да
Асанкова,Марина,жен,40,158,Уфа,конструктор,80000,да
Асвадурова,Кристина,жен,47,188,Казань,конструктор,35000,нет
Асеев,Пётр,муж,33,189,Казань,учитель,60000,да
Аситов,Максим,муж,55,183,Мурманск,инженер,100000,да
Аскова,Диана,жен,33,164,Калининград,кондитер,100000,нет
Асташенков,Михаил,муж,51,163,Уфа,кондитер,60000,да
Астраханцева,Кристина,жен,43,173,Казань,директор предприятия,100000,нет
Астрологова,Юлия,жен,34,177,Казань,бухгалтер,700000,да
Атакулов,Василий,муж,19,160,Москва,бухгалтер,100000,да
Атаматова,Кристина,жен,38,179,Казань,конструктор,50000,нет
Атищев,Михаил,муж,34,178,Санкт-Петербург,ведущий инженер,900000,нет
Атров,Антон,муж,36,158,Уфа,конструктор,60000,нет
Атрохов,Пётр,муж,31,164,Уфа,кондитер,70000,нет
Аубакиров,Пётр,муж,34,166,Ачинск,инженер,40000,да
Аутцев,Сергей,муж,25,189,Мурманск,ведущий инженер,400000,да
Афанасьев,Пётр,муж,20,170,Рязань,ведущий инженер,90000,да
Афиногентов,Никита,муж,55,163,Санкт-Петербург,инженер,200000,нет
Афродитов,Пётр,муж,27,170,Владимир,кондитер,900000,нет
Ахалшенова,Кристина,жен,32,177,Мурманск,кондитер,25000,нет
Ахеджаков,Сергей,муж,57,188,Рязань,инженер,300000,нет
Ахмадьярова,Марина,жен,42,158,Уфа,бухгалтер,500000,да
Ахмедиаров,Михаил,муж,59,161,Калининград,руководитель группы,45000,нет
Ахметгалиева,Диана,жен,48,189,Ачинск,инженер,500000,нет
Ахметсафова,Кристина,жен,20,175,Уфа,учитель,400000,да
Ахнина,Юлия,жен,56,173,Уфа,инженер,35000,нет
Ахромушкина,Анастасия,жен,51,177,Уфа,инженер,250000,нет
Ахунзянов,Василий,муж,26,175,Москва,руководитель группы,300000,да
Ачеев,Антон,муж,54,161,Владимир,директор предприятия,25000,да
Ашарина,Мария,жен,19,185,Владимир,кондитер,45000,да
Ашрятов,Сергей,муж,27,164,Калининград,учитель,80000,да
Аюкова,Марина,жен,39,164,Владимир,бухгалтер,350000,да
Бабашина,Юлия,жен,45,156,Владимир,директор предприятия,900000,нет
Бабинова,Марина,жен,21,166,Казань,руководитель группы,150000,да
Бабусина,Анна,жен,32,179,Ачинск,директор предприятия,25000,нет
Бабыщева,Анастасия,жен,29,172,Калининград,кондитер,30000,да
Багричев,Александр,муж,56,161,Казань,конструктор,150000,нет
Бадейков,Антон,муж,40,182,Мурманск,директор предприятия,250000,нет
Бадестова,Диана,жен,23,185,Ачинск,бухгалтер,200000,нет
Бадрединова,Диана,жен,47,172,Калининград,конструктор,150000,да
Бадукина,Ольга,жен,42,165,Омск,кондитер,50000,нет
Бадыштова,Диана,жен,29,172,Санкт-Петербург,инженер,500000,да
Базаева,Диана,жен,40,166,Москва,кондитер,200000,да
Базанов,Сергей,муж,59,171,Калининград,инженер,350000,да
Базуров,Василий,муж,36,181,Москва,кондитер,70000,да
Бай-балаев,Антон,муж,33,157,Санкт-Петербург,учитель,60000,нет
Байгарова,Евгения,жен,37,156,Рязань,бухгалтер,400000,да
Байсурина,Анна,жен,32,182,Санкт-Петербург,ведущий инженер,800000,да
Байтемирова,Марина,жен,18,179,Уфа,директор предприятия,400000,нет
Бакалейникова,Мария,жен,30,156,Омск,кондитер,30000,нет
Бакарджиева,Анастасия,жен,19,155,Калининград,инженер,150000,да
Баклемишев,Андрей,муж,22,183,Мурманск,ведущий инженер,70000,да
Баксов,Василий,муж,54,178,Уфа,кондитер,25000,да
Баксов,Василий,муж,19,182,Мурманск,инженер,20000,нет
Бакурина,Юлия,жен,54,171,Москва,инженер,45000,нет
Бакшаев,Василий,муж,25,163,Омск,руководитель группы,70000,нет
Балабанкина,Мария,жен,51,179,Ачинск,кондитер,250000,да
Балаева,Кристина,жен,27,173,Рязань,ведущий инженер,700000,да
Баланичева,Ольга,жен,48,170,Владимир,руководитель группы,900000,да
Балахматова,Кристина,жен,36,157,Уфа,руководитель группы,90000,да
Балдев,Михаил,муж,45,189,Рязань,директор предприятия,35000,да
Баличева,Дарья,жен,39,186,Омск,ведущий инженер,35000,нет
Балонева,Анна,жен,31,163,Ачинск,руководитель группы,80000,да
Бальшаков,Андрей,муж,32,174,Москва,кондитер,500000,нет
Бамматов,Максим,муж,34,184,Мурманск,конструктор,200000,нет
Банелаев,Василий,муж,25,186,Москва,бухгалтер,100000,да
Бантьев,Александр,муж,45,176,Омск,бухгалтер,200000,да
Банькова,Ольга,жен,21,156,Рязань,конструктор,25000,да
Бараболиков,Сергей,муж,54,166,Рязань,бухгалтер,80000,нет
Барафостов,Михаил,муж,58,189,Омск,руководитель группы,30000,нет
Барба,Юлия,жен,34,180,Мурманск,учитель,40000,да
Барвалина,Евгения,жен,18,171,Санкт-Петербург,руководитель группы,30000,да
Барвшнина,Дарья,жен,19,172,Москва,директор предприятия,45000,да
Барисова,Анна,жен,50,189,Мурманск,директор предприятия,250000,нет
Баркаров,Александр,муж,42,167,Рязань,ведущий инженер,350000,нет
Бармашина,Анастасия,жен,25,173,Москва,инженер,45000,нет
Бармыков,Андрей,муж,33,162,Рязань,учитель,60000,да
Баромова,Анна,жен,29,163,Калининград,бухгалтер,300000,нет
Барсенова,Мария,жен,23,186,Санкт-Петербург,конструктор,400000,да
Баруличева,Юлия,жен,38,162,Омск,ведущий инженер,70000,да
Барчуков,Михаил,муж,40,178,Мурманск,директор предприятия,70000,да
Барышов,Андрей,муж,24,160,Казань,учитель,300000,нет
Басарев,Александр,муж,18,162,Омск,ведущий инженер,100000,да
Баскачев,Антон,муж,40,155,Санкт-Петербург,кондитер,40000,да
Басманникова,Дарья,жен,21,163,Казань,директор предприятия,400000,нет
Бассов,Сергей,муж,34,171,Ачинск,руководитель группы,800000,да
Бастова,Ольга,жен,28,188,Уфа,руководитель группы,20000,нет
Батазова,Диана,жен,51,160,Омск,бухгалтер,50000,нет
Батаногов,Антон,муж,21,180,Уфа,ведущий инженер,100000,да
Батвинкина,Анастасия,жен,52,171,Казань,руководитель группы,45000,нет
Батранина,Диана,жен,19,189,Казань,кондитер,80000,нет
Батьков,Сергей,муж,41,189,Владимир,бухгалтер,40000,нет
Баукина,Дарья,жен,26,157,Казань,учитель,70000,да
Бахалова,Ольга,жен,35,176,Рязань,учитель,100000,да
Бахмуров,Максим,муж,50,181,Владимир,конструктор,40000,нет
Бахтегареев,Сергей,муж,42,155,Уфа,бухгалтер,80000,нет
Бахтиев,Андрей,муж,40,181,Санкт-Петербург,конструктор,50000,да
Бацанова,Дарья,жен,41,156,Калининград,ведущий инженер,800000,да
Бачаров,Михаил,муж,25,165,Москва,кондитер,600000,да
Бачарова,Ольга,жен,51,164,Санкт-Петербург,бухгалтер,350000,да
Баширов,Андрей,муж,21,188,Калининград,учитель,400000,нет
Башкунов,Никита,муж,34,160,Уфа,ведущий инженер,30000,да
Бегаева,Мария,жен,26,181,Омск,учитель,70000,нет
Бегинов,Андрей,муж,54,189,Санкт-Петербург,директор предприятия,20000,нет
Бегунков,Александр,муж,56,161,Омск,конструктор,35000,нет
Бедирова,Кристина,жен,56,181,Уфа,руководитель группы,45000,нет
Бедоева,Юлия,жен,25,163,Санкт-Петербург,конструктор,20000,да
Бедредуинова,Марина,жен,23,175,Мурманск,учитель,90000,да
Бедунова,Евгения,жен,39,166,Калининград,инженер,200000,да
Безгинова,Кристина,жен,59,169,Уфа,бухгалтер,25000,нет
Бездетнова,Кристина,жен,35,171,Санкт-Петербург,руководитель группы,700000,нет
Безплемяннов,Сергей,муж,30,169,Казань,бухгалтер,250000,нет
Безтгялов,Василий,муж,20,183,Казань,кондитер,80000,да
Безумнова,Мария,жен,24,187,Казань,ведущий инженер,25000,да
Бейникова,Юлия,жен,41,177,Рязань,учитель,80000,да
Бекетнова,Мария,жен,37,183,Санкт-Петербург,учитель,350000,да
Бекленищева,Ольга,жен,55,157,Казань,ведущий инженер,35000,нет
Бекузаров,Антон,муж,46,173,Мурманск,инженер,900000,нет
Беланова,Дарья,жен,48,161,Рязань,ведущий инженер,250000,нет
Белашков,Василий,муж,53,180,Рязань,ведущий инженер,50000,нет
Белесенков,Никита,муж,43,178,Омск,кондитер,80000,нет
Белилов,Пётр,муж,18,178,Ачинск,руководитель группы,300000,да
Белиуллина,Дарья,жен,28,164,Рязань,инженер,60000,нет
Белка,Юлия,жен,38,163,Уфа,учитель,80000,нет
Белобоков,Сергей,муж,28,163,Омск,кондитер,300000,нет
Белогородова,Евгения,жен,23,169,Казань,руководитель группы,500000,да
Белоиванов,Андрей,муж,50,173,Москва,конструктор,350000,да
Белостокова,Ольга,жен,48,185,Санкт-Петербург,учитель,600000,да
Белотелкина,Анастасия,жен,44,183,Владимир,руководитель группы,900000,нет
Белубеков,Сергей,муж,46,166,Уфа,учитель,250000,да
Бельгибаев,Никита,муж,50,173,Казань,учитель,100000,да
Бенла,Анастасия,жен,41,189,Москва,инженер,800000,нет
Берданина,Анастасия,жен,20,159,Москва,директор предприятия,35000,да
Бердибеков,Сергей,муж,48,164,Мурманск,конструктор,100000,да
Бердяков,Никита,муж,23,181,Рязань,бухгалтер,600000,нет
Бережников,Михаил,муж,26,174,Санкт-Петербург,ведущий инженер,45000,нет
Березовская-гусева,Дарья,жен,29,172,Рязань,кондитер,500000,да
Берлизев,Андрей,муж,43,156,Мурманск,ведущий инженер,50000,нет
Бермяков,Александр,муж,25,171,Калининград,ведущий инженер,900000,нет
Беселева,Диана,жен,30,175,Ачинск,бухгалтер,200000,да
Бескараваев,Александр,муж,58,171,Ачинск,бухгалтер,25000,да
Бесланеева,Марина,жен,42,156,Калининград,руководитель группы,25000,да
Бестаев,Пётр,муж,51,182,Мурманск,директор предприятия,100000,нет
Бетерев,Александр,муж,31,180,Казань,ведущий инженер,100000,да
Бехбудов,Михаил,муж,34,160,Рязань,ведущий инженер,70000,да
Бешменев,Александр,муж,42,167,Рязань,конструктор,20000,да
Биаметова,Ольга,жен,27,173,Рязань,инженер,20000,нет
Бибихов,Антон,муж,38,168,Рязань,конструктор,50000,нет
Бидрига,Анастасия,жен,55,186,Рязань,учитель,70000,нет
Бизгаев,Василий,муж,53,161,Рязань,конструктор,200000,да
Биккинина,Мария,жен,55,189,Мурманск,учитель,350000,да
Биктемирова,Ольга,жен,32,186,Казань,руководитель группы,150000,да
Бильдина,Мария,жен,19,172,Ачинск,кондитер,25000,да
Билюшова,Юлия,жен,51,170,Москва,руководитель группы,20000,нет
Биндасова,Юлия,жен,47,162,Калининград,учитель,600000,да
Бирюшева,Евгения,жен,45,155,Калининград,ведущий инженер,900000,нет
Бисеринкина,Ольга,жен,33,164,Ачинск,руководитель группы,25000,да
Бителев,Пётр,муж,34,179,Мурманск,директор предприятия,40000,да
Битуев,Пётр,муж,47,188,Рязань,бухгалтер,25000,да
Бицукова,Кристина,жен,35,177,Рязань,директор предприятия,40000,нет
Биязиров,Пётр,муж,29,186,Санкт-Петербург,директор предприятия,700000,да
Благоволина,Мария,жен,48,159,Санкт-Петербург,руководитель группы,90000,нет
Благодурова,Кристина,жен,47,183,Москва,учитель,400000,да
Блатиков,Андрей,муж,56,180,Москва,конструктор,900000,нет
Блескина,Марина,жен,27,171,Санкт-Петербург,бухгалтер,200000,да
Близнецов,Сергей,муж,27,157,Санкт-Петербург,конструктор,80000,да
Блохнина,Ольга,жен,42,157,Москва,руководитель группы,30000,да
Блунова,Евгения,жен,40,160,Калининград,директор предприятия,60000,нет
Бобнева,Ольга,жен,59,178,Калининград,руководитель группы,70000,нет
Бобрятов,Никита,муж,48,172,Санкт-Петербург,руководитель группы,80000,нет
Бобына,Ольга,жен,46,186,Уфа,бухгалтер,30000,нет
Бовчурова,Мария,жен,30,187,Мурманск,руководитель группы,300000,нет
Боглаенкова,Анастасия,жен,22,171,Ачинск,бухгалтер,40000,да
Боголевова,Мария,жен,52,166,Уфа,руководитель группы,35000,да
Богонатов,Василий,муж,42,177,Рязань,ведущий инженер,200000,нет
Богриновцева,Анна,жен,26,177,Казань,кондитер,90000,нет
Бодарова,Марина,жен,32,170,Рязань,конструктор,70000,да
Бодрунова,Анастасия,жен,38,189,Казань,конструктор,70000,нет
Бодяева,Анастасия,жен,48,178,Омск,конструктор,45000,да
Божебина,Ольга,жен,45,185,Казань,ведущий инженер,30000,да
Божинов,Пётр,муж,30,172,Омск,инженер,30000,нет
Бойков,Антон,муж,59,164,Москва,кондитер,500000,нет
Бойченкова,Анна,жен,37,160,Ачинск,ведущий инженер,100000,да
Бокачева,Евгения,жен,53,177,Москва,конструктор,70000,нет
Бокушев,Никита,муж,31,181,Калининград,директор предприятия,30000,да
Болбакова,Марина,жен,37,180,Калининград,руководитель группы,60000,нет
Болдашев,Максим,муж,39,179,Рязань,бухгалтер,70000,да
Болдуева,Евгения,жен,30,163,Санкт-Петербург,конструктор,400000,да
Болесова,Евгения,жен,47,168,Рязань,конструктор,150000,да
Болмотова,Диана,жен,29,179,Санкт-Петербург,инженер,900000,нет
Болозева,Анна,жен,57,173,Калининград,директор предприятия,600000,нет
Болосов,Александр,муж,21,159,Москва,директор предприятия,30000,да
Болохов,Максим,муж,53,159,Уфа,руководитель группы,500000,да
Болтунова,Мария,жен,32,182,Рязань,учитель,600000,нет
Болхошина,Юлия,жен,27,182,Ачинск,инженер,600000,нет
Бомеева,Анастасия,жен,55,174,Калининград,бухгалтер,600000,да
Бонапартова,Анна,жен,38,167,Ачинск,конструктор,100000,да
Борбашова,Анастасия,жен,47,189,Казань,бухгалтер,30000,нет
Бордуков,Александр,муж,50,155,Уфа,директор предприятия,150000,нет
Боровикина,Евгения,жен,47,168,Санкт-Петербург,директор предприятия,40000,да
Бородаченков,Михаил,муж,43,175,Омск,бухгалтер,150000,да
Боронников,Михаил,муж,34,158,Калининград,учитель,30000,нет
Борофанова,Дарья,жен,42,157,Калининград,инженер,300000,нет
Бортякова,Дарья,жен,56,169,Санкт-Петербург,инженер,40000,да
Боташев,Максим,муж,47,159,Казань,учитель,700000,нет
Ботюгова,Анна,жен,42,165,Мурманск,кондитер,600000,да
Бохуленкова,Анна,жен,38,159,Уфа,инженер,45000,да
Боцкина,Юлия,жен,40,167,Мурманск,ведущий инженер,20000,да
Боченкова,Ольга,жен,34,174,Мурманск,конструктор,60000,да
Бочугева,Мария,жен,19,176,Москва,учитель,300000,нет
Боярскова,Дарья,жен,18,180,Омск,учитель,700000,да
Боятенкова,Юлия,жен,48,159,Уфа,кондитер,45000,нет
Брайцара,Кристина,жен,22,160,Москва,кондитер,35000,нет
Бранчугова,Дарья,жен,34,172,Казань,конструктор,400000,да
Братушка,Дарья,жен,44,159,Казань,бухгалтер,40000,да
Брезжунов,Антон,муж,27,183,Москва,руководитель группы,500000,нет
Брестина,Мария,жен,45,179,Санкт-Петербург,инженер,800000,нет
Брешина,Ольга,жен,34,168,Санкт-Петербург,руководитель группы,35000,нет
Бриков,Антон,муж,36,171,Санкт-Петербург,руководитель группы,40000,нет
Брисбуа,Кристина,жен,23,180,Мурманск,директор предприятия,60000,нет
Бритцов,Василий,муж,29,175,Ачинск,бухгалтер,90000,нет
Бритчиноков,Александр,муж,31,181,Рязань,конструктор,90000,нет
Бродельщиков,Никита,муж,57,163,Омск,ведущий инженер,350000,да
Бруснигина,Ольга,жен,51,161,Санкт-Петербург,инженер,350000,нет
Брызгалова,Дарья,жен,44,165,Мурманск,учитель,20000,да
Брылов,Максим,муж,54,183,Калининград,инженер,60000,да
Брысенков,Антон,муж,24,157,Рязань,директор предприятия,350000,нет
Брюканова,Ольга,жен,32,177,Уфа,руководитель группы,45000,нет
Бряев,Антон,муж,46,158,Ачинск,учитель,350000,нет
Бубенникова,Анна,жен,22,181,Казань,кондитер,600000,да
Бублева,Ольга,жен,48,164,Санкт-Петербург,руководитель группы,500000,нет
Бугашева,Кристина,жен,53,179,Рязань,бухгалтер,80000,нет
Будакаев,Антон,муж,24,180,Москва,директор предприятия,50000,нет
Буданцов,Сергей,муж,58,163,Владимир,директор предприятия,40000,нет
Будылев,Никита,муж,55,187,Санкт-Петербург,инженер,150000,да
Буеверов,Антон,муж,33,189,Мурманск,кондитер,60000,да
Бузков,Никита,муж,31,170,Санкт-Петербург,директор предприятия,900000,нет
Бузсудов,Никита,муж,49,161,Калининград,кондитер,50000,да
Букелева,Кристина,жен,26,158,Мурманск,руководитель группы,350000,нет
Буксиров,Андрей,муж,46,155,Москва,ведущий инженер,700000,нет
Булавина,Анастасия,жен,39,157,Уфа,кондитер,800000,нет
Буланникова,Дарья,жен,20,184,Москва,руководитель группы,200000,нет
Булатнова,Анастасия,жен,49,168,Санкт-Петербург,руководитель группы,250000,да
Булганцева,Анна,жен,52,179,Рязань,ведущий инженер,90000,да
Булочкина,Юлия,жен,35,179,Москва,ведущий инженер,250000,нет
Буляков,Александр,муж,19,185,Санкт-Петербург,учитель,30000,нет
Бунаева,Ольга,жен,26,163,Владимир,конструктор,250000,да
Бунимов,Василий,муж,52,177,Калининград,руководитель группы,600000,нет
Бунчев,Михаил,муж,23,185,Уфа,ведущий инженер,350000,да
Буравов,Антон,муж,48,168,Казань,руководитель группы,250000,нет
Бургантдинова,Марина,жен,59,184,Казань,руководитель группы,500000,да
Бурдов,Андрей,муж,31,174,Москва,кондитер,500000,нет
Бурдычов,Никита,муж,28,158,Омск,конструктор,700000,нет
Буркасова,Мария,жен,34,172,Владимир,руководитель группы,45000,нет
Бурлова,Юлия,жен,44,156,Казань,руководитель группы,35000,да
Бурмистров-зуев,Пётр,муж,59,156,Москва,ведущий инженер,350000,нет
Бурняшева,Анна,жен,40,173,Казань,кондитер,200000,да
Бусарнова,Анна,жен,52,159,Уфа,кондитер,900000,нет
Бусулаев,Антон,муж,54,159,Рязань,руководитель группы,30000,да
Бутузов,Андрей,муж,22,176,Москва,ведущий инженер,900000,нет
Бутусова,Евгения,жен,29,166,Санкт-Петербург,конструктор,30000,нет
Бутырева,Мария,жен,31,174,Омск,руководитель группы,60000,нет
