Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Баланкина,Мария,жен,30,182,Мурманск,инженер,45000,да
Балатьева,Юлия,жен,25,157,Владимир,бухгалтер,250000,нет
Балдаев,Александр,муж,51,168,Рязань,бухгалтер,250000,да
Балдов,Александр,муж,44,183,Омск,кондитер,25000,да
Балейкина,Марина,жен,53,181,Санкт-Петербург,конструктор,30000,нет
Балмасов,Антон,муж,28,172,Мурманск,руководитель группы,50000,нет
Балтыева,Юлия,жен,40,183,Владимир,инженер,500000,да
Бальзамов,Никита,муж,39,170,Уфа,ведущий инженер,700000,нет
Бальнова,Дарья,жен,23,164,Владимир,инженер,50000,да
Балюнов,Пётр,муж,18,178,Казань,конструктор,700000,нет
Баляскина,Юлия,жен,36,170,Москва,директор предприятия,45000,нет
Бандов,Сергей,муж,18,174,Омск,руководитель группы,800000,да
Банисова,Ольга,жен,22,175,Казань,кондитер,45000,да
Банчуков,Антон,муж,51,159,Уфа,инженер,70000,нет
Барабанова,Кристина,жен,46,159,Владимир,инженер,500000,нет
Барандычев,Михаил,муж,38,184,Владимир,руководитель группы,25000,нет
Баранчукова,Кристина,жен,30,171,Казань,учитель,20000,нет
Барашнев,Сергей,муж,50,166,Ачинск,ведущий инженер,600000,да
Барбанягра,Марина,жен,33,162,Санкт-Петербург,конструктор,90000,да
Барбачева,Евгения,жен,27,172,Мурманск,директор предприятия,900000,нет
Барбулатова,Юлия,жен,52,174,Москва,бухгалтер,300000,нет
Бардищина,Мария,жен,18,176,Уфа,конструктор,50000,да
Бардонов,Сергей,муж,25,168,Ачинск,инженер,100000,да
Баренцева,Диана,жен,56,183,Казань,инженер,300000,нет
Барисова,Юлия,жен,37,159,Казань,конструктор,60000,нет
Барласова,Евгения,жен,18,170,Мурманск,бухгалтер,35000,нет
Барлина,Анастасия,жен,46,188,Владимир,кондитер,25000,да
Бармеева,Анна,жен,33,170,Омск,конструктор,200000,нет
Барсова,Дарья,жен,22,178,Омск,руководитель группы,400000,да
Бартев,Василий,муж,21,189,Санкт-Петербург,директор предприятия,300000,да
Бартков,Василий,муж,22,169,Ачинск,конструктор,300000,да
Барулев,Василий,муж,20,188,Калининград,кондитер,400000,да
Барухина,Диана,жен,43,160,Мурманск,конструктор,500000,да
Баршинов,Никита,муж,25,166,Рязань,кондитер,350000,нет
Басамыкина,Анна,жен,56,188,Рязань,кондитер,50000,нет
Басистова,Марина,жен,35,159,Калининград,директор предприятия,600000,да
Баскачев,Александр,муж,36,172,Уфа,директор предприятия,500000,да
Баснукаев,Антон,муж,22,180,Ачинск,руководитель группы,800000,нет
Басылайканов,Никита,муж,27,163,Уфа,руководитель группы,20000,нет
Батев,Андрей,муж,31,183,Омск,руководитель группы,700000,да
Батилова,Ольга,жен,19,157,Рязань,инженер,40000,да
Батовкина,Ольга,жен,27,166,Казань,директор предприятия,900000,да
Батранов,Василий,муж,34,156,Уфа,конструктор,600000,нет
Батцев,Сергей,муж,46,173,Москва,учитель,90000,да
Батяева,Марина,жен,37,175,Рязань,ведущий инженер,60000,нет
Баурова,Марина,жен,59,180,Омск,ведущий инженер,50000,да
Баушина,Диана,жен,19,187,Ачинск,бухгалтер,90000,да
Бахилов,Сергей,муж,29,186,Рязань,учитель,350000,да
Бахмурнов,Максим,муж,27,158,Калининград,директор предприятия,40000,да
Бахохина,Евгения,жен,57,186,Рязань,бухгалтер,150000,нет
Бахтемов,Максим,муж,54,166,Омск,инженер,35000,нет
Бахтызина,Анастасия,жен,55,170,Казань,руководитель группы,50000,да
Бахшнева,Дарья,жен,41,156,Омск,кондитер,60000,нет
Бачачев,Пётр,муж,26,180,Санкт-Петербург,руководитель группы,200000,нет
Бачилина,Юлия,жен,57,159,Казань,конструктор,40000,да
Бачманова,Кристина,жен,28,176,Санкт-Петербург,бухгалтер,500000,нет
Башева,Мария,жен,28,179,Мурманск,бухгалтер,60000,да
Баширов,Пётр,муж,46,187,Уфа,директор предприятия,700000,да
Башкина,Ольга,жен,48,174,Москва,бухгалтер,500000,нет
Бающева,Юлия,жен,28,158,Калининград,бухгалтер,800000,да
Бегаев,Антон,муж,47,185,Калининград,ведущий инженер,800000,да
Бегечева,Дарья,жен,28,163,Ачинск,ведущий инженер,900000,да
Бегулова,Диана,жен,43,188,Калининград,бухгалтер,100000,нет
Бедирова,Анна,жен,33,182,Ачинск,ведущий инженер,400000,да
Бедоцепов,Пётр,муж,53,182,Москва,кондитер,400000,да
Бедрединова,Юлия,жен,32,160,Владимир,инженер,25000,да
Беженев,Андрей,муж,40,189,Москва,бухгалтер,300000,нет
Бежикина,Ольга,жен,26,171,Ачинск,директор предприятия,70000,нет
Безгинова,Ольга,жен,48,188,Калининград,инженер,350000,нет
Безденежкина,Диана,жен,31,162,Рязань,учитель,60000,нет
Бездуганова,Мария,жен,56,169,Казань,кондитер,200000,да
Беззванова,Анна,жен,54,189,Владимир,кондитер,200000,да
Безиков,Андрей,муж,53,187,Москва,ведущий инженер,25000,да
Безобратов,Александр,муж,56,185,Казань,бухгалтер,40000,нет
Безрукова,Диана,жен,18,155,Казань,учитель,35000,нет
Безугольников,Максим,муж,35,184,Ачинск,руководитель группы,25000,да
Безуматова,Евгения,жен,50,166,Калининград,конструктор,60000,нет
Бекбоев,Михаил,муж,20,178,Казань,ведущий инженер,500000,нет
Бекиров,Антон,муж,54,176,Уфа,кондитер,150000,нет
Беклешова,Анна,жен,38,157,Казань,руководитель группы,30000,нет
Бекова,Марина,жен,41,162,Уфа,конструктор,300000,нет
Бектурдиева,Дарья,жен,42,172,Ачинск,директор предприятия,300000,да
Белавинцева,Юлия,жен,21,171,Ачинск,руководитель группы,60000,нет
Белашева,Юлия,жен,47,166,Рязань,бухгалтер,900000,нет
Беленков,Пётр,муж,43,169,Москва,учитель,35000,да
Белеченкова,Юлия,жен,44,181,Рязань,учитель,150000,нет
Белистова,Дарья,жен,23,165,Ачинск,руководитель группы,100000,да
Белитова,Марина,жен,42,186,Владимир,инженер,50000,да
Белоглазов,Василий,муж,36,167,Мурманск,руководитель группы,35000,нет
Белоголовцев,Александр,муж,50,187,Казань,конструктор,250000,нет
Беломытцева,Анна,жен,24,162,Казань,инженер,35000,нет
Белоносова,Марина,жен,28,159,Ачинск,конструктор,80000,нет
Белорукова,Евгения,жен,42,160,Калининград,конструктор,900000,да
Белошова,Анастасия,жен,20,166,Санкт-Петербург,бухгалтер,35000,нет
Белуков,Максим,муж,26,161,Владимир,директор предприятия,25000,нет
Белютина,Мария,жен,30,186,Рязань,учитель,500000,нет
Белянинов,Сергей,муж,35,159,Мурманск,конструктор,350000,да
Белянчева,Ольга,жен,55,177,Уфа,руководитель группы,600000,да
Бемейков,Пётр,муж,43,174,Казань,директор предприятия,250000,нет
Беннаминов,Сергей,муж,55,184,Москва,кондитер,40000,нет
Бердиярова,Анастасия,жен,42,178,Рязань,инженер,50000,нет
Бердышева,Анастасия,жен,25,162,Казань,учитель,800000,нет
Березкова,Мария,жен,20,169,Москва,учитель,70000,да
Берисяткина,Диана,жен,54,188,Омск,кондитер,150000,нет
Бермзова,Дарья,жен,48,168,Омск,учитель,150000,нет
Берсукова,Марина,жен,29,161,Мурманск,инженер,20000,да
Бертулова,Марина,жен,20,157,Ачинск,руководитель группы,60000,да
Бершакова,Анастасия,жен,51,168,Владимир,руководитель группы,200000,нет
Бескаровайнова,Дарья,жен,31,173,Омск,кондитер,300000,нет
Бесланцев,Никита,муж,49,177,Мурманск,бухгалтер,40000,нет
Беспятова,Марина,жен,38,156,Рязань,руководитель группы,800000,да
Бессоветов,Пётр,муж,31,159,Москва,директор предприятия,40000,да
Бессчастова,Кристина,жен,40,178,Рязань,руководитель группы,600000,да
Бесуков,Сергей,муж,23,158,Москва,конструктор,50000,да
Бетрединова,Диана,жен,52,167,Рязань,учитель,500000,нет
Беченкова,Анастасия,жен,58,174,Москва,конструктор,600000,нет
