Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Адлина,Анастасия,жен,58,162,Казань,инженер,350000,нет
Адолина,Анастасия,жен,51,187,Москва,конструктор,45000,да
Адясова,Диана,жен,29,174,Рязань,конструктор,500000,да
Ажеганова,Марина,жен,47,177,Москва,конструктор,800000,нет
Азанов,Антон,муж,45,184,Уфа,учитель,500000,да
Азаркова,Юлия,жен,29,165,Москва,учитель,500000,да
Азарушина,Марина,жен,37,187,Рязань,конструктор,25000,да
Азбукина,Марина,жен,28,177,Москва,конструктор,300000,да
Азыкова,Ольга,жен,32,158,Калининград,ведущий инженер,100000,нет
Аитова,Евгения,жен,37,171,Ачинск,конструктор,250000,да
Айзятуллина,Юлия,жен,21,183,Рязань,ведущий инженер,40000,нет
Аймолова,Марина,жен,55,160,Казань,ведущий инженер,350000,нет
Айнулина,Юлия,жен,35,159,Ачинск,руководитель группы,400000,нет
Айткулиева,Диана,жен,49,185,Уфа,ведущий инженер,500000,да
Акалупина,Ольга,жен,54,169,Москва,ведущий инженер,500000,нет
Акатнов,Андрей,муж,29,163,Санкт-Петербург,учитель,90000,нет
Акельчева,Ольга,жен,32,173,Казань,руководитель группы,25000,нет
Акентьева,Юлия,жен,40,167,Владимир,директор предприятия,100000,нет
Акимова-орлов,Михаил,муж,31,161,Владимир,кондитер,700000,да
Акищина,Анна,жен,59,185,Владимир,кондитер,200000,нет
Аклиева,Ольга,жен,41,184,Мурманск,учитель,25000,да
Аколкина,Дарья,жен,38,181,Уфа,руководитель группы,80000,да
Аксаитова,Анастасия,жен,32,176,Санкт-Петербург,руководитель группы,500000,да
Аксенкова,Мария,жен,55,187,Мурманск,конструктор,20000,нет
Аксенычев,Никита,муж,54,167,Москва,конструктор,900000,да
Аксянов,Максим,муж,51,155,Мурманск,конструктор,600000,нет
Албагачиева,Ольга,жен,44,186,Мурманск,ведущий инженер,70000,нет
Алгинова,Юлия,жен,37,164,Мурманск,кондитер,600000,да
Алеенкова,Анастасия,жен,46,162,Ачинск,ведущий инженер,150000,да
Алекберова,Анна,жен,29,185,Уфа,бухгалтер,300000,нет
Алексаненков,Александр,муж,47,188,Уфа,учитель,30000,да
Алексеев-мохова,Евгения,жен,53,167,Калининград,директор предприятия,350000,да
Алексеров,Василий,муж,53,183,Санкт-Петербург,директор предприятия,35000,нет
Алексюнина,Марина,жен,35,173,Рязань,ведущий инженер,80000,да
Алендров,Антон,муж,23,165,Ачинск,ведущий инженер,60000,нет
Алеопольдова,Юлия,жен,24,177,Казань,конструктор,300000,да
Алеутдинова,Диана,жен,20,181,Ачинск,конструктор,80000,да
Алешечкина,Юлия,жен,39,184,Казань,ведущий инженер,20000,нет
Алешукина,Евгения,жен,34,156,Казань,директор предприятия,400000,да
Алимарина,Анна,жен,39,158,Рязань,ведущий инженер,45000,да
Алипкина,Анна,жен,33,155,Владимир,кондитер,20000,да
Алихашкина,Дарья,жен,46,167,Москва,директор предприятия,100000,нет
Аличкина,Кристина,жен,33,167,Ачинск,директор предприятия,60000,да
Аллазов,Андрей,муж,25,161,Уфа,ведущий инженер,20000,нет
Алмамедова,Диана,жен,54,170,Рязань,директор предприятия,70000,да
Алогызова,Кристина,жен,20,156,Владимир,учитель,60000,нет
Алпатьев,Никита,муж,54,184,Калининград,бухгалтер,40000,нет
Алсипова,Марина,жен,54,171,Ачинск,конструктор,500000,да
Алтышов,Александр,муж,54,155,Рязань,руководитель группы,400000,да
Алчинов,Александр,муж,46,189,Владимир,руководитель группы,300000,да
Алыпов,Максим,муж,31,171,Москва,директор предприятия,70000,да
Альдиева,Дарья,жен,45,170,Омск,руководитель группы,25000,да
Альтамара,Ольга,жен,44,187,Омск,кондитер,900000,да
Альцев,Сергей,муж,18,168,Мурманск,учитель,30000,нет
Алюнина,Диана,жен,47,187,Санкт-Петербург,руководитель группы,90000,нет
Алябушева,Евгения,жен,34,187,Омск,ведущий инженер,70000,да
Алянчикова,Анна,жен,42,166,Уфа,бухгалтер,900000,нет
Амасова,Анна,жен,18,189,Владимир,директор предприятия,30000,нет
Амельнина,Ольга,жен,23,185,Калининград,конструктор,40000,нет
Амельчака,Ольга,жен,53,183,Рязань,руководитель группы,40000,нет
Амирасканова,Дарья,жен,40,174,Рязань,кондитер,40000,да
Амринова,Юлия,жен,50,161,Калининград,учитель,900000,нет
Амченкова,Анастасия,жен,45,159,Владимир,руководитель группы,70000,нет
Ананекова,Евгения,жен,58,172,Владимир,инженер,70000,да
Анастасьев,Максим,муж,23,161,Казань,кондитер,80000,нет
Анашков,Василий,муж,46,171,Мурманск,бухгалтер,250000,да
Ангельчева,Анастасия,жен,18,160,Омск,бухгалтер,150000,нет
Андреевичева,Ольга,жен,24,185,Калининград,инженер,60000,нет
Андрейцов,Сергей,муж,53,181,Рязань,инженер,350000,нет
Андрианычева,Ольга,жен,18,181,Мурманск,бухгалтер,35000,да
Андриянов,Андрей,муж,54,177,Москва,учитель,500000,нет
Андропова,Анна,жен,28,157,Москва,инженер,80000,да
Андрюсова,Анна,жен,18,163,Казань,директор предприятия,80000,да
Андрюшенков,Максим,муж,30,186,Ачинск,бухгалтер,400000,да
Анесиподистов,Александр,муж,54,159,Мурманск,бухгалтер,90000,да
Анишмова,Диана,жен,55,173,Омск,бухгалтер,600000,да
Аннаев,Александр,муж,29,158,Ачинск,учитель,700000,нет
Анопов,Пётр,муж,46,175,Уфа,учитель,50000,да
Анохова,Ольга,жен,21,170,Москва,учитель,20000,нет
Антипьева,Дарья,жен,43,162,Уфа,руководитель группы,50000,да
Антонинов,Сергей,муж,52,183,Казань,кондитер,20000,да
Антроментова,Дарья,жен,49,164,Санкт-Петербург,конструктор,300000,нет
Ануричева,Юлия,жен,55,163,Калининград,конструктор,250000,нет
Анучкин-тимофеев,Михаил,муж,39,172,Уфа,ведущий инженер,250000,да
Анцибасов,Александр,муж,37,169,Санкт-Петербург,ведущий инженер,80000,да
Анцина,Анна,жен,19,174,Уфа,инженер,800000,да
Анцышкина,Ольга,жен,25,175,Владимир,кондитер,250000,нет
Аншукова,Анастасия,жен,51,172,Владимир,ведущий инженер,150000,да
Апалков,Сергей,муж,59,186,Санкт-Петербург,руководитель группы,500000,нет
Апархов,Михаил,муж,25,160,Владимир,ведущий инженер,200000,нет
Апасов,Андрей,муж,46,155,Ачинск,кондитер,800000,нет
Апеллясов,Пётр,муж,44,189,Владимир,ведущий инженер,35000,да
Апиманова,Анастасия,жен,45,188,Казань,руководитель группы,900000,да
Аполовникова,Анастасия,жен,18,156,Казань,учитель,50000,да
Апосталов,Александр,муж,18,185,Калининград,кондитер,400000,нет
Аптекина,Анастасия,жен,48,170,Санкт-Петербург,конструктор,900000,нет
Арабжанов,Василий,муж,38,175,Омск,директор предприятия,80000,да
Аргентова,Мария,жен,49,184,Рязань,кондитер,800000,нет
Арепина,Кристина,жен,50,186,Казань,директор предприятия,80000,нет
Арзамасцева,Юлия,жен,56,161,Санкт-Петербург,руководитель группы,250000,да
Аридова,Диана,жен,53,165,Ачинск,директор предприятия,40000,да
Аришинова,Марина,жен,35,165,Омск,бухгалтер,35000,нет
Армеев,Михаил,муж,51,167,Ачинск,директор предприятия,20000,да
Армянина,Кристина,жен,47,171,Москва,директор предприятия,70000,да
Арнополина,Кристина,жен,56,168,Казань,руководитель группы,40000,да
Ароскина,Марина,жен,26,157,Ачинск,инженер,100000,да
Арпухина,Анастасия,жен,57,172,Уфа,ведущий инженер,60000,нет
Арситов,Сергей,муж,20,189,Калининград,кондитер,150000,нет
Артамоненкова,Евгения,жен,20,172,Санкт-Петербург,бухгалтер,350000,да
Артюшова,Кристина,жен,59,159,Ачинск,конструктор,100000,да
Арутинова,Анастасия,жен,24,174,Санкт-Петербург,учитель,40000,да
Архангелова,Анастасия,жен,21,180,Мурманск,руководитель группы,600000,да
Арчаков,Никита,муж,42,157,Уфа,ведущий инженер,80000,да
Аршавцева,Мария,жен,43,174,Санкт-Петербург,ведущий инженер,700000,нет
Арюсев,Пётр,муж,47,188,Мурманск,ведущий инженер,45000,да
Арямнов,Михаил,муж,24,187,Уфа,инженер,70000,нет
Асадулина,Ольга,жен,53,180,Санкт-Петербург,бухгалтер,20000,нет
Асенина,Мария,жен,23,182,Омск,бухгалтер,50000,да
Асламазов,Василий,муж,18,171,Калининград,ведущий инженер,45000,нет
Асмаров,Андрей,муж,30,176,Москва,бухгалтер,700000,да
Асмолкова,Мария,жен,54,173,Калининград,руководитель группы,40000,да
Астаськов,Пётр,муж,50,159,Рязань,руководитель группы,30000,нет
Аствацаурова,Ольга,жен,19,163,Санкт-Петербург,учитель,45000,да
Астрова,Диана,жен,33,185,Москва,кондитер,400000,нет
Асымареев,Александр,муж,39,185,Санкт-Петербург,кондитер,300000,да
Атавина,Ольга,жен,40,176,Уфа,кондитер,200000,нет
Атаматова,Анна,жен,41,168,Калининград,директор предприятия,700000,да
Атапина,Дарья,жен,36,175,Москва,инженер,250000,да
Атмашкина,Марина,жен,43,156,Мурманск,учитель,100000,да
Атрыганьев,Михаил,муж,54,172,Казань,конструктор,500000,нет
Аухадеев,Пётр,муж,55,173,Мурманск,конструктор,200000,нет
Афанасьенкова,Кристина,жен,40,168,Мурманск,бухгалтер,600000,да
Афендикова,Евгения,жен,35,163,Владимир,учитель,700000,да
Афнасьев,Антон,муж,30,186,Омск,учитель,30000,нет
Афонникова,Анна,жен,25,161,Владимир,кондитер,70000,да
Афродитов,Александр,муж,36,162,Калининград,кондитер,45000,нет
Ахапов,Никита,муж,52,176,Казань,инженер,600000,нет
Ахлюстина,Евгения,жен,42,176,Мурманск,кондитер,90000,да
Ахмазов,Пётр,муж,40,172,Москва,учитель,800000,да
Ахмедсафина,Ольга,жен,35,161,Москва,руководитель группы,600000,да
Ахмирова,Анна,жен,59,165,Калининград,ведущий инженер,500000,нет
Ахрамеев,Никита,муж,50,186,Казань,ведущий инженер,50000,нет
Ахромеев,Пётр,муж,40,170,Рязань,кондитер,500000,нет
Ахтительнова,Марина,жен,47,167,Москва,руководитель группы,200000,да
Ашайкина,Марина,жен,29,157,Рязань,конструктор,20000,да
Ашосов,Максим,муж,23,159,Рязань,ведущий инженер,30000,нет
Ашрятов,Михаил,муж,20,162,Омск,кондитер,150000,нет
Аюканова,Анастасия,жен,33,189,Мурманск,инженер,70000,нет
Бабаднов,Сергей,муж,58,176,Санкт-Петербург,кондитер,100000,нет
Бабижаева,Евгения,жен,19,180,Мурманск,ведущий инженер,700000,нет
Бабинцева,Юлия,жен,46,165,Москва,инженер,50000,нет
Бабнищев,Андрей,муж,27,188,Калининград,бухгалтер,50000,нет
Баботина,Мария,жен,43,169,Ачинск,учитель,900000,нет
Бабунов,Пётр,муж,26,164,Рязань,кондитер,300000,да
Бабушников,Пётр,муж,58,186,Калининград,руководитель группы,80000,нет
Баврина,Ольга,жен,27,178,Ачинск,директор предприятия,100000,да
Баграев,Александр,муж,45,160,Санкт-Петербург,инженер,25000,нет
Багреева,Анна,жен,36,156,Рязань,бухгалтер,20000,нет
Бадалина,Анастасия,жен,48,176,Казань,кондитер,150000,нет
Бадашев,Василий,муж,27,167,Омск,кондитер,900000,нет
Бадиатуллина,Марина,жен,18,178,Уфа,инженер,35000,нет
Бадина,Ольга,жен,48,160,Уфа,ведущий инженер,250000,нет
Бадьина,Анастасия,жен,49,171,Рязань,конструктор,200000,да
Бажакина,Евгения,жен,55,169,Омск,ведущий инженер,100000,да
Бажкова,Анна,жен,24,163,Владимир,бухгалтер,350000,да
Баздуков,Максим,муж,37,181,Уфа,ведущий инженер,500000,да
Базетова,Кристина,жен,31,161,Рязань,бухгалтер,50000,да
Базлаков,Василий,муж,26,155,Казань,конструктор,30000,да
Базыкина,Марина,жен,44,179,Омск,конструктор,35000,нет
Байбетова,Анастасия,жен,56,175,Санкт-Петербург,ведущий инженер,20000,нет
Байдарова,Марина,жен,24,162,Рязань,конструктор,700000,нет
Байкачев,Пётр,муж,36,180,Калининград,директор предприятия,200000,да
Байрона,Евгения,жен,53,158,Омск,конструктор,40000,да
Бакарькова,Анастасия,жен,59,171,Ачинск,конструктор,350000,нет
Баккаев,Антон,муж,49,156,Омск,кондитер,80000,да
Бакленева,Анна,жен,31,167,Уфа,инженер,35000,да
Бактова,Марина,жен,24,156,Омск,кондитер,350000,да
Бакуткина,Дарья,жен,59,171,Калининград,руководитель группы,500000,нет
Балабина,Диана,жен,53,169,Калининград,директор предприятия,45000,нет
Балаева,Дарья,жен,27,179,Омск,кондитер,20000,да
Балалова,Анастасия,жен,55,178,Рязань,ведущий инженер,80000,да
Баландина,Марина,жен,27,175,Москва,ведущий инженер,200000,да
Балахнова,Юлия,жен,25,172,Санкт-Петербург,конструктор,350000,да
Балачевцев,Никита,муж,39,161,Омск,кондитер,300000,да
Балдашкина,Марина,жен,31,161,Казань,конструктор,350000,нет
Балегчев,Максим,муж,58,177,Москва,кондитер,20000,нет
Балзанова,Дарья,жен,22,171,Калининград,бухгалтер,50000,да
Балканова,Юлия,жен,44,179,Омск,кондитер,350000,нет
Балмутова,Диана,жен,27,166,Калининград,ведущий инженер,400000,да
Балошова,Дарья,жен,19,186,Владимир,инженер,300000,да
Балыченков,Пётр,муж,21,183,Казань,инженер,40000,да
Балькина,Марина,жен,58,160,Калининград,конструктор,250000,нет
Банкина,Мария,жен,42,189,Санкт-Петербург,кондитер,600000,нет
Бар-бирюков,Пётр,муж,28,165,Рязань,инженер,70000,да
Барадулина,Евгения,жен,39,159,Калининград,бухгалтер,150000,нет
Баранников,Антон,муж,52,167,Омск,ведущий инженер,70000,нет
Баранчеев,Сергей,муж,57,170,Мурманск,руководитель группы,300000,да
Бараусов,Антон,муж,37,160,Мурманск,ведущий инженер,50000,нет
Барбаков,Антон,муж,24,172,Москва,учитель,60000,да
Барбинягра,Ольга,жен,18,166,Ачинск,руководитель группы,60000,нет
Баргоякова,Евгения,жен,23,185,Калининград,директор предприятия,500000,да
Барденков,Сергей,муж,53,171,Казань,руководитель группы,600000,да
Бардукова,Анастасия,жен,39,177,Москва,руководитель группы,45000,да
Баренцева,Мария,жен,19,159,Уфа,конструктор,600000,да
Барженев,Сергей,муж,42,185,Рязань,бухгалтер,400000,да
Барисенкова,Ольга,жен,47,176,Москва,бухгалтер,50000,да
Бармалева,Марина,жен,20,155,Омск,учитель,200000,нет
Барминцева,Ольга,жен,25,172,Уфа,директор предприятия,70000,да
Баронникова,Кристина,жен,43,167,Владимир,директор предприятия,100000,да
Барсенкова,Евгения,жен,50,178,Мурманск,кондитер,45000,да
Барушкова,Дарья,жен,44,169,Ачинск,бухгалтер,60000,да
Бархинцев,Никита,муж,25,164,Рязань,инженер,25000,нет
Барынина,Диана,жен,41,163,Рязань,учитель,600000,да
Барышевцева,Юлия,жен,57,177,Москва,ведущий инженер,100000,нет
Барюкова,Марина,жен,25,185,Уфа,ведущий инженер,800000,нет
Басилова,Марина,жен,59,188,Ачинск,бухгалтер,600000,да
Баслинова,Юлия,жен,18,176,Москва,кондитер,350000,нет
Бастрыкина,Марина,жен,36,168,Москва,кондитер,250000,да
Батадеева,Диана,жен,24,187,Рязань,руководитель группы,70000,нет
Батальщикова,Евгения,жен,18,155,Санкт-Петербург,кондитер,300000,нет
Батаногов,Андрей,муж,40,159,Мурманск,инженер,60000,нет
Батков,Никита,муж,58,181,Казань,кондитер,900000,нет
Батраева,Кристина,жен,30,164,Казань,бухгалтер,500000,да
Батунова,Диана,жен,20,182,Омск,руководитель группы,80000,да
Батушина,Марина,жен,32,182,Уфа,учитель,400000,нет
Батякина,Анастасия,жен,26,156,Калининград,руководитель группы,40000,да
Баусина,Юлия,жен,38,160,Омск,ведущий инженер,50000,да
Бахалина,Анастасия,жен,53,180,Уфа,бухгалтер,90000,нет
Бахлов,Василий,муж,56,156,Санкт-Петербург,инженер,150000,нет
Бахметов,Антон,муж,48,188,Санкт-Петербург,бухгалтер,700000,нет
Бахохина,Диана,жен,18,157,Москва,инженер,45000,да
Бахтиоров,Никита,муж,52,176,Владимир,руководитель группы,100000,да
Бацева,Анастасия,жен,31,172,Казань,ведущий инженер,800000,нет
Башина,Анастасия,жен,23,176,Калининград,конструктор,25000,нет
Башмаков,Василий,муж,49,163,Уфа,учитель,50000,нет
Баюшев,Михаил,муж,49,165,Москва,руководитель группы,350000,нет
Беглецов,Максим,муж,21,179,Калининград,руководитель группы,350000,нет
Бегоева,Мария,жен,51,167,Уфа,инженер,500000,да
Бегучев,Сергей,муж,42,174,Рязань,инженер,90000,нет
Бедеретдинова,Марина,жен,19,182,Рязань,кондитер,350000,да
Бедняшева,Мария,жен,27,169,Мурманск,руководитель группы,700000,нет
Бедренкова,Кристина,жен,50,179,Мурманск,кондитер,70000,нет
Безбородкина,Мария,жен,39,172,Санкт-Петербург,бухгалтер,700000,да
Бездетков,Андрей,муж,23,182,Омск,бухгалтер,100000,нет
Беззубенков,Сергей,муж,33,181,Рязань,инженер,35000,нет
Безлюдов,Максим,муж,48,169,Мурманск,бухгалтер,70000,да
Безмикина,Юлия,жен,52,167,Калининград,ведущий инженер,700000,да
Безрединова,Анна,жен,52,172,Калининград,бухгалтер,600000,нет
Безсуднов,Андрей,муж,59,167,Уфа,конструктор,80000,нет
Беивкова,Марина,жен,43,186,Калининград,бухгалтер,30000,да
Бейнешев,Сергей,муж,38,182,Мурманск,конструктор,70000,да
Бек-аваков,Максим,муж,50,166,Уфа,учитель,800000,да
Бекзентеев,Пётр,муж,53,160,Мурманск,инженер,800000,нет
Бекмаханова,Диана,жен,35,160,Рязань,учитель,400000,нет
Бекчурина,Анна,жен,26,156,Казань,бухгалтер,500000,да
Белаков,Сергей,муж,26,172,Омск,бухгалтер,60000,нет
Беланина,Анна,жен,56,158,Рязань,бухгалтер,500000,да
Белдерова,Юлия,жен,40,183,Уфа,конструктор,45000,нет
Белетов,Александр,муж,33,156,Казань,кондитер,20000,нет
Белинина,Юлия,жен,20,159,Москва,бухгалтер,80000,нет
Белистова,Юлия,жен,43,179,Рязань,конструктор,20000,нет
Белкачева,Анна,жен,55,168,Рязань,конструктор,600000,нет
Белобородов,Никита,муж,18,177,Санкт-Петербург,бухгалтер,80000,да
Белов,Никита,муж,24,184,Ачинск,кондитер,35000,да
Белогубов,Александр,муж,27,161,Мурманск,директор предприятия,200000,нет
Белоедова,Марина,жен,59,185,Казань,учитель,300000,да
Белолапоткова,Дарья,жен,42,174,Ачинск,директор предприятия,500000,да
Белопрынова,Кристина,жен,25,189,Ачинск,руководитель группы,25000,нет
Белостропов,Михаил,муж,21,188,Мурманск,инженер,300000,да
Белоцица,Дарья,жен,20,185,Санкт-Петербург,инженер,400000,нет
Белоярцев,Сергей,муж,42,155,Москва,директор предприятия,100000,да
Бельнов,Андрей,муж,56,172,Санкт-Петербург,учитель,80000,нет
Белюсов,Михаил,муж,43,157,Москва,учитель,50000,нет
Белялетдинова,Ольга,жен,26,171,Санкт-Петербург,директор предприятия,25000,да
Белясова,Ольга,жен,23,163,Уфа,кондитер,800000,нет
Бемов,Андрей,муж,59,160,Омск,инженер,900000,нет
Бенякова,Ольга,жен,58,186,Омск,бухгалтер,35000,да
Бербенцев,Сергей,муж,58,180,Санкт-Петербург,бухгалтер,30000,нет
Бердикова,Диана,жен,56,175,Ачинск,директор предприятия,350000,да
Бердоносова,Анастасия,жен,44,164,Уфа,кондитер,50000,да
Бердяев,Андрей,муж,27,170,Владимир,бухгалтер,35000,нет
Березенцев,Пётр,муж,27,157,Владимир,кондитер,90000,нет
Берендта,Марина,жен,41,168,Омск,учитель,80000,нет
Берестенникова,Юлия,жен,20,179,Москва,директор предприятия,200000,да
Беретдинов,Михаил,муж,39,189,Мурманск,ведущий инженер,500000,нет
Берилов,Пётр,муж,45,172,Уфа,бухгалтер,45000,нет
Беринов,Никита,муж,49,158,Уфа,бухгалтер,45000,да
Берлова,Диана,жен,25,187,Омск,бухгалтер,350000,нет
Бермякова,Анастасия,жен,44,163,Омск,конструктор,35000,нет
Берстенев,Александр,муж,41,158,Рязань,конструктор,45000,нет
Бертиева,Анастасия,жен,41,189,Казань,бухгалтер,25000,да
Беручева,Анастасия,жен,31,181,Омск,ведущий инженер,800000,нет
Берюхова,Ольга,жен,42,169,Рязань,кондитер,70000,да
Бесклуба,Марина,жен,55,180,Санкт-Петербург,учитель,300000,нет
Бетанова,Мария,жен,45,156,Москва,учитель,50000,нет
Бетулова,Марина,жен,23,186,Казань,бухгалтер,90000,да
Бибарсова,Евгения,жен,59,168,Санкт-Петербург,кондитер,100000,да
Бибнева,Анна,жен,45,183,Владимир,конструктор,400000,нет
Бигалиева,Марина,жен,41,186,Мурманск,бухгалтер,45000,нет
Биджамова,Юлия,жен,39,157,Санкт-Петербург,бухгалтер,600000,да
Бизякина,Дарья,жен,18,183,Москва,руководитель группы,80000,да
Бикбова,Юлия,жен,37,181,Санкт-Петербург,директор предприятия,30000,нет
Бикулов,Максим,муж,21,155,Санкт-Петербург,руководитель группы,500000,да
Биллетдинов,Никита,муж,44,164,Уфа,конструктор,60000,да
Билямдинова,Кристина,жен,30,173,Рязань,учитель,500000,да
Бирарова,Евгения,жен,23,163,Казань,конструктор,45000,да
Битеньков,Пётр,муж,27,185,Омск,бухгалтер,50000,нет
Битина,Анна,жен,27,159,Мурманск,учитель,20000,да
Битюнева,Марина,жен,38,167,Уфа,бухгалтер,25000,да
Бицукова,Марина,жен,42,162,Уфа,ведущий инженер,100000,да
Бичкантаева,Диана,жен,18,179,Казань,директор предприятия,150000,нет
Благоразумов,Андрей,муж,42,170,Владимир,учитель,200000,да
Блаженкова,Евгения,жен,39,189,Омск,инженер,150000,да
Бландовцев,Антон,муж,54,156,Калининград,кондитер,400000,да
Блашенков,Александр,муж,58,168,Мурманск,кондитер,100000,нет
Близнецова,Анастасия,жен,45,181,Рязань,инженер,900000,нет
Блохова,Мария,жен,37,184,Омск,директор предприятия,20000,да
Блудов,Андрей,муж,49,179,Уфа,бухгалтер,60000,нет
Бляхера,Кристина,жен,57,160,Ачинск,учитель,900000,нет
Бобнов,Пётр,муж,46,183,Санкт-Петербург,инженер,800000,да
Боболев,Никита,муж,36,179,Калининград,директор предприятия,250000,нет
Бобрецов,Пётр,муж,48,172,Санкт-Петербург,ведущий инженер,45000,нет
Бобряшов,Михаил,муж,55,178,Казань,бухгалтер,20000,нет
Бобынина,Дарья,жен,53,170,Санкт-Петербург,кондитер,70000,да
Бовтунова,Ольга,жен,42,159,Ачинск,директор предприятия,600000,да
Богадица,Марина,жен,22,178,Ачинск,директор предприятия,600000,нет
Богатинкова,Анна,жен,39,173,Ачинск,бухгалтер,900000,да
Богенкова,Анна,жен,34,183,Москва,кондитер,100000,нет
Богма,Анна,жен,32,157,Казань,кондитер,35000,нет
Богоров,Никита,муж,37,177,Москва,директор предприятия,300000,да
Богочева,Анна,жен,37,179,Ачинск,ведущий инженер,90000,нет
Бодякина,Мария,жен,56,179,Калининград,инженер,45000,да
Божедомова,Анастасия,жен,51,170,Владимир,инженер,100000,нет
Божинов,Василий,муж,21,173,Мурманск,учитель,800000,да
Божукова,Диана,жен,31,175,Казань,бухгалтер,45000,нет
Боклаков,Антон,муж,35,157,Казань,инженер,20000,да
Боксарова,Диана,жен,29,189,Москва,учитель,500000,да
Болбышева,Юлия,жен,36,184,Казань,конструктор,700000,нет
Болдуков,Василий,муж,26,188,Уфа,ведущий инженер,20000,нет
Болдяева,Анастасия,жен,54,175,Омск,учитель,350000,да
Болмасов,Василий,муж,49,161,Калининград,руководитель группы,50000,нет
Болмашова,Анастасия,жен,27,183,Москва,учитель,20000,да
Болозерова,Анастасия,жен,47,170,Санкт-Петербург,кондитер,90000,нет
Болтинов,Александр,муж,18,159,Ачинск,инженер,900000,нет
Болтушина,Кристина,жен,58,177,Москва,бухгалтер,150000,нет
Большакина,Анна,жен,47,186,Москва,бухгалтер,350000,да
Большов,Василий,муж,42,159,Владимир,учитель,35000,нет
Болюнова,Юлия,жен,48,179,Рязань,конструктор,600000,нет
Бонзаков,Василий,муж,21,186,Санкт-Петербург,ведущий инженер,350000,нет
Борбосова,Евгения,жен,18,187,Ачинск,кондитер,80000,да
Бордоченкова,Ольга,жен,39,186,Ачинск,бухгалтер,150000,нет
Бореева,Кристина,жен,30,162,Омск,руководитель группы,350000,нет
