Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Азюкина,Дарья,жен,52,183,Калининград,инженер,900000,да
Айба,Диана,жен,50,182,Калининград,инженер,100000,нет
Айдаболов,Андрей,муж,43,181,Уфа,ведущий инженер,25000,нет
Айлистов,Пётр,муж,34,158,Москва,ведущий инженер,900000,нет
Айнюкова,Анна,жен,49,172,Казань,инженер,300000,да
Айтаков,Михаил,муж,45,176,Казань,кондитер,45000,да
Айтматов,Александр,муж,42,181,Владимир,инженер,150000,да
Акаченкова,Анна,жен,32,156,Мурманск,директор предприятия,70000,да
Акилов,Сергей,муж,45,161,Ачинск,ведущий инженер,300000,нет
Акимфиев,Никита,муж,33,174,Ачинск,кондитер,250000,нет
Акинша,Анастасия,жен,35,183,Москва,конструктор,45000,да
Акмалдинов,Александр,муж,26,172,Владимир,инженер,90000,нет
Аколаев,Василий,муж,36,175,Владимир,учитель,600000,да
Аксеновича,Диана,жен,43,185,Владимир,директор предприятия,70000,нет
Аксенюшкина,Марина,жен,19,168,Казань,конструктор,300000,да
Актанаев,Василий,муж,47,178,Уфа,конструктор,400000,нет
Акуличева,Диана,жен,47,180,Санкт-Петербург,бухгалтер,900000,да
Акутов,Пётр,муж,26,157,Калининград,бухгалтер,30000,да
Акчурина,Анна,жен,56,184,Калининград,ведущий инженер,200000,да
Алабова,Марина,жен,39,188,Казань,директор предприятия,80000,да
Алакаева,Дарья,жен,32,168,Казань,директор предприятия,45000,нет
Алатеева,Ольга,жен,23,178,Владимир,кондитер,800000,да
Алганов,Антон,муж,51,159,Владимир,кондитер,60000,да
Алданов,Максим,муж,22,155,Омск,учитель,350000,да
Алевкина,Евгения,жен,23,185,Уфа,ведущий инженер,35000,да
Алежейкина,Евгения,жен,41,185,Санкт-Петербург,бухгалтер,200000,нет
Алекбарова,Анастасия,жен,34,178,Ачинск,бухгалтер,150000,нет
Алексашова,Марина,жен,20,163,Владимир,ведущий инженер,700000,да
Алексейчикова,Ольга,жен,57,187,Москва,учитель,30000,да
Алексинцев,Александр,муж,39,176,Мурманск,руководитель группы,25000,нет
Аленинска,Анастасия,жен,45,173,Калининград,руководитель группы,200000,нет
Алепилов,Пётр,муж,30,166,Ачинск,бухгалтер,900000,нет
Алетдинова,Кристина,жен,52,158,Мурманск,кондитер,900000,да
Алимгулов,Сергей,муж,54,157,Омск,директор предприятия,400000,нет
Алимкина,Анна,жен,24,186,Владимир,бухгалтер,250000,нет
Алихавердов,Максим,муж,20,179,Владимир,руководитель группы,45000,нет
Алишев,Никита,муж,32,183,Москва,инженер,25000,да
Аллаев,Антон,муж,31,172,Мурманск,кондитер,90000,нет
Аллахвердов,Михаил,муж,30,179,Ачинск,руководитель группы,150000,да
Алперина,Евгения,жен,59,186,Казань,ведущий инженер,70000,нет
Алтайчинова,Юлия,жен,59,184,Ачинск,директор предприятия,90000,нет
Алтыбоева,Евгения,жен,30,156,Владимир,руководитель группы,300000,нет
Алфеева,Ольга,жен,38,169,Владимир,учитель,700000,да
Алфимова,Ольга,жен,39,180,Мурманск,конструктор,45000,да
Алырщикова,Мария,жен,19,163,Уфа,директор предприятия,40000,да
Альбинина,Анна,жен,40,156,Владимир,кондитер,80000,нет
Альжев,Сергей,муж,30,162,Санкт-Петербург,ведущий инженер,25000,нет
Алюшников,Сергей,муж,42,169,Москва,директор предприятия,400000,нет
Амапова,Юлия,жен,59,173,Казань,конструктор,20000,нет
Амельхина,Дарья,жен,37,175,Рязань,кондитер,700000,нет
Амергулова,Юлия,жен,41,168,Казань,кондитер,80000,нет
Амилеева,Анастасия,жен,55,171,Казань,инженер,150000,да
Амирев,Андрей,муж,25,163,Москва,ведущий инженер,80000,да
Амитрова,Анна,жен,23,182,Владимир,учитель,20000,нет
Ананченков,Никита,муж,31,161,Санкт-Петербург,ведущий инженер,800000,да
Анашенков,Андрей,муж,31,161,Казань,ведущий инженер,25000,нет
Андамосов,Пётр,муж,38,160,Калининград,конструктор,350000,нет
Андрежанова,Ольга,жен,22,157,Санкт-Петербург,учитель,25000,да
Андриянычева,Диана,жен,27,163,Омск,бухгалтер,800000,да
Андриящина,Евгения,жен,56,177,Уфа,бухгалтер,45000,нет
Андроханова,Евгения,жен,22,168,Москва,бухгалтер,700000,нет
Андрюхов,Александр,муж,20,188,Москва,ведущий инженер,300000,да
Аненкова,Дарья,жен,22,156,Мурманск,ведущий инженер,20000,нет
Аникеев,Пётр,муж,43,181,Омск,бухгалтер,600000,нет
Анисимкина,Анна,жен,32,171,Омск,директор предприятия,700000,да
Анисифорв,Александр,муж,51,165,Омск,руководитель группы,200000,нет
Аничхина,Диана,жен,25,175,Ачинск,конструктор,30000,нет
Анищина,Анна,жен,38,170,Ачинск,директор предприятия,200000,нет
Анопова,Диана,жен,21,170,Уфа,кондитер,900000,да
Анреева,Евгения,жен,55,185,Санкт-Петербург,бухгалтер,150000,нет
Антибжанова,Дарья,жен,56,183,Санкт-Петербург,ведущий инженер,600000,да
Антипов-антонов,Василий,муж,45,159,Владимир,бухгалтер,250000,да
Антонченков,Антон,муж,38,165,Санкт-Петербург,учитель,150000,нет
Анульева,Марина,жен,52,182,Рязань,ведущий инженер,100000,да
Анфилатова,Ольга,жен,25,188,Рязань,конструктор,100000,нет
Анцина,Юлия,жен,36,173,Москва,инженер,80000,нет
Анчаров,Сергей,муж,35,168,Ачинск,бухгалтер,25000,да
Аньчков,Василий,муж,44,176,Владимир,инженер,45000,нет
Апакчеева,Марина,жен,55,189,Москва,ведущий инженер,400000,нет
Апарина,Ольга,жен,27,175,Рязань,руководитель группы,25000,да
Апикеев,Александр,муж,45,172,Санкт-Петербург,инженер,30000,нет
Аполькова,Диана,жен,58,180,Санкт-Петербург,учитель,40000,нет
Апряничева,Кристина,жен,54,159,Калининград,руководитель группы,700000,да
Апунина,Дарья,жен,23,162,Санкт-Петербург,ведущий инженер,700000,да
Апцаньева,Анастасия,жен,32,159,Омск,инженер,250000,да
Аранжереев,Пётр,муж,22,182,Омск,ведущий инженер,350000,нет
Арацилов,Пётр,муж,59,184,Москва,кондитер,350000,нет
Аргамакова,Анастасия,жен,52,187,Санкт-Петербург,директор предприятия,900000,да
Ардалина,Мария,жен,59,166,Ачинск,директор предприятия,40000,да
Ардашов,Александр,муж,40,175,Казань,инженер,250000,да
Арешков,Александр,муж,52,181,Омск,руководитель группы,350000,нет
Арзамазцев,Михаил,муж,50,166,Москва,конструктор,100000,нет
Арилина,Анастасия,жен,20,156,Казань,директор предприятия,35000,да
Аринцева,Дарья,жен,43,184,Уфа,бухгалтер,80000,да
Арифулов,Пётр,муж,26,156,Санкт-Петербург,директор предприятия,60000,нет
Арнополина,Анна,жен,19,155,Владимир,инженер,40000,да
Арпаутов,Александр,муж,59,160,Калининград,кондитер,80000,да
Арсеньева-образцова,Кристина,жен,44,183,Москва,конструктор,90000,нет
Артамоничкина,Кристина,жен,48,173,Москва,учитель,500000,да
Артелина,Евгения,жен,55,188,Калининград,кондитер,20000,да
Артохина,Мария,жен,50,173,Омск,бухгалтер,800000,да
Арутюнов,Антон,муж,28,184,Калининград,директор предприятия,30000,да
Архинцев,Александр,муж,54,156,Ачинск,конструктор,60000,нет
Архипенкова,Анастасия,жен,53,187,Ачинск,директор предприятия,350000,да
Арчегов,Андрей,муж,32,156,Москва,конструктор,40000,да
Аршипов,Никита,муж,31,158,Ачинск,ведущий инженер,45000,нет
Арюпина,Дарья,жен,22,172,Владимир,инженер,100000,да
Арятипов,Михаил,муж,35,175,Омск,бухгалтер,45000,да
Асавина,Диана,жен,58,180,Омск,конструктор,90000,да
Асина,Анна,жен,27,168,Владимир,бухгалтер,400000,нет
Аситова,Анна,жен,26,179,Калининград,бухгалтер,70000,нет
Аскоменкова,Юлия,жен,34,162,Омск,конструктор,250000,нет
Асриева,Анастасия,жен,18,186,Москва,руководитель группы,30000,нет
Астафичева,Евгения,жен,51,174,Ачинск,инженер,700000,да
Астемирова,Мария,жен,43,174,Москва,кондитер,200000,да
Асфандярова,Ольга,жен,35,157,Калининград,учитель,100000,да
Атавкина,Анастасия,жен,52,155,Рязань,кондитер,200000,да
Атряшкина,Дарья,жен,44,175,Мурманск,бухгалтер,60000,нет
Атяжева,Юлия,жен,30,188,Уфа,учитель,20000,да
Атяшкина,Ольга,жен,59,181,Санкт-Петербург,конструктор,100000,нет
Аухадеев,Антон,муж,36,161,Рязань,ведущий инженер,60000,да
Афанаьева,Диана,жен,21,183,Ачинск,инженер,600000,нет
Афзалудинова,Юлия,жен,38,180,Омск,кондитер,800000,нет
Афнатулов,Василий,муж,43,187,Мурманск,кондитер,100000,да
Афонощева,Дарья,жен,44,159,Казань,инженер,600000,нет
Ахмадеева,Анастасия,жен,42,162,Владимир,учитель,35000,нет
Ахматов,Антон,муж,46,161,Казань,кондитер,500000,нет
Ахменеева,Дарья,жен,40,182,Мурманск,руководитель группы,500000,нет
Ахметьянов,Александр,муж,34,166,Калининград,руководитель группы,60000,да
Ахмидулова,Юлия,жен,27,185,Уфа,директор предприятия,500000,да
Ахроменков,Александр,муж,33,179,Рязань,бухгалтер,250000,нет
Ахтинова,Ольга,жен,45,169,Казань,кондитер,400000,да
Ахыев,Максим,муж,42,166,Москва,конструктор,20000,да
Ачентов,Сергей,муж,24,175,Омск,бухгалтер,800000,да
Ашаков,Антон,муж,52,182,Ачинск,инженер,25000,нет
Ашивкина,Марина,жен,57,161,Рязань,руководитель группы,80000,да
Ашкеева,Марина,жен,28,160,Казань,директор предприятия,30000,да
Ашмарев,Сергей,муж,26,163,Калининград,учитель,300000,да
Аюнов,Василий,муж,52,165,Санкт-Петербург,инженер,700000,нет
Бабалина,Дарья,жен,42,180,Москва,инженер,900000,нет
Бабеншев,Василий,муж,40,176,Владимир,бухгалтер,35000,да
Бабернова,Кристина,жен,55,158,Калининград,руководитель группы,250000,да
Бабуренков,Пётр,муж,44,162,Москва,руководитель группы,50000,нет
Багина,Евгения,жен,46,173,Санкт-Петербург,руководитель группы,600000,да
Багранова,Анастасия,жен,21,189,Омск,конструктор,60000,да
Багурова,Дарья,жен,20,155,Санкт-Петербург,директор предприятия,25000,да
Баденшина,Анна,жен,45,156,Омск,конструктор,250000,нет
Баженов,Александр,муж,45,175,Санкт-Петербург,бухгалтер,600000,да
Бажурина,Анастасия,жен,40,187,Рязань,ведущий инженер,100000,да
Базаркина,Ольга,жен,18,157,Калининград,руководитель группы,80000,да
Базенкова,Марина,жен,26,183,Калининград,кондитер,300000,нет
Базяев,Никита,муж,36,166,Калининград,учитель,350000,да
Баиндурова,Евгения,жен,23,174,Калининград,инженер,800000,да
Байгулов,Пётр,муж,22,170,Мурманск,инженер,350000,да
Байдюшев,Василий,муж,21,175,Рязань,инженер,90000,нет
Баймешев,Александр,муж,44,176,Мурманск,директор предприятия,100000,да
Байсултанова,Дарья,жен,43,163,Рязань,учитель,500000,нет
Байчиков,Сергей,муж,58,167,Калининград,учитель,600000,да
Баканенкова,Дарья,жен,35,186,Санкт-Петербург,учитель,50000,нет
Бакешев,Александр,муж,59,185,Мурманск,бухгалтер,70000,нет
Баклухина,Дарья,жен,48,186,Ачинск,директор предприятия,70000,нет
Бакренева,Анна,жен,49,175,Санкт-Петербург,кондитер,400000,да
Бакурцева,Евгения,жен,43,157,Москва,конструктор,800000,да
Балабуева,Евгения,жен,41,184,Москва,директор предприятия,70000,нет
Балагина,Юлия,жен,23,185,Санкт-Петербург,руководитель группы,70000,да
Балаканов,Михаил,муж,34,158,Ачинск,конструктор,200000,нет
Балдаев,Михаил,муж,49,182,Санкт-Петербург,руководитель группы,250000,да
Баленков,Василий,муж,47,179,Уфа,кондитер,45000,да
Балешенков,Михаил,муж,21,159,Уфа,учитель,350000,нет
Балкаров,Василий,муж,39,180,Калининград,кондитер,20000,нет
Балникова,Анастасия,жен,31,187,Мурманск,ведущий инженер,400000,да
Балтруганова,Дарья,жен,28,165,Мурманск,руководитель группы,500000,да
Балуда,Ольга,жен,56,180,Рязань,кондитер,25000,да
Балцарова,Юлия,жен,40,183,Москва,инженер,60000,да
Бальдянова,Евгения,жен,59,164,Калининград,директор предприятия,80000,да
Бамбизов,Василий,муж,31,163,Омск,учитель,45000,нет
Бандукова,Анна,жен,21,187,Санкт-Петербург,бухгалтер,40000,нет
Банцеров,Сергей,муж,35,172,Мурманск,инженер,150000,нет
Барабашина,Анна,жен,54,171,Омск,ведущий инженер,700000,нет
Барадаков,Максим,муж,55,188,Казань,директор предприятия,20000,да
Баракова,Анна,жен,24,156,Калининград,учитель,800000,нет
Барахнина,Мария,жен,31,179,Москва,конструктор,300000,нет
Барашов,Андрей,муж,51,178,Мурманск,руководитель группы,700000,да
Барденков,Антон,муж,33,158,Омск,учитель,100000,да
Бардошина,Евгения,жен,39,158,Рязань,кондитер,900000,нет
Бареукова,Мария,жен,58,181,Москва,директор предприятия,60000,да
Барехова,Юлия,жен,18,163,Ачинск,кондитер,250000,да
Баринов,Александр,муж,41,155,Казань,ведущий инженер,900000,да
Баричка,Анастасия,жен,23,187,Санкт-Петербург,инженер,30000,да
Бармакова,Анна,жен,58,156,Казань,конструктор,70000,да
Бармосина,Кристина,жен,37,185,Рязань,ведущий инженер,70000,да
Барсаков,Антон,муж,41,163,Ачинск,инженер,30000,нет
Барунина,Марина,жен,59,156,Рязань,инженер,70000,нет
Барылина,Евгения,жен,50,164,Казань,руководитель группы,90000,да
Барышенкова,Анна,жен,31,175,Ачинск,директор предприятия,250000,нет
Баснина,Анастасия,жен,49,163,Ачинск,директор предприятия,250000,да
Басторина,Юлия,жен,25,186,Уфа,учитель,80000,нет
Баталеев,Никита,муж,57,158,Омск,руководитель группы,400000,да
Батарева,Ольга,жен,29,172,Казань,ведущий инженер,100000,нет
Батулова,Марина,жен,45,189,Омск,инженер,60000,да
Батурлинцев,Сергей,муж,48,182,Рязань,руководитель группы,150000,нет
Батшева,Кристина,жен,52,178,Мурманск,кондитер,80000,да
Баулинова,Анна,жен,37,159,Рязань,руководитель группы,200000,нет
Баусов,Михаил,муж,52,158,Казань,конструктор,45000,нет
Бахапева,Кристина,жен,55,189,Мурманск,учитель,25000,нет
Бахитова,Юлия,жен,31,179,Москва,инженер,25000,да
Бахмурнова,Кристина,жен,20,183,Москва,бухгалтер,40000,да
Бахтаев,Пётр,муж,23,187,Омск,ведущий инженер,200000,нет
Бахтиаров,Сергей,муж,30,179,Мурманск,учитель,70000,да
Бахтуров,Михаил,муж,57,168,Мурманск,директор предприятия,25000,нет
Башкатова,Евгения,жен,45,179,Калининград,инженер,800000,нет
Башоров,Михаил,муж,25,158,Владимир,кондитер,60000,да
Бега,Диана,жен,54,184,Казань,учитель,250000,да
Бегунова,Евгения,жен,48,169,Уфа,учитель,300000,да
Бежев,Максим,муж,44,177,Уфа,учитель,150000,да
Безбородова,Кристина,жен,47,167,Рязань,учитель,700000,нет
Бездомников,Максим,муж,22,185,Казань,бухгалтер,40000,да
Безженов,Михаил,муж,37,162,Омск,ведущий инженер,25000,нет
Безкакотова,Диана,жен,43,181,Уфа,конструктор,400000,нет
Безлихотнова,Анастасия,жен,32,175,Мурманск,кондитер,900000,да
Безмикина,Евгения,жен,48,181,Калининград,ведущий инженер,20000,да
Безсонова,Мария,жен,49,181,Рязань,учитель,40000,да
Безуматова,Юлия,жен,51,177,Рязань,бухгалтер,50000,да
Бекинеев,Никита,муж,20,160,Москва,ведущий инженер,400000,нет
Беклешов,Михаил,муж,24,172,Рязань,учитель,80000,нет
Бекмуратов,Андрей,муж,19,158,Владимир,бухгалтер,80000,да
Белашев,Михаил,муж,57,178,Мурманск,кондитер,700000,нет
Белебашев,Михаил,муж,45,179,Калининград,учитель,45000,нет
Белендрясова,Марина,жен,29,185,Омск,конструктор,80000,нет
Белла,Мария,жен,43,171,Рязань,учитель,500000,да
Беловешкина,Кристина,жен,43,157,Омск,учитель,600000,да
Белодворцева,Анна,жен,49,178,Москва,бухгалтер,200000,нет
Белопотапова,Юлия,жен,20,155,Ачинск,ведущий инженер,700000,да
Белохина,Дарья,жен,25,159,Ачинск,инженер,80000,нет
Белышев,Максим,муж,43,162,Владимир,руководитель группы,35000,да
Белюгов,Сергей,муж,50,172,Санкт-Петербург,конструктор,30000,нет
Беляльдинова,Марина,жен,21,163,Омск,ведущий инженер,40000,да
Бембеев,Василий,муж,38,182,Санкт-Петербург,конструктор,90000,нет
Бенилов,Михаил,муж,34,179,Мурманск,директор предприятия,70000,нет
Бердников,Василий,муж,50,174,Москва,ведущий инженер,90000,нет
Берегела,Марина,жен,32,171,Рязань,бухгалтер,35000,нет
Березанцева,Марина,жен,34,177,Ачинск,директор предприятия,30000,да
Берешков,Сергей,муж,32,179,Мурманск,директор предприятия,350000,да
Беркунов,Пётр,муж,49,160,Омск,руководитель группы,300000,да
Бертов,Пётр,муж,47,173,Санкт-Петербург,конструктор,600000,нет
Беседнева,Юлия,жен,51,171,Ачинск,учитель,25000,нет
Бескодорова,Ольга,жен,56,164,Казань,учитель,90000,нет
Беслекоева,Марина,жен,40,181,Мурманск,конструктор,700000,нет
Бесполуденнов,Антон,муж,23,189,Москва,конструктор,70000,нет
Бессаров,Антон,муж,35,169,Москва,руководитель группы,40000,нет
Бесстрашникова,Юлия,жен,51,158,Мурманск,ведущий инженер,300000,нет
Бестандишев,Антон,муж,55,184,Москва,руководитель группы,900000,да
Бесчетнова,Диана,жен,21,163,Ачинск,учитель,60000,да
Бесшейнов,Антон,муж,32,160,Москва,директор предприятия,40000,нет
Беткова,Юлия,жен,30,183,Владимир,инженер,40000,да
Бехверхова,Евгения,жен,40,161,Казань,бухгалтер,20000,да
Бешарова,Евгения,жен,44,189,Мурманск,руководитель группы,900000,да
Бешисов,Антон,муж,51,183,Рязань,учитель,150000,да
Бибишева,Дарья,жен,38,178,Уфа,инженер,900000,да
Бигина,Юлия,жен,52,167,Омск,учитель,50000,нет
Бидина,Кристина,жен,22,170,Омск,инженер,60000,да
Бижонов,Александр,муж,19,159,Уфа,учитель,90000,нет
Бикаев,Андрей,муж,25,162,Рязань,директор предприятия,70000,да
Биккинеева,Юлия,жен,20,158,Владимир,инженер,300000,да
Бикулова,Марина,жен,51,181,Калининград,инженер,800000,нет
Бикчантаева,Евгения,жен,49,182,Ачинск,директор предприятия,700000,да
Билькова,Ольга,жен,57,187,Ачинск,ведущий инженер,500000,нет
Бираров,Пётр,муж,24,173,Казань,директор предприятия,350000,да
Бирулев,Андрей,муж,44,183,Рязань,учитель,100000,нет
Биряева,Анна,жен,36,162,Санкт-Петербург,бухгалтер,100000,да
Битков,Антон,муж,19,156,Владимир,учитель,300000,нет
Битяев,Василий,муж,31,167,Омск,учитель,300000,нет
Бланта,Евгения,жен,42,179,Владимир,директор предприятия,35000,нет
Блеуков,Антон,муж,47,171,Ачинск,руководитель группы,150000,нет
Блешунова,Марина,жен,53,173,Рязань,учитель,35000,нет
Бликова,Анна,жен,45,155,Санкт-Петербург,учитель,50000,да
Блицена,Евгения,жен,46,177,Уфа,ведущий инженер,35000,да
Блуднова,Евгения,жен,26,189,Владимир,ведущий инженер,600000,нет
Блялов,Андрей,муж,28,180,Рязань,учитель,600000,да
Бобанев,Михаил,муж,40,181,Мурманск,инженер,30000,да
Бобылина,Кристина,жен,54,172,Калининград,бухгалтер,30000,да
Боваров,Пётр,муж,52,157,Мурманск,бухгалтер,350000,нет
Бовина,Ольга,жен,51,157,Ачинск,инженер,700000,да
Богданчиков,Антон,муж,54,170,Казань,ведущий инженер,800000,да
Богина,Евгения,жен,49,186,Мурманск,кондитер,200000,нет
Богоров,Максим,муж,43,183,Уфа,учитель,90000,да
Боднев,Александр,муж,42,168,Уфа,кондитер,400000,да
Бодрякова,Анна,жен,39,162,Ачинск,инженер,70000,нет
Бодягова,Дарья,жен,35,182,Казань,учитель,600000,нет
Боженов,Михаил,муж,30,181,Рязань,конструктор,500000,да
Бозрикова,Анастасия,жен,23,183,Москва,инженер,80000,нет
Бойдалова,Ольга,жен,37,155,Калининград,кондитер,400000,нет
Бокачева,Юлия,жен,20,169,Владимир,руководитель группы,500000,да
Боковнев,Сергей,муж,50,164,Москва,конструктор,20000,да
Болбакова,Дарья,жен,32,177,Владимир,руководитель группы,800000,нет
Болкисева,Анна,жен,38,169,Омск,руководитель группы,900000,да
Болнокина,Ольга,жен,30,173,Рязань,ведущий инженер,500000,да
Болозева,Кристина,жен,46,178,Рязань,ведущий инженер,250000,нет
Болотанова,Марина,жен,30,170,Мурманск,руководитель группы,70000,нет
Болоткова,Евгения,жен,36,156,Владимир,директор предприятия,150000,да
Болочева,Анна,жен,55,155,Мурманск,инженер,400000,да
Болтачев,Максим,муж,57,163,Ачинск,руководитель группы,70000,да
Болушаев,Антон,муж,55,171,Москва,кондитер,40000,нет
Болюдова,Кристина,жен,34,188,Владимир,учитель,90000,да
Бомбера,Ольга,жен,44,159,Санкт-Петербург,ведущий инженер,20000,да
Бондякова,Дарья,жен,29,176,Уфа,кондитер,400000,нет
Боранбаев,Александр,муж,42,178,Омск,учитель,25000,да
Бордешов,Максим,муж,43,174,Калининград,ведущий инженер,350000,нет
Бордышев,Антон,муж,36,166,Мурманск,инженер,60000,да
Бордянов,Александр,муж,52,168,Владимир,конструктор,80000,нет
Борзаева,Евгения,жен,56,171,Уфа,руководитель группы,200000,нет
Борзыкина,Юлия,жен,31,158,Калининград,бухгалтер,90000,нет
Борисеева,Юлия,жен,40,162,Омск,кондитер,20000,нет
Боровитинова,Диана,жен,38,171,Москва,руководитель группы,70000,да
Бородина-нечунаева,Мария,жен,23,167,Казань,инженер,70000,нет
Борозда,Марина,жен,48,162,Владимир,кондитер,600000,нет
Борозенцов,Александр,муж,54,161,Санкт-Петербург,директор предприятия,500000,да
Боронилов,Андрей,муж,39,180,Калининград,учитель,40000,да
Борсова,Анастасия,жен,43,179,Омск,инженер,900000,да
Борукаев,Михаил,муж,54,165,Казань,директор предприятия,40000,нет
Борушкина,Ольга,жен,59,171,Владимир,директор предприятия,150000,нет
Борчанинов,Сергей,муж,30,166,Уфа,руководитель группы,70000,нет
Борщикова,Мария,жен,57,169,Санкт-Петербург,кондитер,60000,да
Босарев,Никита,муж,32,167,Москва,ведущий инженер,600000,нет
Бостенкова,Дарья,жен,39,182,Москва,конструктор,800000,нет
Ботаинова,Евгения,жен,51,164,Санкт-Петербург,инженер,25000,нет
Ботукова,Анна,жен,37,156,Калининград,конструктор,80000,нет
Ботянов,Михаил,муж,54,166,Омск,конструктор,200000,да
Боченков,Андрей,муж,37,165,Мурманск,бухгалтер,70000,нет
Бояркова,Диана,жен,51,178,Казань,ведущий инженер,700000,да
Брайцара,Диана,жен,41,186,Санкт-Петербург,кондитер,300000,нет
Браташов,Никита,муж,19,187,Калининград,инженер,90000,нет
Бременков,Пётр,муж,33,158,Владимир,руководитель группы,900000,нет
Брендина,Ольга,жен,46,172,Уфа,инженер,300000,да
Брижова,Диана,жен,32,187,Уфа,бухгалтер,350000,да
Брикова,Марина,жен,43,171,Москва,руководитель группы,150000,нет
Британов,Александр,муж,43,157,Омск,инженер,50000,нет
Бритикова,Кристина,жен,37,181,Казань,директор предприятия,20000,да
Бричеев,Антон,муж,54,174,Санкт-Петербург,инженер,200000,да
Бродюкова,Дарья,жен,18,189,Омск,инженер,60000,да
Броников,Андрей,муж,28,188,Москва,бухгалтер,70000,да
Брослав,Александр,муж,30,159,Казань,конструктор,800000,да
Брундаева,Юлия,жен,53,164,Мурманск,конструктор,45000,да
