Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Балакерева,Кристина,жен,28,178,Уфа,ведущий инженер,600000,да
Баландикова,Мария,жен,50,156,Уфа,инженер,90000,да
Балахматова,Ольга,жен,34,177,Ачинск,инженер,60000,да
Балестина,Ольга,жен,24,178,Рязань,руководитель группы,60000,да
Балиндов,Андрей,муж,43,179,Мурманск,инженер,500000,да
Балнова,Юлия,жен,59,160,Владимир,ведущий инженер,600000,да
Балыгина,Евгения,жен,39,169,Омск,ведущий инженер,35000,нет
Балясникова,Анастасия,жен,36,169,Ачинск,директор предприятия,30000,да
Банисова,Юлия,жен,38,187,Калининград,кондитер,70000,да
Баранов,Максим,муж,55,169,Москва,кондитер,150000,да
Баранчатов,Андрей,муж,19,175,Омск,ведущий инженер,70000,да
Барашнева,Марина,жен,40,170,Калининград,инженер,60000,нет
Барбанова,Мария,жен,58,178,Владимир,руководитель группы,25000,да
Барботина,Дарья,жен,21,166,Москва,кондитер,100000,нет
Барешеникова,Юлия,жен,30,161,Калининград,конструктор,500000,нет
Барзунова,Юлия,жен,59,166,Омск,бухгалтер,250000,нет
Барлова,Дарья,жен,19,166,Владимир,бухгалтер,80000,нет
Барнашова,Мария,жен,33,187,Москва,бухгалтер,30000,нет
Бароев,Максим,муж,23,160,Омск,конструктор,350000,нет
Баронов,Сергей,муж,40,163,Уфа,инженер,80000,нет
Барышова,Мария,жен,56,160,Москва,бухгалтер,35000,да
Басеров,Андрей,муж,54,164,Казань,руководитель группы,300000,да
Басина,Диана,жен,38,169,Казань,директор предприятия,60000,да
Бассеров,Василий,муж,41,171,Казань,директор предприятия,600000,нет
Бастрикова,Мария,жен,52,181,Москва,руководитель группы,100000,да
Басурманов,Андрей,муж,22,158,Санкт-Петербург,учитель,700000,нет
Батагузова,Анна,жен,56,189,Калининград,инженер,25000,да
Баталина,Диана,жен,35,172,Омск,директор предприятия,350000,нет
Батаров,Пётр,муж,25,158,Мурманск,директор предприятия,40000,нет
Батенков,Антон,муж,30,168,Казань,бухгалтер,700000,нет
Батлина,Ольга,жен,54,162,Уфа,ведущий инженер,70000,да
Баторшина,Анна,жен,51,186,Ачинск,учитель,30000,да
Баторшина,Ольга,жен,21,155,Санкт-Петербург,инженер,250000,да
Батрукова,Марина,жен,50,184,Казань,инженер,45000,да
Батухтина,Кристина,жен,30,180,Калининград,конструктор,35000,да
Батясова,Юлия,жен,52,184,Ачинск,руководитель группы,25000,да
Баушев,Пётр,муж,18,167,Москва,ведущий инженер,60000,да
Бахалина,Анна,жен,33,162,Санкт-Петербург,ведущий инженер,100000,да
Бахелова,Дарья,жен,42,175,Рязань,конструктор,500000,да
Бахирова,Ольга,жен,26,155,Мурманск,конструктор,150000,нет
Бахметьева-беседина,Ольга,жен,23,165,Рязань,инженер,25000,нет
Бахова,Евгения,жен,28,177,Москва,конструктор,500000,да
Бахтимирова,Анна,жен,47,157,Казань,учитель,35000,нет
Бахтюков,Андрей,муж,50,182,Рязань,инженер,400000,да
Бахшнева,Евгения,жен,48,167,Рязань,директор предприятия,100000,нет
Бацев,Александр,муж,33,175,Уфа,кондитер,45000,да
Бацына,Евгения,жен,20,180,Москва,конструктор,200000,да
Бачева,Кристина,жен,23,182,Омск,руководитель группы,50000,да
Башанина,Мария,жен,28,172,Санкт-Петербург,инженер,800000,нет
Башебаева,Диана,жен,39,172,Рязань,руководитель группы,150000,да
Башкина,Диана,жен,37,162,Санкт-Петербург,инженер,80000,нет
Башмакова,Анна,жен,23,163,Рязань,кондитер,250000,да
Башняков,Пётр,муж,35,164,Калининград,директор предприятия,80000,да
Баюнова,Евгения,жен,24,181,Калининград,учитель,150000,нет
Бганцева,Мария,жен,40,173,Москва,руководитель группы,500000,нет
Бегечева,Анна,жен,52,163,Санкт-Петербург,директор предприятия,100000,да
Бегичев,Антон,муж,39,173,Омск,директор предприятия,150000,да
Беговаткина,Юлия,жен,44,173,Казань,учитель,80000,нет
Беданова,Юлия,жен,58,161,Санкт-Петербург,кондитер,80000,да
Бедаченкова,Мария,жен,52,156,Уфа,кондитер,30000,да
Бедидуллина,Диана,жен,41,161,Омск,кондитер,20000,да
Бедрединова,Марина,жен,22,155,Санкт-Петербург,директор предприятия,200000,нет
Бедрягина,Анастасия,жен,18,155,Казань,учитель,500000,да
Бежджонов,Пётр,муж,34,173,Уфа,учитель,600000,да
Безгляднова,Анна,жен,39,163,Омск,кондитер,45000,нет
Безлипкина,Мария,жен,35,166,Казань,бухгалтер,50000,да
Безрукавникова,Кристина,жен,59,170,Владимир,ведущий инженер,700000,нет
Безукладов,Василий,муж,37,165,Москва,директор предприятия,200000,нет
Бейзеров,Александр,муж,54,182,Калининград,директор предприятия,45000,нет
Бейрахова,Дарья,жен,51,180,Казань,директор предприятия,500000,нет
Бейченков,Михаил,муж,29,160,Казань,кондитер,400000,да
Бекембаева,Мария,жен,23,186,Мурманск,бухгалтер,60000,нет
Бекирбаев,Андрей,муж,45,172,Владимир,руководитель группы,500000,нет
Беков,Александр,муж,43,165,Омск,инженер,800000,нет
Белавинцева,Кристина,жен,52,169,Ачинск,инженер,60000,нет
Белазерова,Марина,жен,18,156,Ачинск,конструктор,900000,да
Белебеха,Евгения,жен,59,169,Владимир,кондитер,300000,нет
Белединова,Евгения,жен,52,178,Владимир,учитель,300000,нет
Беленева,Мария,жен,55,173,Москва,директор предприятия,400000,да
Беленышева,Диана,жен,41,189,Калининград,руководитель группы,200000,да
Беликеева,Анна,жен,23,173,Москва,кондитер,50000,да
Белилов,Пётр,муж,40,161,Москва,кондитер,350000,нет
Белистова,Евгения,жен,41,157,Санкт-Петербург,кондитер,600000,да
Белобаев,Михаил,муж,39,189,Калининград,учитель,90000,нет
Белобрагина,Марина,жен,37,157,Владимир,конструктор,35000,да
Белоглинцев,Александр,муж,24,166,Москва,бухгалтер,25000,нет
Белокозов,Сергей,муж,28,166,Санкт-Петербург,руководитель группы,90000,нет
Белокузов,Пётр,муж,48,155,Ачинск,бухгалтер,90000,да
Беломыльцева,Кристина,жен,20,172,Мурманск,ведущий инженер,80000,нет
Белохвостов,Пётр,муж,50,164,Москва,руководитель группы,70000,да
Белошкова,Ольга,жен,48,156,Уфа,руководитель группы,45000,да
Бельков,Сергей,муж,38,177,Калининград,учитель,250000,да
Бельников,Андрей,муж,39,167,Санкт-Петербург,руководитель группы,80000,да
Белюстина,Анна,жен,45,172,Москва,конструктор,200000,да
Беляйков,Андрей,муж,44,172,Уфа,руководитель группы,90000,да
Беляндиков,Василий,муж,27,184,Москва,бухгалтер,900000,да
Беляров,Максим,муж,40,173,Казань,ведущий инженер,20000,нет
Бендерова,Анна,жен,33,175,Мурманск,учитель,50000,нет
Бенусов,Сергей,муж,24,181,Рязань,бухгалтер,600000,нет
Бергавина,Евгения,жен,26,167,Владимир,директор предприятия,350000,нет
Бердасов,Михаил,муж,52,157,Калининград,конструктор,800000,нет
Бердочкина,Анна,жен,29,161,Калининград,учитель,300000,да
Березняков,Никита,муж,23,178,Казань,кондитер,700000,нет
Березов,Максим,муж,47,181,Мурманск,кондитер,800000,нет
Берешков,Пётр,муж,35,172,Уфа,кондитер,900000,да
Беркина,Кристина,жен,39,186,Уфа,директор предприятия,800000,да
Берлетов,Пётр,муж,18,189,Уфа,бухгалтер,40000,нет
Берманов,Пётр,муж,29,179,Санкт-Петербург,кондитер,60000,нет
Бертиева,Мария,жен,44,189,Москва,инженер,45000,да
Бершаков,Сергей,муж,20,173,Ачинск,директор предприятия,350000,да
Бесенкова,Кристина,жен,58,155,Рязань,бухгалтер,500000,да
Бескалова,Юлия,жен,43,180,Санкт-Петербург,инженер,45000,нет
Беспамятнова,Анастасия,жен,55,167,Уфа,учитель,350000,нет
Бесполуденнов,Антон,муж,50,184,Уфа,бухгалтер,200000,да
Бесстрашникова,Диана,жен,28,160,Ачинск,учитель,300000,да
Бесчестнов,Александр,муж,40,189,Москва,учитель,50000,да
Бехбудова,Марина,жен,52,183,Ачинск,директор предприятия,400000,нет
Бешаров,Александр,муж,20,166,Омск,руководитель группы,600000,да
Бещев,Никита,муж,28,164,Омск,конструктор,400000,нет
Бибашова,Евгения,жен,26,156,Омск,кондитер,30000,да
Бибишева,Анна,жен,21,177,Москва,директор предприятия,700000,нет
Бигильдина,Марина,жен,47,166,Омск,учитель,700000,нет
Бигичев,Максим,муж,55,183,Омск,директор предприятия,700000,да
Бикаева,Ольга,жен,31,174,Санкт-Петербург,конструктор,35000,нет
Бикметова,Евгения,жен,57,178,Уфа,инженер,30000,нет
Биксентьева,Кристина,жен,46,187,Ачинск,директор предприятия,25000,да
Бикшаева,Кристина,жен,18,167,Уфа,инженер,20000,нет
Билялетдинова,Анна,жен,45,181,Калининград,учитель,50000,нет
Бисенбаева,Диана,жен,33,186,Казань,ведущий инженер,600000,нет
Бисюгина,Марина,жен,31,159,Мурманск,руководитель группы,400000,нет
Битбунов,Антон,муж,36,178,Санкт-Петербург,бухгалтер,45000,нет
Битова,Кристина,жен,33,166,Уфа,конструктор,700000,нет
Бихванов,Никита,муж,30,189,Санкт-Петербург,руководитель группы,150000,да
Бичарова,Анастасия,жен,56,179,Калининград,руководитель группы,25000,нет
Бичеева,Юлия,жен,43,180,Казань,инженер,350000,нет
