Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Азарцов,Сергей,муж,29,165,Ачинск,учитель,500000,да
Азарьева,Диана,жен,43,175,Рязань,руководитель группы,800000,нет
Азизов,Антон,муж,27,172,Санкт-Петербург,инженер,60000,да
Азмуханов,Михаил,муж,32,175,Казань,кондитер,35000,нет
Азорушина,Кристина,жен,19,161,Уфа,инженер,30000,да
Азюков,Михаил,муж,37,169,Ачинск,директор предприятия,45000,нет
Аиндинов,Александр,муж,45,172,Владимир,инженер,20000,да
Айгенина,Евгения,жен,41,162,Омск,бухгалтер,25000,да
Айгистова,Анастасия,жен,41,176,Москва,кондитер,150000,нет
Айзатулина,Евгения,жен,52,188,Омск,учитель,35000,да
Айзятулина,Кристина,жен,28,179,Ачинск,учитель,150000,нет
Аймалитдинов,Пётр,муж,35,184,Владимир,учитель,250000,да
Аймаутова,Кристина,жен,56,179,Калининград,бухгалтер,350000,да
Акантов,Антон,муж,58,165,Уфа,бухгалтер,300000,да
Акатышев,Пётр,муж,21,164,Омск,конструктор,300000,нет
Аквилев,Антон,муж,53,165,Рязань,директор предприятия,800000,да
Акельчева,Диана,жен,53,157,Владимир,руководитель группы,100000,да
Акиндинова,Ольга,жен,42,165,Омск,конструктор,45000,нет
Акмаев,Антон,муж,48,175,Санкт-Петербург,руководитель группы,30000,да
Акмальдинов,Антон,муж,47,163,Ачинск,учитель,700000,нет
Аксарев,Александр,муж,25,177,Уфа,ведущий инженер,150000,да
Аксеноваа,Кристина,жен,58,184,Санкт-Петербург,инженер,25000,да
Аксютов,Пётр,муж,19,175,Казань,ведущий инженер,150000,нет
Акулинина,Анастасия,жен,38,187,Мурманск,ведущий инженер,200000,да
Акулкина,Евгения,жен,50,175,Казань,кондитер,150000,нет
Акциперов,Василий,муж,18,176,Рязань,кондитер,35000,да
Акшенцева,Юлия,жен,47,187,Омск,руководитель группы,150000,нет
Акыева,Евгения,жен,20,168,Владимир,ведущий инженер,35000,нет
Аладина,Диана,жен,41,184,Ачинск,инженер,800000,нет
Аладышева,Дарья,жен,36,181,Казань,конструктор,40000,нет
Аламанов,Никита,муж,42,179,Уфа,инженер,35000,нет
Алахвердиева,Юлия,жен,23,179,Уфа,руководитель группы,50000,нет
Алашинов,Антон,муж,47,184,Москва,инженер,200000,нет
Албуланов,Сергей,муж,48,172,Ачинск,руководитель группы,200000,нет
Алдошина,Дарья,жен,53,176,Ачинск,конструктор,500000,нет
Алекберова,Дарья,жен,40,185,Калининград,учитель,80000,нет
Алексашова,Анастасия,жен,40,158,Казань,конструктор,80000,да
Алексова,Ольга,жен,57,166,Казань,кондитер,50000,нет
Алекторова,Ольга,жен,59,176,Владимир,инженер,50000,нет
Алембеков,Андрей,муж,33,165,Омск,бухгалтер,35000,нет
Аленичева,Юлия,жен,30,164,Санкт-Петербург,руководитель группы,250000,да
Алентов,Пётр,муж,40,161,Уфа,инженер,800000,нет
Алепова,Евгения,жен,34,176,Москва,руководитель группы,300000,да
Алехашкина,Мария,жен,24,176,Владимир,конструктор,200000,да
Алешинцев,Василий,муж,45,170,Москва,учитель,20000,нет
Алещева,Евгения,жен,50,162,Москва,директор предприятия,100000,да
Алиатов,Максим,муж,47,162,Владимир,бухгалтер,600000,нет
Алиенова,Евгения,жен,30,187,Калининград,конструктор,30000,да
Алимкина,Мария,жен,22,158,Ачинск,конструктор,400000,да
Алимушкина,Кристина,жен,56,162,Казань,кондитер,300000,да
Алипова,Евгения,жен,46,162,Уфа,ведущий инженер,800000,да
Алиферцев,Александр,муж,30,165,Казань,кондитер,50000,нет
Алихманова,Юлия,жен,19,166,Рязань,директор предприятия,30000,да
Алишева,Анна,жен,33,175,Омск,кондитер,70000,нет
Алкеева,Ольга,жен,49,176,Мурманск,кондитер,150000,да
Алмамедов,Максим,муж,35,180,Уфа,руководитель группы,150000,да
Алмпиев,Антон,муж,32,166,Санкт-Петербург,руководитель группы,250000,да
Алпарова,Дарья,жен,39,169,Омск,инженер,70000,нет
Алпонов,Михаил,муж,55,163,Мурманск,учитель,80000,да
Алтайчинова,Дарья,жен,34,176,Калининград,конструктор,30000,да
Алтухова,Анастасия,жен,41,163,Калининград,ведущий инженер,350000,нет
Алуева,Анастасия,жен,25,157,Москва,учитель,70000,нет
Алыбекова,Анастасия,жен,43,189,Москва,инженер,800000,да
Альбертов,Максим,муж,21,156,Москва,кондитер,30000,нет
Альбокринова,Анастасия,жен,47,186,Владимир,инженер,900000,нет
Альдухова,Анастасия,жен,54,163,Уфа,ведущий инженер,600000,да
Альперова,Юлия,жен,59,173,Мурманск,директор предприятия,60000,да
Альханова,Евгения,жен,52,180,Калининград,ведущий инженер,150000,нет
Алюкова,Мария,жен,54,171,Москва,директор предприятия,20000,нет
Алюшкина,Мария,жен,47,176,Уфа,бухгалтер,45000,да
Аляев,Александр,муж,34,172,Омск,директор предприятия,20000,нет
Алямова,Дарья,жен,26,156,Мурманск,руководитель группы,300000,да
Амаюков,Пётр,муж,22,169,Владимир,бухгалтер,50000,да
Амбросов,Андрей,муж,39,159,Омск,учитель,350000,нет
Амельчев,Андрей,муж,25,169,Рязань,учитель,600000,да
Аменберова,Дарья,жен,32,157,Калининград,руководитель группы,80000,нет
Амиров,Антон,муж,42,183,Омск,ведущий инженер,50000,нет
Амманов,Андрей,муж,30,170,Рязань,конструктор,900000,нет
Амошкина,Ольга,жен,35,165,Омск,инженер,900000,нет
Амутдинов,Сергей,муж,32,177,Мурманск,ведущий инженер,400000,да
Амфитеатров,Михаил,муж,37,189,Калининград,руководитель группы,500000,да
Амямова,Мария,жен,36,160,Ачинск,руководитель группы,250000,нет
Анапов,Василий,муж,50,164,Мурманск,учитель,300000,да
Ангипова,Мария,жен,31,184,Казань,учитель,900000,нет
Андианов,Сергей,муж,19,170,Рязань,конструктор,700000,да
Андреева-грязнова,Ольга,жен,56,167,Ачинск,инженер,350000,нет
Андрейцев,Никита,муж,27,157,Владимир,инженер,350000,да
Андрецова,Евгения,жен,48,181,Омск,конструктор,70000,да
Андрианов,Александр,муж,27,182,Калининград,ведущий инженер,30000,нет
Андрилука,Дарья,жен,18,185,Владимир,кондитер,20000,да
Андрияша,Евгения,жен,32,162,Ачинск,ведущий инженер,900000,нет
Андрусева,Юлия,жен,26,173,Мурманск,конструктор,45000,да
Андрючкова,Евгения,жен,35,189,Калининград,руководитель группы,200000,нет
Андярова,Юлия,жен,48,169,Уфа,руководитель группы,20000,да
Анетдинова,Анастасия,жен,56,169,Ачинск,конструктор,250000,да
Анисимова,Юлия,жен,54,160,Москва,учитель,200000,да
Анишкова,Юлия,жен,24,189,Рязань,учитель,300000,да
Анофриков,Андрей,муж,21,160,Москва,ведущий инженер,800000,да
Анпилова,Евгения,жен,21,184,Уфа,конструктор,30000,нет
Анреянова,Анна,жен,49,188,Омск,ведущий инженер,50000,нет
Антамохина,Кристина,жен,19,180,Уфа,ведущий инженер,35000,да
Антехина,Кристина,жен,50,157,Санкт-Петербург,ведущий инженер,900000,да
Антипаева,Ольга,жен,54,182,Казань,конструктор,25000,да
Антипова-каратаева,Марина,жен,55,169,Уфа,директор предприятия,500000,нет
Антифеев,Александр,муж,30,187,Рязань,руководитель группы,30000,нет
Антонива,Мария,жен,49,168,Москва,кондитер,100000,нет
Антополова,Диана,жен,37,165,Казань,ведущий инженер,20000,нет
Антюкеева,Анна,жен,40,182,Калининград,инженер,400000,нет
Анурюкина,Дарья,жен,24,165,Казань,руководитель группы,60000,нет
Анферова,Евгения,жен,33,180,Санкт-Петербург,бухгалтер,35000,нет
Анциборов,Василий,муж,36,174,Санкт-Петербург,бухгалтер,800000,да
Анцифирова,Мария,жен,32,170,Казань,учитель,100000,нет
Анцыферова,Кристина,жен,54,179,Калининград,конструктор,500000,нет
Анютенкова,Евгения,жен,31,157,Ачинск,учитель,500000,да
Апакова,Юлия,жен,22,184,Рязань,учитель,100000,нет
Апаринова,Марина,жен,29,183,Санкт-Петербург,учитель,70000,да
Апельчугина,Анастасия,жен,41,163,Ачинск,учитель,80000,да
Аплетина,Мария,жен,33,181,Казань,директор предприятия,80000,нет
Аполлосов,Максим,муж,50,182,Уфа,кондитер,200000,нет
Апрелов,Пётр,муж,58,163,Калининград,инженер,500000,нет
Аптемкина,Дарья,жен,31,158,Омск,конструктор,700000,да
Апунова,Диана,жен,21,155,Владимир,руководитель группы,70000,нет
Аразова,Мария,жен,20,156,Омск,директор предприятия,500000,нет
Аралушкина,Дарья,жен,55,172,Уфа,ведущий инженер,350000,нет
Арасев,Александр,муж,24,179,Калининград,руководитель группы,150000,да
Аргамакова,Кристина,жен,48,156,Мурманск,инженер,100000,нет
Аргудяев,Андрей,муж,30,181,Рязань,конструктор,30000,да
Ардабьева,Анастасия,жен,48,167,Владимир,кондитер,600000,нет
Ардашова,Мария,жен,50,188,Омск,инженер,200000,нет
Аредова,Анна,жен,43,189,Мурманск,ведущий инженер,400000,нет
Аремаев,Максим,муж,35,175,Владимир,бухгалтер,40000,да
Арешков,Александр,муж,39,155,Мурманск,ведущий инженер,250000,да
Арзамазов,Антон,муж,44,179,Мурманск,кондитер,900000,да
Арибтанов,Антон,муж,51,168,Казань,ведущий инженер,50000,нет
Аристарова,Марина,жен,40,176,Рязань,бухгалтер,500000,нет
Арифуллова,Мария,жен,55,158,Санкт-Петербург,бухгалтер,70000,да
Аркадсков,Михаил,муж,21,155,Владимир,директор предприятия,400000,да
Аркелов,Александр,муж,44,170,Мурманск,директор предприятия,800000,нет
Арляпов,Михаил,муж,26,189,Уфа,инженер,50000,нет
Армяникова,Ольга,жен,46,157,Санкт-Петербург,учитель,200000,нет
Аронина,Анастасия,жен,46,175,Калининград,ведущий инженер,150000,да
Арсенкина,Дарья,жен,32,166,Уфа,руководитель группы,300000,нет
Арсентьева,Кристина,жен,40,183,Мурманск,конструктор,45000,нет
Артамашев,Максим,муж,51,164,Мурманск,инженер,600000,нет
Артеев,Максим,муж,41,179,Санкт-Петербург,кондитер,600000,да
Артемина,Анастасия,жен,18,188,Рязань,конструктор,400000,да
Артизанов,Василий,муж,37,176,Казань,учитель,60000,да
Артомасова,Марина,жен,34,178,Владимир,инженер,50000,нет
Артыков,Антон,муж,35,176,Ачинск,кондитер,80000,да
Артюпова,Анастасия,жен,48,182,Владимир,бухгалтер,50000,да
Арутунова,Диана,жен,38,163,Москва,директор предприятия,20000,да
Арфеева,Анастасия,жен,46,174,Мурманск,конструктор,35000,да
Архипчева,Мария,жен,45,166,Ачинск,руководитель группы,80000,нет
Арцебашева,Анна,жен,36,155,Ачинск,кондитер,150000,да
Арцыбаева,Диана,жен,37,173,Омск,руководитель группы,45000,нет
Арчиков,Никита,муж,32,167,Владимир,конструктор,900000,да
Арыхванцева,Диана,жен,46,182,Владимир,ведущий инженер,20000,да
Асадулина,Анна,жен,34,157,Рязань,ведущий инженер,45000,нет
Асаналиев,Василий,муж,23,168,Санкт-Петербург,учитель,25000,да
Асварагов,Василий,муж,18,170,Санкт-Петербург,директор предприятия,800000,нет
Асеенкова,Евгения,жен,55,180,Казань,руководитель группы,20000,нет
Асестрова,Мария,жен,30,181,Рязань,учитель,30000,нет
Асираханцева,Анастасия,жен,20,159,Санкт-Петербург,конструктор,600000,да
Аскольдова,Анастасия,жен,40,189,Казань,инженер,20000,да
Асманов,Максим,муж,35,172,Омск,кондитер,150000,нет
Астапенков,Сергей,муж,47,158,Москва,инженер,50000,да
Асташенков,Никита,муж,18,167,Санкт-Петербург,конструктор,25000,да
Астонина,Анна,жен,24,157,Омск,учитель,50000,нет
Асханова,Евгения,жен,24,171,Ачинск,руководитель группы,250000,нет
Асянова,Дарья,жен,58,174,Санкт-Петербург,конструктор,25000,да
Атавкина,Анна,жен,53,175,Рязань,руководитель группы,300000,нет
Атанасова,Марина,жен,50,172,Уфа,бухгалтер,250000,нет
Атилина,Анна,жен,40,169,Омск,кондитер,200000,да
Атланов,Михаил,муж,42,176,Владимир,инженер,70000,нет
Атногулова,Анна,жен,30,186,Рязань,руководитель группы,50000,да
Атрещенков,Сергей,муж,40,169,Владимир,руководитель группы,100000,да
Атхинкина,Анастасия,жен,49,156,Санкт-Петербург,инженер,50000,да
Ауходеев,Александр,муж,48,179,Рязань,учитель,80000,да
Афанасьева-быкова,Анастасия,жен,18,157,Владимир,бухгалтер,150000,нет
Афитова,Евгения,жен,52,161,Рязань,инженер,20000,нет
Афоничев,Никита,муж,28,174,Санкт-Петербург,руководитель группы,60000,да
Афонченкова,Кристина,жен,40,172,Ачинск,бухгалтер,60000,нет
Афроимова,Анастасия,жен,52,176,Владимир,конструктор,35000,нет
Ахалясова,Анастасия,жен,46,182,Санкт-Петербург,конструктор,90000,да
Ахатов,Пётр,муж,18,167,Рязань,учитель,350000,да
Ахишина,Марина,жен,20,159,Казань,директор предприятия,30000,да
Ахлынина,Диана,жен,19,163,Ачинск,директор предприятия,600000,нет
Ахмаков,Максим,муж,45,170,Москва,конструктор,350000,нет
Ахмедвалиева,Юлия,жен,25,166,Мурманск,учитель,20000,нет
Ахмельдинов,Александр,муж,28,165,Калининград,конструктор,45000,нет
Ахмистова,Дарья,жен,57,166,Москва,кондитер,90000,нет
Ахмурзина,Анастасия,жен,59,155,Москва,конструктор,60000,нет
Ахромкина,Диана,жен,35,177,Уфа,инженер,45000,да
Ахтинова,Анастасия,жен,38,176,Владимир,руководитель группы,70000,да
Ахундов,Пётр,муж,29,180,Омск,конструктор,50000,да
Ашарова,Юлия,жен,40,175,Казань,директор предприятия,40000,нет
Ашряфетдинова,Ольга,жен,42,164,Омск,инженер,60000,да
Ащмаренков,Василий,муж,50,171,Калининград,бухгалтер,60000,нет
Аяцков,Пётр,муж,30,173,Санкт-Петербург,директор предприятия,250000,нет
Бабайкина,Мария,жен,34,161,Владимир,кондитер,400000,да
Бабарскова,Анастасия,жен,42,163,Москва,инженер,70000,да
Бабейкина,Ольга,жен,20,172,Москва,инженер,60000,нет
Бабенков,Александр,муж,23,173,Уфа,учитель,80000,да
Бабицына,Диана,жен,27,176,Казань,инженер,80000,да
Бабурина,Ольга,жен,44,166,Омск,кондитер,70000,нет
Бабыкина,Мария,жен,28,173,Казань,инженер,30000,да
Бабыничев,Василий,муж,51,158,Казань,конструктор,50000,да
Багаудинов,Александр,муж,31,189,Владимир,кондитер,70000,да
Багаутдинова,Марина,жен,52,169,Санкт-Петербург,конструктор,350000,да
Багнов,Александр,муж,48,166,Омск,учитель,300000,да
Багренцов,Михаил,муж,45,156,Казань,бухгалтер,70000,да
Багузов,Пётр,муж,42,157,Омск,кондитер,400000,да
Бадаудинов,Максим,муж,34,189,Калининград,директор предприятия,400000,нет
Бадера,Марина,жен,30,160,Уфа,конструктор,20000,да
Бадилова,Анастасия,жен,20,167,Мурманск,ведущий инженер,700000,да
Бадичев,Василий,муж,34,184,Ачинск,руководитель группы,20000,да
Бадретдинова,Ольга,жен,49,159,Ачинск,директор предприятия,25000,да
Бадусева,Анастасия,жен,22,158,Калининград,ведущий инженер,500000,нет
Бадьянов,Василий,муж,51,170,Калининград,конструктор,40000,нет
Бажанова,Марина,жен,24,162,Ачинск,директор предприятия,70000,нет
Бажнов,Пётр,муж,41,174,Москва,конструктор,30000,нет
Базалиев,Василий,муж,25,184,Москва,руководитель группы,700000,нет
Базаронова,Юлия,жен,59,186,Калининград,ведущий инженер,400000,нет
Базеева,Анастасия,жен,54,172,Владимир,директор предприятия,700000,нет
Базив,Андрей,муж,26,184,Уфа,директор предприятия,50000,да
Базнаева,Диана,жен,49,155,Калининград,конструктор,400000,нет
Базулов,Никита,муж,55,188,Казань,ведущий инженер,500000,да
Базыльников,Никита,муж,52,164,Владимир,директор предприятия,40000,нет
Баилов,Никита,муж,55,189,Владимир,бухгалтер,80000,да
Байбичев,Сергей,муж,49,172,Владимир,учитель,35000,да
Байборода,Кристина,жен,36,155,Владимир,ведущий инженер,900000,да
Байдакова,Дарья,жен,42,168,Казань,учитель,45000,да
Байдиков,Максим,муж,31,170,Владимир,инженер,45000,нет
Байдракова,Юлия,жен,23,173,Уфа,директор предприятия,90000,да
Байкаева,Мария,жен,53,177,Омск,кондитер,250000,да
Баймасов,Максим,муж,34,177,Ачинск,инженер,90000,нет
Баймухаметов,Михаил,муж,52,183,Москва,инженер,200000,да
Байсоголов,Никита,муж,35,188,Омск,учитель,250000,нет
Байцов,Максим,муж,18,188,Казань,учитель,45000,да
Байчурина,Евгения,жен,18,165,Рязань,конструктор,20000,нет
Бакаляева,Марина,жен,25,159,Уфа,учитель,50000,нет
Бакарщиков,Пётр,муж,41,169,Уфа,конструктор,60000,да
Бакашина,Евгения,жен,36,181,Санкт-Петербург,конструктор,80000,да
Бакетов,Василий,муж,54,165,Москва,инженер,60000,да
Бакишева,Кристина,жен,33,186,Казань,конструктор,50000,да
Баклемишев,Максим,муж,25,180,Казань,руководитель группы,90000,да
Баконина,Диана,жен,59,170,Калининград,инженер,45000,нет
Бактимирова,Евгения,жен,59,184,Москва,конструктор,90000,да
Бакулева,Марина,жен,27,156,Омск,директор предприятия,25000,да
Бакуров,Сергей,муж,34,163,Уфа,конструктор,45000,нет
Балабаичкина,Диана,жен,19,189,Рязань,кондитер,35000,нет
Балакерева,Евгения,жен,34,169,Казань,руководитель группы,800000,да
Балакинбаланов,Максим,муж,56,157,Калининград,директор предприятия,250000,да
Баламута,Евгения,жен,23,172,Ачинск,конструктор,20000,да
Баландаев,Антон,муж,43,160,Санкт-Петербург,руководитель группы,30000,нет
Балашева,Анастасия,жен,44,157,Мурманск,кондитер,500000,да
Балбасов,Никита,муж,53,172,Калининград,директор предприятия,80000,да
Балгурина,Кристина,жен,26,189,Уфа,учитель,35000,да
Балева,Юлия,жен,20,166,Рязань,ведущий инженер,400000,да
Баленков,Василий,муж,54,182,Казань,инженер,500000,да
Балобенцов,Василий,муж,54,167,Москва,директор предприятия,50000,да
Балова,Анна,жен,27,165,Санкт-Петербург,руководитель группы,25000,да
Балуев,Антон,муж,24,183,Владимир,инженер,100000,да
Балушкова,Марина,жен,48,188,Мурманск,конструктор,90000,нет
Балыба,Марина,жен,28,182,Владимир,руководитель группы,80000,да
Балышаков,Пётр,муж,39,161,Рязань,кондитер,30000,нет
Бальзамова,Дарья,жен,47,160,Владимир,учитель,900000,да
Баненкова,Мария,жен,21,176,Казань,бухгалтер,20000,да
Банкина,Евгения,жен,58,162,Калининград,кондитер,500000,нет
Банькина,Анна,жен,42,162,Санкт-Петербург,ведущий инженер,40000,нет
Барабанов,Антон,муж,45,163,Москва,руководитель группы,700000,да
Бараблина,Ольга,жен,50,156,Москва,учитель,30000,нет
Барагиев,Михаил,муж,28,164,Ачинск,кондитер,900000,нет
Баранова,Диана,жен,29,181,Омск,ведущий инженер,250000,нет
Баранчатов,Пётр,муж,53,155,Ачинск,директор предприятия,900000,нет
Барафостов,Андрей,муж,24,188,Рязань,руководитель группы,800000,нет
Барбакова,Диана,жен,20,182,Калининград,бухгалтер,150000,нет
Барбаумова,Анастасия,жен,26,170,Владимир,кондитер,600000,да
Барвашева,Юлия,жен,43,176,Калининград,ведущий инженер,40000,да
Бардникова,Евгения,жен,37,172,Санкт-Петербург,конструктор,80000,да
Барененкова,Анна,жен,29,173,Ачинск,конструктор,45000,нет
Барзыкина,Дарья,жен,35,158,Калининград,кондитер,250000,нет
Барков,Василий,муж,56,156,Казань,кондитер,100000,нет
Барлов,Сергей,муж,21,184,Калининград,бухгалтер,35000,да
Бармушкина,Марина,жен,24,172,Мурманск,бухгалтер,900000,нет
Барнашев,Пётр,муж,45,171,Владимир,директор предприятия,250000,да
Барочина,Дарья,жен,37,157,Ачинск,конструктор,20000,да
Барсенова,Ольга,жен,47,160,Москва,учитель,350000,нет
Баруцков,Василий,муж,20,175,Владимир,руководитель группы,35000,да
Баршев,Никита,муж,53,188,Москва,бухгалтер,80000,да
Барыкина,Мария,жен,50,156,Рязань,инженер,35000,да
Барышова,Евгения,жен,27,171,Уфа,директор предприятия,400000,да
Баслуева,Мария,жен,18,181,Уфа,директор предприятия,30000,нет
Бассталов,Андрей,муж,26,158,Ачинск,конструктор,700000,нет
Басылайканов,Михаил,муж,27,160,Москва,директор предприятия,20000,нет
Батаева,Кристина,жен,47,173,Уфа,учитель,100000,да
Баталеева,Дарья,жен,32,188,Уфа,конструктор,70000,да
Батенина,Диана,жен,41,158,Мурманск,ведущий инженер,35000,нет
Батинов,Антон,муж,47,179,Рязань,директор предприятия,20000,нет
Батков,Андрей,муж,52,186,Ачинск,директор предприятия,250000,нет
Баторина,Мария,жен,53,161,Уфа,бухгалтер,600000,нет
Батракова,Евгения,жен,31,182,Москва,учитель,60000,нет
Батрова,Дарья,жен,38,184,Москва,кондитер,25000,да
Батханова,Ольга,жен,58,186,Омск,ведущий инженер,300000,нет
Батшеева,Юлия,жен,24,174,Владимир,кондитер,70000,да
Батырова,Анастасия,жен,57,171,Казань,инженер,70000,нет
Батюков,Антон,муж,35,164,Санкт-Петербург,инженер,30000,да
Батялов,Александр,муж,57,157,Казань,кондитер,400000,да
Баулов,Никита,муж,37,163,Уфа,кондитер,90000,нет
Бахелов,Антон,муж,37,176,Калининград,учитель,100000,нет
Бахишев,Василий,муж,37,175,Калининград,бухгалтер,70000,да
Бахмина,Евгения,жен,44,177,Санкт-Петербург,учитель,400000,да
Бахромеев,Сергей,муж,21,175,Омск,ведущий инженер,350000,нет
Бахтенкова,Марина,жен,42,160,Омск,конструктор,400000,да
Бахтиярова,Марина,жен,29,170,Омск,бухгалтер,80000,да
Бахтызова,Марина,жен,59,184,Ачинск,бухгалтер,350000,нет
Бацанков,Сергей,муж,31,181,Казань,бухгалтер,35000,да
Баченина,Диана,жен,35,167,Казань,конструктор,20000,нет
Башаримова,Марина,жен,32,155,Уфа,директор предприятия,350000,да
Башеров,Василий,муж,26,164,Ачинск,бухгалтер,900000,да
Башкина,Анастасия,жен,20,172,Мурманск,учитель,300000,нет
Башмакова,Кристина,жен,58,160,Уфа,ведущий инженер,900000,нет
Баштырева,Мария,жен,38,187,Мурманск,кондитер,500000,да
Баюскина,Диана,жен,33,160,Омск,директор предприятия,500000,да
Бегаева,Евгения,жен,46,174,Уфа,ведущий инженер,100000,да
Бегзаева,Юлия,жен,52,172,Рязань,директор предприятия,150000,нет
Бегменов,Михаил,муж,38,162,Калининград,учитель,80000,нет
Бегучева,Дарья,жен,48,156,Уфа,конструктор,40000,нет
Бедредуинова,Анна,жен,51,164,Ачинск,руководитель группы,350000,нет
Безверхов,Максим,муж,37,160,Владимир,руководитель группы,60000,да
Безгачева,Дарья,жен,37,184,Калининград,учитель,50000,нет
Безгляднов,Сергей,муж,29,175,Уфа,учитель,300000,да
Безенкина,Диана,жен,53,167,Казань,ведущий инженер,700000,да
Беззаботнов,Никита,муж,28,188,Ачинск,инженер,60000,да
